,random_sampling,training_utility_sampling,density_weighted_sampling,margin_sampling,expected_error_reduction,random_meta_sampling,random_sampling_choice,perfect_meta_sampling,perfect_sampling_choice,meta_sampling,meta_sampling_choice
0,0.33611688264498846,0.3333333333333333,0.3739820014737362,0.3333333333333333,0.3333333333333333,0.3333333333333333,training_utility_sampling,0.3739820014737362,density_weighted_sampling,0.3333333333333333,training_utility_sampling
1,0.4206754923633441,0.4130055914603152,0.37394560870610344,0.3333333333333333,0.3333333333333333,0.4130055914603152,training_utility_sampling,0.5112267166568851,expected_error_reduction,0.4130055914603152,training_utility_sampling
2,0.5004316220214413,0.39158023135717845,0.3748583530447219,0.3333333333333333,0.3333333333333333,0.39158023135717845,training_utility_sampling,0.5337247422808921,training_utility_sampling,0.39158023135717845,training_utility_sampling
3,0.48918559146457424,0.510702958254092,0.38760890210863064,0.334030674169701,0.334030674169701,0.510702958254092,training_utility_sampling,0.5364305698023195,margin_sampling,0.5106852960745176,margin_sampling
4,0.49630064869877344,0.510502351708797,0.3826354483935678,0.33426573323621656,0.43180904686633004,0.5205691671257453,density_weighted_sampling,0.5358325429707649,margin_sampling,0.514795918367347,density_weighted_sampling
5,0.4935683790111555,0.5082560219313642,0.4262733418143351,0.3377098204684412,0.4736935905974167,0.5191068065376125,training_utility_sampling,0.5425448677941334,margin_sampling,0.5153077052624114,density_weighted_sampling
6,0.5031478443313232,0.5246582719691784,0.4596334236275019,0.33540348101265827,0.46578694839141993,0.5299601386577619,expected_error_reduction,0.5429464293624147,density_weighted_sampling,0.5346322650207695,margin_sampling
7,0.4904291094969061,0.5225739961983199,0.45431764981452594,0.3358792401011125,0.44204378075997086,0.5283691344834116,density_weighted_sampling,0.5477463628270138,margin_sampling,0.5322536334633108,margin_sampling
8,0.4888934905456036,0.518799616108087,0.4732287885025637,0.3351935739370294,0.46705770272542163,0.5256107650379599,training_utility_sampling,0.5475797458047158,density_weighted_sampling,0.5283910377023573,margin_sampling
9,0.47298541925923787,0.5202241025277916,0.4663520580646051,0.33635436744863906,0.4631139469849148,0.5255525159817301,margin_sampling,0.5509910049370565,margin_sampling,0.5364305698023195,margin_sampling
10,0.4879494457961612,0.5233557381130196,0.45158960546722604,0.3687701770010019,0.47564396298994505,0.5236951500643491,expected_error_reduction,0.5499454332555282,density_weighted_sampling,0.5365994207555125,density_weighted_sampling
11,0.4833372300665156,0.5234690942878634,0.45399860124598235,0.366762587062869,0.4966292783624212,0.5225410760521045,training_utility_sampling,0.5509810751190062,density_weighted_sampling,0.5398003170453598,margin_sampling
12,0.4880976377704481,0.4772693368464607,0.4703082863743125,0.39665244646087555,0.4798470277085348,0.5211701837447709,expected_error_reduction,0.5536246755081229,density_weighted_sampling,0.541763249408819,density_weighted_sampling
13,0.4917724771262165,0.4784330317279226,0.5207652695431897,0.395415745353216,0.4824068474670884,0.5189256231087328,density_weighted_sampling,0.5493438032125705,density_weighted_sampling,0.5383857522419184,margin_sampling
14,0.4892839921329249,0.4869209028996875,0.5253832847156208,0.3608301792274296,0.4778393950474358,0.5155117948513264,training_utility_sampling,0.55093886849206,density_weighted_sampling,0.5382558638372592,density_weighted_sampling
15,0.4843715970961888,0.4800889038622229,0.4894716511237902,0.37672448966850175,0.4708661917488519,0.5159812434940694,density_weighted_sampling,0.5494115725041693,margin_sampling,0.5371518847006651,density_weighted_sampling
16,0.49346249161577294,0.48147264778797483,0.48963570434376885,0.3731749581246652,0.4940983368040084,0.5157845173444932,training_utility_sampling,0.549923038816744,density_weighted_sampling,0.5397637970075034,density_weighted_sampling
17,0.5081428406178816,0.48161415023500287,0.5081004897784068,0.3900529633896569,0.4924390189721959,0.5151543088175674,expected_error_reduction,0.5488954002653694,density_weighted_sampling,0.535644917292929,density_weighted_sampling
18,0.5023492473501381,0.4934638317583381,0.5029666736141556,0.3868496558919721,0.48984168720929155,0.5267882417465766,expected_error_reduction,0.5494205404419235,density_weighted_sampling,0.5307911854506837,density_weighted_sampling
19,0.5025236795606554,0.4893118226823018,0.5028877414419584,0.38233494363929144,0.4830178422273322,0.5251892117836705,density_weighted_sampling,0.551389666571271,margin_sampling,0.5340035319690238,training_utility_sampling
20,0.4959214903526281,0.49382436044101385,0.5003152585119799,0.3783104800803916,0.4814606940651588,0.5277630625798354,expected_error_reduction,0.5509016207607788,density_weighted_sampling,0.5360297149741787,training_utility_sampling
21,0.49158599455185936,0.5061855096957837,0.5009186832130048,0.3878432958397612,0.4829133023407552,0.5250158811456992,density_weighted_sampling,0.551788306308858,expected_error_reduction,0.5316714482094893,margin_sampling
22,0.4920820724838009,0.5034231140202954,0.499788994697345,0.39649341329625915,0.47759509379567244,0.5242373832458405,density_weighted_sampling,0.5512268605663362,density_weighted_sampling,0.5328050334591172,density_weighted_sampling
23,0.501226781461042,0.5067559144859273,0.4972138977949355,0.4054771039231599,0.4765156144035996,0.5246814685091157,margin_sampling,0.5512506932160939,margin_sampling,0.5332105481203955,density_weighted_sampling
24,0.49748310481964564,0.5005116992020198,0.4997276856063553,0.42356594411819304,0.4959103798481241,0.5235211122961732,density_weighted_sampling,0.5523474350446864,density_weighted_sampling,0.53294133549608,density_weighted_sampling
25,0.5019963611267959,0.5030974696616162,0.49953829472968314,0.42496490678839044,0.49447582072974705,0.5267882417465766,margin_sampling,0.5524246767277434,density_weighted_sampling,0.5334090217131391,margin_sampling
26,0.4936497738810577,0.4945368023440533,0.5008235041618454,0.4304425998433829,0.49447582072974705,0.5267882417465766,margin_sampling,0.550855424991594,margin_sampling,0.5325290283739037,training_utility_sampling
27,0.49246916508538896,0.5009738095808434,0.495608939604544,0.44815866371002844,0.5072427794129474,0.5373959509349442,training_utility_sampling,0.549212192848133,margin_sampling,0.5328050334591172,margin_sampling
28,0.4968686414334937,0.5009812126311267,0.4913817368211556,0.44697954436614906,0.5052596869475323,0.5371964133212314,training_utility_sampling,0.5493168891630444,expected_error_reduction,0.5334090217131391,density_weighted_sampling
29,0.5033590161226121,0.5113122773288208,0.48443371277587066,0.4670094432122153,0.512408334196653,0.5352714776900989,density_weighted_sampling,0.548846014767207,expected_error_reduction,0.5340125709651257,density_weighted_sampling
30,0.49734671150681753,0.5009653083415746,0.4802614768759049,0.4661158538458807,0.5102583552818907,0.5353182390247238,expected_error_reduction,0.548217153124714,margin_sampling,0.5340125709651257,density_weighted_sampling
31,0.502900500725298,0.5135405955191044,0.47315667113766324,0.46846046543155695,0.5094480006685214,0.5347278594852054,expected_error_reduction,0.5481991629415677,margin_sampling,0.5289294612191076,density_weighted_sampling
32,0.5120148364900686,0.5109755827840934,0.47113695152950374,0.4733954750052862,0.5047417540288757,0.5352031207963411,margin_sampling,0.5471823011932758,margin_sampling,0.5325717242688894,density_weighted_sampling
33,0.5172599509860302,0.5033640361795702,0.479053631051753,0.4750436760468539,0.5073495399257891,0.5346120589987037,margin_sampling,0.5471983272885932,margin_sampling,0.5304667397966378,margin_sampling
34,0.5108246561674157,0.5047785902635473,0.4742346929696037,0.469931822078042,0.503309081855653,0.5338907692587764,density_weighted_sampling,0.5481801717493764,margin_sampling,0.5312662388048183,margin_sampling
35,0.5104436595868209,0.49988652026858715,0.4702239336929163,0.4728461857355422,0.507153458590414,0.5345920049453946,density_weighted_sampling,0.546427243513133,margin_sampling,0.5320055809742381,margin_sampling
36,0.5109025654070973,0.49137395352927465,0.4711291541403191,0.4913748286237452,0.5035727517543035,0.5328253767313679,training_utility_sampling,0.5465923157164649,margin_sampling,0.5324735221614194,density_weighted_sampling
37,0.5090531981732865,0.49468077606676836,0.4749307466039657,0.49534561649982023,0.5078858911985846,0.5352031207963411,margin_sampling,0.5481391853153768,expected_error_reduction,0.5309904225383867,margin_sampling
38,0.5095643397589908,0.49471121782046157,0.4785378131512711,0.493017589017589,0.5067323517513868,0.5341370729082594,training_utility_sampling,0.5481391853153768,margin_sampling,0.5347505310254441,training_utility_sampling
39,0.5068534316135856,0.5036139601159482,0.47679845196539694,0.4949006340369685,0.5046610960072498,0.5354438703616722,expected_error_reduction,0.5497482856766751,margin_sampling,0.5322835059157606,margin_sampling
40,0.5079319529511873,0.49724583724077775,0.4802870116403781,0.49567389631095715,0.49819688444027066,0.5366280541601169,density_weighted_sampling,0.549212192848133,expected_error_reduction,0.5288575275689864,margin_sampling
41,0.5046219672630415,0.4854945365573361,0.47976981723088563,0.5141239755382516,0.513139213969164,0.5366280541601169,density_weighted_sampling,0.5497482856766751,margin_sampling,0.5175111351632102,margin_sampling
42,0.5049075045331142,0.48393950368185973,0.47741090945383224,0.5126210083557466,0.5102876914137828,0.5398953167052216,margin_sampling,0.5497861354729741,margin_sampling,0.5157268387740904,margin_sampling
43,0.5038208252473515,0.4843757681167753,0.4748378333796489,0.5134003508363179,0.5103778222627704,0.5324281873796066,training_utility_sampling,0.5497482856766751,margin_sampling,0.5177090988795626,margin_sampling
44,0.503903169639832,0.4924562295325733,0.4913331121733933,0.5058894411469115,0.5101304945054945,0.5324281873796066,margin_sampling,0.5497278640647817,expected_error_reduction,0.5215611937146345,margin_sampling
45,0.49658762899455267,0.489375359554304,0.4913331121733933,0.5089630315903647,0.5105893314801576,0.5324281873796066,margin_sampling,0.5481801717493764,margin_sampling,0.5221322714164808,density_weighted_sampling
46,0.4982487098089985,0.4877860186755155,0.48995651219053576,0.5066607396117779,0.5093987459482439,0.533036838035681,expected_error_reduction,0.5456805414252222,density_weighted_sampling,0.5217907355377444,margin_sampling
47,0.500099564767643,0.4807888413935686,0.48757422039366033,0.5091113394572179,0.5167259352132836,0.533036838035681,density_weighted_sampling,0.5462458896980872,expected_error_reduction,0.5208888967498236,margin_sampling
48,0.5057172557172558,0.4913748286237452,0.48942257954691487,0.51002932660781,0.5127639668537824,0.4469826295297993,training_utility_sampling,0.5462458896980872,density_weighted_sampling,0.5237782008820095,margin_sampling
49,0.5067427385892116,0.4887457037947529,0.4920337853128077,0.5114711825765071,0.5151399784263239,0.4447951741614982,margin_sampling,0.5486543565393726,density_weighted_sampling,0.5246796710843301,margin_sampling
50,0.49664989120866343,0.46915409976497396,0.48953301127214166,0.5168088516129249,0.5145683706030273,0.4442864451667269,training_utility_sampling,0.5481601792958534,density_weighted_sampling,0.5224252633885619,margin_sampling
51,0.4858419050864604,0.4757093912474848,0.48606868117469615,0.5162896175554403,0.5109511479323567,0.4271615234917987,training_utility_sampling,0.5495843624677981,training_utility_sampling,0.5178610118041419,margin_sampling
52,0.4778065816040499,0.4774197436789119,0.4839049324192696,0.5157518293885421,0.5114354010999114,0.47592180850048665,expected_error_reduction,0.550688444924406,expected_error_reduction,0.517626450372197,margin_sampling
