,random_sampling,training_utility_sampling,density_weighted_sampling,margin_sampling,expected_error_reduction,random_meta_sampling,random_sampling_choice,perfect_meta_sampling,perfect_sampling_choice,meta_sampling,meta_sampling_choice,meta_sampling_ideal_choice
0,0.7075793760900586,0.7055249202628444,0.7055249202628444,0.7055249202628444,0.7055249202628444,0.7055249202628444,margin_sampling,0.7055249202628444,training_utility_sampling,0.7055249202628444,training_utility_sampling,training_utility_sampling
1,0.734694904531861,0.7055249202628444,0.7055249202628444,0.5960040726514697,0.6907319504204001,0.7313248766737139,training_utility_sampling,0.7055249202628444,training_utility_sampling,0.7055249202628444,training_utility_sampling,training_utility_sampling
2,0.7075793760900586,0.7075793760900586,0.7055249202628444,0.6700530114708436,0.70645925047664,0.7240889118635305,training_utility_sampling,0.7323857155391771,training_utility_sampling,0.7717671658900577,training_utility_sampling,density_weighted_sampling
3,0.734694904531861,0.7717671658900577,0.8102184734513275,0.734694904531861,0.6700530114708436,0.8280176082768957,training_utility_sampling,0.8709546673714089,training_utility_sampling,0.6492309664671968,training_utility_sampling,training_utility_sampling
4,0.7628313319931341,0.8709546673714089,0.7494812894385469,0.734694904531861,0.6700530114708436,0.7409429642791715,expected_error_reduction,0.8709546673714089,density_weighted_sampling,0.8709546673714089,training_utility_sampling,margin_sampling
5,0.7628313319931341,0.7506550196505895,0.793412854649511,0.9562945734725147,0.9562945734725147,0.7767731388329979,density_weighted_sampling,0.8709546673714089,training_utility_sampling,0.7506550196505895,training_utility_sampling,expected_error_reduction
6,0.8280176082768957,0.793412854649511,0.7494812894385469,0.8957052808585272,0.879371630987217,0.6477335769216054,expected_error_reduction,0.8709546673714089,density_weighted_sampling,0.793412854649511,margin_sampling,training_utility_sampling
7,1.0,0.8709546673714089,0.5983235665010014,0.9562945734725147,0.879371630987217,0.7767731388329979,training_utility_sampling,0.8709546673714089,density_weighted_sampling,0.8709546673714089,training_utility_sampling,training_utility_sampling
8,0.8558360164002843,0.8709546673714089,0.6433064199822065,0.8957052808585272,0.8957052808585272,0.7767731388329979,expected_error_reduction,0.793412854649511,margin_sampling,0.8709546673714089,training_utility_sampling,density_weighted_sampling
9,0.858961812687522,0.8709546673714089,0.6162023778529897,0.9076640215807505,0.8957052808585272,0.7767731388329979,density_weighted_sampling,0.8709546673714089,density_weighted_sampling,0.8102184734513275,density_weighted_sampling,expected_error_reduction
10,0.7140313420164315,0.8709546673714089,0.7141226509860351,0.8421343209762944,0.8596456755300604,0.657114565651151,training_utility_sampling,0.8709546673714089,margin_sampling,0.8709546673714089,density_weighted_sampling,training_utility_sampling
11,0.7673112700751596,0.8709546673714089,0.7653283981596651,0.8607277671794455,0.8596456755300604,0.6049189719987227,training_utility_sampling,0.8709546673714089,margin_sampling,0.793412854649511,training_utility_sampling,margin_sampling
12,0.9607209921000441,0.8709546673714089,0.7446524880797105,0.8607277671794455,0.8596456755300604,0.5916454190750926,expected_error_reduction,0.9562945734725147,margin_sampling,0.8709546673714089,training_utility_sampling,training_utility_sampling
13,0.9325903951749949,0.8709546673714089,0.7475497888971013,0.8596456755300604,0.8596456755300604,0.657114565651151,training_utility_sampling,0.9562945734725147,margin_sampling,0.8607944940835547,training_utility_sampling,density_weighted_sampling
14,0.8944189306219719,0.8709546673714089,0.7397888840758309,0.8607277671794455,0.8596456755300604,0.8957052808585272,training_utility_sampling,0.8962865246037641,density_weighted_sampling,0.9431849311315896,training_utility_sampling,expected_error_reduction
15,0.8944189306219719,0.8709546673714089,0.8506425412779597,0.8468838899380842,0.8468838899380842,0.9076640215807505,expected_error_reduction,0.9607209921000441,expected_error_reduction,0.8698167791706847,training_utility_sampling,margin_sampling
16,0.9325903951749949,0.8709546673714089,0.7600493686965895,0.8458123742454728,0.8468838899380842,0.879371630987217,expected_error_reduction,0.9562945734725147,expected_error_reduction,1.0,training_utility_sampling,density_weighted_sampling
17,1.0,0.9607209921000441,0.7899895628980353,0.8458123742454728,0.8284224289971416,0.7855796653437307,training_utility_sampling,0.9562945734725147,margin_sampling,1.0,training_utility_sampling,density_weighted_sampling
18,0.8356048356048356,0.9347708673414521,0.8477666821072437,0.8619655817196463,0.8458123742454728,0.5788128229257934,density_weighted_sampling,0.9311529126213591,training_utility_sampling,0.9431849311315896,density_weighted_sampling,expected_error_reduction
19,0.9302464034152581,0.9347708673414521,0.8058566160689897,0.8284224289971416,0.853170657127803,0.9589477628319314,density_weighted_sampling,0.9589477628319314,margin_sampling,1.0,training_utility_sampling,margin_sampling
20,0.9273355370916345,1.0,0.8886319376825706,0.8433971614538098,0.8520943201794267,0.8601510654452587,training_utility_sampling,0.9589477628319314,training_utility_sampling,0.9257021663384335,density_weighted_sampling,training_utility_sampling
21,0.9273355370916345,0.9589698530525678,0.8886319376825706,0.9562945734725147,0.9607209921000441,0.9277622073974656,training_utility_sampling,0.9134808414070001,training_utility_sampling,0.9257021663384335,training_utility_sampling,density_weighted_sampling
22,0.9086716972092466,0.9387288472987732,0.7650093590121853,0.9333789115285271,0.9607209921000441,0.946893923271876,density_weighted_sampling,0.9589477628319314,margin_sampling,0.9257021663384335,training_utility_sampling,margin_sampling
23,0.9273355370916345,0.948891123156729,0.7385529881964179,0.9607209921000441,0.9607209921000441,0.7395780070845526,training_utility_sampling,0.9589477628319314,training_utility_sampling,0.9257021663384335,training_utility_sampling,expected_error_reduction
24,0.7968472468916519,0.981038003230427,0.687198183122161,0.9607209921000441,0.9607209921000441,0.981038003230427,expected_error_reduction,0.9589477628319314,density_weighted_sampling,0.9431849311315896,training_utility_sampling,training_utility_sampling
25,0.9420886075949367,0.9911012127636813,0.8886319376825706,0.9562945734725147,0.9607209921000441,0.9277622073974656,training_utility_sampling,0.946893923271876,density_weighted_sampling,0.9257021663384335,density_weighted_sampling,expected_error_reduction
26,0.8357462375190428,0.9911012127636813,0.681014705441912,0.9333789115285271,0.9562945734725147,0.9311529126213591,training_utility_sampling,0.9677513444535593,expected_error_reduction,0.9611455068918954,training_utility_sampling,training_utility_sampling
27,0.8414590695222662,0.9236412718109482,0.7611709770114943,0.9562945734725147,0.9562945734725147,0.9237508287953391,density_weighted_sampling,0.9845182155702518,margin_sampling,0.965547229992433,density_weighted_sampling,density_weighted_sampling
28,0.8584398298674891,0.981038003230427,0.8886319376825706,0.9607209921000441,0.9562945734725147,0.9543529285793375,training_utility_sampling,0.9799162016623093,margin_sampling,0.965547229992433,density_weighted_sampling,training_utility_sampling
29,0.8954510240187037,0.9911012127636813,0.8886319376825706,0.9562945734725147,0.9562945734725147,0.9833480743822409,margin_sampling,0.9416524993954095,density_weighted_sampling,0.965547229992433,margin_sampling,density_weighted_sampling
30,0.7453019191761585,0.981038003230427,0.8886319376825706,0.9562945734725147,0.9607209921000441,0.9277622073974656,density_weighted_sampling,0.9416524993954095,training_utility_sampling,0.9611455068918954,training_utility_sampling,density_weighted_sampling
31,0.7255237100795122,0.9337417448731318,0.8886319376825706,0.9562945734725147,0.9562945734725147,0.946893923271876,margin_sampling,0.9416524993954095,training_utility_sampling,0.981038003230427,density_weighted_sampling,density_weighted_sampling
32,0.8822468860926507,0.981038003230427,0.8886319376825706,0.8999980128765599,0.9164074074074073,0.8125793721238275,training_utility_sampling,0.9416524993954095,training_utility_sampling,0.9427205223772788,density_weighted_sampling,expected_error_reduction
33,0.8833083015844911,0.9236412718109482,0.8886319376825706,0.9164074074074073,0.9285022369019993,0.8124126362873917,training_utility_sampling,0.9416524993954095,training_utility_sampling,0.9063142564947619,density_weighted_sampling,training_utility_sampling
