,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,cat_to_num,cohesiveness.mean,cohesiveness.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_attr,nr_bin,nr_cat,nr_cor_attr,nr_inst,nr_norm,nr_num,nr_outliers,num_to_cat,one_itemset.mean,one_itemset.sd,range.mean,range.sd,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t2,t3,t4,t_mean.mean,t_mean.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,wg_dist.mean,wg_dist.sd,ch,int,nre,pb,sc,sil,vdb,vdu,dataset_id,query_number,estimator,best_strategy,best_score
0,0.0324428172716043,0.15368033833329334,0.28612189416397743,0.3668361582748204,0.5277777777777778,0.0,14.491898148148149,0.60457831430459,,,0.06944466132447769,1.190176264397123,34.06183618443825,235.41136193887647,1.5415759442502994,8.958640594355899,1.0706169079818044,5.980531398795999,1.894736842105263,1.5350877192982457,9.443728856988153,,,1.1704736842105263,7.18436706202945,4.754385964912281,21.51517794965949,1.9546783625730992,11.108495845795819,1.894736842105263,10.992991615645586,0.12280701754385964,0.6565650723542862,57.0,54.0,0.0,0.012531328320802004,108.0,1.0,57.0,55.0,,0.4956521739130435,0.4495612593828055,4.631578947368421,20.87773213852789,1.1481658131257657,5.773063114664562,,,0.4870587684163681,0.11395193831586062,0.5277777777777778,0.018518518518518517,0.03508771929824561,1.9202551834130783,11.196162199556813,0.5003851486673856,0.39990875977822815,34.06183618443825,235.23933221322702,2.163491246083206,0.1418443924915347,212.68191403973066,74.33578657421612,0.6931471805599453,-0.6580525093571493,0.0,0.5304024940657954,0.6505683631025688,1.9698035859338932e-05,1115.0,0.0,LogisticRegression,max_disagreement_sampling,0.47790123456790123
0,0.04344548679370239,0.1384399543330967,0.2870223935623624,0.365549550692727,0.5533980582524272,0.0,13.797330097087379,0.5893942410137601,,,0.07806954326612267,1.5064318212769547,34.09998964668477,236.61549692351377,1.5210631318984147,8.86349253904691,1.048469634370611,5.860639494548022,1.8070175438596492,1.5263157894736843,9.403846597380651,,,1.1704736842105263,7.256397433263539,4.754385964912281,21.51517794965949,1.937659683188554,11.048216131467791,1.894736842105263,11.078750913551188,0.12280701754385964,0.6565650723542862,57.0,54.0,0.0,0.011278195488721804,103.0,1.0,57.0,55.0,,0.49565217391304356,0.4495320618883632,4.631578947368421,20.87773213852789,1.1462788538846036,5.776807019146601,,,0.4868550051599587,0.11388008657466901,0.5533980582524272,0.019417475728155338,0.03508771929824561,1.9055973266499582,11.15685813294203,0.5003851486673856,0.399858675239668,34.099989646684776,236.34143696359746,2.163156133747775,0.14366133120334232,201.122809372536,74.19155671458792,0.6931000500240548,-0.6522489200413126,0.0,0.5276984332624467,0.6526606148745726,2.1658926306874936e-05,1115.0,1.0,LogisticRegression,consensus_entropy_sampling,0.5456872703249515
0,0.018214991915334898,0.12252097818268624,0.28582619090548717,0.3669601272810129,0.5816326530612245,0.0,13.168367346938776,0.5800462235003452,,,0.0786225504851968,1.5089436398879807,33.785533421181825,233.36021873820357,1.5173507115381155,8.840505038709352,1.0555926196964238,5.919903282351124,1.719298245614035,1.5482456140350878,9.420892269465893,,,1.131457894736842,6.971071482638277,4.754385964912281,21.51517794965949,1.9274973147153598,10.966432865997774,1.8421052631578947,10.744665576269217,0.12280701754385964,0.6565650723542862,57.0,54.0,0.0,0.013157894736842105,98.0,1.0,57.0,54.0,,0.4956521739130435,0.44966678537846944,4.631578947368421,20.87773213852789,1.1450800048941725,5.74928029129933,,,0.4866069813709532,0.11389888538058408,0.5816326530612245,0.02040816326530612,0.03508771929824561,1.8865497076023392,11.008540803439706,0.5003851486673856,0.4001236403758718,33.78553342118182,233.08139509665318,2.15661711100275,0.14459674439486606,186.1937298525755,73.66105459442664,0.6929389195380611,-0.6466674834989118,0.0,0.5211295835782109,0.6604672869539505,2.3933113569096804e-05,1115.0,2.0,LogisticRegression,max_disagreement_sampling,0.6224844720496894
0,0.05277021220119684,0.14312928813584533,0.28569324796133794,0.3680064170241951,0.6129032258064516,0.0,12.446236559139784,0.5033508133077735,,,0.07532806127052084,1.3935988005004893,33.37106206376155,230.22839840914457,1.5114530076557964,8.76220652498346,1.052435909692851,5.8616697470943855,1.631578947368421,1.5263157894736843,9.30841643575068,,,1.1444631578947366,6.9258298872675494,4.7368421052631575,21.5187014310389,1.9202037351443124,10.882748548027777,1.8596491228070176,10.742835812915422,0.12280701754385964,0.6565650723542862,57.0,53.0,0.0,0.012531328320802004,93.0,2.0,57.0,54.0,,0.5,0.44908246673465807,4.614035087719298,20.881258160271134,1.1393006258311362,5.713649384871086,,,0.4952226103014974,0.1326097763332838,0.6129032258064516,0.021505376344086023,0.03508771929824561,1.8796552785472453,10.927618502447638,0.5004703668861712,0.3990118870839001,33.37106206376157,229.9873054217771,2.165230953916336,0.13996847940824672,178.5760460606451,73.36649906055166,0.6926267989248349,-0.6517437632289427,0.0,0.5252803590816797,0.6536456514997077,2.659234841010756e-05,1115.0,3.0,LogisticRegression,entropy_sampling,0.6710135841170324
0,0.047114327444551365,0.1375795126319365,0.28630932356193556,0.3662784722505196,0.6477272727272727,0.0,11.752840909090908,0.46287351829565054,,,0.08956986248274813,1.899155362474299,32.82078269079176,226.35664122118442,1.4718067267783077,8.488859084863215,1.0258241621519162,5.689230761069847,1.543859649122807,1.4912280701754386,9.03057367861601,,,1.1054473684210526,6.781293011136942,4.7368421052631575,21.5187014310389,1.8781897926634767,10.588739813404342,1.7894736842105263,10.326347788381744,0.12280701754385964,0.6565650723542862,57.0,53.0,0.0,0.013157894736842105,88.0,2.0,57.0,54.0,,0.5,0.44913564728743355,4.614035087719298,20.881258160271134,1.1329578453813456,5.665717368916401,,,0.4949215143120961,0.13265053392871112,0.6477272727272727,0.022727272727272728,0.03508771929824561,1.8248862897985705,10.542127510924315,0.5004703668861712,0.39911357490047117,32.820782690791766,225.90133565207623,2.159433810889975,0.14773106263706054,165.7250736176906,72.77377562537451,0.6890092384766586,-0.647962563370217,0.0,0.5217991278717649,0.6592897577279896,3.0501857581345416e-05,1115.0,4.0,LogisticRegression,vote_entropy_sampling,0.6732050641345994
0,0.08514170430234821,0.18635985422180298,0.2851391059442165,0.3675401228860898,0.6867469879518072,0.0,11.11144578313253,0.48746171214278144,,,0.09302255786395167,1.9481878011929636,34.02769486160304,235.150133343446,1.4449485542229583,8.297965053238045,1.0027633758591856,5.536925330406466,1.456140350877193,1.5175438596491229,9.291876690479576,,,1.1184526315789474,7.02298660670051,4.719298245614035,21.52220977930615,1.8596491228070176,10.451648376881915,1.719298245614035,9.909869513997705,0.12280701754385964,0.6565650723542862,57.0,52.0,0.0,0.013784461152882205,83.0,3.0,57.0,53.0,,0.504424778761062,0.44872876758192665,4.5964912280701755,20.884768586154916,1.1467826942928039,5.770332538510163,,,0.5034885655874103,0.1485388212800932,0.6867469879518072,0.024096385542168676,0.03508771929824561,1.7922256621947024,10.318215664517467,0.5004787743376955,0.39841147964022144,34.02769486160302,234.68891685618934,2.1555128003959694,0.154336767358245,166.96649732860354,75.05100415413767,0.6843391732810231,-0.6718553616253526,0.0,0.5392409811174668,0.6357801897178248,4.77691493057633e-05,1115.0,5.0,LogisticRegression,uncertainty_batch_sampling,0.6568396713324249
0,0.02798948180625095,0.1287518823427812,0.2842635059717099,0.36753326546660153,0.7307692307692307,0.0,10.429487179487179,0.45028388573829475,,,0.08739433081538345,1.758104155116726,34.75310362152467,241.05573456041674,1.456105988003332,8.409442109267918,0.9958103394179728,5.512559671606021,1.368421052631579,1.543859649122807,9.532032790690925,,,1.1574684210526316,7.310384235239765,4.701754385964913,21.52570300186061,1.8796671165092214,10.63437961461087,1.763157894736842,10.265278362013573,0.12280701754385964,0.6565650723542862,57.0,51.0,0.0,0.013157894736842105,78.0,5.0,57.0,52.0,,0.5089285714285714,0.4483261969604211,4.578947368421052,20.888263424042233,1.1519956637243107,5.8329154495051485,,,0.5120445742455312,0.1623755249414091,0.7307692307692307,0.02564102564102564,0.03508771929824561,1.826388888888889,10.59827648103154,0.5004061738424046,0.39778824661794987,34.753103621524666,240.6893416407073,2.1528491428196626,0.15369214752848434,161.25036551523323,75.60567246837013,0.6901856760188042,-0.6727410856220607,0.0,0.5407903114074496,0.6311087740030213,5.3455952794544646e-05,1115.0,6.0,LogisticRegression,max_disagreement_sampling,0.6783281086729364
0,0.09685732596278016,0.1982954258472694,0.2825399516099797,0.36951413123992216,0.7808219178082192,0.0,9.79623287671233,0.4509378967018489,,,0.06633569273259252,0.9798399714514595,33.369522550668904,231.1434758177637,1.4723157700523661,8.54526938126688,1.0198701469268754,5.690585117221606,1.280701754385965,1.4912280701754386,9.147838946630166,,,1.0924421052631579,6.9851339851897345,4.684210526315789,21.529181106064957,1.8762316750781063,10.636480660108266,1.736842105263158,10.119864333840564,0.12280701754385964,0.6565650723542862,57.0,50.0,0.0,0.015664160401002505,73.0,6.0,57.0,51.0,,0.5135135135135135,0.44790679612183687,4.56140350877193,20.891742681755915,1.1305160642896803,5.715288067364892,,,0.5205542979312079,0.17473790761310692,0.7808219178082192,0.0273972602739726,0.03508771929824561,1.814814814814815,10.527481742567597,0.5002481389578164,0.39722648107393715,33.36952255066892,231.02459815930928,2.1451587105279297,0.147035278299002,145.65351949554272,73.88073974800301,0.6885426234367296,-0.6647236374665956,0.0,0.5336945083770352,0.6420329806279462,6.247848279655143e-05,1115.0,7.0,LogisticRegression,uncertainty_batch_sampling,0.681257014590348
0,0.13084403923714405,0.21754722406927685,0.2789237400612776,0.37614847423359066,0.8382352941176471,0.0,9.178308823529411,0.4531791598978923,,,0.07144920026140858,1.179722269155412,32.27861851732051,223.39814322133122,1.517828403298737,8.792595560365442,1.053487596748793,5.864025608418106,1.1929824561403508,1.4649122807017543,9.028036513868303,,,1.0924421052631579,6.686546638665778,4.631578947368421,21.539524781655444,1.9115067079463364,10.820302203739343,1.8157894736842106,10.513864816681764,0.12280701754385964,0.6565650723542862,57.0,47.0,0.0,0.014411027568922305,68.0,10.0,57.0,48.0,,0.5277777777777778,0.44573117677321317,4.508771929824562,20.90208705148291,1.110471843031225,5.621374761600097,,,0.5468098105961421,0.20525130183803827,0.8382352941176471,0.029411764705882353,0.03508771929824561,1.8579782790309105,10.76765709710677,0.4992134242265338,0.39448387843139315,32.27861851732052,223.21998044873132,2.1449256910241794,0.14634795342992277,134.31315086991282,72.52096219084757,0.6892493800749915,-0.661890235161081,0.0,0.5321732275238273,0.6421707267286407,8.834579282532013e-05,1115.0,8.0,LogisticRegression,max_disagreement_sampling,0.7094017094017094
0,0.04541850324033453,0.13884807016266984,0.2631431859731119,0.3103382183975195,0.9047619047619048,0.0,8.484126984126984,0.4588632427536937,,,0.07427009664458124,1.3178874448755453,33.263912469345414,231.39081755677483,1.5315144006924901,8.816331976657402,1.053438992316974,5.807313165772847,1.105263157894737,1.4912280701754386,9.196025552645681,,,1.0924421052631579,6.8317272853248925,4.614035087719298,21.542942485355113,1.9351155666945141,10.925318730339916,1.8596491228070176,10.742835812915422,0.12280701754385964,0.6565650723542862,57.0,46.0,0.0,0.013157894736842105,63.0,11.0,57.0,47.0,,0.5428571428571428,0.44499137810608774,4.491228070175438,20.905504065930256,1.1183051456265154,5.708324819983793,,,0.5552270554026892,0.21383353771940888,0.9047619047619048,0.031746031746031744,0.03508771929824561,1.8861898335582548,10.916804611914612,0.49685767097966727,0.39499160919079707,33.26391246934541,231.17625074249423,2.138485372193219,0.1552142545992825,128.6200347492128,73.60331810399464,0.6930211989529488,-0.6670821189699694,0.0,0.5371856679971332,0.6329118756463215,8.34923726458019e-05,1115.0,9.0,LogisticRegression,entropy_sampling,0.7095668689871588
