,random_sampling,training_utility_sampling,density_weighted_sampling,margin_sampling,expected_error_reduction,random_meta_sampling,random_sampling_choice,perfect_meta_sampling,perfect_sampling_choice,meta_sampling,meta_sampling_choice,meta_sampling_ideal_choice
0,0.4759420855067519,0.4860047595149828,0.2937853107344633,0.4286565977742448,0.4847020933977456,0.4860047595149828,training_utility_sampling,0.4860047595149828,training_utility_sampling,0.4860047595149828,training_utility_sampling,training_utility_sampling
1,0.40097567702677084,0.531653474202967,0.3618831537152581,0.4688528844126567,0.3592123172650298,0.531653474202967,training_utility_sampling,0.531653474202967,training_utility_sampling,0.531653474202967,training_utility_sampling,training_utility_sampling
2,0.4783641499743194,0.5341383422778772,0.4868686868686869,0.4598410997124824,0.4655242758057936,0.5039239171240101,margin_sampling,0.5341383422778772,training_utility_sampling,0.5341383422778772,training_utility_sampling,training_utility_sampling
3,0.45971754535859677,0.5230386772272648,0.5009436701509872,0.45596518177163337,0.4363113521992027,0.483237516956269,expected_error_reduction,0.5424642627491715,density_weighted_sampling,0.5230386772272648,training_utility_sampling,density_weighted_sampling
4,0.4479646697388633,0.5396890343698855,0.42123701624633797,0.4259985995994203,0.49519230769230765,0.5049834439840929,margin_sampling,0.560070388737802,expected_error_reduction,0.5396890343698855,training_utility_sampling,training_utility_sampling
5,0.4649093162104314,0.55593605479189,0.4329637096774193,0.43967725409836067,0.5055919258046918,0.5248462229594305,density_weighted_sampling,0.5815661612960886,expected_error_reduction,0.55593605479189,training_utility_sampling,training_utility_sampling
6,0.4866358369922703,0.5435576421491914,0.41866666666666663,0.45093986176603584,0.4939741137583332,0.5373454733881117,expected_error_reduction,0.5789312509569745,training_utility_sampling,0.5435576421491914,training_utility_sampling,training_utility_sampling
7,0.48681762781448457,0.5460568287775434,0.5120486449966218,0.4279176201372998,0.48726878724556916,0.533819291405323,training_utility_sampling,0.5789312509569745,training_utility_sampling,0.5460568287775434,training_utility_sampling,margin_sampling
8,0.4824016563146998,0.5502311895754519,0.5528198653198653,0.41770186335403725,0.4672754946727549,0.5162913087222352,margin_sampling,0.5605562226979237,margin_sampling,0.5502311895754519,training_utility_sampling,training_utility_sampling
9,0.45473031699437516,0.5581295581295582,0.5607429718875502,0.4675825847464412,0.5076387693837359,0.48301595008181836,margin_sampling,0.5615881032547699,margin_sampling,0.5581295581295582,training_utility_sampling,training_utility_sampling
10,0.4789813449905963,0.5647377221561428,0.5312500000000001,0.4957381742468606,0.47478991596638653,0.48279616724738683,margin_sampling,0.5552835577315381,margin_sampling,0.5647377221561428,training_utility_sampling,training_utility_sampling
11,0.5063817784359355,0.5680840561314434,0.5244014993125012,0.4949832217566237,0.48534255599472986,0.5168370020964361,expected_error_reduction,0.5512820512820513,density_weighted_sampling,0.5680840561314434,training_utility_sampling,training_utility_sampling
12,0.44905916256992706,0.5664920717209818,0.5162913087222352,0.486336552290939,0.4637954701441318,0.5023732965855152,density_weighted_sampling,0.5679723502304147,training_utility_sampling,0.5664920717209818,training_utility_sampling,training_utility_sampling
13,0.44663179957297605,0.5556899173674856,0.5110531618562201,0.5027566473585037,0.46873102610807527,0.5308037535699714,margin_sampling,0.5708395501435883,margin_sampling,0.5556899173674856,training_utility_sampling,margin_sampling
14,0.4492092218113148,0.5572916666666667,0.49499030381383324,0.49740865748169466,0.5095684202097847,0.5292207792207793,margin_sampling,0.5528448734269003,expected_error_reduction,0.5572916666666667,training_utility_sampling,training_utility_sampling
15,0.48571428571428565,0.5687905844155845,0.49294216467599516,0.4829506284138516,0.5078640284119736,0.5233794902669074,expected_error_reduction,0.5515407777564225,margin_sampling,0.5687905844155845,training_utility_sampling,training_utility_sampling
16,0.4844963481143165,0.5838587641866331,0.49064449064449067,0.4871662270948614,0.5059288537549407,0.5046562314246087,training_utility_sampling,0.5496654657745754,margin_sampling,0.5838587641866331,training_utility_sampling,training_utility_sampling
17,0.4932812851887996,0.6059113300492611,0.46948476360241065,0.4862206050805201,0.4983346780032686,0.5111111111111112,margin_sampling,0.5517083985393845,training_utility_sampling,0.6059113300492611,training_utility_sampling,training_utility_sampling
18,0.49413193039255365,0.6072757337742869,0.4848901098901099,0.4777754948291213,0.5011754479543254,0.5459348788058913,density_weighted_sampling,0.5404411764705882,density_weighted_sampling,0.6072757337742869,training_utility_sampling,margin_sampling
19,0.4444893341952165,0.6124031007751938,0.4750494071146245,0.5,0.5067657785129236,0.5424642627491715,training_utility_sampling,0.55,expected_error_reduction,0.6124031007751938,training_utility_sampling,margin_sampling
20,0.44698122780314553,0.6343001261034047,0.4619611776259429,0.5063374457815057,0.5519454240619761,0.5298124332841967,margin_sampling,0.5752895752895753,expected_error_reduction,0.6343001261034047,training_utility_sampling,training_utility_sampling
21,0.47619047619047616,0.6299698872046139,0.4983869698638761,0.5015999061835117,0.5167301062197334,0.5067455873726869,expected_error_reduction,0.5636998254799302,training_utility_sampling,0.6299698872046139,training_utility_sampling,expected_error_reduction
22,0.48855142025336373,0.633456082924168,0.49404761904761907,0.4965091299677766,0.5620726676837883,0.5095862017913984,expected_error_reduction,0.5636854583772392,training_utility_sampling,0.633456082924168,training_utility_sampling,training_utility_sampling
23,0.48955080470814316,0.6164520521969972,0.4868371230993045,0.48102141736004456,0.5772058823529412,0.5032589924049693,training_utility_sampling,0.5636854583772392,training_utility_sampling,0.6164520521969972,training_utility_sampling,margin_sampling
24,0.5123283395755306,0.619562365534974,0.4721602219943295,0.48484696185354575,0.5729262196328064,0.49523809523809526,margin_sampling,0.5633860694472981,expected_error_reduction,0.619562365534974,training_utility_sampling,training_utility_sampling
25,0.5053965642200936,0.6121571116282349,0.47742262810755964,0.48136195995785036,0.5858440589102692,0.4844963481143165,density_weighted_sampling,0.5586380832282472,training_utility_sampling,0.6121571116282349,training_utility_sampling,margin_sampling
26,0.5067657785129236,0.6066889395626734,0.4724085334001964,0.4847570526454634,0.589086127547666,0.4616645923467473,density_weighted_sampling,0.554027606990076,density_weighted_sampling,0.6066889395626734,training_utility_sampling,training_utility_sampling
27,0.5067657785129236,0.5953636506030386,0.5123765860328567,0.5114884441749208,0.5804053929434332,0.4662200544553486,margin_sampling,0.5592694450320852,training_utility_sampling,0.5953636506030386,training_utility_sampling,expected_error_reduction
28,0.487991063116738,0.5857132783301601,0.5078640284119736,0.525,0.5949463872858678,0.45436507936507936,training_utility_sampling,0.5592694450320852,training_utility_sampling,0.5857132783301601,training_utility_sampling,margin_sampling
29,0.4724085334001964,0.5633860694472981,0.5031857573088033,0.5099763783484947,0.5982175469354957,0.4646897220426632,expected_error_reduction,0.5428141135972461,training_utility_sampling,0.5633860694472981,training_utility_sampling,margin_sampling
30,0.4644657258064516,0.5633860694472981,0.5436507936507936,0.5342203755914989,0.590017825311943,0.45966886877089963,density_weighted_sampling,0.5428141135972461,training_utility_sampling,0.5633860694472981,training_utility_sampling,training_utility_sampling
31,0.4719999999999999,0.551854365721645,0.5436507936507936,0.5216226559510142,0.5843686873201165,0.44346438172043007,density_weighted_sampling,0.5459531387675101,training_utility_sampling,0.551854365721645,training_utility_sampling,margin_sampling
32,0.4828558891744499,0.5463744853095122,0.5588151577828802,0.5367562832693215,0.5843686873201165,0.4571283612379503,margin_sampling,0.5480005672149745,training_utility_sampling,0.5463744853095122,training_utility_sampling,margin_sampling
33,0.5050904977375565,0.5511829218436162,0.5523809523809524,0.5349702380952381,0.5735336817653891,0.44947394176657696,training_utility_sampling,0.5511829218436162,training_utility_sampling,0.5511829218436162,training_utility_sampling,training_utility_sampling
34,0.513888888888889,0.553658234784607,0.5554408306086158,0.5075679037943189,0.5735336817653891,0.4362729886840853,expected_error_reduction,0.5703563411896745,training_utility_sampling,0.553658234784607,training_utility_sampling,training_utility_sampling
35,0.5110531618562201,0.5369621118124113,0.542309841783739,0.5044043371084794,0.5767417305346708,0.43061911030318223,density_weighted_sampling,0.5725451880801172,training_utility_sampling,0.5369621118124113,training_utility_sampling,margin_sampling
36,0.503968253968254,0.5061866428145497,0.5683030038520656,0.5089786756453424,0.565104744984825,0.42475354119609043,training_utility_sampling,0.5670882090570395,training_utility_sampling,0.5061866428145497,training_utility_sampling,margin_sampling
37,0.49955961245896385,0.5310583651973162,0.5650012428535919,0.5151963895352937,0.5495833646122663,0.42704354469060357,margin_sampling,0.5615881032547699,margin_sampling,0.5310583651973162,training_utility_sampling,training_utility_sampling
38,0.4800587227795449,0.5310583651973162,0.5871180842279109,0.5089786756453424,0.5527728085867621,0.42089910775566236,training_utility_sampling,0.560070388737802,margin_sampling,0.5310583651973162,training_utility_sampling,expected_error_reduction
39,0.4800587227795449,0.5403324170322769,0.6080709714306793,0.5534119328331547,0.5527728085867621,0.42089910775566236,margin_sampling,0.548615456121847,training_utility_sampling,0.5403324170322769,training_utility_sampling,training_utility_sampling
40,0.4828558891744499,0.5697074010327023,0.6080709714306793,0.5700330214639515,0.5619616739519357,0.4253621302801631,training_utility_sampling,0.548615456121847,training_utility_sampling,0.5697074010327023,training_utility_sampling,training_utility_sampling
41,0.49064449064449067,0.5811051693404634,0.60982868757259,0.5686046710290273,0.571407274895647,0.4253621302801631,density_weighted_sampling,0.5511829218436162,training_utility_sampling,0.5811051693404634,training_utility_sampling,training_utility_sampling
42,0.5224306770424886,0.5754303795205492,0.607843137254902,0.5399305555555556,0.5652173913043479,0.46986379577522225,expected_error_reduction,0.5517785427423982,training_utility_sampling,0.5754303795205492,training_utility_sampling,training_utility_sampling
43,0.5195772279606052,0.5793758480325645,0.6022453029192513,0.5208791208791209,0.5651845130066545,0.4750494071146245,expected_error_reduction,0.5522388059701493,training_utility_sampling,0.5793758480325645,training_utility_sampling,training_utility_sampling
44,0.5195772279606052,0.565104744984825,0.6032032320900369,0.5170469378165301,0.5519454240619761,0.47764744823020744,expected_error_reduction,0.548615456121847,margin_sampling,0.565104744984825,training_utility_sampling,training_utility_sampling
45,0.49294216467599516,0.5589682642847859,0.6065128900949797,0.5391378332387975,0.5453138301989009,0.4775284456735134,expected_error_reduction,0.5543672014260249,margin_sampling,0.5589682642847859,training_utility_sampling,training_utility_sampling
46,0.49563570487483527,0.5588235294117647,0.6007549361207898,0.5495968235643945,0.5619047619047619,0.4724085334001964,training_utility_sampling,0.5543672014260249,margin_sampling,0.5588235294117647,training_utility_sampling,training_utility_sampling
47,0.49025364978386754,0.561284486657621,0.6040487156614662,0.5448197839882626,0.5746370235934666,0.4800950683303624,density_weighted_sampling,0.5575537639214144,margin_sampling,0.561284486657621,training_utility_sampling,training_utility_sampling
48,0.4673038333436769,0.561691869384177,0.60982868757259,0.5128676470588235,0.5746370235934666,0.4719999999999999,training_utility_sampling,0.5568633011911515,margin_sampling,0.561691869384177,training_utility_sampling,training_utility_sampling
