,uncertainty_sampling,entropy_sampling,margin_sampling,uncertainty_batch_sampling,consensus_entropy_sampling,vote_entropy_sampling,max_disagreement_sampling,random_meta_sampling,random_sampling_choice,perfect_meta_sampling,perfect_sampling_choice,meta_sampling,meta_sampling_choice
0,0.880184331797235,0.880184331797235,0.880184331797235,0.9076923076923078,0.880184331797235,0.880184331797235,0.880184331797235,0.880184331797235,consensus_entropy_sampling,0.9076923076923078,margin_sampling,0.880184331797235,max_disagreement_sampling
1,0.8696524064171123,0.8696524064171123,0.8696524064171123,0.9076923076923078,0.8696524064171123,0.8661633493479752,0.8661633493479752,0.9076923076923078,uncertainty_batch_sampling,0.9076923076923078,uncertainty_sampling,0.8661633493479752,max_disagreement_sampling
2,0.9076923076923078,0.9076923076923078,0.9076923076923078,0.8570714642678661,0.9076923076923078,0.880184331797235,0.8661633493479752,0.9076923076923078,consensus_entropy_sampling,0.9076923076923078,margin_sampling,0.9076923076923078,max_disagreement_sampling
3,0.9076923076923078,0.9076923076923078,0.9076923076923078,0.8570714642678661,0.9076923076923078,0.9076923076923078,0.8661633493479752,0.9076923076923078,consensus_entropy_sampling,0.9481727574750831,max_disagreement_sampling,0.9076923076923078,max_disagreement_sampling
4,0.9076923076923078,0.9076923076923078,0.9076923076923078,0.9076923076923078,0.9076923076923078,0.9076923076923078,0.9076923076923078,0.9076923076923078,margin_sampling,0.9610194902548725,max_disagreement_sampling,0.9076923076923078,max_disagreement_sampling
5,0.9076923076923078,0.9076923076923078,0.9076923076923078,0.8696524064171123,0.9076923076923078,0.9076923076923078,0.9076923076923078,0.9076923076923078,vote_entropy_sampling,0.9610194902548725,uncertainty_sampling,0.9076923076923078,max_disagreement_sampling
6,0.9076923076923078,0.9076923076923078,0.9076923076923078,0.9076923076923078,0.9076923076923078,0.9076923076923078,0.9076923076923078,0.9076923076923078,consensus_entropy_sampling,0.9610194902548725,uncertainty_sampling,0.9358024691358025,max_disagreement_sampling
7,0.9076923076923078,0.9076923076923078,0.9076923076923078,0.9076923076923078,0.9076923076923078,0.9353769676884838,0.9353769676884838,0.9076923076923078,max_disagreement_sampling,0.9610194902548725,entropy_sampling,0.9486842105263158,max_disagreement_sampling
8,0.9610194902548725,0.9610194902548725,0.9610194902548725,0.9076923076923078,0.9610194902548725,0.9610194902548725,0.9478609625668449,0.9358024691358025,margin_sampling,1.0,margin_sampling,0.9486842105263158,max_disagreement_sampling
9,0.9610194902548725,0.9610194902548725,0.9610194902548725,0.9076923076923078,0.9610194902548725,0.9610194902548725,0.9478609625668449,0.9610194902548725,uncertainty_batch_sampling,1.0,uncertainty_sampling,0.9740863787375416,max_disagreement_sampling
