query_number,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,cat_to_num,cohesiveness.mean,cohesiveness.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_attr,nr_bin,nr_cat,nr_cor_attr,nr_inst,nr_norm,nr_num,nr_outliers,num_to_cat,one_itemset.mean,one_itemset.sd,range.mean,range.sd,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t2,t3,t4,t_mean.mean,t_mean.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,wg_dist.mean,wg_dist.sd,ch,int,nre,pb,sc,sil,vdb,vdu,dataset_id,estimator,best_strategy,best_score
0.0,0.010319503748294013,0.008456326445256249,3.4594227627877125,7.828420271796075e-06,0.016053511705685617,0.0,419.6867892976589,25.286279989656055,0.08457712297239264,0.13735937674851315,0.03191822285982537,0.0489173577433631,0.5877360001222739,0.5043270608274028,,,,,62.291666666666664,0.9600972707072893,0.627215078762825,7.608279192560363,14.247099092396947,0.7050695858728053,0.47009970627142417,3.6691574503978095,2.032488368252199,0.5411325945114653,0.5132701379375095,0.4871548268565675,0.4626998519192582,-0.8258270756341517,1.3062620450005578,24.0,0.0,0.0,0.028985507246376812,1495.0,1.0,24.0,14.0,,0.0909090909090909,0.00031900503466655665,4.494984526031961,1.6353994715526436,0.7083732209061792,0.2994662730960376,1.4273601624910253,1.6907166671853675,5.981043379384418e-05,5.3067413901682e-05,0.016053511705685617,0.010702341137123745,0.6666666666666666,0.4965074956916558,0.47096747492611146,0.1652892561983471,0.0053011229730829685,0.5877360001222741,0.4155400378913221,1.2449820273833931,0.09695509624846815,147.46323087372053,5.447099264667032,0.693109372900105,-0.22925440710996595,0.0,0.08609862420691462,3.122080770126573,1.827746974535644e-07,44420.0,SVC,uncertainty_sampling,0.556
1.0,0.01031407259454032,0.00801844493330491,3.459414122981986,1.46033339941504e-05,0.016107382550335572,0.0,418.2478187919463,25.217592265019626,0.08452666924763891,0.13727761411691491,0.03189833494492561,0.048851236216946356,0.5878843501240288,0.5039765346471733,,,,,62.083333333333336,0.959795327236255,0.6267405391656942,7.589976079321438,14.200918639490212,0.7046060295004001,0.4697924464720251,3.6691574503978095,2.032488368252199,0.5412015610144952,0.5134175785011443,0.48650302705148835,0.46348275971283176,-0.8258270756341517,1.3062620450005578,24.0,0.0,0.0,0.028985507246376812,1490.0,1.0,24.0,14.0,,0.09090909090909091,0.00044850859657567793,4.494984526031961,1.6353994715526436,0.7085570658265384,0.299270826175278,1.4262720261177328,1.6885632731553406,5.982125505013126e-05,5.308849851816443e-05,0.016107382550335572,0.010738255033557046,0.6666666666666666,0.4965666052521855,0.47096556772623255,0.16528925619834714,0.005319792680975677,0.5878843501240291,0.41533737494901934,1.2451174369515918,0.09703816731495042,146.64696076646587,5.4471703568873675,0.6927111007720738,-0.22847600864467665,0.0,0.08590736725876612,3.1239439732406638,1.8415010308177533e-07,44420.0,SVC,entropy_sampling,0.552
2.0,0.008816826986542044,0.005726839317700051,3.4594217232557987,1.654957940654661e-05,0.01616161616161616,0.0,416.85723905723904,25.16163654840224,0.08463384152937967,0.1374726218125265,0.03193489961522072,0.04905272996004704,0.5879526582228769,0.5043601940670495,,,,,61.875,0.9593421270449957,0.6255033996708744,7.575272644335782,14.167990204245566,0.7038744368843611,0.4689511217158498,3.6691574503978095,2.032488368252199,0.5412252598828244,0.5135890916122622,0.48707434990865295,0.4628816274799812,-0.8258270756341517,1.3062620450005578,24.0,0.0,0.0,0.028985507246376812,1485.0,1.0,24.0,14.0,,0.09090909090909091,0.0003373398440888878,4.494984526031961,1.6353994715526436,0.7086697533055002,0.29911144755520835,1.4251257444707999,1.687177878277315,5.973234657782848e-05,5.303593534827847e-05,0.01616161616161616,0.010774410774410775,0.6666666666666666,0.4965387737217841,0.47103736348470393,0.16528925619834714,0.005318267281395217,0.587952658222877,0.41516772808296293,1.245091343151002,0.09714920530935965,146.66477195373884,5.448253307347918,0.6930961644898626,-0.2293640438323322,0.0,0.08619367471526515,3.119906168513952,1.8524949172439142e-07,44420.0,SVC,entropy_sampling,0.57
3.0,0.009395197406678968,0.0070848142464083426,3.459415393788633,1.0754659826102435e-05,0.016216216216216217,0.0,415.30253378378376,25.044891783781626,0.08463088925722884,0.1375174531607745,0.03195799125505938,0.04914193736306534,0.5886302865364065,0.5048833360823343,,,,,61.666666666666664,0.9605162727336088,0.6261250871106087,7.55475521273794,14.123331639267567,0.7044187500162167,0.4693873011848507,3.6691574503978095,2.032488368252199,0.5409577762253829,0.5140848721437888,0.48673328854602005,0.4633687149998212,-0.8258270756341517,1.3062620450005578,24.0,0.0,0.0,0.028985507246376812,1480.0,1.0,24.0,14.0,,0.09090909090909091,0.000431889659459279,4.494984526031961,1.6353994715526436,0.7091254230622993,0.29916653074216143,1.4245084479509291,1.6846021363231787,5.947626164029549e-05,5.2729655070308046e-05,0.016216216216216217,0.010810810810810811,0.6666666666666666,0.4961218950726522,0.4715455043910111,0.1652892561983471,0.005335590036142228,0.5886302865364065,0.41550853163184903,1.2455504095586654,0.09719802701817497,146.173771335062,5.4509534813551594,0.6924814009445941,-0.22867273893753925,0.0,0.086097987767676,3.11745186009349,1.867328534756291e-07,44420.0,SVC,entropy_sampling,0.568
4.0,0.01320880903414138,0.02419403050300121,3.4594106783792546,2.204174637940263e-05,0.016271186440677966,0.0,413.6959322033898,24.86206052380403,0.08459188743114755,0.1375580364267477,0.032002646380708044,0.04934749621678995,0.5892877845289001,0.5056620471302393,,,,,61.458333333333336,0.9606766427556673,0.6262425511684214,7.533023075592209,14.081585347524475,0.7047093539736503,0.46936694737787993,3.6691574503978095,2.032488368252199,0.5410544403006686,0.5144527890987889,0.4863684474415398,0.4636228254972343,-0.8258270756341517,1.3062620450005578,24.0,0.0,0.0,0.028985507246376812,1475.0,1.0,24.0,14.0,,0.09090909090909091,0.0004907760529634811,4.494984526031961,1.6353994715526436,0.7095713933628544,0.29920978055973746,1.4231886201210262,1.6821930204431563,5.9377480555546607e-05,5.264650286571066e-05,0.016271186440677966,0.010847457627118645,0.6666666666666666,0.49610431065900257,0.4718165229650445,0.1652892561983471,0.005349416620681865,0.5892877845289003,0.41579031505246666,1.2461065125186295,0.09713163362290361,146.34533572508846,5.455703528383177,0.6928325253209306,-0.23047232831914,0.0,0.08659276702215901,3.1118854285876485,1.8786892125503302e-07,44420.0,SVC,uncertainty_batch_sampling,0.546
5.0,0.009155636354644057,0.004660566677355984,3.4594155309024246,8.370402691087066e-06,0.0163265306122449,0.0,406.68503401360545,23.413376779483112,0.08264416215112644,0.13409325235260197,0.030537896776602458,0.048560633034491374,0.5797035761849855,0.5071559206769108,,,,,61.25,0.9596568314979473,0.6265544334942349,4.907239561717319,7.774733433940925,0.704155609554122,0.4696222486278773,3.241694395740827,1.209952444356632,0.5386201784688001,0.5124197365777465,0.4857529956674019,0.46358132376910366,-0.8258270756341517,1.3062620450005578,24.0,0.0,0.0,0.025362318840579712,1470.0,1.0,24.0,14.0,,0.09090909090909091,0.0004300187233093715,4.067521471374978,0.9494766295999799,0.7000306783507791,0.3058740159285253,1.2382415191035188,1.3542348165599292,5.9450018348078274e-05,5.267262942320922e-05,0.0163265306122449,0.010884353741496598,0.6666666666666666,0.49550210351652374,0.47149359727084394,0.1652892561983471,0.0053323871642220804,0.5797035761849855,0.42241617608240295,1.2671510257582492,0.1013676725547348,149.0666837490725,5.426730578429678,0.6930138968374069,-0.24886978901289855,0.0,0.08729020703744207,3.0906452947165968,2.549346831867701e-07,44420.0,SVC,margin_sampling,0.566
6.0,0.013780692513223445,0.02475910158584108,3.4594194080696794,7.773321294024889e-06,0.016382252559726963,0.0,405.34692832764506,23.347830999520163,0.0827411496665517,0.13419122576317336,0.0305649269717403,0.04848244693906914,0.5792107644045182,0.5062558058625066,,,,,61.041666666666664,0.9595436130960783,0.6262717607241318,4.896129901758278,7.75228086492,0.7040471428509839,0.46914381511288417,3.241694395740827,1.209952444356632,0.5384680825863734,0.5126120081562774,0.48600654127100523,0.4631861201741508,-0.8258270756341517,1.3062620450005578,24.0,0.0,0.0,0.025362318840579712,1465.0,1.0,24.0,14.0,,0.0909090909090909,0.0003747541069065645,4.067521471374978,0.9494766295999799,0.6999039445513269,0.30533556645992505,1.2376471071652,1.3529508791890914,5.950143647495696e-05,5.270351541134739e-05,0.016382252559726963,0.010921501706484642,0.6666666666666666,0.49525854423753063,0.4715919446131983,0.1652892561983471,0.005335495134054045,0.5792107644045182,0.4215033075678017,1.266882553389452,0.10133508482039143,147.96164235582808,5.423499881887077,0.6925411104574513,-0.24774746683656226,0.0,0.08692914285552651,3.0951833984248798,2.56920763399167e-07,44420.0,SVC,uncertainty_batch_sampling,0.568
7.0,0.008454163170291401,0.003571731651453313,3.459415107966018,1.1052397125143873e-05,0.01643835616438356,0.0,403.4654109589041,22.85717244278286,0.08134643895349145,0.13256519143185294,0.029685354647171747,0.04815501963641751,0.5752341683384485,0.5065108602913789,,,,,60.833333333333336,0.958753469089667,0.6269133993797427,4.435605343046622,7.5421258766793065,0.7031565193734947,0.46967823886906573,3.1868232240279517,1.1859060833560269,0.5365378156919544,0.5113775208499424,0.48551763463547104,0.4628400567923481,-0.8258270756341517,1.3062620450005578,24.0,0.0,0.0,0.025362318840579712,1460.0,1.0,24.0,14.0,,0.09090909090909091,0.0004355779215684577,4.012650299662103,0.9948938449410392,0.6955643348976107,0.308867931855885,1.1840968974365984,1.3131732533029978,5.9577309912592844e-05,5.276532855451279e-05,0.01643835616438356,0.010958904109589041,0.6666666666666666,0.49454002842460903,0.47137307787061733,0.1652892561983471,0.005332797335120952,0.5752341683384485,0.424207339475325,1.2686271660819852,0.09926841522126635,113.09815088430594,5.365115348524741,0.692843152750166,-0.20726365071047698,0.0,0.07382051782032009,3.529785184662316,2.667765954274483e-07,44420.0,SVC,entropy_sampling,0.524
8.0,0.009529510264938817,0.0070832335857451845,3.459416573895536,1.035530417691593e-05,0.016494845360824743,0.0,402.08711340206185,22.812303996652485,0.08152959667995771,0.13267668767177151,0.02977646455282563,0.04823983391190678,0.5753948920884263,0.5069942008274378,,,,,60.625,0.9591271703441938,0.6273096943457969,4.44283206988814,7.532710111075498,0.703594311972244,0.4706354466445331,3.1868232240279517,1.1859060833560269,0.5362045122954487,0.5113933040887051,0.48518062917840626,0.46284657496153153,-0.8258270756341517,1.3062620450005578,24.0,0.0,0.0,0.025362318840579712,1455.0,1.0,24.0,14.0,,0.0909090909090909,0.00041602144916450624,4.012650299662103,0.9948938449410392,0.6956493617559931,0.3089396016563009,1.18565590125347,1.313899240066855,5.95217001550249e-05,5.268901763786642e-05,0.016494845360824743,0.010996563573883162,0.6666666666666666,0.4942477066462143,0.47134879215725256,0.16528925619834706,0.005344335828391836,0.5753948920884263,0.42440099974146445,1.2688021606419946,0.09943836944986413,148.13364475467574,5.409217092985415,0.6925327492554627,-0.2523100576443794,0.0,0.08731028644140693,3.085321782581586,2.6046881539406285e-07,44420.0,SVC,margin_sampling,0.58
9.0,0.008516752605887057,0.003629395251015158,3.459420712336906,9.927350043212823e-06,0.016551724137931035,0.0,400.6003448275862,22.729833068077777,0.08158422297905074,0.13275375615181587,0.02983484922929214,0.04833384030116195,0.5759115811661627,0.5074411404044055,,,,,60.416666666666664,0.9593901839107275,0.6269433428228632,4.4315154493712825,7.510790374881271,0.7034935745859355,0.470104302772722,3.1868232240279517,1.1859060833560269,0.5362211369629565,0.5115463718422217,0.48493721363956865,0.463091944200375,-0.8258270756341517,1.3062620450005578,24.0,0.0,0.0,0.025362318840579712,1450.0,1.0,24.0,14.0,,0.09090909090909091,0.00035394458024750095,4.012650299662103,0.9948938449410392,0.6960291958869315,0.3089194739128556,1.1850536284683681,1.312479294257631,5.9417630915917665e-05,5.2623806768768755e-05,0.016551724137931035,0.011034482758620689,0.6666666666666666,0.49415992086397137,0.4714244432448871,0.16528925619834708,0.0053420465456140145,0.5759115811661626,0.42458094046954725,1.2691865130401727,0.09952655271619808,147.99575307652262,5.412177259807452,0.6926438856552902,-0.2529276283569553,0.0,0.08749888077109147,3.0817897250229715,2.6220991710124244e-07,44420.0,SVC,entropy_sampling,0.578
