@relation data
@attribute "#classes" numeric
@attribute "#atributos" numeric
@attribute "#exemplos" numeric
@attribute "#exemplos/#atributos" numeric
@attribute "%nominais" numeric
@attribute "log(#exs)" numeric
@attribute "log(#exs/#atrs)" numeric
@attribute "AH-conect.-Y" numeric
@attribute "AH-Dunn-Y" numeric
@attribute "AH-silhueta-Y" numeric
@attribute "AH-conect.-1.5Y" numeric
@attribute "AH-Dunn-1.5Y" numeric
@attribute "AH-silhueta-1.5Y" numeric
@attribute "AH-conect.-2Y" numeric
@attribute "AH-Dunn-2Y" numeric
@attribute "AH-silhueta-2Y" numeric
@attribute "kM-conect.-Y" numeric
@attribute "kM-Dunn-Y" numeric
@attribute "kM-silhueta-Y" numeric
@attribute "kM-conect.-1.5Y" numeric
@attribute "kM-Dunn-1.5Y" numeric
@attribute "kM-silhueta-1.5Y" numeric
@attribute "kM-conect.-2Y" numeric
@attribute "kM-Dunn-2Y" numeric
@attribute "kM-silhueta-2Y" numeric
@attribute learner {NB,kNN,VFDT,SVM,C45,IELM,CIELM}
@attribute class {"multilabel-0.005990930719999997,-0.01142516686,-0.008694938671999998,0.03034249344,0.026763875279999995,0.0071217740800000005,-0.001999874828000001,0.004525974239999999","multilabel-0.017494550560000002,-0.015063663960000003,-0.014109011920000001,-0.013304237919999996,-0.00793292216,-0.0106716456,-0.01757683496,0.32653397200000006","multilabel-0.02090311616,-0.022673094800000005,-0.026874497080000004,-0.0170867152,-0.0189769056,-0.02396778692,-0.03425324295999999,-0.04832352640000001","multilabel0.0,-4.1496400000000003E-4,-1.403064E-4,0.0,0.0,-2.9226E-4,0.0,0.5204323200000001","multilabel0.0,0.0,0.0,-2.756244E-5,4.0799E-5,-1.4476999999999999E-5,0.0,0.03794441368","multilabel0.004088406919999999,0.0016606317999999997,0.0027397551599999998,0.007241941632000001,0.00576762228,0.005560794340000001,0.00413369364,0.013251851200000003","multilabel0.008887331639999994,-5.175408000000001E-4,0.007116395879999999,6.667412000000015E-4,-0.011017046,-0.01067785596,0.007605923599999998,-7.393787999999996E-4","multilabel0.030009956000000008,-0.020951586399999996,0.053965016000000005,0.04152322399999999,0.011642316560000001,-0.008353460519999998,0.031073132000000007,0.042431187999999995","multilabel0.0371155252,0.03990750240000001,-0.028414146320000003,0.035643519199999994,0.1648232,0.0380886216,0.038651278639999995,0.25998572000000003","multilabel0.03724418840000001,0.05082960839999999,0.05454452316000001,0.0351807152,0.0028581424799999995,0.04111668212,0.030103541319999996,0.045496537999999996","multilabel0.04622206280000001,0.044756335999999994,0.04572288684000001,0.04702074384000001,0.03426253960000001,0.054668554399999986,0.044464254800000005,0.054315091200000006","multilabel0.05340865516000001,0.11745652028000002,0.06262838795999999,0.057621203999999995,0.17854300799999998,0.15671764,0.05262359308,0.34177672000000003","multilabel0.055805338399999994,0.06956005940000001,0.06643924759999999,0.06739044920000001,0.102668406,0.06861834440000002,0.05596284399999999,0.0542132732","multilabel0.05740894640000001,0.10325633400000003,0.10372692308000002,0.047330889999999994,0.04572762959999999,0.061621425400000006,0.0531511876,0.0422127124","multilabel0.0683215826,0.07151229544000001,0.0947589808,0.034121377200000004,0.031229666,0.0768139008,0.056935693724,0.04368176684","multilabel0.07622818399999999,0.07675565720000001,0.08518887999999997,0.07191300479999999,0.07457427732000002,0.0667824972,0.0660882728,0.09632784","multilabel0.07643501999999998,0.08031654760000001,0.07832581200000001,0.05788196519999999,0.05907716440000001,0.0710394372,0.08302772240000002,0.02745435876","multilabel0.07710316283999999,0.138259548,0.149602196,0.08500052323999999,0.08431466164,0.12316276,0.13892195759999998,0.07441989956","multilabel0.08050646880000001,0.07675598239999999,0.0801557172,0.09611834839999998,0.0752370972,0.06904677440000001,0.10227804000000001,0.08317388879999997","multilabel0.08544233200000001,0.08397375600000002,0.09808347199999998,0.07675689999999999,0.088372776,0.09605876799999999,0.08544233200000001,0.08314075599999998","multilabel0.1011452788,0.08581543644,0.09183466091999999,0.1059119,0.1123539184,0.08348953199999999,0.0854077572,0.11361536399999998","multilabel0.11282967679999997,0.13286042520000002,0.12601112399999997,0.14582012239999997,0.10709569600000002,0.13076779519999998,0.1216152016,0.13298758240000003","multilabel0.11961872800000001,0.121600216,0.11478980000000004,0.10312819999999996,0.07550301,0.134128456,0.11961872800000001,0.1259314784","multilabel0.126852928,0.132743992,0.14507968,0.13969116,0.074934516,0.134513588,0.1238528,0.15108964","multilabel0.12880279600000002,0.128617184,0.13208856799999996,0.11294296800000003,0.0569687076,0.11139190000000002,0.13224866000000002,0.12399047200000002","multilabel0.13042948,0.145583072,0.18728526799999998,0.17659759600000002,0.1876266308,0.11209258400000001,0.1706676712,0.0855351676","multilabel0.134147734,0.10290289600000001,0.08227091319999999,0.12876346200000002,0.10784256515200001,0.14668772,0.134208212,0.17488533999999994","multilabel0.139450604,0.152740736,0.161890888,0.16300072,0.12173386000000001,0.19043088399999994,0.14142741039999998,0.187371544","multilabel0.14219863839999994,0.14242299600000002,0.12889703600000002,0.08849075160000003,0.10607606400000001,0.10125486080000001,0.11442399399999999,0.09408321480000001","multilabel0.144429988,0.13304405600000002,0.17836464399999996,0.1444779764,0.05272601404,0.13906516400000002,0.1458151648,0.166107848","multilabel0.146481636,0.17223315200000003,0.17463891600000003,0.1591969608,0.123136562,0.1537777628,0.150481422,0.15829281640000004","multilabel0.16478000800000003,0.1543760644,0.176662176,0.18418091599999994,0.15278032399999997,0.178634108,0.16478000800000003,0.176585596","multilabel0.18736787999999996,0.19108875999999994,0.20151107999999998,0.20204204,0.10928890799999999,0.19120244000000003,0.18993088,0.20011852000000002","multilabel0.1890752096,0.17866461599999997,0.21601247200000007,0.19138624800000004,0.10286125800000001,0.2109143824,0.18934910000000002,0.164380636","multilabel0.19773140000000006,0.190787756,0.18872734080000003,0.269185364,0.23743865199999997,0.20007930000000002,0.22056413199999997,0.24369265600000006","multilabel0.20106035239999995,0.29738484000000004,0.30004159999999996,0.2954222,0.25347484000000003,0.292416296,0.30075214,0.25241897719999995","multilabel0.203563264,0.19591118119999998,0.21182338880000004,0.19299729119999998,0.1641275972,0.13091987479999997,0.19493305324,0.20848021200000003","multilabel0.22053629008,0.132442184,0.058159953599999994,0.19549051248000002,0.38827207999999996,0.2673494288,0.22074669008,0.07408547968","multilabel0.22423218000000003,0.25328211999999994,0.241878908,0.20416129199999997,0.17974713200000003,0.24716887600000007,0.21089691600000005,0.2388262","multilabel0.23881567199999998,0.24599050908000003,0.248577628,0.2400482984,0.275017376,0.211284752,0.24348359919999993,0.25849100799999997","multilabel0.24226610800000004,0.24385199999999999,0.24990584000000005,0.21807408000000003,0.19031710400000004,0.22473716319999998,0.224765912,0.14113509919999997","multilabel0.26875516,0.2831303992,0.330607824,0.119669344,0.19531971280000002,0.24577968800000005,0.26875516,0.18558588799999998","multilabel0.28345438000000006,0.25521762000000003,0.291069756,0.27655720799999994,0.24426975600000003,0.263613372,0.278871516,0.30745103999999995","multilabel0.2834704799999999,0.3354979600000001,0.33754116,0.47723956,0.27468802,0.4164044799999999,0.25852654399999997,0.40568519999999997","multilabel0.28743728,0.30264444,0.29899015999999995,0.3011144799999999,0.23693003999999995,0.30114747999999997,0.28067191999999996,0.31454123999999994","multilabel0.29306816,0.287682124,0.28630648000000003,0.25456833599999995,0.24969931199999995,0.30706284000000006,0.29603016,0.31715459999999995","multilabel0.29790368800000006,0.3208541720000001,0.33872507999999996,0.33995667999999996,0.37747072,0.327925892,0.326258,0.35318523999999996","multilabel0.305868,0.30372664,0.31395764,0.34475975999999997,0.35332687999999995,0.2903079640000001,0.3121526000000001,0.36604012000000014","multilabel0.306613752,0.370713976,0.4153599800000001,0.386388312,0.238576888,0.3316011459999999,0.30790558000000007,0.42400418799999995","multilabel0.31087552,0.30958603999999995,0.3510002400000001,0.30427244000000003,0.27369264,0.30745352,0.31469768000000004,0.31066896000000005","multilabel0.31281848,0.292997956,0.324394944,0.31269056,0.32258944,0.27934845199999997,0.31082156,0.31467043200000006","multilabel0.32456744,0.28513584000000003,0.28770727999999995,0.3542459199999999,0.34361188,0.33923348000000003,0.32472212,0.18319108720000002","multilabel0.32520316,0.33356776000000005,0.3473198799999999,0.34514300000000003,0.36666676,0.35441632000000006,0.32520316,0.42139587999999994","multilabel0.33452143999999995,0.33532668,0.36652784,0.36633804000000003,0.32250864,0.3000356,0.34038487999999995,0.37175888","multilabel0.34865588000000003,0.3906700800000001,0.39403367999999994,0.273874356,0.2845000572,0.2916987312,0.32652072399999993,0.269905324","multilabel0.35198270400000004,0.32427849999999997,0.33639140000000006,0.34208195199999997,0.2137710396,0.33035855999999997,0.32185060399999993,0.332677724","multilabel0.3614408,0.37036364000000005,0.46681284,0.39810808000000014,0.3803679199999999,0.40585279999999996,0.4238577600000001,0.40037944","multilabel0.36176643999999997,0.3699383200000001,0.36870447999999995,0.3703391200000001,0.3740964399999999,0.37335004000000005,0.36434632,0.37763324","multilabel0.36442256,0.35901492000000007,0.45009484000000005,0.3707211199999999,0.33210012,0.3830493600000001,0.39861580000000013,0.4026104800000001","multilabel0.3694664399999999,0.40337692,0.4666538,0.38796068000000006,0.38834084,0.39763016,0.3872966800000001,0.38069316000000003","multilabel0.39100312000000004,0.40911227999999994,0.44120075999999997,0.40397472000000006,0.41733912000000006,0.4048879600000001,0.40291815999999997,0.42979908","multilabel0.41543480000000005,0.43848284,0.45689944000000005,0.36696804,0.174275092,0.46193515999999996,0.41277944000000005,0.3883791475999999","multilabel0.420256004,0.38707408,0.415742004,0.4058787592,0.40043532,0.38633664,0.4197072200000001,0.43884157599999996","multilabel0.46486516,0.46224563999999996,0.48830036,0.4830192,0.4758114799999999,0.46844263999999997,0.47582263999999985,0.44608582399999996","multilabel0.47072056,0.42909024000000007,0.46580548000000005,0.38788524,0.43490228000000003,0.44344520000000004,0.47072056,0.41649640000000004","multilabel0.50358696,0.48877444000000003,0.48719844,0.5173795600000001,0.5585578400000001,0.5299285600000002,0.5030904,0.5518454400000001","multilabel0.5152145600000001,0.51681912,0.4174602800000001,0.5542171199999999,0.573221,0.6693326800000001,0.5315913200000001,0.45151164","multilabel0.52323892,0.5102918000000001,0.57224216,0.45227156,0.18349379200000002,0.5494303600000001,0.52323892,0.52291056","multilabel0.5457788000000001,0.53460052,0.6055303999999999,0.5315701320000001,0.4995291311999999,0.46434248000000006,0.59034412,0.5527325519999999","multilabel0.55572496,0.55532904,0.57929548,0.55361688,0.5711700399999998,0.5475608799999999,0.57093456,0.5730534399999999","multilabel0.56273724,0.55905324,0.6274224800000001,0.5899132399999999,0.54592308,0.61238176,0.56273724,0.6093540800000001","multilabel0.5681940799999999,0.58759252,0.6506843999999999,0.5715596000000001,0.47973715999999994,0.5873978400000001,0.5681940799999999,0.5464382","multilabel0.5683201600000001,0.55287644,0.58007664,0.32446282,0.298895492,0.37407755040000007,0.48928696000000005,0.31728438","multilabel0.5745005199999998,0.59315628,0.6294689200000001,0.52736032,0.53662872,0.63345892,0.5745005199999998,0.63404476","multilabel0.60243104,0.59732384,0.6376200799999999,0.61481504,0.5897341199999999,0.6407890799999998,0.6319258799999999,0.6409658","multilabel0.6038825999999999,0.6323295200000001,0.6866566800000001,0.4533841200000001,0.3370791956,0.42409663999999997,0.4522551608,0.5456244","multilabel0.6050579599999999,0.6167620400000001,0.6469912,0.6275738000000001,0.43588927999999993,0.61158528,0.635207,0.62223384","multilabel0.62838156,0.6387961600000001,0.71558628,0.6265331600000001,0.49404336,0.67129856,0.65515632,0.65387048","multilabel0.6362863199999998,0.64059796,0.6672468800000001,0.5551847599999999,0.4733345200000001,0.61994768,0.6825356799999999,0.6168345199999999","multilabel0.6450653599999998,0.6355605999999999,0.6482367199999999,0.663597,0.59906592,0.6849288,0.64335584,0.66602308","multilabel0.6532015600000001,0.6576137200000001,0.6639865999999999,0.6238295199999999,0.6616643199999999,0.61093532,0.61412372,0.63785068","multilabel0.6704551599999999,0.69416836,0.67749356,0.8284849600000002,0.7566659599999999,0.6761351999999999,0.6550593600000001,0.8344120399999998","multilabel0.6713455200000001,0.6709768799999999,0.78050064,0.6372667599999999,0.7577033200000001,0.80242324,0.6713455200000001,0.7424574800000001","multilabel0.6840416399999999,0.6663946800000001,0.69317476,0.6757237199999999,0.7100672000000001,0.6656483200000003,0.68906972,0.43563808000000004","multilabel0.7480903600000001,0.7688338400000002,0.7910642,0.74896496,0.6697813600000001,0.76148696,0.7619241999999999,0.76634108","multilabel0.7610750000000002,0.78846744,0.7946980400000001,0.72550732,0.7135108,0.7532945999999999,0.7679424000000001,0.7603653199999999","multilabel0.76885716,0.7872672399999999,0.81127376,0.7219017999999999,0.688202,0.79834428,0.76885716,0.81541448","multilabel0.76925528,0.8353577600000002,0.8419665600000001,0.8928290000000001,0.88400108,0.8844464400000001,0.87190276,0.8898660799999998","multilabel0.7698440799999999,0.7841347599999999,0.83290104,0.7548209599999999,0.7685725999999999,0.7808588799999999,0.84461892,0.74186096","multilabel0.7715386000000001,0.7579594399999999,0.7924517199999999,0.7683963199999999,0.7482261199999999,0.74198836,0.7939753999999999,0.8061690400000002","multilabel0.8110909999999998,0.8414622399999999,0.8480218400000001,0.79042156,0.7420653200000001,0.8496138800000002,0.8110909999999998,0.8450899599999999","multilabel0.8178485600000001,0.8375070800000001,0.8798634000000003,0.8345166400000003,0.007819852,0.87244368,0.8605379599999998,0.8052779999999999","multilabel0.83149452,0.84221616,0.85880428,0.82891256,0.75164068,0.8449881999999999,0.8478411600000001,0.8510568000000002","multilabel0.87097628,0.8682613999999998,0.9059484400000001,0.88309976,0.88218636,0.8027957199999999,0.9004070800000002,0.8912445999999996"}
@data
3.0,12.0,560.0,46.666666666666664,33.333333333333336,2.7481880270062002,1.6690067809585756,7.367857142857136,0.334593122623387,0.11647518430962496,8.239682539682546,0.334593122623387,0.149999379251653,27.749206349206393,0.391020649690099,0.17412209865227893,7.367857142857136,0.334593122623387,0.11647518430962496,8.239682539682546,0.334593122623387,0.149999379251653,18.60000000000001,0.4034762873836689,0.1776291533320409,NB,"multilabel0.07643501999999998,0.08031654760000001,0.07832581200000001,0.05788196519999999,0.05907716440000001,0.0710394372,0.08302772240000002,0.02745435876"
4.0,18.0,676.8,37.599999999999994,0.0,2.8304603500309673,1.575187844927661,95.23849206349209,0.0960110464750265,0.2871592552664339,140.35317460317495,0.0987193151536183,0.21107144379956608,175.06904761904804,0.0987193151536183,0.19049550644499796,129.81626984126993,0.09135665290179372,0.3041749892803391,176.53095238095196,0.06830974767530947,0.24382958904616994,275.59841269841303,0.0816966091406335,0.21104854122845493,IELM,"multilabel0.305868,0.30372664,0.31395764,0.34475975999999997,0.35332687999999995,0.2903079640000001,0.3121526000000001,0.36604012000000014"
2.0,60.0,166.4,2.7733333333333334,0.0,2.2211533219547053,0.44300207157106153,26.3650793650794,0.34718001700209017,0.21870353171862889,59.1424603174603,0.25556456156173996,0.11482790735418201,60.14206349206348,0.25556456156173996,0.11160579522428003,39.37460317460319,0.21592668754078595,0.20562957409918992,60.14761904761897,0.17522182881143508,0.13061076387303705,65.82539682539681,0.17478943710612393,0.12043992088035398,VFDT,"multilabel0.29790368800000006,0.3208541720000001,0.33872507999999996,0.33995667999999996,0.37747072,0.327925892,0.326258,0.35318523999999996"
2.0,21.0,6499.2,309.48571428571427,100.0,3.8128599017247127,2.4906406069907936,0.8027777777777776,0.0943868079119234,0.16998297883582192,0.8027777777777776,0.0943868079119234,0.053004289554333,0.8027777777777776,0.0943868079119234,0.08569511654252876,2.6888888888888904,0.132136406456663,0.25707284195418995,10.620238095238106,0.10375256156734601,0.0795542355723917,10.620238095238106,0.10375256156734601,0.07645210899267309,C45,"multilabel0.8178485600000001,0.8375070800000001,0.8798634000000003,0.8345166400000003,0.007819852,0.87244368,0.8605379599999998,0.8052779999999999"
3.0,60.0,2404.0,40.06666666666667,100.0,3.380934463330702,1.6027832129470583,24.789682539682495,0.2600063706987799,0.632559838914581,1927.3682539682493,0.13125038256290808,0.006157546610244647,2439.123412698411,0.18325977786928896,0.0010793171752704602,7.786904761904762,0.7418166774175731,0.7467410345405959,1677.2162698412699,0.11535638836277404,0.015200223962246611,2376.259126984129,0.17706649068942099,0.0116747798700928,SVM,"multilabel0.41543480000000005,0.43848284,0.45689944000000005,0.36696804,0.174275092,0.46193515999999996,0.41277944000000005,0.3883791475999999"
2.0,6.0,248.0,41.333333333333336,0.0,2.3944516808262164,1.6163004304425728,29.84642857142861,0.05817583526175698,0.31364701002498213,47.69325396825399,0.06288554229770192,0.28916807861410293,56.69920634920632,0.08319304274875344,0.27890033637901807,43.446428571428584,0.06328573133051997,0.36908055681401497,56.90873015873019,0.04973022643158841,0.3084211191075579,82.7380952380952,0.04660290583873119,0.28722543717134813,NB,"multilabel0.46486516,0.46224563999999996,0.48830036,0.4830192,0.4758114799999999,0.46844263999999997,0.47582263999999985,0.44608582399999996"
6.0,12.0,336.8,28.066666666666666,16.666666666666668,2.527372082827612,1.4481908367799872,52.5202380952381,0.2581623806388598,0.15078870679647102,61.80912698412701,0.13740685258050392,0.17377798996174307,91.62380952380953,0.13740685258050392,0.18049733909719293,43.31706349206351,0.18615913642550008,0.16669898578186204,40.3904761904762,0.2887545335321829,0.19643694340407897,95.46984126984127,0.13883391961548106,0.19374387733256795,kNN,"multilabel0.32520316,0.33356776000000005,0.3473198799999999,0.34514300000000003,0.36666676,0.35441632000000006,0.32520316,0.42139587999999994"
2.0,9.0,766.4,85.15555555555555,100.0,2.884455496070488,1.930212986631163,355.52619047619004,0.42866854275466015,0.03742762286983922,396.214682539683,0.42930049682541077,0.0399863539458597,513.2662698412697,0.42930049682541077,0.03616199156831459,275.44404761904815,0.43645160080643514,0.07323910409146307,252.46111111111085,0.4451750573581931,0.07756263729742872,464.25952380952384,0.43645630169727684,0.0707953366172185,SVM,"multilabel0.134147734,0.10290289600000001,0.08227091319999999,0.12876346200000002,0.10784256515200001,0.14668772,0.134208212,0.17488533999999994"
3.0,21.0,2967.2,141.2952380952381,0.0,3.4723468203205536,2.1501275255866346,69.1892857142857,0.007028832115166619,0.05396993063865962,73.63571428571434,0.007028832115166619,0.10415236271683201,75.02579365079356,0.007028832115166619,0.16510270107404296,463.817063492063,0.0040019870676305976,0.11128438656337801,300.52539682539714,0.0072920535495694635,0.13900713302761403,282.5230158730158,0.007347744692568401,0.17456819167722404,SVM,"multilabel0.05340865516000001,0.11745652028000002,0.06262838795999999,0.057621203999999995,0.17854300799999998,0.15671764,0.05262359308,0.34177672000000003"
3.0,8.0,3341.6,417.7,12.5,3.523954462257065,2.620864475265121,73.40158730158733,0.0102906390306248,0.33879992668321707,128.18730158730202,0.0113637419241858,0.3897777066650099,243.57301587301595,0.005327101031015958,0.38386585732015993,132.24801587301593,0.007264347223534722,0.4010983236540982,248.22857142857092,0.007242289481104087,0.3774329943770381,269.9591269841269,0.005720876862102359,0.41727625257023787,CIELM,"multilabel0.29306816,0.287682124,0.28630648000000003,0.25456833599999995,0.24969931199999995,0.30706284000000006,0.29603016,0.31715459999999995"
2.0,20.0,432.0,21.6,0.0,2.635483746814912,1.334453751150931,248.14761904761895,0.355433579303594,0.047815269828002195,361.77063492063485,0.355433579303594,0.02626962774507229,417.4718253968251,0.355433579303594,0.02005750217060541,247.4257936507939,0.26798220403933387,0.06946638581681526,414.31468253968325,0.2979941008547911,0.051203892509897625,507.4166666666673,0.2979941008547911,0.045852494900673696,NB,"multilabel0.0683215826,0.07151229544000001,0.0947589808,0.034121377200000004,0.031229666,0.0768139008,0.056935693724,0.04368176684"
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,114.91269841269799,0.0312667002284891,0.4477032640357438,536.7285714285713,0.0117548870958686,0.06762824093184955,1116.7297619047602,0.0065410441940671775,-0.011759839357784192,508.61071428571404,0.011458551445988696,0.2475369356970951,640.3515873015872,0.003795778050935741,0.1413249579654199,660.3539682539682,7.415045496546832E-4,0.16511370199607495,CIELM,"multilabel0.28345438000000006,0.25521762000000003,0.291069756,0.27655720799999994,0.24426975600000003,0.263613372,0.278871516,0.30745103999999995"
5.0,3.0,863.2,287.73333333333335,0.0,2.9361114316748544,2.458990176955192,153.69999999999993,0.028086360499416808,0.254095160015357,181.76111111111098,0.03603249074922788,0.280899086595916,221.23888888888902,0.03603249074922788,0.2494815386615831,224.18134920634904,0.025186445598475285,0.2923442208830258,264.95952380952417,0.02420306968638009,0.3093302190538189,296.3702380952381,0.027890278869841,0.284966545705486,kNN,"multilabel0.16478000800000003,0.1543760644,0.176662176,0.18418091599999994,0.15278032399999997,0.178634108,0.16478000800000003,0.176585596"
2.0,22.0,177.6,8.072727272727272,100.0,2.249442961442582,0.907020280620376,53.68333333333331,0.286731735888515,0.102458010213106,66.83531746031753,0.286731735888515,0.10968240875257101,78.55357142857137,0.3104297077282389,0.10738170131431496,74.6698412698413,0.28981843728524015,0.13236103119031203,85.59444444444442,0.3101350796286322,0.12770663629945908,89.46269841269844,0.3191635317105979,0.12700087158232398,SVM,"multilabel0.1890752096,0.17866461599999997,0.21601247200000007,0.19138624800000004,0.10286125800000001,0.2109143824,0.18934910000000002,0.164380636"
2.0,14.0,552.0,39.42857142857143,42.857142857142854,2.741939077729199,1.5958110420509608,17.456746031745993,0.10003746658568295,0.17914785469631903,17.65674603174601,0.10100172951621396,0.17470667568042997,70.7365079365079,0.06588287535495609,0.13621127976965,15.439285714285694,0.1271089693048829,0.18380022928259895,18.446031746031693,0.13370318726410793,0.191086297927136,78.2523809523809,0.0739643340428058,0.1599052681387919,SVM,"multilabel0.0,-4.1496400000000003E-4,-1.403064E-4,0.0,0.0,-2.9226E-4,0.0,0.5204323200000001"
2.0,100.0,969.6,9.696,0.0,2.986592606822211,0.986592606822211,1.5761904761904801,0.010552750705174897,0.7982444813344393,4.951190476190479,0.0139170452512849,0.820114953950861,9.534126984126976,0.025430570824949005,0.8283641198608865,9.124206349206354,0.0165339541299418,0.8742390950594338,11.488888888888901,0.023900520984501114,0.8569461262990273,13.438888888888904,0.015239733959933393,0.832849951805753,NB,"multilabel0.008887331639999994,-5.175408000000001E-4,0.007116395879999999,6.667412000000015E-4,-0.011017046,-0.01067785596,0.007605923599999998,-7.393787999999996E-4"
3.0,40.0,4000.0,100.0,0.0,3.6020599913279625,2.0,1877.4210317460304,0.2831262293464889,0.0836480097099688,2341.19682539683,0.3046745769379661,0.06254326992909,3359.004365079368,0.31006592698700985,0.031555711018010586,1419.7996031746004,0.3079328151352811,0.10881871407403305,1900.6686507936488,0.3009389744910081,0.0799393730780147,3137.592857142861,0.3195071703127981,0.04361800602668889,NB,"multilabel0.55572496,0.55532904,0.57929548,0.55361688,0.5711700399999998,0.5475608799999999,0.57093456,0.5730534399999999"
2.0,5.0,4316.0,863.2,0.0,3.635081436010873,2.9361114316748544,81.76031746031752,0.03774470885294059,0.23000019840479194,134.93730158730202,0.026962418791690004,0.267761127622248,189.20952380952403,0.026962418791690004,0.31482862703380676,204.994841269841,0.012235000485425102,0.23292505213272105,350.6146825396829,0.0051517599657811,0.27584933365389497,346.9023809523808,0.011054462761970897,0.3319020048255792,NB,"multilabel0.34865588000000003,0.3906700800000001,0.39403367999999994,0.273874356,0.2845000572,0.2916987312,0.32652072399999993,0.269905324"
2.0,33.0,1552.8,47.054545454545455,0.0,3.1911155223803065,1.672601582502419,0.0,0.13795362560699906,0.46292593283810796,7.086507936507939,0.025022629091345793,0.3414111270441619,7.086507936507939,0.025022629091345793,0.32955014252677617,0.0,0.13795362560699906,0.46292593283810796,39.54603174603173,0.020455050929463595,0.3432887450394081,26.284523809523797,0.020455050929463595,0.3391641995741281,kNN,"multilabel0.6713455200000001,0.6709768799999999,0.78050064,0.6372667599999999,0.7577033200000001,0.80242324,0.6713455200000001,0.7424574800000001"
5.0,3.0,1216.8,405.59999999999997,0.0,3.085219201044942,2.6080979463252794,227.38928571428607,0.02887160111395821,0.22200753967022804,275.5142857142862,0.03502392738712759,0.22406406523937408,338.29960317460313,0.03502392738712759,0.20547289159165502,219.47380952380993,0.027270457966575203,0.32469711340157814,287.0555555555559,0.02060615434117259,0.307648088887114,422.90714285714296,0.021368958795333196,0.27903844096720015,NB,"multilabel0.20106035239999995,0.29738484000000004,0.30004159999999996,0.2954222,0.25347484000000003,0.292416296,0.30075214,0.25241897719999995"
7.0,18.0,1668.8,92.71111111111111,0.0,3.2224042910824555,1.9671317859791495,56.519047619047576,0.021011238659803096,0.35688651942201594,115.98095238095206,0.01935834340955571,0.2748392708880551,145.14444444444405,0.014826275052344797,0.30001511623632715,127.72182539682494,0.007455764407818171,0.3617451185593199,231.29007936507887,0.007069689616808429,0.31437068953081587,261.40515873015914,0.008942411590609682,0.3183805492144139,NB,"multilabel0.6362863199999998,0.64059796,0.6672468800000001,0.5551847599999999,0.4733345200000001,0.61994768,0.6825356799999999,0.6168345199999999"
2.0,24.0,800.0,33.333333333333336,0.0,2.9030899869919438,1.5228787452803376,80.4686507936508,0.20173788245268112,0.12366047493533797,202.084126984127,0.15013110106964409,0.03871951236350301,210.1210317460319,0.15013110106964409,0.0556604554414759,90.5309523809524,0.2144708525500719,0.12141578549283598,222.024206349206,0.186712550793502,0.10596734191668,180.558333333333,0.17427189155249803,0.09724772984528135,CIELM,"multilabel0.1011452788,0.08581543644,0.09183466091999999,0.1059119,0.1123539184,0.08348953199999999,0.0854077572,0.11361536399999998"
30.0,15.0,272.0,18.133333333333333,0.0,2.4345689040341987,1.2584776449785176,219.63809523809502,0.12382133109762603,0.20907805319527,279.35714285714306,0.18562025663570098,0.234468069635527,336.859523809524,0.18286152281195991,0.25485004273535083,234.55158730158692,0.0666533204525366,0.23889690632358707,296.7511904761902,0.09573667382162167,0.2488259029755681,349.80198412698405,0.09573667382162167,0.2578190240860199,IELM,"multilabel0.33452143999999995,0.33532668,0.36652784,0.36633804000000003,0.32250864,0.3000356,0.34038487999999995,0.37175888"
11.0,10.0,422.4,42.239999999999995,0.0,2.625723909525756,1.6257239095257559,66.7055555555555,0.21481798935724095,0.2318223470821791,82.0313492063492,0.18870789922882905,0.2554272904227712,107.69761904761894,0.18870789922882905,0.2775774465858849,93.75476190476188,0.06551498324677009,0.23305071694778096,97.79087301587302,0.098434680735281,0.2704146286909521,130.34563492063492,0.062382516884609426,0.291409037268119,VFDT,"multilabel0.36442256,0.35901492000000007,0.45009484000000005,0.3707211199999999,0.33210012,0.3830493600000001,0.39861580000000013,0.4026104800000001"
2.0,20.0,5920.0,296.0,0.0,3.77232170672292,2.4712917110589387,4898.45793650794,0.11673818986824096,0.09333480478087447,5627.6380952381,0.12125005787078302,0.09351489937812368,5978.399999999998,0.12125005787078302,0.09196540336654596,3248.959126984131,0.11279423603366907,0.124769390822284,4942.907539682538,0.10673585241358903,0.08817384217948626,5897.704761904763,0.101073887920131,0.062397056172980726,CIELM,"multilabel0.203563264,0.19591118119999998,0.21182338880000004,0.19299729119999998,0.1641275972,0.13091987479999997,0.19493305324,0.20848021200000003"
