@relation data
@attribute "\\#classes" numeric
@attribute "\\#atributos" numeric
@attribute "\\#exemplos" numeric
@attribute "$\\frac{\\#exemplos}{\\#atrib.}$" numeric
@attribute "\\%nominais" numeric
@attribute "\\%major." numeric
@attribute "\\%minor." numeric
@attribute "$\\frac{\\%major.}{\\%minor.}$" numeric
@attribute "entropia da distr. de classes" numeric
@attribute "orçamento" {"$\cent\leq 50$",baixo,alto}
@attribute algoritmo {"5NN","C4.5w","CIELM","NB","RFw","SVM"}
@attribute "atributo aceito" {"numérico","nominal","ambos"}
@attribute "fronteira" {"rígida","flexível","nenhuma"}
@attribute class {"Clu","DWeuc","DWmah","DWman","EERacc","EERent","Ent","Mar","QBCRFw","Rnd","SVMbal","SVMsim","TUeuc","TUmah","TUman","\textbf{ATUeuc}","\textbf{ATUmah}","\textbf{ATUman}","\textbf{HTUeuc}","\textbf{HTUmah}","\textbf{HTUman}","\textbf{SGmulti}"}
@data
2.0,44.0,213.6,4.8545454545454545,0.0,79.40074906367042,20.59925093632959,3.8545454545454545,0.0,alto,CIELM,numérico,flexível,"DWman"
2.0,44.0,213.6,4.8545454545454545,0.0,79.40074906367042,20.59925093632959,3.8545454545454545,0.0,alto,NB,nominal,flexível,"SVMsim"
2.0,44.0,213.6,4.8545454545454545,0.0,79.40074906367042,20.59925093632959,3.8545454545454545,0.0,alto,RFw,ambos,flexível,"TUeuc"
2.0,44.0,213.6,4.8545454545454545,0.0,79.40074906367042,20.59925093632959,3.8545454545454545,0.0,alto,SVM,numérico,flexível,"SVMsim"
4.0,6.0,1382.4,230.4,100.0,70.02314814814815,3.761574074074074,18.615384615384617,0.0,alto,5NN,numérico,flexível,"SVMsim"
4.0,6.0,1382.4,230.4,100.0,70.02314814814815,3.761574074074074,18.615384615384617,0.0,alto,C4.5w,ambos,rígida,"DWmah"
4.0,6.0,1382.4,230.4,100.0,70.02314814814815,3.761574074074074,18.615384615384617,0.0,alto,CIELM,numérico,flexível,"EERent"
4.0,6.0,1382.4,230.4,100.0,70.02314814814815,3.761574074074074,18.615384615384617,0.0,alto,NB,nominal,flexível,"SVMsim"
4.0,6.0,1382.4,230.4,100.0,70.02314814814815,3.761574074074074,18.615384615384617,0.0,alto,RFw,ambos,flexível,"SVMsim"
4.0,6.0,1382.4,230.4,100.0,70.02314814814815,3.761574074074074,18.615384615384617,0.0,alto,SVM,numérico,flexível,"SVMsim"
2.0,41.0,841.6,20.526829268292683,0.0,66.34980988593155,33.65019011406844,1.9717514124293785,0.0,alto,5NN,numérico,flexível,"Ent"
2.0,41.0,841.6,20.526829268292683,0.0,66.34980988593155,33.65019011406844,1.9717514124293785,0.0,alto,5NN,numérico,flexível,"Mar"
2.0,41.0,841.6,20.526829268292683,0.0,66.34980988593155,33.65019011406844,1.9717514124293785,0.0,alto,C4.5w,ambos,rígida,"DWman"
2.0,41.0,841.6,20.526829268292683,0.0,66.34980988593155,33.65019011406844,1.9717514124293785,0.0,alto,CIELM,numérico,flexível,"SVMbal"
2.0,41.0,841.6,20.526829268292683,0.0,66.34980988593155,33.65019011406844,1.9717514124293785,0.0,alto,NB,nominal,flexível,"SVMsim"
2.0,41.0,841.6,20.526829268292683,0.0,66.34980988593155,33.65019011406844,1.9717514124293785,0.0,alto,RFw,ambos,flexível,"DWman"
2.0,41.0,841.6,20.526829268292683,0.0,66.34980988593155,33.65019011406844,1.9717514124293785,0.0,alto,SVM,numérico,flexível,"DWman"
3.0,35.0,1692.0,48.34285714285714,0.0,77.87234042553192,8.274231678486997,9.411428571428573,0.0,alto,5NN,numérico,flexível,"SVMsim"
3.0,35.0,1692.0,48.34285714285714,0.0,77.87234042553192,8.274231678486997,9.411428571428573,0.0,alto,C4.5w,ambos,rígida,"DWeuc"
3.0,35.0,1692.0,48.34285714285714,0.0,77.87234042553192,8.274231678486997,9.411428571428573,0.0,alto,CIELM,numérico,flexível,"SVMsim"
3.0,35.0,1692.0,48.34285714285714,0.0,77.87234042553192,8.274231678486997,9.411428571428573,0.0,alto,NB,nominal,flexível,"DWeuc"
3.0,35.0,1692.0,48.34285714285714,0.0,77.87234042553192,8.274231678486997,9.411428571428573,0.0,alto,RFw,ambos,flexível,"SVMsim"
3.0,35.0,1692.0,48.34285714285714,0.0,77.87234042553192,8.274231678486997,9.411428571428573,0.0,alto,SVM,numérico,flexível,"SVMsim"
3.0,4.0,500.0,125.0,0.0,46.08,7.84,5.877551020408164,0.0,alto,5NN,numérico,flexível,"DWmah"
3.0,4.0,500.0,125.0,0.0,46.08,7.84,5.877551020408164,0.0,alto,C4.5w,ambos,rígida,"DWmah"
3.0,4.0,500.0,125.0,0.0,46.08,7.84,5.877551020408164,0.0,alto,CIELM,numérico,flexível,"EERent"
3.0,4.0,500.0,125.0,0.0,46.08,7.84,5.877551020408164,0.0,alto,NB,nominal,flexível,"SVMsim"
3.0,4.0,500.0,125.0,0.0,46.08,7.84,5.877551020408164,0.0,alto,RFw,ambos,flexível,"DWman"
3.0,4.0,500.0,125.0,0.0,46.08,7.84,5.877551020408164,0.0,alto,SVM,numérico,flexível,"Clu"
5.0,12.0,880.0,73.33333333333333,33.333333333333336,27.727272727272727,13.90909090909091,1.9934640522875815,0.0,alto,5NN,numérico,flexível,"SVMbal"
5.0,12.0,880.0,73.33333333333333,33.333333333333336,27.727272727272727,13.90909090909091,1.9934640522875815,0.0,alto,C4.5w,ambos,rígida,"SVMsim"
5.0,12.0,880.0,73.33333333333333,33.333333333333336,27.727272727272727,13.90909090909091,1.9934640522875815,0.0,alto,CIELM,numérico,flexível,"SVMbal"
5.0,12.0,880.0,73.33333333333333,33.333333333333336,27.727272727272727,13.90909090909091,1.9934640522875815,0.0,alto,NB,nominal,flexível,"SVMsim"
5.0,12.0,880.0,73.33333333333333,33.333333333333336,27.727272727272727,13.90909090909091,1.9934640522875815,0.0,alto,RFw,ambos,flexível,"DWman"
5.0,12.0,880.0,73.33333333333333,33.333333333333336,27.727272727272727,13.90909090909091,1.9934640522875815,0.0,alto,SVM,numérico,flexível,"SVMsim"
2.0,6.0,248.0,41.333333333333336,0.0,67.74193548387096,32.25806451612903,2.0999999999999996,0.0,alto,5NN,numérico,flexível,"EERacc"
2.0,6.0,248.0,41.333333333333336,0.0,67.74193548387096,32.25806451612903,2.0999999999999996,0.0,alto,C4.5w,ambos,rígida,"SVMsim"
2.0,6.0,248.0,41.333333333333336,0.0,67.74193548387096,32.25806451612903,2.0999999999999996,0.0,alto,CIELM,numérico,flexível,"EERent"
2.0,6.0,248.0,41.333333333333336,0.0,67.74193548387096,32.25806451612903,2.0999999999999996,0.0,alto,NB,nominal,flexível,"Rnd"
2.0,6.0,248.0,41.333333333333336,0.0,67.74193548387096,32.25806451612903,2.0999999999999996,0.0,alto,RFw,ambos,flexível,"SVMsim"
2.0,6.0,248.0,41.333333333333336,0.0,67.74193548387096,32.25806451612903,2.0999999999999996,0.0,alto,SVM,numérico,flexível,"Mar"
2.0,30.0,455.2,15.173333333333334,0.0,62.741652021089635,37.258347978910365,1.6839622641509437,0.0,alto,5NN,numérico,flexível,"DWman"
2.0,30.0,455.2,15.173333333333334,0.0,62.741652021089635,37.258347978910365,1.6839622641509437,0.0,alto,C4.5w,ambos,rígida,"DWmah"
2.0,30.0,455.2,15.173333333333334,0.0,62.741652021089635,37.258347978910365,1.6839622641509437,0.0,alto,CIELM,numérico,flexível,"EERent"
2.0,30.0,455.2,15.173333333333334,0.0,62.741652021089635,37.258347978910365,1.6839622641509437,0.0,alto,NB,nominal,flexível,"DWman"
2.0,30.0,455.2,15.173333333333334,0.0,62.741652021089635,37.258347978910365,1.6839622641509437,0.0,alto,RFw,ambos,flexível,"\textbf{ATUmah}"
2.0,30.0,455.2,15.173333333333334,0.0,62.741652021089635,37.258347978910365,1.6839622641509437,0.0,alto,SVM,numérico,flexível,"Mar"
5.0,3.0,7001.6,2333.866666666667,0.0,94.43555758683729,0.6398537477148081,147.5892857142857,0.0,alto,5NN,numérico,flexível,"SVMbal"
5.0,3.0,7001.6,2333.866666666667,0.0,94.43555758683729,0.6398537477148081,147.5892857142857,0.0,alto,C4.5w,ambos,rígida,"DWeuc"
5.0,3.0,7001.6,2333.866666666667,0.0,94.43555758683729,0.6398537477148081,147.5892857142857,0.0,alto,C4.5w,ambos,rígida,"DWman"
5.0,3.0,7001.6,2333.866666666667,0.0,94.43555758683729,0.6398537477148081,147.5892857142857,0.0,alto,C4.5w,ambos,rígida,"DWmah"
5.0,3.0,7001.6,2333.866666666667,0.0,94.43555758683729,0.6398537477148081,147.5892857142857,0.0,alto,CIELM,numérico,flexível,"Rnd"
5.0,3.0,7001.6,2333.866666666667,0.0,94.43555758683729,0.6398537477148081,147.5892857142857,0.0,alto,NB,nominal,flexível,"Ent"
5.0,3.0,7001.6,2333.866666666667,0.0,94.43555758683729,0.6398537477148081,147.5892857142857,0.0,alto,RFw,ambos,flexível,"Ent"
5.0,3.0,7001.6,2333.866666666667,0.0,94.43555758683729,0.6398537477148081,147.5892857142857,0.0,alto,SVM,numérico,flexível,"TUeuc"
2.0,72.0,2020.8,28.066666666666666,0.0,93.6658749010293,6.334125098970704,14.787500000000001,0.0,alto,5NN,numérico,flexível,"DWman"
2.0,72.0,2020.8,28.066666666666666,0.0,93.6658749010293,6.334125098970704,14.787500000000001,0.0,alto,C4.5w,ambos,rígida,"DWman"
2.0,72.0,2020.8,28.066666666666666,0.0,93.6658749010293,6.334125098970704,14.787500000000001,0.0,alto,CIELM,numérico,flexível,"DWman"
2.0,72.0,2020.8,28.066666666666666,0.0,93.6658749010293,6.334125098970704,14.787500000000001,0.0,alto,NB,nominal,flexível,"DWman"
2.0,72.0,2020.8,28.066666666666666,0.0,93.6658749010293,6.334125098970704,14.787500000000001,0.0,alto,RFw,ambos,flexível,"Rnd"
2.0,72.0,2020.8,28.066666666666666,0.0,93.6658749010293,6.334125098970704,14.787500000000001,0.0,alto,SVM,numérico,flexível,"\textbf{SGmulti}"
2.0,6.0,345.6,57.6,100.0,67.12962962962963,32.870370370370374,2.0422535211267605,0.0,alto,5NN,numérico,flexível,"\textbf{HTUmah}"
2.0,6.0,345.6,57.6,100.0,67.12962962962963,32.870370370370374,2.0422535211267605,0.0,alto,C4.5w,ambos,rígida,"\textbf{HTUmah}"
2.0,6.0,345.6,57.6,100.0,67.12962962962963,32.870370370370374,2.0422535211267605,0.0,alto,CIELM,numérico,flexível,"Clu"
2.0,6.0,345.6,57.6,100.0,67.12962962962963,32.870370370370374,2.0422535211267605,0.0,alto,NB,nominal,flexível,"Rnd"
2.0,6.0,345.6,57.6,100.0,67.12962962962963,32.870370370370374,2.0422535211267605,0.0,alto,RFw,ambos,flexível,"EERacc"
2.0,6.0,345.6,57.6,100.0,67.12962962962963,32.870370370370374,2.0422535211267605,0.0,alto,SVM,numérico,flexível,"\textbf{ATUeuc}"
2.0,242.0,50.4,0.20826446280991734,100.0,55.55555555555556,44.44444444444444,1.25,0.0,alto,5NN,numérico,flexível,"DWmah"
2.0,242.0,50.4,0.20826446280991734,100.0,55.55555555555556,44.44444444444444,1.25,0.0,alto,C4.5w,ambos,rígida,"SVMsim"
2.0,242.0,50.4,0.20826446280991734,100.0,55.55555555555556,44.44444444444444,1.25,0.0,alto,CIELM,numérico,flexível,"Ent"
2.0,242.0,50.4,0.20826446280991734,100.0,55.55555555555556,44.44444444444444,1.25,0.0,alto,CIELM,numérico,flexível,"Mar"
2.0,242.0,50.4,0.20826446280991734,100.0,55.55555555555556,44.44444444444444,1.25,0.0,alto,CIELM,numérico,flexível,"DWmah"
2.0,242.0,50.4,0.20826446280991734,100.0,55.55555555555556,44.44444444444444,1.25,0.0,alto,NB,nominal,flexível,"SVMsim"
2.0,242.0,50.4,0.20826446280991734,100.0,55.55555555555556,44.44444444444444,1.25,0.0,alto,RFw,ambos,flexível,"\textbf{ATUmah}"
2.0,242.0,50.4,0.20826446280991734,100.0,55.55555555555556,44.44444444444444,1.25,0.0,alto,SVM,numérico,flexível,"Clu"
2.0,24.0,800.0,33.333333333333336,0.0,70.0,30.0,2.3333333333333335,0.0,alto,5NN,numérico,flexível,"DWman"
2.0,24.0,800.0,33.333333333333336,0.0,70.0,30.0,2.3333333333333335,0.0,alto,C4.5w,ambos,rígida,"DWmah"
2.0,24.0,800.0,33.333333333333336,0.0,70.0,30.0,2.3333333333333335,0.0,alto,CIELM,numérico,flexível,"SVMbal"
2.0,24.0,800.0,33.333333333333336,0.0,70.0,30.0,2.3333333333333335,0.0,alto,NB,nominal,flexível,"DWeuc"
2.0,24.0,800.0,33.333333333333336,0.0,70.0,30.0,2.3333333333333335,0.0,alto,RFw,ambos,flexível,"DWmah"
2.0,24.0,800.0,33.333333333333336,0.0,70.0,30.0,2.3333333333333335,0.0,alto,SVM,numérico,flexível,"DWmah"
2.0,25.0,2468.0,98.72,72.0,95.46191247974069,4.538087520259319,21.03571428571429,0.0,alto,5NN,numérico,flexível,"Ent"
2.0,25.0,2468.0,98.72,72.0,95.46191247974069,4.538087520259319,21.03571428571429,0.0,alto,5NN,numérico,flexível,"Mar"
2.0,25.0,2468.0,98.72,72.0,95.46191247974069,4.538087520259319,21.03571428571429,0.0,alto,C4.5w,ambos,rígida,"DWeuc"
2.0,25.0,2468.0,98.72,72.0,95.46191247974069,4.538087520259319,21.03571428571429,0.0,alto,C4.5w,ambos,rígida,"DWman"
2.0,25.0,2468.0,98.72,72.0,95.46191247974069,4.538087520259319,21.03571428571429,0.0,alto,C4.5w,ambos,rígida,"DWmah"
2.0,25.0,2468.0,98.72,72.0,95.46191247974069,4.538087520259319,21.03571428571429,0.0,alto,CIELM,numérico,flexível,"DWman"
2.0,25.0,2468.0,98.72,72.0,95.46191247974069,4.538087520259319,21.03571428571429,0.0,alto,NB,nominal,flexível,"\textbf{HTUmah}"
2.0,25.0,2468.0,98.72,72.0,95.46191247974069,4.538087520259319,21.03571428571429,0.0,alto,RFw,ambos,flexível,"Rnd"
2.0,25.0,2468.0,98.72,72.0,95.46191247974069,4.538087520259319,21.03571428571429,0.0,alto,SVM,numérico,flexível,"Clu"
6.0,12.0,336.8,28.066666666666666,16.666666666666668,31.353919239904986,7.600950118764846,4.124999999999999,0.0,alto,5NN,numérico,flexível,"SVMsim"
6.0,12.0,336.8,28.066666666666666,16.666666666666668,31.353919239904986,7.600950118764846,4.124999999999999,0.0,alto,C4.5w,ambos,rígida,"SVMsim"
6.0,12.0,336.8,28.066666666666666,16.666666666666668,31.353919239904986,7.600950118764846,4.124999999999999,0.0,alto,CIELM,numérico,flexível,"Ent"
6.0,12.0,336.8,28.066666666666666,16.666666666666668,31.353919239904986,7.600950118764846,4.124999999999999,0.0,alto,NB,nominal,flexível,"SVMsim"
6.0,12.0,336.8,28.066666666666666,16.666666666666668,31.353919239904986,7.600950118764846,4.124999999999999,0.0,alto,RFw,ambos,flexível,"SVMsim"
6.0,12.0,336.8,28.066666666666666,16.666666666666668,31.353919239904986,7.600950118764846,4.124999999999999,0.0,alto,SVM,numérico,flexível,"SVMsim"
4.0,8.0,1015.2,126.9,0.0,34.515366430260045,12.76595744680851,2.7037037037037037,0.0,alto,5NN,numérico,flexível,"DWmah"
4.0,8.0,1015.2,126.9,0.0,34.515366430260045,12.76595744680851,2.7037037037037037,0.0,alto,C4.5w,ambos,rígida,"DWman"
4.0,8.0,1015.2,126.9,0.0,34.515366430260045,12.76595744680851,2.7037037037037037,0.0,alto,CIELM,numérico,flexível,"DWman"
4.0,8.0,1015.2,126.9,0.0,34.515366430260045,12.76595744680851,2.7037037037037037,0.0,alto,NB,nominal,flexível,"DWman"
4.0,8.0,1015.2,126.9,0.0,34.515366430260045,12.76595744680851,2.7037037037037037,0.0,alto,RFw,ambos,flexível,"DWman"
4.0,8.0,1015.2,126.9,0.0,34.515366430260045,12.76595744680851,2.7037037037037037,0.0,alto,SVM,numérico,flexível,"DWeuc"
6.0,51.0,4401.6,86.30588235294118,0.0,42.16648491457652,8.015267175572518,5.2607709750566904,0.0,alto,5NN,numérico,flexível,"SVMsim"
6.0,51.0,4401.6,86.30588235294118,0.0,42.16648491457652,8.015267175572518,5.2607709750566904,0.0,alto,C4.5w,ambos,rígida,"DWmah"
6.0,51.0,4401.6,86.30588235294118,0.0,42.16648491457652,8.015267175572518,5.2607709750566904,0.0,alto,CIELM,numérico,flexível,"QBCRFw"
6.0,51.0,4401.6,86.30588235294118,0.0,42.16648491457652,8.015267175572518,5.2607709750566904,0.0,alto,NB,nominal,flexível,"QBCRFw"
6.0,51.0,4401.6,86.30588235294118,0.0,42.16648491457652,8.015267175572518,5.2607709750566904,0.0,alto,RFw,ambos,flexível,"SVMsim"
6.0,51.0,4401.6,86.30588235294118,0.0,42.16648491457652,8.015267175572518,5.2607709750566904,0.0,alto,SVM,numérico,flexível,"QBCRFw"
3.0,5.0,172.0,34.4,0.0,69.76744186046511,13.953488372093023,5.0,0.0,alto,5NN,numérico,flexível,"DWman"
3.0,5.0,172.0,34.4,0.0,69.76744186046511,13.953488372093023,5.0,0.0,alto,C4.5w,ambos,rígida,"DWman"
3.0,5.0,172.0,34.4,0.0,69.76744186046511,13.953488372093023,5.0,0.0,alto,CIELM,numérico,flexível,"DWman"
3.0,5.0,172.0,34.4,0.0,69.76744186046511,13.953488372093023,5.0,0.0,alto,NB,nominal,flexível,"DWman"
3.0,5.0,172.0,34.4,0.0,69.76744186046511,13.953488372093023,5.0,0.0,alto,RFw,ambos,flexível,"\textbf{ATUmah}"
3.0,5.0,172.0,34.4,0.0,69.76744186046511,13.953488372093023,5.0,0.0,alto,SVM,numérico,flexível,"Rnd"
11.0,13.0,792.0,60.92307692307692,0.0,9.090909090909092,9.090909090909092,1.0,0.0,alto,5NN,numérico,flexível,"SVMsim"
11.0,13.0,792.0,60.92307692307692,0.0,9.090909090909092,9.090909090909092,1.0,0.0,alto,C4.5w,ambos,rígida,"DWman"
11.0,13.0,792.0,60.92307692307692,0.0,9.090909090909092,9.090909090909092,1.0,0.0,alto,CIELM,numérico,flexível,"DWeuc"
11.0,13.0,792.0,60.92307692307692,0.0,9.090909090909092,9.090909090909092,1.0,0.0,alto,NB,nominal,flexível,"QBCRFw"
11.0,13.0,792.0,60.92307692307692,0.0,9.090909090909092,9.090909090909092,1.0,0.0,alto,RFw,ambos,flexível,"DWeuc"
11.0,13.0,792.0,60.92307692307692,0.0,9.090909090909092,9.090909090909092,1.0,0.0,alto,SVM,numérico,flexível,"SVMsim"
5.0,90.0,129.6,1.44,0.0,27.77777777777778,12.962962962962962,2.1428571428571432,0.0,alto,5NN,numérico,flexível,"Ent"
5.0,90.0,129.6,1.44,0.0,27.77777777777778,12.962962962962962,2.1428571428571432,0.0,alto,5NN,numérico,flexível,"Mar"
5.0,90.0,129.6,1.44,0.0,27.77777777777778,12.962962962962962,2.1428571428571432,0.0,alto,C4.5w,ambos,rígida,"DWmah"
5.0,90.0,129.6,1.44,0.0,27.77777777777778,12.962962962962962,2.1428571428571432,0.0,alto,CIELM,numérico,flexível,"DWeuc"
5.0,90.0,129.6,1.44,0.0,27.77777777777778,12.962962962962962,2.1428571428571432,0.0,alto,NB,nominal,flexível,"QBCRFw"
5.0,90.0,129.6,1.44,0.0,27.77777777777778,12.962962962962962,2.1428571428571432,0.0,alto,RFw,ambos,flexível,"DWmah"
5.0,90.0,129.6,1.44,0.0,27.77777777777778,12.962962962962962,2.1428571428571432,0.0,alto,SVM,numérico,flexível,"QBCRFw"
2.0,36.0,2556.8,71.02222222222223,100.0,52.221526908635795,47.778473091364205,1.0929927963326784,0.0,alto,5NN,numérico,flexível,"SVMsim"
2.0,36.0,2556.8,71.02222222222223,100.0,52.221526908635795,47.778473091364205,1.0929927963326784,0.0,alto,C4.5w,ambos,rígida,"SVMsim"
2.0,36.0,2556.8,71.02222222222223,100.0,52.221526908635795,47.778473091364205,1.0929927963326784,0.0,alto,CIELM,numérico,flexível,"EERent"
2.0,36.0,2556.8,71.02222222222223,100.0,52.221526908635795,47.778473091364205,1.0929927963326784,0.0,alto,NB,nominal,flexível,"SVMsim"
2.0,36.0,2556.8,71.02222222222223,100.0,52.221526908635795,47.778473091364205,1.0929927963326784,0.0,alto,RFw,ambos,flexível,"SVMsim"
2.0,36.0,2556.8,71.02222222222223,100.0,52.221526908635795,47.778473091364205,1.0929927963326784,0.0,alto,SVM,numérico,flexível,"SVMsim"
2.0,5.0,513.6,102.72,0.0,52.49221183800623,47.50778816199377,1.104918032786885,0.0,alto,5NN,numérico,flexível,"QBCRFw"
2.0,5.0,513.6,102.72,0.0,52.49221183800623,47.50778816199377,1.104918032786885,0.0,alto,C4.5w,ambos,rígida,"DWman"
2.0,5.0,513.6,102.72,0.0,52.49221183800623,47.50778816199377,1.104918032786885,0.0,alto,CIELM,numérico,flexível,"EERent"
2.0,5.0,513.6,102.72,0.0,52.49221183800623,47.50778816199377,1.104918032786885,0.0,alto,NB,nominal,flexível,"QBCRFw"
2.0,5.0,513.6,102.72,0.0,52.49221183800623,47.50778816199377,1.104918032786885,0.0,alto,RFw,ambos,flexível,"\textbf{ATUmah}"
2.0,5.0,513.6,102.72,0.0,52.49221183800623,47.50778816199377,1.104918032786885,0.0,alto,SVM,numérico,flexível,"QBCRFw"
2.0,20.0,5920.0,296.0,0.0,50.04054054054055,49.95945945945946,1.0016229375169057,0.0,alto,5NN,numérico,flexível,"SVMbal"
2.0,20.0,5920.0,296.0,0.0,50.04054054054055,49.95945945945946,1.0016229375169057,0.0,alto,C4.5w,ambos,rígida,"SVMsim"
2.0,20.0,5920.0,296.0,0.0,50.04054054054055,49.95945945945946,1.0016229375169057,0.0,alto,CIELM,numérico,flexível,"SVMbal"
2.0,20.0,5920.0,296.0,0.0,50.04054054054055,49.95945945945946,1.0016229375169057,0.0,alto,NB,nominal,flexível,"SVMsim"
2.0,20.0,5920.0,296.0,0.0,50.04054054054055,49.95945945945946,1.0016229375169057,0.0,alto,RFw,ambos,flexível,"SVMsim"
2.0,20.0,5920.0,296.0,0.0,50.04054054054055,49.95945945945946,1.0016229375169057,0.0,alto,SVM,numérico,flexível,"Mar"
13.0,32.0,2667.2,83.35,0.0,13.557288542291543,0.5098980203959208,26.58823529411765,0.0,alto,5NN,numérico,flexível,"Ent"
13.0,32.0,2667.2,83.35,0.0,13.557288542291543,0.5098980203959208,26.58823529411765,0.0,alto,C4.5w,ambos,rígida,"DWman"
13.0,32.0,2667.2,83.35,0.0,13.557288542291543,0.5098980203959208,26.58823529411765,0.0,alto,CIELM,numérico,flexível,"QBCRFw"
13.0,32.0,2667.2,83.35,0.0,13.557288542291543,0.5098980203959208,26.58823529411765,0.0,alto,NB,nominal,flexível,"SVMsim"
13.0,32.0,2667.2,83.35,0.0,13.557288542291543,0.5098980203959208,26.58823529411765,0.0,alto,RFw,ambos,flexível,"DWeuc"
13.0,32.0,2667.2,83.35,0.0,13.557288542291543,0.5098980203959208,26.58823529411765,0.0,alto,SVM,numérico,flexível,"DWeuc"
6.0,60.0,480.0,8.0,0.0,16.666666666666664,16.666666666666664,1.0,0.0,alto,5NN,numérico,flexível,"SVMsim"
6.0,60.0,480.0,8.0,0.0,16.666666666666664,16.666666666666664,1.0,0.0,alto,C4.5w,ambos,rígida,"DWeuc"
6.0,60.0,480.0,8.0,0.0,16.666666666666664,16.666666666666664,1.0,0.0,alto,CIELM,numérico,flexível,"DWeuc"
6.0,60.0,480.0,8.0,0.0,16.666666666666664,16.666666666666664,1.0,0.0,alto,NB,nominal,flexível,"SVMsim"
6.0,60.0,480.0,8.0,0.0,16.666666666666664,16.666666666666664,1.0,0.0,alto,RFw,ambos,flexível,"DWman"
6.0,60.0,480.0,8.0,0.0,16.666666666666664,16.666666666666664,1.0,0.0,alto,SVM,numérico,flexível,"Ent"
5.0,10.0,4314.4,431.43999999999994,0.0,90.50621175597998,0.5191915445948452,174.32142857142858,0.0,alto,5NN,numérico,flexível,"QBCRFw"
5.0,10.0,4314.4,431.43999999999994,0.0,90.50621175597998,0.5191915445948452,174.32142857142858,0.0,alto,C4.5w,ambos,rígida,"DWeuc"
5.0,10.0,4314.4,431.43999999999994,0.0,90.50621175597998,0.5191915445948452,174.32142857142858,0.0,alto,C4.5w,ambos,rígida,"DWman"
5.0,10.0,4314.4,431.43999999999994,0.0,90.50621175597998,0.5191915445948452,174.32142857142858,0.0,alto,C4.5w,ambos,rígida,"DWmah"
5.0,10.0,4314.4,431.43999999999994,0.0,90.50621175597998,0.5191915445948452,174.32142857142858,0.0,alto,CIELM,numérico,flexível,"DWman"
5.0,10.0,4314.4,431.43999999999994,0.0,90.50621175597998,0.5191915445948452,174.32142857142858,0.0,alto,NB,nominal,flexível,"DWeuc"
5.0,10.0,4314.4,431.43999999999994,0.0,90.50621175597998,0.5191915445948452,174.32142857142858,0.0,alto,RFw,ambos,flexível,"Rnd"
5.0,10.0,4314.4,431.43999999999994,0.0,90.50621175597998,0.5191915445948452,174.32142857142858,0.0,alto,SVM,numérico,flexível,"\textbf{SGmulti}"
5.0,13.0,242.4,18.646153846153847,15.384615384615385,54.12541254125413,4.29042904290429,12.615384615384617,0.0,alto,5NN,numérico,flexível,"SVMbal"
5.0,13.0,242.4,18.646153846153847,15.384615384615385,54.12541254125413,4.29042904290429,12.615384615384617,0.0,alto,C4.5w,ambos,rígida,"DWeuc"
5.0,13.0,242.4,18.646153846153847,15.384615384615385,54.12541254125413,4.29042904290429,12.615384615384617,0.0,alto,CIELM,numérico,flexível,"QBCRFw"
5.0,13.0,242.4,18.646153846153847,15.384615384615385,54.12541254125413,4.29042904290429,12.615384615384617,0.0,alto,NB,nominal,flexível,"DWman"
5.0,13.0,242.4,18.646153846153847,15.384615384615385,54.12541254125413,4.29042904290429,12.615384615384617,0.0,alto,RFw,ambos,flexível,"DWman"
5.0,13.0,242.4,18.646153846153847,15.384615384615385,54.12541254125413,4.29042904290429,12.615384615384617,0.0,alto,SVM,numérico,flexível,"DWman"
2.0,5.0,3855.2,771.04,0.0,94.66694334924259,5.333056650757419,17.750972762645915,0.0,alto,5NN,numérico,flexível,"DWmah"
2.0,5.0,3855.2,771.04,0.0,94.66694334924259,5.333056650757419,17.750972762645915,0.0,alto,C4.5w,ambos,rígida,"DWmah"
2.0,5.0,3855.2,771.04,0.0,94.66694334924259,5.333056650757419,17.750972762645915,0.0,alto,CIELM,numérico,flexível,"DWmah"
2.0,5.0,3855.2,771.04,0.0,94.66694334924259,5.333056650757419,17.750972762645915,0.0,alto,NB,nominal,flexível,"\textbf{ATUman}"
2.0,5.0,3855.2,771.04,0.0,94.66694334924259,5.333056650757419,17.750972762645915,0.0,alto,RFw,ambos,flexível,"\textbf{ATUeuc}"
2.0,5.0,3855.2,771.04,0.0,94.66694334924259,5.333056650757419,17.750972762645915,0.0,alto,SVM,numérico,flexível,"\textbf{ATUeuc}"
15.0,90.0,264.0,2.933333333333333,0.0,7.2727272727272725,6.363636363636363,1.1428571428571428,0.0,alto,5NN,numérico,flexível,"SVMsim"
15.0,90.0,264.0,2.933333333333333,0.0,7.2727272727272725,6.363636363636363,1.1428571428571428,0.0,alto,C4.5w,ambos,rígida,"DWman"
15.0,90.0,264.0,2.933333333333333,0.0,7.2727272727272725,6.363636363636363,1.1428571428571428,0.0,alto,CIELM,numérico,flexível,"QBCRFw"
15.0,90.0,264.0,2.933333333333333,0.0,7.2727272727272725,6.363636363636363,1.1428571428571428,0.0,alto,NB,nominal,flexível,"QBCRFw"
15.0,90.0,264.0,2.933333333333333,0.0,7.2727272727272725,6.363636363636363,1.1428571428571428,0.0,alto,RFw,ambos,flexível,"DWmah"
15.0,90.0,264.0,2.933333333333333,0.0,7.2727272727272725,6.363636363636363,1.1428571428571428,0.0,alto,SVM,numérico,flexível,"DWman"
