@relation data
@attribute "#classes" numeric
@attribute "#atributos" numeric
@attribute "#exemplos" numeric
@attribute "#exemplos/#atributos" numeric
@attribute "%nominais" numeric
@attribute "#exs/#atrs" numeric
@attribute "%majority" numeric
@attribute "%minority" numeric
@attribute "%majority/%minority" numeric
@attribute "class entropy" numeric
@attribute "orçamento" {baixo,alto}
@attribute learner {NB,kNN,VFDT,SVM,C45,IELM,CIELM}
@attribute class {AgTUeuc1.0,Clu,DWTUmah1.0,EERMent,Mar,Rnd,SGcon}
@data
3.0,21.0,2967.2,141.2952380952381,0.0,141.2952380952381,92.3429495820976,2.507414397411701,36.82795698924731,0.29012343873165936,baixo,CIELM,EERMent
3.0,21.0,2967.2,141.2952380952381,0.0,141.2952380952381,92.3429495820976,2.507414397411701,36.82795698924731,0.29012343873165936,alto,CIELM,EERMent
5.0,3.0,8529.6,2843.2000000000003,0.0,2843.2000000000003,96.46407803413993,0.24385668730069407,395.57692307692304,0.12024262686370406,baixo,NB,EERMent
5.0,3.0,8529.6,2843.2000000000003,0.0,2843.2000000000003,96.46407803413993,0.24385668730069407,395.57692307692304,0.12024262686370406,alto,NB,Clu
5.0,3.0,8529.6,2843.2000000000003,0.0,2843.2000000000003,96.46407803413993,0.24385668730069407,395.57692307692304,0.12024262686370406,baixo,kNN,EERMent
5.0,3.0,8529.6,2843.2000000000003,0.0,2843.2000000000003,96.46407803413993,0.24385668730069407,395.57692307692304,0.12024262686370406,alto,kNN,Mar
5.0,3.0,8529.6,2843.2000000000003,0.0,2843.2000000000003,96.46407803413993,0.24385668730069407,395.57692307692304,0.12024262686370406,baixo,VFDT,Clu
5.0,3.0,8529.6,2843.2000000000003,0.0,2843.2000000000003,96.46407803413993,0.24385668730069407,395.57692307692304,0.12024262686370406,alto,VFDT,Clu
5.0,3.0,8529.6,2843.2000000000003,0.0,2843.2000000000003,96.46407803413993,0.24385668730069407,395.57692307692304,0.12024262686370406,baixo,SVM,DWTUmah1.0
5.0,3.0,8529.6,2843.2000000000003,0.0,2843.2000000000003,96.46407803413993,0.24385668730069407,395.57692307692304,0.12024262686370406,alto,SVM,DWTUmah1.0
5.0,3.0,8529.6,2843.2000000000003,0.0,2843.2000000000003,96.46407803413993,0.24385668730069407,395.57692307692304,0.12024262686370406,baixo,C45,AgTUeuc1.0
5.0,3.0,8529.6,2843.2000000000003,0.0,2843.2000000000003,96.46407803413993,0.24385668730069407,395.57692307692304,0.12024262686370406,alto,C45,Clu
5.0,3.0,8529.6,2843.2000000000003,0.0,2843.2000000000003,96.46407803413993,0.24385668730069407,395.57692307692304,0.12024262686370406,baixo,IELM,EERMent
5.0,3.0,8529.6,2843.2000000000003,0.0,2843.2000000000003,96.46407803413993,0.24385668730069407,395.57692307692304,0.12024262686370406,alto,IELM,EERMent
5.0,3.0,8529.6,2843.2000000000003,0.0,2843.2000000000003,96.46407803413993,0.24385668730069407,395.57692307692304,0.12024262686370406,baixo,CIELM,EERMent
5.0,3.0,8529.6,2843.2000000000003,0.0,2843.2000000000003,96.46407803413993,0.24385668730069407,395.57692307692304,0.12024262686370406,alto,CIELM,EERMent
6.0,60.0,480.0,8.0,0.0,8.0,16.666666666666664,16.666666666666664,1.0,0.9999999999999999,baixo,NB,AgTUeuc1.0
6.0,60.0,480.0,8.0,0.0,8.0,16.666666666666664,16.666666666666664,1.0,0.9999999999999999,alto,NB,SGcon
6.0,60.0,480.0,8.0,0.0,8.0,16.666666666666664,16.666666666666664,1.0,0.9999999999999999,baixo,kNN,DWTUmah1.0
6.0,60.0,480.0,8.0,0.0,8.0,16.666666666666664,16.666666666666664,1.0,0.9999999999999999,alto,kNN,DWTUmah1.0
6.0,60.0,480.0,8.0,0.0,8.0,16.666666666666664,16.666666666666664,1.0,0.9999999999999999,baixo,VFDT,AgTUeuc1.0
6.0,60.0,480.0,8.0,0.0,8.0,16.666666666666664,16.666666666666664,1.0,0.9999999999999999,alto,VFDT,SGcon
6.0,60.0,480.0,8.0,0.0,8.0,16.666666666666664,16.666666666666664,1.0,0.9999999999999999,baixo,SVM,DWTUmah1.0
6.0,60.0,480.0,8.0,0.0,8.0,16.666666666666664,16.666666666666664,1.0,0.9999999999999999,alto,SVM,DWTUmah1.0
6.0,60.0,480.0,8.0,0.0,8.0,16.666666666666664,16.666666666666664,1.0,0.9999999999999999,baixo,C45,AgTUeuc1.0
6.0,60.0,480.0,8.0,0.0,8.0,16.666666666666664,16.666666666666664,1.0,0.9999999999999999,alto,C45,DWTUmah1.0
6.0,60.0,480.0,8.0,0.0,8.0,16.666666666666664,16.666666666666664,1.0,0.9999999999999999,baixo,IELM,AgTUeuc1.0
6.0,60.0,480.0,8.0,0.0,8.0,16.666666666666664,16.666666666666664,1.0,0.9999999999999999,alto,IELM,AgTUeuc1.0
6.0,60.0,480.0,8.0,0.0,8.0,16.666666666666664,16.666666666666664,1.0,0.9999999999999999,baixo,CIELM,AgTUeuc1.0
6.0,60.0,480.0,8.0,0.0,8.0,16.666666666666664,16.666666666666664,1.0,0.9999999999999999,alto,CIELM,DWTUmah1.0
5.0,10.0,4314.4,431.43999999999994,0.0,431.43999999999994,90.50621175597998,0.5191915445948452,174.32142857142858,0.25682970450306725,baixo,NB,Mar
5.0,10.0,4314.4,431.43999999999994,0.0,431.43999999999994,90.50621175597998,0.5191915445948452,174.32142857142858,0.25682970450306725,alto,NB,Mar
5.0,10.0,4314.4,431.43999999999994,0.0,431.43999999999994,90.50621175597998,0.5191915445948452,174.32142857142858,0.25682970450306725,baixo,kNN,Mar
5.0,10.0,4314.4,431.43999999999994,0.0,431.43999999999994,90.50621175597998,0.5191915445948452,174.32142857142858,0.25682970450306725,alto,kNN,EERMent
5.0,10.0,4314.4,431.43999999999994,0.0,431.43999999999994,90.50621175597998,0.5191915445948452,174.32142857142858,0.25682970450306725,baixo,VFDT,EERMent
5.0,10.0,4314.4,431.43999999999994,0.0,431.43999999999994,90.50621175597998,0.5191915445948452,174.32142857142858,0.25682970450306725,alto,VFDT,SGcon
5.0,10.0,4314.4,431.43999999999994,0.0,431.43999999999994,90.50621175597998,0.5191915445948452,174.32142857142858,0.25682970450306725,baixo,SVM,DWTUmah1.0
5.0,10.0,4314.4,431.43999999999994,0.0,431.43999999999994,90.50621175597998,0.5191915445948452,174.32142857142858,0.25682970450306725,alto,SVM,DWTUmah1.0
5.0,10.0,4314.4,431.43999999999994,0.0,431.43999999999994,90.50621175597998,0.5191915445948452,174.32142857142858,0.25682970450306725,baixo,C45,EERMent
5.0,10.0,4314.4,431.43999999999994,0.0,431.43999999999994,90.50621175597998,0.5191915445948452,174.32142857142858,0.25682970450306725,alto,C45,EERMent
5.0,10.0,4314.4,431.43999999999994,0.0,431.43999999999994,90.50621175597998,0.5191915445948452,174.32142857142858,0.25682970450306725,baixo,IELM,EERMent
5.0,10.0,4314.4,431.43999999999994,0.0,431.43999999999994,90.50621175597998,0.5191915445948452,174.32142857142858,0.25682970450306725,alto,IELM,EERMent
5.0,10.0,4314.4,431.43999999999994,0.0,431.43999999999994,90.50621175597998,0.5191915445948452,174.32142857142858,0.25682970450306725,baixo,CIELM,EERMent
5.0,10.0,4314.4,431.43999999999994,0.0,431.43999999999994,90.50621175597998,0.5191915445948452,174.32142857142858,0.25682970450306725,alto,CIELM,EERMent
5.0,3.0,1216.8,405.59999999999997,0.0,405.59999999999997,90.00657462195923,1.9066403681788298,47.206896551724135,0.28708199909455795,baixo,NB,AgTUeuc1.0
5.0,3.0,1216.8,405.59999999999997,0.0,405.59999999999997,90.00657462195923,1.9066403681788298,47.206896551724135,0.28708199909455795,alto,NB,AgTUeuc1.0
5.0,3.0,1216.8,405.59999999999997,0.0,405.59999999999997,90.00657462195923,1.9066403681788298,47.206896551724135,0.28708199909455795,baixo,kNN,Mar
5.0,3.0,1216.8,405.59999999999997,0.0,405.59999999999997,90.00657462195923,1.9066403681788298,47.206896551724135,0.28708199909455795,alto,kNN,Mar
5.0,3.0,1216.8,405.59999999999997,0.0,405.59999999999997,90.00657462195923,1.9066403681788298,47.206896551724135,0.28708199909455795,baixo,VFDT,Clu
5.0,3.0,1216.8,405.59999999999997,0.0,405.59999999999997,90.00657462195923,1.9066403681788298,47.206896551724135,0.28708199909455795,alto,VFDT,Clu
5.0,3.0,1216.8,405.59999999999997,0.0,405.59999999999997,90.00657462195923,1.9066403681788298,47.206896551724135,0.28708199909455795,baixo,SVM,DWTUmah1.0
5.0,3.0,1216.8,405.59999999999997,0.0,405.59999999999997,90.00657462195923,1.9066403681788298,47.206896551724135,0.28708199909455795,alto,SVM,DWTUmah1.0
5.0,3.0,1216.8,405.59999999999997,0.0,405.59999999999997,90.00657462195923,1.9066403681788298,47.206896551724135,0.28708199909455795,baixo,C45,AgTUeuc1.0
5.0,3.0,1216.8,405.59999999999997,0.0,405.59999999999997,90.00657462195923,1.9066403681788298,47.206896551724135,0.28708199909455795,alto,C45,AgTUeuc1.0
5.0,3.0,1216.8,405.59999999999997,0.0,405.59999999999997,90.00657462195923,1.9066403681788298,47.206896551724135,0.28708199909455795,baixo,IELM,AgTUeuc1.0
5.0,3.0,1216.8,405.59999999999997,0.0,405.59999999999997,90.00657462195923,1.9066403681788298,47.206896551724135,0.28708199909455795,alto,IELM,EERMent
5.0,3.0,1216.8,405.59999999999997,0.0,405.59999999999997,90.00657462195923,1.9066403681788298,47.206896551724135,0.28708199909455795,baixo,CIELM,AgTUeuc1.0
5.0,3.0,1216.8,405.59999999999997,0.0,405.59999999999997,90.00657462195923,1.9066403681788298,47.206896551724135,0.28708199909455795,alto,CIELM,EERMent
15.0,90.0,264.0,2.933333333333333,0.0,2.933333333333333,7.2727272727272725,6.363636363636363,1.1428571428571428,0.9992478520488436,baixo,NB,AgTUeuc1.0
15.0,90.0,264.0,2.933333333333333,0.0,2.933333333333333,7.2727272727272725,6.363636363636363,1.1428571428571428,0.9992478520488436,alto,NB,AgTUeuc1.0
15.0,90.0,264.0,2.933333333333333,0.0,2.933333333333333,7.2727272727272725,6.363636363636363,1.1428571428571428,0.9992478520488436,baixo,kNN,AgTUeuc1.0
15.0,90.0,264.0,2.933333333333333,0.0,2.933333333333333,7.2727272727272725,6.363636363636363,1.1428571428571428,0.9992478520488436,alto,kNN,AgTUeuc1.0
15.0,90.0,264.0,2.933333333333333,0.0,2.933333333333333,7.2727272727272725,6.363636363636363,1.1428571428571428,0.9992478520488436,baixo,VFDT,AgTUeuc1.0
15.0,90.0,264.0,2.933333333333333,0.0,2.933333333333333,7.2727272727272725,6.363636363636363,1.1428571428571428,0.9992478520488436,alto,VFDT,AgTUeuc1.0
15.0,90.0,264.0,2.933333333333333,0.0,2.933333333333333,7.2727272727272725,6.363636363636363,1.1428571428571428,0.9992478520488436,baixo,SVM,DWTUmah1.0
15.0,90.0,264.0,2.933333333333333,0.0,2.933333333333333,7.2727272727272725,6.363636363636363,1.1428571428571428,0.9992478520488436,alto,SVM,DWTUmah1.0
15.0,90.0,264.0,2.933333333333333,0.0,2.933333333333333,7.2727272727272725,6.363636363636363,1.1428571428571428,0.9992478520488436,baixo,C45,AgTUeuc1.0
15.0,90.0,264.0,2.933333333333333,0.0,2.933333333333333,7.2727272727272725,6.363636363636363,1.1428571428571428,0.9992478520488436,alto,C45,AgTUeuc1.0
15.0,90.0,264.0,2.933333333333333,0.0,2.933333333333333,7.2727272727272725,6.363636363636363,1.1428571428571428,0.9992478520488436,baixo,IELM,AgTUeuc1.0
15.0,90.0,264.0,2.933333333333333,0.0,2.933333333333333,7.2727272727272725,6.363636363636363,1.1428571428571428,0.9992478520488436,alto,IELM,AgTUeuc1.0
15.0,90.0,264.0,2.933333333333333,0.0,2.933333333333333,7.2727272727272725,6.363636363636363,1.1428571428571428,0.9992478520488436,baixo,CIELM,AgTUeuc1.0
15.0,90.0,264.0,2.933333333333333,0.0,2.933333333333333,7.2727272727272725,6.363636363636363,1.1428571428571428,0.9992478520488436,alto,CIELM,DWTUmah1.0
5.0,13.0,242.4,18.646153846153847,15.384615384615385,18.646153846153847,54.12541254125413,4.29042904290429,12.615384615384617,0.7950040265746733,baixo,NB,Mar
5.0,13.0,242.4,18.646153846153847,15.384615384615385,18.646153846153847,54.12541254125413,4.29042904290429,12.615384615384617,0.7950040265746733,alto,NB,Clu
5.0,13.0,242.4,18.646153846153847,15.384615384615385,18.646153846153847,54.12541254125413,4.29042904290429,12.615384615384617,0.7950040265746733,baixo,kNN,Rnd
5.0,13.0,242.4,18.646153846153847,15.384615384615385,18.646153846153847,54.12541254125413,4.29042904290429,12.615384615384617,0.7950040265746733,alto,kNN,Rnd
5.0,13.0,242.4,18.646153846153847,15.384615384615385,18.646153846153847,54.12541254125413,4.29042904290429,12.615384615384617,0.7950040265746733,baixo,VFDT,Clu
5.0,13.0,242.4,18.646153846153847,15.384615384615385,18.646153846153847,54.12541254125413,4.29042904290429,12.615384615384617,0.7950040265746733,alto,VFDT,Clu
5.0,13.0,242.4,18.646153846153847,15.384615384615385,18.646153846153847,54.12541254125413,4.29042904290429,12.615384615384617,0.7950040265746733,baixo,SVM,DWTUmah1.0
5.0,13.0,242.4,18.646153846153847,15.384615384615385,18.646153846153847,54.12541254125413,4.29042904290429,12.615384615384617,0.7950040265746733,alto,SVM,DWTUmah1.0
5.0,13.0,242.4,18.646153846153847,15.384615384615385,18.646153846153847,54.12541254125413,4.29042904290429,12.615384615384617,0.7950040265746733,baixo,C45,Mar
5.0,13.0,242.4,18.646153846153847,15.384615384615385,18.646153846153847,54.12541254125413,4.29042904290429,12.615384615384617,0.7950040265746733,alto,C45,Clu
5.0,13.0,242.4,18.646153846153847,15.384615384615385,18.646153846153847,54.12541254125413,4.29042904290429,12.615384615384617,0.7950040265746733,baixo,IELM,AgTUeuc1.0
5.0,13.0,242.4,18.646153846153847,15.384615384615385,18.646153846153847,54.12541254125413,4.29042904290429,12.615384615384617,0.7950040265746733,alto,IELM,AgTUeuc1.0
5.0,13.0,242.4,18.646153846153847,15.384615384615385,18.646153846153847,54.12541254125413,4.29042904290429,12.615384615384617,0.7950040265746733,baixo,CIELM,AgTUeuc1.0
5.0,13.0,242.4,18.646153846153847,15.384615384615385,18.646153846153847,54.12541254125413,4.29042904290429,12.615384615384617,0.7950040265746733,alto,CIELM,AgTUeuc1.0
5.0,90.0,129.6,1.44,0.0,1.44,27.77777777777778,12.962962962962962,2.1428571428571432,0.970473233410592,baixo,NB,AgTUeuc1.0
5.0,90.0,129.6,1.44,0.0,1.44,27.77777777777778,12.962962962962962,2.1428571428571432,0.970473233410592,alto,NB,SGcon
5.0,90.0,129.6,1.44,0.0,1.44,27.77777777777778,12.962962962962962,2.1428571428571432,0.970473233410592,baixo,kNN,AgTUeuc1.0
5.0,90.0,129.6,1.44,0.0,1.44,27.77777777777778,12.962962962962962,2.1428571428571432,0.970473233410592,alto,kNN,AgTUeuc1.0
5.0,90.0,129.6,1.44,0.0,1.44,27.77777777777778,12.962962962962962,2.1428571428571432,0.970473233410592,baixo,VFDT,AgTUeuc1.0
5.0,90.0,129.6,1.44,0.0,1.44,27.77777777777778,12.962962962962962,2.1428571428571432,0.970473233410592,alto,VFDT,EERMent
5.0,90.0,129.6,1.44,0.0,1.44,27.77777777777778,12.962962962962962,2.1428571428571432,0.970473233410592,baixo,SVM,DWTUmah1.0
5.0,90.0,129.6,1.44,0.0,1.44,27.77777777777778,12.962962962962962,2.1428571428571432,0.970473233410592,alto,SVM,DWTUmah1.0
5.0,90.0,129.6,1.44,0.0,1.44,27.77777777777778,12.962962962962962,2.1428571428571432,0.970473233410592,baixo,C45,AgTUeuc1.0
5.0,90.0,129.6,1.44,0.0,1.44,27.77777777777778,12.962962962962962,2.1428571428571432,0.970473233410592,alto,C45,AgTUeuc1.0
5.0,90.0,129.6,1.44,0.0,1.44,27.77777777777778,12.962962962962962,2.1428571428571432,0.970473233410592,baixo,IELM,EERMent
5.0,90.0,129.6,1.44,0.0,1.44,27.77777777777778,12.962962962962962,2.1428571428571432,0.970473233410592,alto,IELM,EERMent
5.0,90.0,129.6,1.44,0.0,1.44,27.77777777777778,12.962962962962962,2.1428571428571432,0.970473233410592,baixo,CIELM,DWTUmah1.0
5.0,90.0,129.6,1.44,0.0,1.44,27.77777777777778,12.962962962962962,2.1428571428571432,0.970473233410592,alto,CIELM,EERMent
2.0,242.0,50.4,0.20826446280991734,100.0,0.20826446280991734,55.55555555555556,44.44444444444444,1.25,0.9910760598382222,baixo,NB,DWTUmah1.0
2.0,242.0,50.4,0.20826446280991734,100.0,0.20826446280991734,55.55555555555556,44.44444444444444,1.25,0.9910760598382222,alto,NB,Mar
2.0,242.0,50.4,0.20826446280991734,100.0,0.20826446280991734,55.55555555555556,44.44444444444444,1.25,0.9910760598382222,baixo,kNN,Clu
2.0,242.0,50.4,0.20826446280991734,100.0,0.20826446280991734,55.55555555555556,44.44444444444444,1.25,0.9910760598382222,alto,kNN,Rnd
2.0,242.0,50.4,0.20826446280991734,100.0,0.20826446280991734,55.55555555555556,44.44444444444444,1.25,0.9910760598382222,baixo,VFDT,DWTUmah1.0
2.0,242.0,50.4,0.20826446280991734,100.0,0.20826446280991734,55.55555555555556,44.44444444444444,1.25,0.9910760598382222,alto,VFDT,EERMent
2.0,242.0,50.4,0.20826446280991734,100.0,0.20826446280991734,55.55555555555556,44.44444444444444,1.25,0.9910760598382222,baixo,SVM,EERMent
2.0,242.0,50.4,0.20826446280991734,100.0,0.20826446280991734,55.55555555555556,44.44444444444444,1.25,0.9910760598382222,alto,SVM,AgTUeuc1.0
2.0,242.0,50.4,0.20826446280991734,100.0,0.20826446280991734,55.55555555555556,44.44444444444444,1.25,0.9910760598382222,baixo,C45,AgTUeuc1.0
2.0,242.0,50.4,0.20826446280991734,100.0,0.20826446280991734,55.55555555555556,44.44444444444444,1.25,0.9910760598382222,alto,C45,AgTUeuc1.0
2.0,242.0,50.4,0.20826446280991734,100.0,0.20826446280991734,55.55555555555556,44.44444444444444,1.25,0.9910760598382222,baixo,IELM,AgTUeuc1.0
2.0,242.0,50.4,0.20826446280991734,100.0,0.20826446280991734,55.55555555555556,44.44444444444444,1.25,0.9910760598382222,alto,IELM,AgTUeuc1.0
2.0,242.0,50.4,0.20826446280991734,100.0,0.20826446280991734,55.55555555555556,44.44444444444444,1.25,0.9910760598382222,baixo,CIELM,SGcon
2.0,242.0,50.4,0.20826446280991734,100.0,0.20826446280991734,55.55555555555556,44.44444444444444,1.25,0.9910760598382222,alto,CIELM,Rnd
2.0,22.0,177.6,8.072727272727272,100.0,8.072727272727272,55.85585585585585,44.14414414414414,1.2653061224489794,0.9900829509840567,baixo,NB,Rnd
2.0,22.0,177.6,8.072727272727272,100.0,8.072727272727272,55.85585585585585,44.14414414414414,1.2653061224489794,0.9900829509840567,alto,NB,Mar
2.0,22.0,177.6,8.072727272727272,100.0,8.072727272727272,55.85585585585585,44.14414414414414,1.2653061224489794,0.9900829509840567,baixo,kNN,EERMent
2.0,22.0,177.6,8.072727272727272,100.0,8.072727272727272,55.85585585585585,44.14414414414414,1.2653061224489794,0.9900829509840567,alto,kNN,EERMent
2.0,22.0,177.6,8.072727272727272,100.0,8.072727272727272,55.85585585585585,44.14414414414414,1.2653061224489794,0.9900829509840567,baixo,VFDT,Rnd
2.0,22.0,177.6,8.072727272727272,100.0,8.072727272727272,55.85585585585585,44.14414414414414,1.2653061224489794,0.9900829509840567,alto,VFDT,Mar
2.0,22.0,177.6,8.072727272727272,100.0,8.072727272727272,55.85585585585585,44.14414414414414,1.2653061224489794,0.9900829509840567,baixo,SVM,AgTUeuc1.0
2.0,22.0,177.6,8.072727272727272,100.0,8.072727272727272,55.85585585585585,44.14414414414414,1.2653061224489794,0.9900829509840567,alto,SVM,EERMent
2.0,22.0,177.6,8.072727272727272,100.0,8.072727272727272,55.85585585585585,44.14414414414414,1.2653061224489794,0.9900829509840567,baixo,C45,DWTUmah1.0
2.0,22.0,177.6,8.072727272727272,100.0,8.072727272727272,55.85585585585585,44.14414414414414,1.2653061224489794,0.9900829509840567,alto,C45,SGcon
2.0,22.0,177.6,8.072727272727272,100.0,8.072727272727272,55.85585585585585,44.14414414414414,1.2653061224489794,0.9900829509840567,baixo,IELM,AgTUeuc1.0
2.0,22.0,177.6,8.072727272727272,100.0,8.072727272727272,55.85585585585585,44.14414414414414,1.2653061224489794,0.9900829509840567,alto,IELM,EERMent
2.0,22.0,177.6,8.072727272727272,100.0,8.072727272727272,55.85585585585585,44.14414414414414,1.2653061224489794,0.9900829509840567,baixo,CIELM,Rnd
2.0,22.0,177.6,8.072727272727272,100.0,8.072727272727272,55.85585585585585,44.14414414414414,1.2653061224489794,0.9900829509840567,alto,CIELM,Rnd
