,random_sampling,training_utility_sampling,density_weighted_sampling,margin_sampling,expected_error_reduction,random_meta_sampling,random_sampling_choice,perfect_meta_sampling,perfect_sampling_choice,meta_sampling,meta_sampling_choice
0,0.35687732342007433,0.5860458050058871,0.35687732342007433,0.35687732342007433,0.35687732342007433,0.35687732342007433,density_weighted_sampling,0.5860458050058871,training_utility_sampling,0.5860458050058871,training_utility_sampling
1,0.6022988505747127,0.6007456062488905,0.35687732342007433,0.35687732342007433,0.45983873734774405,0.45983873734774405,expected_error_reduction,0.6007456062488905,training_utility_sampling,0.6007456062488905,training_utility_sampling
2,0.5756132756132757,0.5627337984025882,0.35687732342007433,0.38486701749395535,0.5149805776051343,0.3544776119402985,density_weighted_sampling,0.5932146456163924,expected_error_reduction,0.5627337984025882,training_utility_sampling
3,0.43634774316592495,0.5429404700634758,0.35687732342007433,0.5139022855944644,0.5376246941464332,0.5259886312517892,training_utility_sampling,0.6051170238135795,expected_error_reduction,0.5429404700634758,training_utility_sampling
4,0.35687732342007433,0.5766986636551854,0.35687732342007433,0.618019943019943,0.4816013424427664,0.5057756800397466,training_utility_sampling,0.6160887656033287,training_utility_sampling,0.5766986636551854,training_utility_sampling
5,0.35687732342007433,0.67245382774265,0.35687732342007433,0.5648036749425791,0.48911735754128843,0.4743923611111111,margin_sampling,0.6563698630136987,expected_error_reduction,0.67245382774265,training_utility_sampling
6,0.35687732342007433,0.6641251014861096,0.35687732342007433,0.5324843593825195,0.4939455782312925,0.4743923611111111,density_weighted_sampling,0.6640547814533437,training_utility_sampling,0.6641251014861096,training_utility_sampling
7,0.35687732342007433,0.6781112866420923,0.35687732342007433,0.620291702067403,0.5144346431435445,0.4463376155059725,expected_error_reduction,0.666057096413695,expected_error_reduction,0.6781112866420923,training_utility_sampling
8,0.35687732342007433,0.6894916861390498,0.35687732342007433,0.6392506751444296,0.518622816721982,0.4463376155059725,training_utility_sampling,0.6760748959778087,training_utility_sampling,0.6894916861390498,training_utility_sampling
9,0.4246119733924612,0.6964912280701754,0.35687732342007433,0.6447890116114415,0.5631313131313131,0.4246119733924612,expected_error_reduction,0.6711489721205294,training_utility_sampling,0.6964912280701754,training_utility_sampling
10,0.4246119733924612,0.69838990872731,0.35687732342007433,0.6822448979591837,0.5539994425863991,0.4246119733924612,density_weighted_sampling,0.6760748959778087,expected_error_reduction,0.69838990872731,training_utility_sampling
11,0.4246119733924612,0.69838990872731,0.35687732342007433,0.6683482998688326,0.5288130733944953,0.48940972222222223,training_utility_sampling,0.6760748959778087,training_utility_sampling,0.69838990872731,training_utility_sampling
12,0.4246119733924612,0.6886058753608422,0.35687732342007433,0.6940136054421768,0.5177918552036198,0.563077050469921,training_utility_sampling,0.6555309734513274,training_utility_sampling,0.6886058753608422,training_utility_sampling
13,0.5530833333333333,0.6918590437606957,0.35687732342007433,0.6781112866420923,0.5157317209718957,0.5429230446634514,training_utility_sampling,0.6467785843920144,training_utility_sampling,0.6918590437606957,training_utility_sampling
14,0.5429230446634514,0.6865942028985508,0.35687732342007433,0.6745401337792643,0.5157317209718957,0.5113830879835672,training_utility_sampling,0.6534668721109399,expected_error_reduction,0.6865942028985508,training_utility_sampling
15,0.5412246865959498,0.6754689754689754,0.35687732342007433,0.6745401337792643,0.49855072463768124,0.594847775175644,margin_sampling,0.6534668721109399,training_utility_sampling,0.6754689754689754,training_utility_sampling
16,0.6172566371681416,0.6900086009174311,0.35687732342007433,0.6768551536763457,0.5324843593825195,0.594847775175644,training_utility_sampling,0.6349535408877207,margin_sampling,0.6900086009174311,training_utility_sampling
17,0.6172566371681416,0.6900086009174311,0.35687732342007433,0.6522380058965425,0.5241599762117157,0.6103603603603602,expected_error_reduction,0.6454918032786885,margin_sampling,0.6900086009174311,training_utility_sampling
