,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.sd,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,linear_discr.mean,linear_discr.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,naive_bayes.mean,naive_bayes.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,one_nn.mean,one_nn.sd,p_trace,random_node.mean,random_node.sd,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,w_lambda,worst_node.mean,worst_node.sd,dataset_id,query_number,estimator,best_strategy,best_score
0,0.5,0.0,0.0,0.0,4.4,,,0.9999999999999999,,0.0,0.500000005551115,0.0,0.9709505944546688,,,3866.1612554112553,33366.718768780906,377430.10454545455,1264885.0868983078,,,117477890.62632747,0.5,0.14142135623730948,38.94486249245378,176.7509920358626,1937.9435764633488,4.764267077856321,20.156626830800885,0.22727272727272727,142.04545454545453,587.2460729680959,0.9709505861897045,2.27269898775599e-16,,,2.0,1.0,0.0,0.5,0.14142135623730948,4.0,0.0,0.5,0.0,4503599627370495.0,,,112.7449909090909,507.85271741598655,448.59090909090907,1366.611578184418,155.3181818181818,494.69258047547993,123.18181818181819,539.0974500088649,1.1363636363636365,4.24595554947747,8.264964490578564e-09,0.0,,,1.0,0.045454545454545456,0.2,1.0,,1.0,,22.0,10.0,0.0,2.0,0.3203463203463203,1.0,5.0,9.0,22.0,7.0,-1.0,,,,0.9999999999999998,,,447.45454545454544,1363.9401511542712,4503599627370495.0,193.94452261382082,596.6551124416587,,,,0.3731060606060606,0.33855710226771424,108.95454545454548,455.0991786256732,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,377430.10454545455,1255076.9070090002,0.045454545454545456,0.2132007163556105,2.2204460492503185e-16,,,statlog-australian-credit.arff,0,KNeighborsClassifier,density_weighted_sampling,0.5406904653135809
0,0.5,0.0,0.0,0.0,3.6666666666666665,,,1.0,,0.0,0.500000005551115,0.0,1.0,,,4640.237950937951,49044.24539602091,344083.3727272726,1144463.3703453436,,,112944563.19874036,0.5,0.0,21.653762514398377,97.18878583159182,2207.2482113859933,3.2544486996319013,13.260046655674941,0.2727272727272727,154.26136363636363,630.801240662906,0.9999999911460985,3.409048481633985e-16,,,2.0,1.0,0.0,0.5,0.0,4.0,0.0,0.5,0.0,inf,,,111.70043181818181,482.15919715847195,449.40909090909093,1366.3693518326972,132.77272727272728,413.03795303743055,79.4090909090909,330.0162563226688,1.0909090909090908,4.2528320078014,8.853901167782396e-09,0.0,,,1.0,0.045454545454545456,0.16666666666666666,1.0,,1.0,,22.0,12.0,0.0,2.0,0.21212121212121213,1.0,6.0,8.0,22.0,7.0,-1.0,,,,1.0,,,448.3181818181818,1363.682527862162,inf,186.45320578676464,569.2521679545662,,,,0.33636363636363636,0.2700008016662782,86.5340909090909,343.01650570669256,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,344083.3727272728,1120997.0338715536,0.045454545454545456,0.2132007163556105,0.0,,,statlog-australian-credit.arff,1,KNeighborsClassifier,training_utility_sampling,0.5532245532245532
0,0.5,0.0,0.0,0.0,3.142857142857143,,,1.0,,0.0,0.5,0.0,0.9852281360342515,,,103639.20119562975,1444849.380866143,16711435.136363637,77792583.39022586,,,115144796.4483666,0.5,0.10101525445522107,31.043594202270295,135.75761543788056,14241.465211175117,3.7571496872410393,15.434501459919883,0.3181818181818182,291.70454545454544,905.6212503171366,0.985228127477824,2.27269898775599e-16,,,2.0,1.0,0.0,0.5,0.10101525445522107,4.0,0.0,0.5,0.0,inf,,,143.3404636363636,621.2358342282012,2568.1363636363635,10886.717115455333,479.5064935064935,1757.9702281566313,125.0,539.1764443067206,1.0909090909090908,4.2528320078014,8.556427788519727e-09,0.0,,,1.0,0.045454545454545456,0.14285714285714285,1.0,,1.0,,22.0,12.0,0.0,2.0,0.1774891774891775,1.0,7.0,7.0,22.0,7.0,-1.0,,,,1.0,,,2567.0454545454545,10886.3490511972,inf,968.0798276549341,4065.1459579039947,,,,0.3382575757575757,0.2775275749075303,157.46363636363637,494.9759451061903,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,16711435.136363637,77496590.70315279,0.045454545454545456,0.2132007163556105,0.0,,,statlog-australian-credit.arff,2,KNeighborsClassifier,training_utility_sampling,0.5532245532245532
0,0.2106012208682078,0.255827264792746,0.6774938590045024,0.4438332609387162,2.75,,,1.0,,0.0,0.38790762234922876,0.2567590396302387,0.954434002924965,,,103041.27922077921,1452524.4248440843,17394194.07467532,81076652.84996985,,,4.166844874810577,0.5,0.1767766952966369,39.85186722046956,167.09837608650878,17657.808317505824,4.257914902393196,17.583362299075855,0.36363636363636365,685.3522727272727,2538.9804427066724,1.4028734978722135,0.37772577111573874,,,2.0,1.0,0.0,0.5,0.1767766952966369,4.0,0.0,0.5,0.0,inf,,,119.6188636363636,478.34494923547476,2569.5,10886.391429539122,618.2159090909091,2364.7996294555155,148.13636363636363,621.7558888192257,1.0909090909090908,4.2528320078014,0.22905436405725405,0.2756367014953128,,,1.0,0.045454545454545456,0.125,1.0,,1.0,,22.0,12.0,0.0,2.0,0.19480519480519481,1.0,8.0,6.0,22.0,6.0,1.957786295812103,,,,1.0,,,2568.409090909091,10886.023488680516,inf,981.6480513519972,4148.851510128162,,,,0.34545454545454546,0.27895530374870253,395.85606060606057,1368.1090987463795,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,17394194.074675325,80789694.82340531,0.045454545454545456,0.2132007163556105,0.0,,,statlog-australian-credit.arff,3,KNeighborsClassifier,training_utility_sampling,0.5532245532245532
0,0.22468340807603568,0.23795228669771257,0.5816579286556487,0.46219276317169566,2.4444444444444446,,,1.0,,0.0,0.3584415336046463,0.25269575308441367,0.9182958340544894,,,95092.25649350649,1321886.1923972487,15476907.529040402,72137014.33661874,,,5.680967483820502,0.5,0.23570226039551584,49.123504525600424,197.12064826573172,17741.518158138428,4.745231873599875,19.718593073448645,0.4090909090909091,959.7727272727273,3856.7459752122663,1.3383094940763514,0.3909783958596206,,,2.0,1.0,0.0,0.5,0.23570226039551584,4.0,0.0,0.5,0.0,inf,,,79.58866363636365,267.88168963975323,2584.909090909091,10882.829489872003,660.9191919191918,2531.5229324757415,172.04545454545453,705.2716111219461,1.0909090909090908,4.2528320078014,0.1616442686337869,0.24515506314805946,,,1.0,0.045454545454545456,0.1111111111111111,1.0,,1.0,,22.0,12.0,0.0,2.0,0.22077922077922077,1.0,9.0,6.0,22.0,7.0,2.598382631019375,,,,1.0,,,2583.818181818182,10882.463046818397,inf,931.110936090748,3912.24377820463,,,,0.3490056818181818,0.28116464704144717,480.3246753246753,1719.1323427866732,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,15476907.529040407,71869839.92396584,0.045454545454545456,0.2132007163556105,0.0,,,statlog-australian-credit.arff,4,KNeighborsClassifier,training_utility_sampling,0.5532245532245532
0,0.23579522520113227,0.2364118452522905,0.6330439799991218,0.4585252239481772,2.2,,,1.0,,0.0,0.3415103150985821,0.25731077578027145,0.8812908992306927,,,82196.49422799422,1119900.4882720083,14777916.657575756,68863957.48200692,,,5.438720887719132,0.5,0.282842712474619,56.8339443795329,214.71245845222978,19015.964676210708,5.214649706195497,21.78995117452254,0.45454545454545453,1239.5113636363637,5232.216593283518,1.3522947750537233,0.4069590359182758,,,2.0,1.0,0.0,0.5,0.282842712474619,4.0,0.0,0.5,0.0,inf,,,265.35170454545454,903.4041118592389,2587.9545454545455,10882.140841008712,727.3636363636364,2842.8631850813554,266.65909090909093,823.5435684887194,1.0909090909090908,4.2528320078014,0.16204010417609147,0.23711481354032532,,,1.0,0.045454545454545456,0.1,1.0,,1.0,,22.0,12.0,0.0,2.0,0.19913419913419914,1.0,10.0,5.0,22.0,6.0,2.9067117564376734,,,,1.0,,,2586.8636363636365,10881.774694613421,inf,908.7338714486584,3823.15393974081,,,,0.35155122655122656,0.28372163493438834,505.89393939393943,1831.0772052542545,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,14777916.657575756,68663116.38311796,0.045454545454545456,0.2132007163556105,0.0,,,statlog-australian-credit.arff,5,KNeighborsClassifier,training_utility_sampling,0.5532245532245532
0,0.2447766609890178,0.23903823172990107,0.5777154117238296,0.4642884126393158,2.0,,,1.0,,0.0,0.34366128882221314,0.25345453175234073,0.8453509366224364,,,96248.76650924831,1238739.295398681,18885541.148760337,88162268.54090333,,,5.950828594407218,0.5,0.32141217326661253,69.25861820136146,247.12309392647,22890.112194066336,5.692475579368371,23.897879130486015,0.5,1434.4318181818182,6174.965084334398,1.2810103433359847,0.4085508924287237,,,2.0,1.0,0.0,0.5,0.32141217326661253,4.0,0.0,0.5,0.0,inf,,,412.1628,1625.5937226778403,2590.2727272727275,10881.671375394402,885.495867768595,3547.534420767572,396.72727272727275,1269.461272382077,1.0909090909090908,4.2528320078014,0.14205600501028123,0.22051492585805693,,,1.0,0.045454545454545456,0.09090909090909091,1.0,,1.0,,22.0,12.0,0.0,2.0,0.18181818181818182,1.0,11.0,5.0,22.0,6.0,3.0668144347858983,,,,1.0,,,2589.181818181818,10881.305447926838,inf,1014.6184875318833,4325.087339703947,,,,0.3538888888888888,0.2858532895990585,663.2207792207793,2512.1091184476636,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,18885541.14876033,87970276.11462924,0.045454545454545456,0.2132007163556105,0.0,,,statlog-australian-credit.arff,6,KNeighborsClassifier,density_weighted_sampling,0.5655079354880164
0,0.24309178163153294,0.22989688045643583,0.6242281591099575,0.4578991273467934,1.8333333333333333,,,1.0,,0.0,0.3138877677692617,0.24916913549379183,0.8112781244591328,,,85819.67493112948,1103566.557095471,17282053.56198347,80659964.73318829,,,6.084849951874982,0.5,0.3535533905932738,79.84309781418361,276.7715147945639,21604.084040057718,6.165194391627137,25.989069759313434,0.5454545454545454,1367.034090909091,5930.93203763894,1.3021787354987975,0.4171933529056103,,,2.0,1.0,0.0,0.5,0.3535533905932738,4.0,0.0,0.5,0.0,inf,,,615.6496500000001,2574.0345452815927,2590.2727272727275,10881.671375394402,868.2651515151515,3453.7886543915715,531.8863636363636,1838.5470643691538,1.0909090909090908,4.2528320078014,0.13332754807029318,0.20110363352027935,,,1.0,0.045454545454545456,0.08333333333333333,1.0,,1.0,,22.0,12.0,0.0,2.0,0.18181818181818182,1.0,12.0,5.0,22.0,9.0,3.6819143391195563,,,,1.0,,,2589.181818181818,10881.305447926838,inf,971.5604939949128,4137.164447085654,,,,0.35649887302779865,0.2868224155795003,665.1534090909091,2503.080423903613,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,17282053.56198347,80493421.87886238,0.045454545454545456,0.2132007163556105,0.0,,,statlog-australian-credit.arff,7,KNeighborsClassifier,training_utility_sampling,0.5655079354880164
0,0.27806520993315104,0.23922462431617816,0.5713072755429435,0.464767232197469,1.6923076923076923,0.95,0.15811388300841897,0.9999999999999998,,0.0,0.3216646693700293,0.25077272274462253,0.7793498372920851,,,79446.32886557888,1023457.9805003932,15864233.357808853,73955802.92988293,0.95,0.15811388300841897,6.566646445630536,0.5,0.38074980525429486,80.75806393406214,266.017731802034,20942.32307611657,6.4104494339159,27.072614228362593,0.5909090909090909,1357.7272727272727,5696.275969620672,1.2319740310299059,0.42163061823993825,,,2.0,1.0,0.0,0.5,0.38074980525429486,4.0,0.0,0.5,0.0,2251799813685247.0,0.6,0.45946829173634074,825.6060272727271,3528.4078851757963,2593.5,10880.971532910102,857.5734265734267,3432.962598585061,668.0454545454545,2445.789783383307,1.0909090909090908,4.2528320078014,0.11868308180512238,0.19095870723922256,0.9,0.21081851067789198,1.0,0.045454545454545456,0.07692307692307693,1.0,,1.0,,22.0,12.0,0.0,2.0,0.12987012987012986,1.0,13.0,5.0,22.0,9.0,3.813721272262124,,0.85,0.24152294576982394,0.9999999999999996,0.8,0.4216370213557839,2592.409090909091,10880.605920886379,2251799813685247.0,937.7328709123624,3962.127790862506,,,,0.3575817700817701,0.28874392607111626,671.1616161616162,2575.0991322909376,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,15864233.35780886,73799576.08711964,0.045454545454545456,0.2132007163556105,4.440892098500646e-16,0.85,0.24152294576982394,statlog-australian-credit.arff,8,KNeighborsClassifier,training_utility_sampling,0.5655079354880164
0,0.2034290197181414,0.22428284905447893,0.5700079287166469,0.46493572641515385,1.5714285714285714,1.0,0.0,0.9999999999999997,,0.0,0.3104899644566897,0.249620078306899,0.8631205685666311,,,112486.76359354933,1113614.114107316,15512480.663836153,69927178.99229525,1.0,0.0,7.89602532756434,0.5,0.30304576336566325,88.57016454199852,289.26808799293553,19774.422435434113,6.845520008907875,29.03376795125862,0.6363636363636364,1244.8522727272727,5217.2968123092905,1.3238177323401172,0.4253201633713376,,,2.0,1.0,0.0,0.5,0.30304576336566325,4.0,0.0,0.5,0.0,1501199875790164.2,0.45,0.4377975178854567,630.0713045454545,2640.7141813568805,3150.318181818182,11073.76693936046,863.3571428571428,3270.8562375508,524.7045454545455,1855.1693008295117,1.0909090909090908,4.2528320078014,0.10931076494316096,0.19694372247818195,0.95,0.15811388300841897,1.0,0.045454545454545456,0.07142857142857142,1.0,,1.0,,22.0,12.0,0.0,2.0,0.12121212121212122,1.0,14.0,5.0,22.0,8.0,4.214563533729159,,0.8,0.25819888974716115,0.9999999999999993,0.3,0.34960294939005054,3149.2272727272725,11073.465160471367,1501199875790164.2,1058.7942849083445,3882.878026693694,,,,0.3589913388864438,0.28984555752584384,642.3318181818181,2440.675724229697,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,15512480.663836164,69730675.44038214,0.045454545454545456,0.2132007163556105,6.66133814775094e-16,0.8,0.25819888974716115,statlog-australian-credit.arff,9,KNeighborsClassifier,training_utility_sampling,0.5655079354880164
