,dataset_id,fit_time_mean,fit_time_std,score_time_mean,score_time_std,test_accuracy_mean,test_accuracy_std,test_f1_micro_mean,test_f1_micro_std,test_f1_macro_mean,test_f1_macro_std,test_f1_weighted_mean,test_f1_weighted_std
47,1498,0.12746610641479492,0.0013433964713734806,0.012658309936523438,0.00021703186551572825,0.6970313230481533,0.03771811852383527,0.6970313230481533,0.03771811852383521,0.6442696631915342,0.039836777215973264,0.6862832480055512,0.03631275284992699
48,1501,0.24944162368774414,0.01824143023321577,0.02068982124328613,0.0060474482491256025,0.9434869186333078,0.019883756053518303,0.9434869186333078,0.019883756053518303,0.9437954737534714,0.019802946134607372,0.9438981749511501,0.019729511939050697
49,1504,0.30530123710632323,0.009690193940632655,0.016620588302612305,0.00042378842813849593,0.8594943418228077,0.15004558881551577,0.8594943418228077,0.15004558881551577,0.8564130621860002,0.1507251645034875,0.8577749437950335,0.15550825732315957
50,1507,2.070076751708984,0.04245922469212205,0.054520177841186526,0.021844270243235278,0.97,0.005646643896155736,0.97,0.005646643896155736,0.9699969401572215,0.00565195337811654,0.9699971277818884,0.005651555838811036
51,1510,0.16264190673828124,0.0013438175487745954,0.011468124389648438,0.00020071210554975866,0.9631268436578171,0.021024240542234,0.9631268436578171,0.021024240542234,0.9599813063998175,0.023076337050053932,0.9627890488275412,0.021425409591463693
52,1511,0.11452932357788086,0.0018837187345969134,0.012012243270874023,0.00011315728553634166,0.8863636363636364,0.02874797872880342,0.8863636363636364,0.028747978728803376,0.8721173568990886,0.026374337310323705,0.8869105728509126,0.02629458426836101
53,1526,0.28441762924194336,0.007872401135202522,0.025101661682128906,0.0001586407198792343,0.997801862054841,0.00355137924857555,0.997801862054841,0.00355137924857555,0.9944698891064583,0.009040996358805717,0.9977394276846094,0.0036787237832774347
54,1527,0.24167661666870116,0.003515621116253368,0.021751976013183592,0.00033689048382672587,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
55,1528,0.17017955780029298,0.004083628268062683,0.015156793594360351,0.00013749948171060217,0.9112763532763534,0.007643562152124718,0.9112763532763533,0.007643562152124739,0.36780269775023644,0.04035893043590009,0.8963310114554242,0.005402392684054861
56,1535,0.7569269180297852,0.10903911042051485,0.04738454818725586,0.00028230819272613935,0.9612575018684183,0.0027688206818822394,0.9612575018684183,0.0027688206818822394,0.2681291157626972,0.02125006165912218,0.9511656444039911,0.002387259241878
57,1538,0.6799697875976562,0.013295057907781455,0.045017337799072264,0.00046205507343396616,0.9421914008321777,0.000904144077160934,0.9421914008321775,0.0009041440771609036,0.217913683224987,0.024756155563254688,0.9176313804355244,0.000629991987454913
58,1540,0.7194849014282226,0.011828750168537409,0.04747118949890137,0.00017680357944320268,0.94281098546042,0.0014609219134356984,0.94281098546042,0.0014609219134356984,0.23195140243525883,0.02894015057412157,0.9190168483716578,0.0018136769541511294
59,1541,0.695824670791626,0.022342261749686558,0.0447502613067627,0.0004874979242127826,0.9418767593993248,0.001181338023141662,0.9418767593993248,0.001181338023141653,0.22957638726378002,0.024025996273861577,0.9176553591273796,0.0017664547499104317
60,1547,0.16894106864929198,0.04504433481273282,0.016855764389038085,0.005243542583003291,0.765,0.02428991560298226,0.765,0.02428991560298226,0.5927077152299496,0.050981452766845146,0.7203371300224346,0.03333877979897098
61,1548,0.6583886623382569,0.07083536762972055,0.03648762702941895,0.006038076917035086,0.5932,0.018269099594670792,0.5932,0.018269099594670792,0.4115694811622981,0.012635615339900092,0.5689380837861372,0.01739654021656419
62,1552,0.18923869132995605,0.002192089755189955,0.015953683853149415,0.0004985140496218907,0.37545454545454554,0.03884701930767545,0.37545454545454554,0.03884701930767546,0.35314393399330946,0.0530754713541572,0.3632753580791174,0.04910161444458886
63,1553,0.14876508712768555,0.002414671645701869,0.013624429702758789,0.0004135363209856707,0.5071428571428572,0.04040610178208844,0.5071428571428572,0.04040610178208844,0.5017594406927423,0.03573469779894267,0.5052347632673849,0.036127497165773896
64,1558,0.38099493980407717,0.033336214891093556,0.03685188293457031,0.005080119459646832,0.8949335060871266,0.004284341789150928,0.8949335060871266,0.004284341789150928,0.6422460166139239,0.024117260886513163,0.8736193641127713,0.007064297374128062
65,1566,1.0250908374786376,0.07592621995596298,0.015467405319213867,0.00015002080590116547,0.5990171070979151,0.023353688674221874,0.5990171070979151,0.023353688674221874,0.5983725888227189,0.023372629037837413,0.5984511890844397,0.023338527787695712
66,1570,0.46010961532592776,0.015240754516557112,0.027208518981933594,0.0007123395184757202,0.9803644226413806,0.008508274363547126,0.9803644226413806,0.008508274363547126,0.8988643913097171,0.03218039860800662,0.9798626992673259,0.007469581063780199
67,4538,4.224012613296509,0.17199592990984508,0.06640338897705078,0.0027173342082409263,0.4724978646454542,0.03071684908193423,0.4724978646454542,0.030716849081934245,0.3770303520132662,0.00563768268741644,0.44256736535845426,0.016329214932397567
68,40474,0.3022144317626953,0.0018569118123563152,0.03003220558166504,0.0006708195475730319,0.7060714285714286,0.007107053122190169,0.7060714285714286,0.007107053122190205,0.49546501022826633,0.028392066949081703,0.6925436490266048,0.00680225609129882
69,40733,0.16419072151184083,0.0014010296061383082,0.015378189086914063,0.00040322883323275254,0.6272758395319162,0.033160441802977766,0.6272758395319162,0.033160441802977766,0.6531539605203575,0.03301735473978385,0.6253341760910918,0.031027199317437935
