,dataset_id,fit_time_mean,fit_time_std,score_time_mean,score_time_std,test_accuracy_mean,test_accuracy_std,test_f1_micro_mean,test_f1_micro_std,test_f1_macro_mean,test_f1_macro_std,test_f1_weighted_mean,test_f1_weighted_std
26,375,3.4176714420318604,0.0523317240181536,0.028402328491210938,0.0019444788117615676,0.9189849714966238,0.021021908397032225,0.9189849714966236,0.021021908397032205,0.9174279109461404,0.01809432715028712,0.9190532077210352,0.02124767504611527
27,1043,0.9961801528930664,0.18411312463308896,0.03866729736328125,0.008590230229225252,0.7974568128975231,0.026271442570129654,0.7974568128975231,0.026271442570129627,0.714618869852292,0.04351599748535725,0.789545113333632,0.022149541642807725
28,1048,0.23441901206970214,0.06323606539998534,0.011595630645751953,0.0003124444541865314,0.5718252499074417,0.06965286937677787,0.5718252499074417,0.06965286937677787,0.5611569438042088,0.06863143788436112,0.5667187139072767,0.06766058829248317
29,1050,0.24165678024291992,0.0562558255544862,0.012238359451293946,0.0001552210495109875,0.7687965921192759,0.15155597562169798,0.7687965921192759,0.15155597562169798,0.4982689727905999,0.031190044147442923,0.7767000779076499,0.0929355804465517
30,1056,0.8736469745635986,0.2078523822159223,0.017466115951538085,0.003059292872679721,0.9867974101215449,0.012144403344233135,0.9867974101215449,0.012144403344233135,0.5019897143737801,0.007558209287987788,0.9862567386729315,0.006127672916504845
31,1068,0.1078991413116455,0.020186896694949233,0.012349224090576172,0.00010620487740371533,0.7841995841995842,0.1752444334609582,0.7841995841995841,0.1752444334609582,0.4979800452386334,0.08288392152044625,0.8105505970186023,0.11982406752862572
32,1069,0.4658185958862305,0.11557381440281903,0.014263772964477539,0.00017981216273167637,0.9942734099611951,0.0029760940806461203,0.9942734099611951,0.0029760940806461203,0.49856312236315503,0.0007499243281476068,0.9930226022375417,0.0013238844150199945
33,1071,0.04816079139709473,0.02394741217599787,0.011611843109130859,9.142320132007577e-05,0.858858024691358,0.12706192991783954,0.858858024691358,0.12706192991783954,0.47381944708420287,0.012031857948606391,0.8487460769740472,0.07869236359808272
34,1116,2.7004277229309084,0.22219522244656678,0.06293687820434571,0.014123737050730138,0.7372480299584167,0.15250834179522557,0.7372480299584167,0.15250834179522557,0.6603918396889122,0.14876603282427295,0.7670074009346355,0.12461126977980908
35,1460,3.1517827987670897,0.9785341064202656,0.028965473175048828,0.009958276405478184,0.8979245283018867,0.006492320956258596,0.8979245283018867,0.006492320956258551,0.8962219899239903,0.006786305503028715,0.8975944258877672,0.006615695262349572
36,1462,0.5598808288574219,0.08361000573239905,0.014559221267700196,0.0034778873405720656,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
37,1464,0.17225065231323242,0.042508921922581086,0.01408400535583496,0.00010869027899473972,0.7687069351230426,0.012522709028822661,0.7687069351230426,0.012522709028822661,0.4789681365871525,0.09266092469110634,0.6823617209617521,0.045184644225643986
38,1475,7.164404821395874,0.0360760237616121,0.03913416862487793,0.002133357320204523,0.5278007578065296,0.03878637679301846,0.5278007578065296,0.03878637679301846,0.40346043433624557,0.038821429334774914,0.5073676881360709,0.04238861478064618
39,1479,0.575777006149292,0.08915654038102251,0.0174285888671875,0.0001616244031919884,0.5996360915552834,0.09880334565382569,0.5996360915552834,0.09880334565382572,0.5085486251601864,0.16535882491412937,0.5085221578576915,0.16533176779911082
40,1480,0.2344233512878418,0.05922704582445573,0.016988563537597656,0.00015085928009601015,0.687768936044798,0.021533376659466693,0.687768936044798,0.021533376659466672,0.5414750623681124,0.08050178868087028,0.6482479185992174,0.036764041102849226
41,1485,0.959622573852539,0.4906729630756069,0.029864406585693358,0.0003025854941168438,0.5069230769230769,0.015792665513575235,0.5069230769230769,0.015792665513575235,0.3861250874228048,0.07644711130515956,0.3861250874228048,0.07644711130515956
42,1487,0.574634599685669,0.1771203047280901,0.02564268112182617,0.00011563467240860357,0.9344910385044164,0.0038222913923036343,0.9344910385044164,0.003822291392303591,0.5132162305317041,0.04631610026425563,0.9088424150494123,0.003898518529019618
43,1489,3.4564449787139893,0.42541402317638644,0.03435935974121094,0.012422779198817452,0.8573267208003564,0.0056851543864206945,0.8573267208003564,0.005685154386420657,0.8267854795881069,0.006762074974023928,0.8568237404938351,0.005593472379438023
44,1494,0.9606253623962402,0.006304235500867941,0.016212272644042968,0.00024705362509490597,0.8587677725118483,0.03935647297066674,0.8587677725118483,0.03935647297066669,0.8440378340598891,0.038352877283404335,0.8594149742534679,0.03710855904717795
45,1496,4.946222543716431,0.7083016677139108,0.054474830627441406,0.008601654003454317,0.761891891891892,0.008722237601678349,0.7618918918918919,0.00872223760167839,0.7617670936540641,0.008729593014908932,0.7617418921720379,0.008716555698081871
46,1497,2.138265371322632,0.09823914880094291,0.0313077449798584,0.0010718624808175909,0.8707913229453101,0.0399792170608492,0.8707913229453101,0.03997921706084916,0.8515721650770246,0.0406115283265757,0.868843032584152,0.041824481116285915
47,1498,0.3634906768798828,0.005927063370705655,0.014244937896728515,0.00038038470814643385,0.7230481533426836,0.04174082333722375,0.7230481533426836,0.04174082333722375,0.6834853667374475,0.04102601806611113,0.717753177056232,0.038903500068127046
48,1501,1.6968802452087401,0.08416028765746805,0.01695103645324707,0.002977549716643805,0.9202736539106091,0.005511296638061866,0.9202736539106091,0.005511296638061883,0.9200834965345029,0.005580408094495306,0.9201825864566489,0.005525391935575528
49,1504,0.1777945041656494,0.0827548490276561,0.02149815559387207,0.00045718617072158595,0.6037911112288978,0.12772750175335051,0.6037911112288978,0.12772750175335051,0.4356280547448437,0.11632873155311145,0.49654891729280537,0.1649192450692211
50,1507,5.097531938552857,0.8014525308144876,0.03626251220703125,0.010026142928763082,0.9705405405405404,0.004243329315704761,0.9705405405405404,0.004243329315704761,0.970539170309268,0.004244516864785583,0.9705392248512588,0.004244324074049619
51,1510,0.18049182891845703,0.041959180399239404,0.009772586822509765,5.453616409273538e-05,0.9209594783418724,0.016496672949425358,0.9209594783418724,0.016496672949425358,0.9134727860387329,0.020162898695838028,0.9198694130251723,0.01782562789616136
52,1511,0.11184663772583008,0.059975800373918815,0.010701656341552734,0.00029178721216657213,0.8340909090909092,0.04958505506652596,0.8340909090909092,0.04958505506652596,0.8052808332701291,0.07017557217508412,0.8310169612296747,0.056721017234090676
53,1526,1.6099287033081056,0.0417405846364087,0.013725709915161134,0.0001672300885552297,0.9743411797490623,0.004483375599159228,0.9743411797490623,0.004483375599159228,0.968489502705083,0.00878660678820491,0.9742504662976106,0.004611852303506207
54,1527,0.2148611068725586,0.04579462294700474,0.010235834121704101,0.00034667849986492485,0.8890048446177478,0.031655761548217004,0.8890048446177478,0.03165576154821698,0.19257653799199576,0.0052078678394790355,0.8551958821872606,0.01437023880979816
55,1528,0.15967745780944825,0.044858681336168986,0.009637594223022461,0.0030729731500461406,0.9063475783475784,0.001418151087465313,0.9063475783475784,0.001418151087465292,0.19017455894785998,0.00015613672129164322,0.8618223619558567,0.002055618575487174
56,1535,0.6471653938293457,0.30265568257488507,0.01946859359741211,0.00043730687164372794,0.9609571013176421,0.000310477665800697,0.9609571013176421,0.000310477665800697,0.19601797012355535,3.2296692697558774e-05,0.9418243520175075,0.0004594718722106147
57,1538,0.5697869777679443,0.20148818013809092,0.017789506912231447,0.0003548202487272876,0.9442477604634087,0.0002642739035536423,0.9442477604634087,0.0002642739035536423,0.19426490001736907,2.7963206204110322e-05,0.9171710208399719,0.00038873177608666495
58,1540,0.5968899726867676,0.11059715792671578,0.01883392333984375,0.0003146480508710522,0.9091007000538502,0.07113654698464358,0.9091007000538502,0.07113654698464358,0.19114979808383475,0.006319335684826406,0.8988567645858818,0.03786852988254318
59,1541,0.4766068935394287,0.098358658753912,0.01815962791442871,0.0004290873688590267,0.9432632412017512,0.0002281600841881144,0.9432632412017512,0.0002281600841881231,0.19416066900554635,2.4171984630015017e-05,0.9157231373757704,0.00033546024524657374
60,1547,0.7935455799102783,0.045570800069257046,0.016458845138549803,0.002104553447883696,0.748,0.016000000000000014,0.748,0.016000000000000042,0.6192716447358348,0.02900144034169597,0.7258820496161852,0.018621400381959672
61,1548,0.8752099514007569,0.38451278056969496,0.04524044990539551,0.0005998271324509655,0.3968,0.11010976341814563,0.39679999999999993,0.11010976341814563,0.2529493954770975,0.05373110670688887,0.33838523810271737,0.09024459922548957
62,1552,0.0825760841369629,0.02475658572385306,0.009241151809692382,8.477816022091227e-05,0.22454545454545452,0.025809217393778883,0.22454545454545452,0.025809217393778883,0.1402117702600068,0.023415001864590116,0.1465604075754327,0.024290018260037308
63,1553,0.0640913963317871,0.005534892444538381,0.008393335342407226,0.000163406771875673,0.3371428571428572,0.033319725113401706,0.3371428571428572,0.033319725113401706,0.21445337850974386,0.08434409893035227,0.21450866299759658,0.08710166850238504
64,1558,0.849629259109497,0.15068617201293158,0.04502425193786621,0.000911649231421073,0.8695103407813034,0.028645873759094855,0.8695103407813034,0.028645873759094855,0.6124819338432405,0.07243086602085058,0.8542442036856167,0.016061149476771244
65,1566,0.3531513690948486,0.18030072629247088,0.018114233016967775,0.00013743027629137304,0.6295003911165528,0.16362819701344997,0.6295003911165528,0.16362819701344997,0.5632163805955002,0.21903540728575052,0.5636191530917425,0.21885038877291052
66,1570,1.2094001770019531,0.33397764637994176,0.03852734565734863,0.0005800249936430262,0.966509268676233,0.031438066641947954,0.966509268676233,0.031438066641947954,0.8670959412835826,0.0822934030138809,0.969526010252635,0.02425087985211108
67,4538,3.6572468757629393,0.033613378178550556,0.0494044303894043,0.0005332758068598843,0.4685492157541713,0.0217463135098984,0.4685492157541713,0.0217463135098984,0.3444988513165742,0.013671948293737884,0.42018598339194035,0.019938351433257784
68,40474,0.5167560577392578,0.06416233435440273,0.01902780532836914,0.00020516572467511396,0.6857142857142857,0.021986777102316255,0.6857142857142857,0.021986777102316286,0.46276503816252995,0.023496200319855293,0.6777622626381966,0.017671744039720817
69,40733,0.5145918846130371,0.011821480526968289,0.008347415924072265,6.396083976229355e-05,0.6367371074663097,0.03535942980133838,0.6367371074663097,0.03535942980133838,0.667296863028697,0.02622744788808929,0.6360977813816372,0.033438718737608265
