,dataset_id,fit_time_mean,fit_time_std,score_time_mean,score_time_std,test_accuracy_mean,test_accuracy_std,test_f1_micro_mean,test_f1_micro_std,test_f1_macro_mean,test_f1_macro_std,test_f1_weighted_mean,test_f1_weighted_std
0,3,0.02949943542480469,0.0004151508335506835,0.034717988967895505,0.0016497057738327678,0.7481470070422536,0.06305435316212822,0.7481470070422536,0.06305435316212822,0.7338875889455132,0.07693322063636664,0.7362992129167526,0.0752902548695379
1,12,0.010724401473999024,0.001969557509701991,0.0508425235748291,0.0014142626611741704,0.9480000000000001,0.007483314773547894,0.9480000000000001,0.007483314773547937,0.9479671631639686,0.0074820365495005415,0.9479671631639686,0.007482036549500503
2,14,0.0042264461517333984,0.0012989205409826563,0.03376827239990234,0.016843648957425912,0.835,0.01955760721560798,0.835,0.01955760721560798,0.8345562909195945,0.02067913137001697,0.8345562909195946,0.02067913137001695
3,16,0.0033655643463134767,0.0001868735347697724,0.02511177062988281,0.0003877645106483162,0.9730000000000001,0.010653637876331267,0.9730000000000001,0.010653637876331267,0.9730172550558077,0.010643180323285989,0.9730172550558077,0.010643180323285976
4,18,0.00315704345703125,0.00016581662343693356,0.016243696212768555,0.000523438920007844,0.44799999999999995,0.0349785648647854,0.44799999999999995,0.034978564864785414,0.4452603335883992,0.03531017797589722,0.44526033358839934,0.03531017797589723
5,21,0.0063896656036376955,0.0002620601062322725,0.020536088943481447,0.0013625155304927321,0.744324369607104,0.09284811719229207,0.744324369607104,0.09284811719229207,0.3786834351136289,0.14882306042148521,0.7157699401411882,0.1026170075721734
6,22,0.0031583309173583984,0.0002466407647063235,0.04917597770690918,0.047301761038998524,0.8240000000000001,0.010559356040971423,0.8240000000000001,0.010559356040971423,0.8233877729623508,0.011710543571373253,0.8233877729623508,0.011710543571373256
7,23,0.007129192352294922,0.00031864644434850733,0.018033456802368165,0.00037188240465411043,0.4901856335754641,0.025371250272044312,0.4901856335754641,0.025371250272044312,0.4539282200578998,0.02573050993607351,0.4754069703624097,0.02304649264094863
8,28,0.006709003448486328,0.00026207469084487794,0.054810523986816406,0.0011915437100914808,0.9825622775800712,0.004416253966544765,0.9825622775800712,0.004416253966544765,0.9826049036901507,0.004387104790950219,0.9825683303786878,0.004389629291148367
9,30,0.008370018005371094,0.0012165411446882395,0.04166855812072754,0.0010624750972964034,0.944448507007922,0.015216676916133988,0.944448507007922,0.015216676916133988,0.6253618943285553,0.07668848880783878,0.9389675662107422,0.013213426339495675
10,31,0.009250164031982422,0.00022920134217976012,0.01755557060241699,0.0015107180974232276,0.655,0.015165750888103114,0.655,0.015165750888103114,0.5252505562675738,0.03285309642210345,0.6244272573905156,0.022322234623665158
11,36,0.003209543228149414,0.00013202710772963072,0.026919174194335937,0.0007210145132356561,0.9402597402597402,0.013384956566008943,0.9402597402597402,0.013384956566008951,0.9397389880082109,0.013578763099674247,0.9397389880082109,0.013578763099674226
12,37,0.0022321701049804687,0.0001723181294188637,0.010745811462402343,0.0005114050711709548,0.723979288685171,0.020162350427575554,0.723979288685171,0.020162350427575554,0.6833602693423673,0.029402946229163986,0.7174084750585557,0.024004155705443956
13,44,0.005807304382324218,0.0004031474060195011,0.045293140411376956,0.001168123261606878,0.7724458292026626,0.035953180365980324,0.7724458292026625,0.03595318036598039,0.7608207859107645,0.035382787001076735,0.7718712391555475,0.03486684987847915
14,50,0.00895099639892578,0.003189242147587215,0.04738321304321289,0.04339958014620359,0.8038503490401396,0.04196052353369212,0.8038503490401396,0.04196052353369212,0.7518119350985337,0.05089997064659376,0.7859967398901629,0.04404665538180607
15,54,0.0021718502044677734,8.850611474479008e-05,0.015778589248657226,0.00037477178362126465,0.6572572224155934,0.03139598509781321,0.6572572224155934,0.03139598509781321,0.6499557369805847,0.03562589558422727,0.6469670240226861,0.03487898033242472
16,59,0.0019830703735351563,9.712724623824736e-05,0.01269373893737793,0.0009037869356147202,0.8261971830985916,0.03880377545402265,0.8261971830985916,0.03880377545402264,0.7854206300717664,0.05361430048882496,0.8117582820103365,0.04534524489977253
17,60,0.0060466289520263675,0.002092996334054104,0.06376414299011231,0.03697338198614559,0.8119999999999999,0.008602325267042582,0.8119999999999999,0.008602325267042582,0.8117831881923532,0.008511361139964022,0.8116529715152481,0.008427327597957841
18,182,0.006405496597290039,0.00021005067053124005,0.0592808723449707,0.0021048843256294145,0.9080870917573873,0.008939413911788444,0.9080870917573873,0.008939413911788444,0.892497467524479,0.010048088066537526,0.9079366606904872,0.008832817382529036
19,292,0.005574512481689453,0.00042452668923842463,0.009286308288574218,0.0011855252700771813,0.8434782608695652,0.02810249192705118,0.8434782608695652,0.028102491927051183,0.8419403167761803,0.027515016166417085,0.8435169008424378,0.027798548396937586
20,294,0.0034666061401367188,0.00022979133426754013,0.14572839736938475,0.00141481008317886,0.8806526806526808,0.008008763777296111,0.8806526806526808,0.008008763777296085,0.856917517507765,0.016792156975013666,0.8784540221682544,0.009636966551361844
21,312,0.011022090911865234,0.0008947636136495466,0.04637594223022461,0.04000208113682756,0.9671793721586253,0.02015177602169843,0.9671793721586253,0.02015177602169843,0.9455766452849254,0.033030361742649304,0.9676008620756529,0.019758244222980878
22,316,0.013184642791748047,0.0002567112793890625,0.024328947067260742,0.0008189060085131421,0.9851068562531013,0.0020156700356092545,0.9851068562531013,0.0020156700356092545,0.49624826049615944,0.000511958307799007,0.9785358817818111,0.0016380426473295042
23,333,0.0049111366271972655,0.00027634543670121555,0.014357614517211913,0.0010836424566377926,0.7874839124839125,0.10908626628718017,0.7874839124839126,0.10908626628718016,0.782828038333181,0.11535100651859628,0.7826332306085917,0.11559027771383942
24,334,0.0058537483215332035,0.0014076736196964295,0.03287591934204102,0.03478021341149731,0.5640220385674931,0.09289480862225094,0.5640220385674931,0.09289480862225094,0.5060288096403964,0.09288406856003174,0.5567663896669789,0.08737253860708637
25,335,0.005324316024780273,0.0008157419043143247,0.020029449462890626,0.012085187445821351,0.9477149877149877,0.0348130496185272,0.9477149877149877,0.0348130496185272,0.9470245592091533,0.03599054564359159,0.9472507924616684,0.03566832807992283
26,375,0.017034149169921874,0.001050010089009587,0.06899704933166503,0.0033715030513921575,0.34945083898060886,0.06740520576435358,0.34945083898060886,0.06740520576435356,0.34190390362801326,0.06557370508562221,0.33907334169479497,0.06464778939032133
27,1043,0.006480598449707031,0.001147104492729604,0.05389409065246582,0.00830677884462738,0.7897861782056455,0.015089522032600534,0.7897861782056456,0.015089522032600524,0.6897619632103569,0.023885807145852082,0.7784886193357692,0.01655639880848949
28,1048,0.003047609329223633,7.865943108478319e-05,0.012147665023803711,7.599040086174787e-05,0.6232876712328768,0.07950520844358464,0.6232876712328768,0.07950520844358464,0.616661122008485,0.07648126939813284,0.6206230570925685,0.07722917085260886
29,1050,0.002650594711303711,0.0005450648278970154,0.058861589431762694,0.07577925256552005,0.8777975751617924,0.00769367835964199,0.8777975751617924,0.007693678359642002,0.4954280124073101,0.027337329102185365,0.844711517573254,0.0069573347178729615
30,1056,0.005566453933715821,0.0001298847526335028,0.05775394439697266,0.001284684266549553,0.9936614693939937,0.0006686905223421282,0.9936614693939937,0.0006686905223421282,0.6759298044184666,0.03473742312237685,0.9922180570583601,0.0005563971667407291
31,1068,0.0019628047943115235,8.61046445609384e-05,0.015059185028076173,0.0001531811001437026,0.9215563980269863,0.00966139631694927,0.9215563980269863,0.009661396316949287,0.5017670472210497,0.04648320450386051,0.8956965194620695,0.009411098087969404
32,1069,0.003903913497924805,0.00022053584021080553,0.03906102180480957,0.0014974292088967103,0.9958848692270857,0.00043740795384272617,0.9958848692270857,0.00043740795384272617,0.49896907209290553,0.00010979356055401146,0.9938315942683605,0.0006552287865776681
33,1071,0.0019147396087646484,0.00014010178449026065,0.013183879852294921,0.0015045097479195048,0.9131481481481482,0.007826006652500429,0.9131481481481482,0.007826006652500429,0.4772925851293973,0.002136848245203603,0.8811641058826385,0.005960438081548407
34,1116,0.019667959213256835,0.003102221224035764,0.06121172904968262,0.0067331178857294675,0.7208902520274773,0.1849363565224236,0.7208902520274773,0.1849363565224236,0.6535921784219224,0.17969373704953623,0.7480613659290329,0.15987402088092545
35,1460,0.005011367797851563,0.0004200997714771774,0.03595409393310547,0.0004013813876566062,0.8892452830188681,0.008881963996935721,0.8892452830188681,0.008881963996935714,0.8877973828479989,0.009096062059967883,0.8891128447423116,0.008942390287992543
36,1462,0.002406883239746094,1.9549974577976987e-05,0.013142585754394531,0.0007642945385067139,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
37,1464,0.0021315097808837892,7.236644474563526e-05,0.009757375717163086,0.00034824412393185333,0.6633646532438479,0.1365976646597625,0.6633646532438479,0.13659766465976247,0.4988525424074545,0.07339317951288338,0.6347712401641735,0.10482680248608293
38,1475,0.006993436813354492,0.0003349278062683697,0.0967175006866455,0.07980050271604153,0.5081879712909967,0.039558366162190904,0.5081879712909967,0.03955836616219091,0.3994640656105183,0.0474065469810357,0.5009193280114572,0.04257736097649615
39,1479,0.003966999053955078,0.0006326433721404579,0.02453641891479492,0.002975454496252758,0.5289018127401965,0.022261226255980815,0.5289018127401965,0.022261226255980815,0.5265356264499661,0.022895472108862395,0.5265190209326579,0.022979227165603803
40,1480,0.003840208053588867,0.0009128293252591566,0.010921716690063477,0.0017396568790887172,0.6637783672266431,0.051403172951657305,0.663778367226643,0.051403172951657285,0.5565762935630527,0.04506312541827892,0.6492100156386708,0.042861710843299615
41,1485,0.012067317962646484,0.00011924285416148677,0.037627553939819335,0.0020780583848194734,0.725,0.02151784727799902,0.725,0.021517847277999,0.7248573466184046,0.02145730116502964,0.7248573466184046,0.021457301165029623
42,1487,0.003969526290893555,0.00013967101658691935,0.028468513488769533,0.0007399252072602788,0.9360673885757498,0.003479852470683618,0.9360673885757498,0.003479852470683618,0.5358769588282116,0.0467220367309248,0.9124190996849801,0.007347050024180743
43,1489,0.006008005142211914,0.0005213648303566819,0.04108281135559082,0.000979942304637,0.8787934696954125,0.006382466163887303,0.8787934696954123,0.006382466163887338,0.8504631951440424,0.008265812806823978,0.8773435209553059,0.006589210322165141
44,1494,0.0025741100311279298,7.637490506929507e-05,0.017609357833862305,0.001092176446579663,0.8066350710900473,0.05922464209218314,0.8066350710900474,0.059224642092183116,0.7901526400917847,0.0613246568472709,0.8092071591820711,0.05729848292033107
45,1496,0.00579524040222168,0.00020304351069562755,0.0689516544342041,0.0012399046483315631,0.6833783783783783,0.0029171666412057947,0.6833783783783783,0.0029171666412057947,0.645625389676858,0.003985609033787322,0.6467506381470991,0.003973953260576741
46,1497,0.006415176391601563,0.0011034073907781464,0.06328840255737304,0.012056735448766532,0.7800671830461015,0.04364139498447242,0.7800671830461015,0.04364139498447242,0.768776452232767,0.043985995647006934,0.7785875786374574,0.04415503044560056
47,1498,0.0032533645629882813,0.00022887516011992805,0.009267091751098633,0.00041883881491002,0.6298036465638149,0.023114911280236225,0.6298036465638149,0.023114911280236225,0.5576529770194364,0.03584909056657064,0.612320694404996,0.028706969301984096
48,1501,0.005818557739257812,0.0008929400161181066,0.02666916847229004,0.0003806610954363476,0.912107411131484,0.013822918696390522,0.912107411131484,0.013822918696390522,0.9118012796703813,0.012885413207814339,0.9119673393494614,0.012902948811541803
49,1504,0.0033874034881591795,0.0007406094439482006,0.04117474555969238,0.0317273357143523,0.5652028728168976,0.05547039747922988,0.5652028728168976,0.05547039747922988,0.5118601393278425,0.051505799465433294,0.5596974821994386,0.05000748793662062
50,1507,0.0055979728698730465,0.0002876978964878328,0.06824636459350586,0.002276026724056967,0.9694594594594594,0.005027317631821153,0.9694594594594594,0.005027317631821153,0.9694581187515062,0.0050276703493563595,0.9694582510303811,0.00502750918816816
51,1510,0.0020856380462646483,9.157240179529163e-05,0.015373706817626953,0.001040173105897434,0.9279459711224964,0.02176276406544814,0.9279459711224964,0.02176276406544814,0.9215416957928845,0.02515087156187998,0.9271734747491145,0.022920799211641064
52,1511,0.0032931804656982423,0.00015688504843793216,0.009362268447875976,0.000369935092220916,0.890909090909091,0.029282042560738936,0.890909090909091,0.029282042560738932,0.8764564077794372,0.03185082528323585,0.8912410794070027,0.028856197667028065
53,1526,0.0055274486541748045,0.00030050508485547747,0.03477697372436524,0.0004746508401384974,0.9353063526757385,0.022311366538087213,0.9353063526757385,0.022311366538087213,0.9262884988714017,0.02585191223482359,0.9350578919535973,0.022792245969915123
54,1527,0.00357513427734375,5.2968517307087566e-05,0.021874141693115235,0.0004838776905093186,0.9071331679073614,0.003335353645580461,0.9071331679073614,0.003335353645580461,0.3085964511550185,0.03898384859421173,0.8755922559951846,0.005015077612637513
55,1528,0.0024985790252685545,0.00010057380794680047,0.013641738891601562,0.0005975548083832961,0.9026552706552706,0.0044864155678087355,0.9026552706552706,0.0044864155678087355,0.1998221280641699,0.020544902171402424,0.8611518549846664,0.005157440361534729
56,1535,0.008850002288818359,0.000415071821848294,0.05677495002746582,0.00031504875342090337,0.960756850992204,0.0002421071095721717,0.960756850992204,0.0002421071095721717,0.19599713962674298,2.519079130972734e-05,0.9417242404870055,0.00039203667872599144
57,1538,0.00752568244934082,0.00023474906871598207,0.05070996284484863,0.0002919125267872728,0.9442477604634087,0.0002642739035536423,0.9442477604634087,0.0002642739035536423,0.19426490001736907,2.7963206204110322e-05,0.9171710208399719,0.00038873177608666495
58,1540,0.007992267608642578,0.0005227313074290366,0.05375485420227051,0.000555269170439918,0.9446418955304253,0.000215401184706554,0.9446418955304253,0.000215401184706554,0.19430659916037282,2.2780154032853162e-05,0.9177507952589867,0.0003169015992487978
59,1541,0.007545852661132812,0.0002324689275720944,0.050358915328979494,0.0003188357885891924,0.9432632412017512,0.0002281600841881144,0.9432632412017512,0.0002281600841881231,0.19416066900554635,2.4171984630015017e-05,0.9157231373757704,0.00033546024524657374
60,1547,0.003494548797607422,0.000684455608073283,0.026145172119140626,0.00014303313777724847,0.731,0.020346989949375824,0.731,0.020346989949375775,0.5708391027546869,0.02433831465283661,0.6971513170951478,0.018408353723199326
61,1548,0.0358619213104248,0.007990203628694001,0.0341372013092041,0.0025624208701524914,0.46320000000000006,0.010777754868245984,0.46320000000000006,0.010777754868245984,0.32457914338119875,0.010502216265487347,0.44485035312786286,0.010257774373633864
62,1552,0.00516819953918457,0.00031888767936377873,0.014979028701782226,0.00025062923922299405,0.2745454545454546,0.01809068067466582,0.2745454545454546,0.01809068067466582,0.2610241534891992,0.016024945435710362,0.2753949939228673,0.014878909650783726
63,1553,0.004879474639892578,0.000216026863149295,0.014075136184692383,0.00018470295786286319,0.39714285714285713,0.033073819722257786,0.39714285714285713,0.033073819722257786,0.39781696608188266,0.03320976126572659,0.39808973246668933,0.034004548418475354
64,1558,0.013487100601196289,0.0005758339894907681,0.03323287963867187,0.0010576902176678564,0.8730350070894245,0.007281678997636538,0.8730350070894245,0.007281678997636538,0.5955391168873703,0.014313966548556151,0.853342024304993,0.005998313649925742
65,1566,0.002734661102294922,6.991089741848218e-05,0.018472576141357423,0.0004935330146317258,0.5618372274937931,0.02430273105767146,0.5618372274937931,0.02430273105767146,0.5613779723907675,0.024294974623431602,0.5614699320290006,0.02434694025514813
66,1570,0.005429506301879883,0.00045701074270834165,0.03541598320007324,0.0012151676319962265,0.9789198509490884,0.004746879721186705,0.9789198509490884,0.004746879721186705,0.8801885437336134,0.025151155940598934,0.9772037604250905,0.004933756657873648
67,4538,0.008584737777709961,0.0002049514668180076,0.08212080001831054,0.0019517515939783021,0.4061532068793044,0.03185989625721369,0.4061532068793044,0.03185989625721369,0.3460317672733112,0.01413851283662037,0.39614867301679774,0.022797883130991486
68,40474,0.01750292778015137,0.0001957860273740149,0.02714543342590332,0.000999083642684258,0.5739285714285713,0.02053493787352151,0.5739285714285713,0.02053493787352151,0.31325400991993696,0.031012549089314206,0.5373253645650531,0.02317221878652239
69,40733,0.0027534961700439453,0.0002728981174048661,0.01593184471130371,0.00164555528478131,0.5713392051290032,0.03811787465696486,0.5713392051290032,0.03811787465696486,0.6032476083430302,0.03334695775947324,0.5698050554328283,0.038621058497055744
