,random_sampling,training_utility_sampling,density_weighted_sampling,margin_sampling,expected_error_reduction,random_meta_sampling,random_sampling_choice,perfect_meta_sampling,perfect_sampling_choice,meta_sampling,meta_sampling_choice
0,0.33776243490656865,0.3412384716732543,0.33776243490656865,0.33776243490656865,0.33776243490656865,0.33776243490656865,margin_sampling,0.3412384716732543,training_utility_sampling,0.3412384716732543,training_utility_sampling
1,0.5159302939623306,0.3393867614159758,0.33776243490656865,0.33776243490656865,0.33776243490656865,0.33776243490656865,expected_error_reduction,0.3393867614159758,training_utility_sampling,0.3393867614159758,training_utility_sampling
2,0.5159302939623306,0.3393867614159758,0.33776243490656865,0.48850849075905345,0.491869918699187,0.3333333333333333,training_utility_sampling,0.3393867614159758,training_utility_sampling,0.3393867614159758,training_utility_sampling
3,0.491869918699187,0.39409866701706747,0.4954427742947344,0.491869918699187,0.5290033711333182,0.48983470644488813,expected_error_reduction,0.39409866701706747,training_utility_sampling,0.39409866701706747,training_utility_sampling
4,0.491869918699187,0.39409866701706747,0.49573817424686056,0.5270844354670643,0.4935441897707937,0.5270844354670643,expected_error_reduction,0.39409866701706747,training_utility_sampling,0.39409866701706747,training_utility_sampling
5,0.491869918699187,0.38670093974031305,0.48436165584363267,0.48654754569726844,0.4914792747773721,0.4980694980694981,margin_sampling,0.38670093974031305,training_utility_sampling,0.38670093974031305,training_utility_sampling
6,0.491869918699187,0.33845766129032256,0.48436165584363267,0.49204743032215836,0.4914792747773721,0.4980694980694981,training_utility_sampling,0.33845766129032256,training_utility_sampling,0.33845766129032256,training_utility_sampling
7,0.521845077805209,0.33845766129032256,0.48436165584363267,0.490574623770231,0.4914792747773721,0.4664829747288518,expected_error_reduction,0.3446506119226214,expected_error_reduction,0.33845766129032256,training_utility_sampling
8,0.5275161765648024,0.35874835854908516,0.4917516808935372,0.4999163125257696,0.4914792747773721,0.4865904383995544,density_weighted_sampling,0.3446506119226214,training_utility_sampling,0.35874835854908516,training_utility_sampling
9,0.5275161765648024,0.4422843311250502,0.4917516808935372,0.473907047130383,0.4934143870314084,0.5140504630194506,density_weighted_sampling,0.47826086956521735,expected_error_reduction,0.4422843311250502,training_utility_sampling
10,0.5016631242720079,0.486863711001642,0.4917516808935372,0.47647048968856276,0.5317053562456033,0.5140504630194506,margin_sampling,0.48505446306325956,margin_sampling,0.486863711001642,training_utility_sampling
