,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,cat_to_num,cohesiveness.mean,cohesiveness.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_attr,nr_bin,nr_cat,nr_cor_attr,nr_inst,nr_norm,nr_num,nr_outliers,num_to_cat,one_itemset.mean,one_itemset.sd,range.mean,range.sd,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t2,t3,t4,t_mean.mean,t_mean.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,wg_dist.mean,wg_dist.sd,ch,int,nre,pb,sc,sil,vdb,vdu,dataset_id,query_number,estimator,best_strategy,best_score
0,0.0020154930666963352,0.006991181350069007,0.8048032532026475,0.06190297828128987,0.13377926421404682,0.0,3.1610818614130434,0.5970518325469015,0.03997903224909443,0.08065417831782098,0.007454075839612744,0.015149863972840568,0.18590997210693394,0.23957672333447852,0.0,0.0,0.0,0.0,7.475,0.455,0.49669763711292997,-0.5614815828918706,0.5750235337081705,0.0,0.0,1.0,0.0,0.5,0.25404146852059256,0.5,0.5012547071170855,0.0,0.0,200.0,200.0,0.0,0.005025125628140704,1495.0,0.0,200.0,108.0,,0.5,0.2537229210993494,1.0,0.0,0.43058431910253986,0.022575751876736733,-1.7763568394002505e-17,1.2025486536634713,0.49966532797858115,1.669513551129383e-16,0.13377926421404682,0.05618729096989967,0.42,0.5,0.42070687437943416,0.5,0.13426909537610063,0.18590997210693389,0.01957008118025759,8.411943621908087,0.2353050393792331,33.905001177963754,8.681220165611085,0.6710674335963376,-0.12549140251860308,0.0,0.019864793210786512,6.458679220727693,3.389176363839545e-07,44638.0,0.0,SVCLinear,margin_sampling,0.5198472932592715
0,0.003191342372895098,0.010541419493988586,0.8049181065981434,0.06176500304545553,0.1342281879194631,0.0,3.149225959521812,0.5958150341421299,0.039990197568172486,0.08065669965173004,0.007456896106732046,0.015151684093843636,0.18594506921000076,0.23961374961269902,0.0,0.0,0.0,0.0,7.45,0.45,0.4987421363720584,-0.562767831897564,0.5738050823921956,0.0,0.0,1.0,0.0,0.5,0.25397290667527445,0.5,0.5012547071170855,0.0,0.0,200.0,200.0,0.0,0.005025125628140704,1490.0,0.0,200.0,110.0,,0.5,0.25365444522503106,1.0,0.0,0.4306276924457566,0.02252546763788255,0.0,1.202011928822208,0.49966420416386825,1.1130090340862554e-16,0.1342281879194631,0.056375838926174496,0.42,0.5,0.42059639525634235,0.5,0.13420893972917067,0.18594506921000087,0.019526653319972824,8.412627641552774,0.23547374198391255,33.62160549426947,8.687568954841907,0.680118107274185,-0.13672582139873307,0.0,0.02041492854343353,6.543044916850105,5.295707138162943e-07,44638.0,1.0,SVCLinear,consensus_entropy_sampling,0.550845715210002
0,0.0015581092026273828,0.002365774554725495,0.8049981837042824,0.06151488297141275,0.13468013468013468,0.0,3.1378097380050507,0.5942382454876673,0.04003232439548063,0.0806431187013736,0.007465539555802192,0.015149912115995468,0.1859680543076769,0.23963885332153234,0.0,0.0,0.0,0.0,7.425,0.46,0.49964811738465514,-0.563933104180488,0.5712685839947043,0.0,0.0,1.0,0.0,0.5,0.25392828629007824,0.5,0.5012547071170855,0.0,0.0,200.0,200.0,0.0,0.005025125628140704,1485.0,0.0,200.0,108.0,,0.5,0.2536098807901831,1.0,0.0,0.430659162504996,0.022433375579073968,-2.6645352591003756e-17,1.201525533097408,0.4996630727762803,5.565045170431277e-17,0.13468013468013468,0.05656565656565657,0.42,0.5,0.4205681312075759,0.5,0.13417078612110842,0.18596805430767696,0.019448988584591684,8.413075386392263,0.23555049909107484,33.530397997795546,8.682330807139975,0.6716228241685696,-0.1252243426676969,0.0,0.019788105373732812,6.476933774360588,5.424962996394732e-07,44638.0,2.0,SVCLinear,entropy_sampling,0.5825743549015575
0,0.0008873843071347483,0.001276923725961226,0.8048410139603344,0.061662989819338335,0.13513513513513514,0.0,3.1303354624155406,0.5933380402984988,0.04007056285178272,0.08065061437833845,0.007471489462185844,0.01514771361304548,0.18592062295561257,0.2396515873792605,0.0,0.0,0.0,0.0,7.4,0.48,0.5008535428214359,-0.5621917894120415,0.5736059486756974,0.0,0.0,1.0,0.0,0.5,0.2540229069853568,0.5,0.5012547071170855,0.0,0.0,200.0,200.0,0.0,0.005025125628140704,1480.0,0.0,200.0,104.0,,0.5,0.2537043828387751,1.0,0.0,0.4306011150025993,0.022490706380604467,8.881784197001253e-18,1.2022536210999675,0.49966193373901285,0.0,0.13513513513513514,0.05675675675675676,0.42,0.5,0.4206731788212549,0.5,0.13426883776506968,0.18592062295561282,0.019491354460626692,8.411929046804755,0.23581752429796285,33.202776749124055,8.688533232288364,0.6805954901075657,-0.13930483639794589,0.0,0.020517005013864022,6.567101634351459,5.362301341551946e-07,44638.0,3.0,SVCLinear,consensus_entropy_sampling,0.5633195307108351
0,0.003038874769042301,0.014672284788608056,0.8049364772872807,0.061428221641799396,0.13559322033898305,0.0,3.117809189618644,0.5912406218851481,0.04010513778294101,0.08063978900385434,0.007478585300533898,0.01514693041942131,0.1859485868040384,0.2396803330474512,0.0,0.0,0.0,0.0,7.375,0.48,0.5008535428214359,-0.5635319232049067,0.5703968319850644,0.0,0.0,1.0,0.0,0.5,0.25396846247938654,0.5,0.5012547071170855,0.0,0.0,200.0,200.0,0.0,0.005025125628140704,1475.0,0.0,200.0,104.0,,0.5,0.25365000660180476,1.0,0.0,0.430638208573537,0.02240154608387366,-3.552713678800501e-17,1.2016942619609665,0.4996607869742196,1.669513551129383e-16,0.13559322033898305,0.05694915254237288,0.42,0.5,0.4206725006393531,0.5,0.13422033580696938,0.18594858680403836,0.01942215302788645,8.412540888512101,0.23586669085886414,33.17366580226224,8.68036774924429,0.6615199325291536,-0.12036831302274037,0.0,0.019563694153554974,6.417947833386402,9.725784886234123e-07,44638.0,4.0,SVCLinear,max_disagreement_sampling,0.6356837785936071
0,0.0015670625708640454,0.002372475719574829,0.804838467415511,0.06166283424116003,0.1360544217687075,0.0,3.1091830091411565,0.5902161114542234,0.0401542508861813,0.08062618139508794,0.007486458982510668,0.015143148418632811,0.1859206457259555,0.23968758625001718,0.0,0.0,0.0,0.0,7.35,0.48,0.5008535428214359,-0.5622560116096725,0.5726183404098819,0.0,0.0,1.0,0.0,0.5,0.2540245524947161,0.5,0.5012547071170855,0.0,0.0,200.0,200.0,0.0,0.005025125628140704,1470.0,0.0,200.0,104.0,,0.5,0.25370602628479905,1.0,0.0,0.43060128342528187,0.02248797419449685,-2.6645352591003756e-17,1.2022278680478977,0.4996596324029952,0.0,0.1360544217687075,0.05714285714285714,0.42,0.5,0.4207583952718017,0.5,0.13427831718537375,0.18592064572595546,0.01949464670242897,8.411877478161239,0.2360538479326792,32.765176528383925,8.689962425538056,0.6854630794057537,-0.14298212271732325,0.0,0.020609922823690938,6.624150261363008,5.382129832405932e-07,44638.0,5.0,SVCLinear,margin_sampling,0.6650430733814504
0,0.00363478679906012,0.014903853254715755,0.8048641943336137,0.061538183824607774,0.13651877133105803,0.0,3.098909449658703,0.5891085484763534,0.040200734883913423,0.08063720636643826,0.007495264513319878,0.01514526004257827,0.18592786139241702,0.23976617139296594,0.0,0.0,0.0,0.0,7.325,0.48,0.5008535428214359,-0.5627133307205547,0.5713570558951094,0.0,0.0,1.0,0.0,0.5,0.25401114173234907,0.5,0.5012547071170855,0.0,0.0,200.0,200.0,0.0,0.005025125628140704,1465.0,0.0,200.0,104.0,,0.5,0.2536926323384415,1.0,0.0,0.43061204933320724,0.02244198240673267,1.7763568394002505e-17,1.2020373728322282,0.4996584699453551,5.565045170431277e-17,0.13651877133105803,0.05733788395904437,0.42,0.5,0.4207820959509599,0.5,0.134274422183385,0.18592786139241685,0.019456204245603376,8.411885161261818,0.23627246554522294,33.05365642588853,8.67990782924611,0.6724542467607522,-0.12299031619022127,0.0,0.0196162557449183,6.484096808064702,3.5193408036679415e-07,44638.0,6.0,SVCLinear,uncertainty_batch_sampling,0.6623693803942814
0,0.001740867638529814,0.0030767393784297556,0.8044130094452838,0.06186852802113291,0.136986301369863,0.0,3.094592117936644,0.5867845383875727,0.040131925960126345,0.08061773684209976,0.007477483349408747,0.015132120956152682,0.18578988704967742,0.23949717785616123,0.0,0.0,0.0,0.0,7.3,0.475,0.4968493700130976,-0.5579848241058838,0.5751285668800162,0.0,0.0,1.0,0.0,0.5,0.25428462329807916,0.5,0.5012547071170855,0.0,0.0,200.0,200.0,0.0,0.005025125628140704,1460.0,0.0,200.0,106.0,,0.5,0.25396577098044343,1.0,0.0,0.43044538206287924,0.02256559640525877,-2.6645352591003756e-17,1.2040116988898506,0.49965729952021937,0.0,0.136986301369863,0.057534246575342465,0.42,0.5,0.4211620357672853,0.5,0.1344961908297172,0.1857898870496775,0.019555846799235516,8.40935642327549,0.2352951087593171,32.89172828100336,8.683941328960374,0.6774512628940703,-0.13600651127535335,0.0,0.020393518186565984,6.529699859817582,5.545649899700231e-07,44638.0,7.0,SVCLinear,uncertainty_sampling,0.6791766063324518
0,0.0036026503788333477,0.0158283632171512,0.8044313279517781,0.06155086967001413,0.13745704467353953,0.0,3.084252174613402,0.5854741193097217,0.04011849178530333,0.08061089745252509,0.007474865927647284,0.015129448431867974,0.18579273670925578,0.23943914373831032,0.0,0.0,0.0,0.0,7.275,0.48,0.4958116030597138,-0.5587181160931746,0.5716321395696065,0.0,0.0,1.0,0.0,0.5,0.2542798598570841,0.5,0.5012547071170855,0.0,0.0,200.0,200.0,0.0,0.005025125628140704,1455.0,0.0,200.0,102.0,,0.5,0.25396101351241746,1.0,0.0,0.43045482882554464,0.022447639802218217,2.6645352591003756e-17,1.2037063640723586,0.4996561210453922,1.669513551129383e-16,0.13745704467353953,0.0577319587628866,0.42,0.5,0.421202810380389,0.5,0.13449547051030383,0.18579273670925567,0.019458621764810387,8.409403674008594,0.2354774672442164,32.55500938728112,8.68499046006448,0.6779523856873122,-0.137720050571898,0.0,0.0204239089770978,6.556980835892667,5.578118575927983e-07,44638.0,8.0,SVCLinear,entropy_sampling,0.6978701825557808
0,0.004982942812920551,0.018628736003373784,0.8044312547300797,0.061479249023560306,0.13793103448275862,0.0,3.0733782327586208,0.5836972779096342,0.04016805518416647,0.08059567190595814,0.007484668362157757,0.015126291568239913,0.1857923942790508,0.23945878874833623,0.0,0.0,0.0,0.0,7.25,0.465,0.49624216004591465,-0.5588689754949374,0.5706071420401168,0.0,0.0,1.0,0.0,0.5,0.25428140626976914,0.5,0.5012547071170855,0.0,0.0,200.0,200.0,0.0,0.005025125628140704,1450.0,0.0,200.0,106.0,,0.5,0.2539625579860263,1.0,0.0,0.4304558441489643,0.02242038997176309,-1.7763568394002505e-17,1.2036439751582,0.499654934437543,1.669513551129383e-16,0.13793103448275862,0.057931034482758624,0.42,0.5,0.4211979050089786,0.5,0.1344986540061914,0.18579239427905095,0.019437583021857885,8.40939530507198,0.23552031683764374,32.44307289993499,8.684135931642812,0.6777250480207893,-0.13628889223582002,0.0,0.02033060823736089,6.554769883449575,5.619262313284778e-07,44638.0,9.0,SVCLinear,uncertainty_batch_sampling,0.7152169554904314
