,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,cat_to_num,cohesiveness.mean,cohesiveness.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_attr,nr_bin,nr_cat,nr_cor_attr,nr_inst,nr_norm,nr_num,nr_outliers,num_to_cat,one_itemset.mean,one_itemset.sd,range.mean,range.sd,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t2,t3,t4,t_mean.mean,t_mean.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,wg_dist.mean,wg_dist.sd,ch,int,nre,pb,sc,sil,vdb,vdu,dataset_id,query_number,estimator,best_strategy,best_score
0,0.017605524758357152,0.0050918504230123155,2.5848499466322346,7.545144635946142e-05,0.023728813559322035,0.0,144.44915254237287,5.855868702333122,0.036204484102959664,0.03602208371636693,0.7087527154201877,1.090261865717357,33.64384400103194,44.79840539086023,17.422644801809902,0.5992731362643693,16.449222179908922,1.5504833578547677,42.142857142857146,5.6267142857142876,4.208060411352864,1.5862007664057274,2.323021033810554,4.0950470999999995,2.9652415566337975,40.17342857142857,25.707610973258113,18.1943397094431,1.3195812007521877,17.451999999999998,0.6172311830532655,9.307785714285714,5.037716933766912,7.0,0.0,0.0,0.0,295.0,0.0,7.0,7.0,,0.16666666666666666,0.002106552237717843,30.865642857142852,30.561165992309977,4.675675963214653,3.707498887757546,0.8631201787809081,0.5461563342376252,0.00010094153756623447,0.00016405039180071668,0.023728813559322035,0.013559322033898305,0.5714285714285714,17.605805084745764,0.7686046383251975,0.2777777777777778,0.016610222941936256,33.64384400103194,44.67053099949635,0.5959763525979201,0.09935873941931396,125.81389228878254,25.1639887015965,0.5479338056976176,-0.4458521812385402,0.0,0.3363423204680016,1.2024553566746177,3.901067200908556e-06,907.0,0.0,RandomForestClassifier,entropy_sampling,0.5198079231692677
0,0.01813444630902381,0.004761253179837732,2.584849617603084,5.5402926004138714e-05,0.02413793103448276,0.0,141.96206896551723,5.7854766138328255,0.03626422309547124,0.03718210597159295,0.7291107205574117,1.176818296238513,33.68798152640623,45.01923612727688,17.447832692183958,0.6436491815466379,16.47186917106531,1.5798391232080962,41.42857142857143,5.577607142857141,4.115700895547093,1.5974992191881,2.3419580374749205,4.0448505,2.8875720875972335,40.17342857142857,25.707610973258113,18.218083990147782,1.3495347530605892,17.477,0.626672512162453,9.307785714285714,5.037716933766912,7.0,0.0,0.0,0.0,290.0,0.0,7.0,7.0,,0.16666666666666669,0.002108765861406395,30.865642857142852,30.561165992309977,4.676142985935099,3.713750981386015,0.8658482836379584,0.5509870250994962,0.00010243729289680145,0.00016460061320036087,0.02413793103448276,0.013793103448275862,0.5714285714285714,17.627573070607557,0.7993242093414271,0.2777777777777778,0.016858814211362875,33.68798152640624,44.875134863692764,0.5959164717758364,0.09984478535879769,124.32564785766891,24.62748275650326,0.5822272032830893,-0.43187870137704915,0.0,0.3243510308686324,1.2506954910828665,3.3341516236920523e-06,907.0,1.0,RandomForestClassifier,consensus_entropy_sampling,0.6254681647940075
0,0.018191341312942876,0.004923784917451043,2.5848825715419523,0.0,0.02456140350877193,0.0,139.59473684210528,5.617798082898885,0.03630253860816566,0.03802108017655211,0.7702099607460552,1.3377753529585437,33.62021605249392,45.16802021920815,17.453419910376315,0.6378046402947104,16.472461582187123,1.5690260780364,40.714285714285715,5.661999999999999,4.2604075704874385,1.6364833758447674,2.345750562575833,4.050674999999999,2.9108851137316205,40.17342857142857,25.707610973258113,18.221285964912283,1.3630166206031469,17.454714285714285,0.6337624987027125,9.307785714285714,5.037716933766912,7.0,0.0,0.0,0.0,285.0,0.0,7.0,7.0,,0.16666666666666666,0.0017756520257806014,30.865642857142852,30.561165992309977,4.6679866191765145,3.715077810530589,0.8717428458942283,0.5538166219853061,0.00010173187450432358,0.00015944846813158295,0.02456140350877193,0.014035087719298246,0.5714285714285714,17.628756056808687,0.8115091132739762,0.2777777777777778,0.01685072007705611,33.62021605249391,44.98962696226928,0.5942197338149577,0.0996100872357619,124.52373966330777,24.53240982568145,0.5902826149509368,-0.4329449449077401,0.0,0.32445542004713435,1.2510684351308092,3.3878291292473752e-06,907.0,2.0,RandomForestClassifier,uncertainty_sampling,0.62996299629963
0,0.01803554130700564,0.004842213892000926,2.5848253867243303,0.00010815649907672503,0.025,0.0,137.07857142857142,5.581955833467273,0.035657542211842266,0.03714578567717961,0.7848575590384447,1.344398063558748,33.88588414771824,45.520467883734305,17.463288944486067,0.6563501437160371,16.473698522689187,1.593655343017492,40.0,5.674517857142858,4.260887776374443,1.6208191415295308,2.348080228565135,4.054911000000001,2.9033554010849607,40.17342857142857,25.707610973258113,18.23663392857143,1.3764414748511749,17.472714285714286,0.6369455502070575,9.307785714285714,5.037716933766912,7.0,0.0,0.0,0.0,280.0,0.0,7.0,7.0,,0.16666666666666666,0.0023221543580873587,30.865642857142852,30.561165992309977,4.686631290997211,3.7293788363423315,0.8706337381636133,0.550090580780592,0.00010325176594013222,0.00015975564516362698,0.025,0.014285714285714285,0.5714285714285714,17.644914540816327,0.8304951226223044,0.27777777777777773,0.016832307496697476,33.88588414771826,45.340397134155026,0.5968226258770595,0.09926867299482633,122.14412962857558,24.60217241642289,0.5915990197519941,-0.43187178257013364,0.0,0.3235423920495469,1.2540579438914594,3.4992086347659165e-06,907.0,3.0,RandomForestClassifier,uncertainty_sampling,0.6198479391756704
0,0.01747279698623745,0.004043179945916625,2.5849145748558473,4.796711693331816e-16,0.025454545454545455,0.0,134.35090909090908,5.696077621085233,0.036566294285508096,0.037440105921881385,0.7978865522414448,1.3493759821561029,34.349957771741394,46.28404287078765,17.45398147119982,0.6472705642807267,16.45971532887517,1.6271956467371091,39.285714285714285,5.693428571428571,4.28000798216323,1.5870127330548478,2.3151549401585085,4.0507809,2.888653963600265,40.17342857142857,25.707610973258113,18.23567246753247,1.3615579288671766,17.455785714285714,0.631566363439798,9.462071428571429,5.070396199415546,7.0,0.0,0.0,0.0,275.0,0.0,7.0,7.0,,0.16666666666666666,0.001371619891756042,30.71135714285714,30.63497065135731,4.71285077983124,3.763264697296269,0.8772821070279477,0.549843395389355,9.6058377925319e-05,0.0001478635853177524,0.025454545454545455,0.014545454545454545,0.5714285714285714,17.622997835497834,0.7993135165618923,0.2777777777777778,0.01648249915381462,34.349957771741394,46.104419457774085,0.6046842130442514,0.10022426293575652,122.53681994087982,25.139414148462468,0.5711465521605584,-0.4438902755305531,0.0,0.33479849003854295,1.2076109401964503,3.806512789931772e-06,907.0,4.0,RandomForestClassifier,uncertainty_sampling,0.6691729323308271
0,0.018064591940443315,0.004193429091929982,2.5849625007211565,4.796711693331816e-16,0.025925925925925925,0.0,131.86481481481482,5.652931515943145,0.03556478673770062,0.03569764980026005,0.7636782714311939,1.2982006967313156,34.57308759110165,46.91740823487893,17.436756026244435,0.6494105881107408,16.43765735347694,1.6399164701438114,38.57142857142857,5.67417857142857,4.338374179354438,1.607111511926777,2.26705327248758,4.0492983,2.91403836007157,40.17342857142857,25.707610973258113,18.2216253968254,1.376386116879485,17.428214285714287,0.6180833349383975,9.462071428571429,5.070396199415546,7.0,0.0,0.0,0.0,270.0,0.0,7.0,7.0,,0.16666666666666666,0.0,30.71135714285714,30.63497065135731,4.717836968200947,3.7904642092151715,0.8821270848284922,0.5497207791446903,9.980327835038001e-05,0.00015372786670815543,0.025925925925925925,0.014814814814814815,0.5714285714285714,17.605436948853615,0.7901754284983807,0.2777777777777778,0.016707632318728922,34.573087591101675,46.75387966400084,0.6030754776233757,0.10137557971683608,122.27687372711694,24.913419779249487,0.5943470822574606,-0.4393271307046506,0.0,0.33065873949034463,1.2302869837395083,3.7393876322145807e-06,907.0,5.0,RandomForestClassifier,uncertainty_batch_sampling,0.6798719487795117
0,0.018653246417749274,0.004552280574121548,2.5848406877615804,6.614231024941873e-05,0.026415094339622643,0.0,128.7188679245283,5.948343180444323,0.036592603697084024,0.03467490705190439,0.7211519877889407,1.1073049573478537,29.84775824319815,37.18315438400168,17.365098438473,0.6365924136468812,16.397776087512423,1.6966212807882097,37.857142857142854,5.508071428571428,4.050714612145322,0.9386961196589944,1.6110011775935877,4.023882299999999,2.834702749386517,34.84685714285714,15.664222083339807,18.096922911051212,1.1961855437432911,17.395,0.6152393165806839,9.462071428571429,5.070396199415546,7.0,0.0,0.0,0.0,265.0,0.0,7.0,7.0,,0.16666666666666666,0.0021919246399896924,25.38478571428572,20.224150346506406,4.488436971894575,3.3643187162657493,0.7767141086713192,0.44018161309436593,9.620857277345576e-05,0.00014113026319221832,0.026415094339622643,0.01509433962264151,0.5714285714285714,17.551852201257862,0.7254914979114416,0.2777777777777778,0.01710448025395856,29.847758243198147,37.023943426215595,0.6299147744459033,0.10188810095772365,110.68740058036423,22.484894450582818,1.020976001789104,-0.4783598768707104,0.0,0.2673294793447936,1.2568780971099855,7.033539931599923e-06,907.0,6.0,RandomForestClassifier,vote_entropy_sampling,0.6767676767676767
0,0.019620818287816883,0.0048126873111193295,2.584858914229405,4.877787415439407e-05,0.026923076923076925,0.0,126.23461538461538,5.861888050085187,0.03769350641987197,0.03494546730482351,0.7486345017395732,1.1512850314887118,30.12451286187522,37.5382051006847,17.393900720962936,0.6263642747065769,16.41319132016455,1.6887258595516195,37.142857142857146,5.563767857142856,4.1486683125862385,0.9174701764590433,1.5645231338063699,4.0490865,2.877938832059965,34.84685714285714,15.664222083339807,18.130948626373627,1.217019835517397,17.414749999999998,0.6210213697343002,9.462071428571429,5.070396199415546,7.0,0.0,0.0,0.0,260.0,0.0,7.0,7.0,,0.16666666666666666,0.0020221508710725187,25.38478571428572,20.224150346506406,4.506341809282403,3.3843210672777615,0.7688207919360905,0.4371634952010114,9.535894648345487e-05,0.00014187213275109703,0.026923076923076925,0.015384615384615385,0.5714285714285714,17.584532967032967,0.7381587703301364,0.27777777777777773,0.01751582372084365,30.124512861875242,37.36786434048881,0.6312737357614585,0.1020658343883024,111.18773751899803,22.84071104110258,0.6203260895772097,-0.42399729294902666,0.0,0.3004554277128307,1.2952495246424156,3.6529670558218736e-06,907.0,7.0,RandomForestClassifier,vote_entropy_sampling,0.6788438378161381
0,0.01895636041494066,0.00533357242073503,2.584862657930645,0.0,0.027450980392156862,0.0,123.84705882352941,5.747015759011058,0.03716409756425193,0.032950931199711646,0.7254149950335251,1.0114983429952886,29.920781840357087,37.11612511443174,17.406978561862527,0.6321173689375751,16.42412628474506,1.68839661446596,36.42857142857143,5.542,4.08342295905041,0.913813904697575,1.524393091819935,4.061053199999999,2.8838015630344915,34.84685714285714,15.664222083339807,18.138166386554623,1.2202291547693849,17.407642857142854,0.6218547334577503,9.462071428571429,5.070396199415546,7.0,0.0,0.0,0.0,255.0,0.0,7.0,7.0,,0.16666666666666666,0.0019845522641077475,25.38478571428572,20.224150346506406,4.494336305298035,3.367790103976682,0.7718262735162659,0.4290049002853117,9.928203264834841e-05,0.0001477940445967676,0.027450980392156862,0.01568627450980392,0.5714285714285714,17.59008263305322,0.7441879779710054,0.27777777777777773,0.01721483703095257,29.920781840357083,36.97434645515454,0.630076870810498,0.10213859461635864,107.04406592538443,22.408334260721453,0.6365141682948128,-0.4002780749450935,0.0,0.2906068324625683,1.3208167788955367,4.300732396630076e-06,907.0,8.0,RandomForestClassifier,entropy_sampling,0.6482765551200884
0,0.019798955340981046,0.005347330616481691,2.584869919040028,4.796711693331816e-16,0.028,0.0,121.416,5.670233698958378,0.036642855388987296,0.034044496229382486,0.6610735044993304,0.9018909313513872,29.58815320975045,36.33461627397956,17.390237410870608,0.6675694104368333,16.40882794464913,1.735880924475616,35.714285714285715,5.528053571428572,4.012871306065973,0.935329974964753,1.500709000570531,4.06936635,2.9103433908940106,34.84685714285714,15.664222083339807,18.117599714285713,1.2058483078328048,17.40760714285714,0.6521094114669787,9.471857142857143,5.080189864515282,7.0,0.0,0.0,0.0,250.0,0.0,7.0,7.0,,0.16666666666666669,0.001908474894454793,25.375,20.232972305949843,4.47754916255355,3.3361141803667596,0.7802653151310911,0.4202506401694802,0.00010065668881591564,0.00014728424624577593,0.028,0.016,0.5714285714285714,17.580199523809522,0.7624735358915227,0.2777777777777778,0.017584259467360353,29.58815320975043,36.21770972211234,0.6289122924317058,0.10284508016568707,100.12173852958158,24.441967384016824,0.9128994569031912,-0.5282280347983522,0.0,0.2964296231816011,1.1633344420550575,6.639661631395718e-06,907.0,9.0,RandomForestClassifier,vote_entropy_sampling,0.66996699669967
