,random_sampling,training_utility_sampling,density_weighted_sampling,margin_sampling,expected_error_reduction,random_meta_sampling,random_sampling_choice,perfect_meta_sampling,perfect_sampling_choice,meta_sampling,meta_sampling_choice
0,0.5327999999999999,0.5485450552034907,0.7226439923069137,0.5018880813677677,0.3584741635288634,0.5018880813677677,margin_sampling,0.7226439923069137,density_weighted_sampling,0.5485450552034907,training_utility_sampling
1,0.6521208422337503,0.5459776127209959,0.7329136067264994,0.5231416549789621,0.5205520304277409,0.5231416549789621,margin_sampling,0.753019893124972,expected_error_reduction,0.5459776127209959,training_utility_sampling
2,0.5991628833268636,0.5585393144135897,0.7438024594963888,0.5811051693404634,0.5174632352941175,0.5036392562825398,expected_error_reduction,0.7684395261541461,density_weighted_sampling,0.5585393144135897,training_utility_sampling
3,0.5931291190641164,0.6067078609773107,0.6829342532467533,0.5061999341599912,0.5128676470588235,0.5125683329836987,margin_sampling,0.7793298916894422,density_weighted_sampling,0.572562098900702,margin_sampling
4,0.608080808080808,0.6180259418995226,0.6707158001181175,0.521432324900533,0.5159640115801596,0.6226415094339622,density_weighted_sampling,0.7909161091096242,density_weighted_sampling,0.6105981533520675,margin_sampling
5,0.6235120716448517,0.6218036306851453,0.678069774140531,0.5616748027536612,0.5190457868410927,0.655448717948718,density_weighted_sampling,0.7868952650540402,density_weighted_sampling,0.611812404750266,margin_sampling
6,0.647253442319856,0.623932453416149,0.6805057741704787,0.5636236690521906,0.5190457868410927,0.6973596129409831,margin_sampling,0.7864934981227543,density_weighted_sampling,0.6269806516485834,margin_sampling
7,0.6319847484826913,0.63692694970228,0.6963371421906359,0.5664920717209818,0.5159640115801596,0.5963799950510914,training_utility_sampling,0.769512288001411,margin_sampling,0.6141215106732348,margin_sampling
8,0.6419772564535116,0.6535554875199406,0.7436677934603246,0.5673416137492179,0.5097565354287215,0.5963799950510914,margin_sampling,0.7535353535353535,density_weighted_sampling,0.63768705932162,margin_sampling
9,0.7029090659218509,0.6577686516084874,0.7519364957429102,0.5536036361012914,0.5097565354287215,0.586435070306038,training_utility_sampling,0.7333333333333334,expected_error_reduction,0.6533152734778122,margin_sampling
