instances,instance_hardness
139,0.7395028282492393
140,0.1742817068818464
141,0.06510470793241363
142,0.7220416644457586
143,0.7062782017856823
144,0.062157897692959985
145,0.5534258257745822
146,0.06060001192834774
147,0.06963063478572151
148,0.11346332081506083
149,0.06913030626131766
150,0.0703982229043213
151,0.05497790087548615
152,0.19572289761274397
153,0.11223622584997783
154,0.8501193713881641
155,0.10147230449158207
156,0.07810010166831027
157,0.5576467643713114
158,0.4329661035738043
159,0.10356963702020827
160,0.08947090416566705
161,0.6068066130664611
162,0.05406738826722701
163,0.062161912465090396
164,0.15725703587761797
165,0.5163972266308441
166,0.05289495856562165
167,0.4132076596536105
168,0.37893555425971825
169,0.0564770018646652
170,0.36015123372259306
171,0.11438880098343152
172,0.19030815202788876
173,0.07704869408171289
174,0.05660947322232124
175,0.12058970825655368
176,0.0825136420587338
177,0.42424418323191315
178,0.09203628001153974
179,0.0851900460943108
180,0.25729535465565223
181,0.1306044049886672
182,0.0751557989533036
183,0.6751081188637114
184,0.07683600061337381
185,0.07332922597012659
186,0.08287382452895364
187,0.06500085983996762
188,0.08834451376399677
189,0.06484997904256395
190,0.14553362758381228
191,0.08253380861205173
192,0.4168171802323162
193,0.08752878366669425
194,0.08053248010923042
195,0.6504360867107153
196,0.10949751340909641
197,0.14270639454051448
198,0.43363869125910337
199,0.061283122892069164
200,0.5563574110053111
201,0.16247066574088498
202,0.7500332179089114
203,0.09098585790380276
204,0.06739991568674053
205,0.06177953778024259
206,0.1772939176888787
207,0.2577769222680105
208,0.47249351233440406
209,0.31304094757969425
210,0.22508616217959665
211,0.09835019244674614
212,0.7143985329064639
213,0.08367534363073936
214,0.06959102597149458
215,0.08921679633855673
216,0.14051853038899897
217,0.13768774014611196
218,0.19914238282230456
219,0.1319310069710231
220,0.08092359248859249
221,0.20094371817400158
222,0.07256947391716073
223,0.6685158292594786
224,0.10056856019868521
225,0.5299466771310557
226,0.08415610048116207
227,0.0997498780234698
228,0.24608201468739344
229,0.0621054473899888
230,0.19587700890857374
231,0.2516223848715422
232,0.05909174132434336
233,0.5380744951664238
234,0.05258606587367276
235,0.048046599673704615
236,0.5101561750225294
237,0.32897197083229057
238,0.06921575205728281
239,0.3300799559289561
240,0.057968661978403224
241,0.11173606754383558
242,0.08599803533314965
243,0.11639389998672489
244,0.0919979094333947
245,0.1682713162559225
246,0.07451684349249399
247,0.05612135402435914
248,0.11695258931380825
249,0.20867131723091326
250,0.17667526158090374
251,0.10374752412778787
252,0.0585408474663478
253,0.05583153192870527
254,0.06927371873737775
255,0.09606888699052707
256,0.6990686647877109
257,0.13247981273171872
258,0.31009211018457705
259,0.11108047621238126
260,0.08064586983947852
261,0.8406541652031956
262,0.7926594736353572
263,0.20470162319011898
264,0.36508688297280745
265,0.2785033276438912
266,0.28589500017325764
267,0.24684145538044489
268,0.2784674900922288
269,0.9162318830669651
270,0.44856646871933514
271,0.685519969613889
272,0.635580870170542
273,0.04568595703898093
274,0.07373246490564433
275,0.0546976842897271
276,0.16038552609540857
277,0.5948605965160187
278,0.09012577659955523
279,0.5108862955957927
280,0.7515414737312669
281,0.09017438510734677
282,0.5669065264234758
283,0.15173025943489338
284,0.3304255315240986
285,0.46699715726770963
286,0.20359707240467206
287,0.4092187895051047
288,0.6405029623178988
289,0.19908528858170393
290,0.3612858172108079
291,0.05749419418792412
292,0.30798081842454994
293,0.0595649172554914
294,0.29290280963711124
295,0.06550444756134388
296,0.3255434056048846
297,0.1170467599949454
298,0.8741943414769677
299,0.06969541615119823
300,0.09729821659682336
301,0.20460784404565557
302,0.12512640953420706
303,0.058297270865793394
304,0.4083197268634873
305,0.2591974797886387
306,0.15311564377660558
307,0.08322427886066208
308,0.34010346699830485
309,0.3220883534373351
310,0.06082595153407311
311,0.10576971902528509
312,0.10302148582390613
313,0.056155396640114597
314,0.07413622844186096
315,0.11938205547708902
316,0.2542793693714944
317,0.07745824910684229
318,0.3557824824578385
319,0.07542265673719706
320,0.07384034636809422
321,0.818420410528088
322,0.11272188498985347
323,0.706452913991323
324,0.14757651534908744
325,0.06648929931628178
326,0.059641967164437704
327,0.07679866651770573
328,0.24766343455378714
329,0.27372202140520374
330,0.0700653273314501
331,0.9118427876624088
332,0.36814538187940926
333,0.1255161789460031
334,0.08771036116861264
335,0.2062995922275207
336,0.14918910348047054
337,0.7482383117935689
338,0.07267636290006763
339,0.11052362156361162
340,0.17023284956536366
341,0.3066424603321355
342,0.8306643775326558
343,0.10335177242414728
344,0.24360714063702082
345,0.07025468224498255
346,0.42355512953213537
347,0.4365901333774007
348,0.07345785824679463
349,0.3477299357538598
350,0.4340771055299607
351,0.1978124274550076
352,0.06448024209190739
353,0.6372803313946285
354,0.31408175564769414
355,0.6062243774564214
356,0.585137909635826
357,0.1480024123328617
358,0.33537463095868225
359,0.08034676498108984
360,0.05040839837413846
361,0.17659533882321365
362,0.921925409702711
363,0.06625607674551903
364,0.7455861551310405
365,0.06231602878825071
366,0.37503338826467747
367,0.10020826934213523
368,0.05390525776846
369,0.15326122290622013
370,0.8817955286651478
371,0.11674336542860897
372,0.10998218066224474
373,0.0774864557920556
374,0.059917836135934266
375,0.2609044781141254
376,0.12749632004738953
377,0.06158518599952556
378,0.17118077991785752
379,0.6289173901806157
380,0.2351004576625737
381,0.11297588851708018
382,0.05800292046222466
383,0.08049322843133577
384,0.39976111155561256
385,0.06444326103760778
386,0.15338765356818973
387,0.19073580753419095
388,0.26777711652087943
389,0.13116430112010602
390,0.06189413880979733
391,0.056002348510313715
392,0.06288867199957593
393,0.33909358745605767
394,0.0793839668728582
395,0.2677789839780731
396,0.087905401927036
397,0.3344690899888181
398,0.05784161647802477
399,0.16860383003529478
400,0.9032759524869654
401,0.08614295002912564
402,0.5587514512543876
403,0.11742307623907733
404,0.1100873939021888
405,0.08535321994068856
406,0.08321092005579112
407,0.25960847406366117
408,0.40633629471482113
409,0.4185057482411668
410,0.34135639760895375
411,0.9257588854298451
412,0.294627769266256
413,0.12309438481291135
414,0.06417707158275021
415,0.09943184642586422
416,0.05793587844683279
417,0.35602496054780375
418,0.0662616318024869
419,0.5530574498698859
420,0.10259122211683458
421,0.1898470514999272
422,0.8659693262607887
423,0.07996852394464593
424,0.058860430061213886
425,0.07279606220200474
426,0.08692546495327647
427,0.07131261201266681
428,0.19997238156575092
429,0.8703872235030088
430,0.23052723361441796
431,0.0678627564829466
432,0.20354323720854306
433,0.45654860434739364
434,0.1914532400052048
435,0.8796937473459105
436,0.09196389636312197
437,0.05610537679667593
438,0.0742075253512503
439,0.5187805349568679
440,0.11484847963142508
441,0.22196860852518652
442,0.11415778511922936
443,0.06029801858014516
444,0.06465009645185094
445,0.07984903757671213
446,0.7159784210820566
447,0.2137626459971722
448,0.7040141975200218
449,0.10706447829719834
450,0.1175238095839164
451,0.23656007441287452
452,0.06409399308184405
453,0.31584814436048436
454,0.14258874148704737
455,0.12580107782439753
456,0.1960926872761587
457,0.17252813785152254
458,0.5238754770676064
459,0.08995020007420718
460,0.05721111054163719
461,0.12322975511880319
462,0.20396893845874509
463,0.06492263601891535
464,0.08302278416483344
465,0.11519052404458541
466,0.6072486501033574
467,0.06925380575014806
468,0.07878878576840975
469,0.06833599271757795
470,0.0661568815754755
471,0.0527566065600249
472,0.08239460450059721
473,0.07216384769569795
474,0.27067365127282406
475,0.30707724297335204
476,0.1208883259427942
477,0.15441905609349493
478,0.29913173530473514
479,0.2681486319940649
480,0.1863521458664552
481,0.75143465385988
482,0.12187914409559908
483,0.06808222190687818
484,0.07036807310658999
485,0.08457191180312162
486,0.09023810554048806
487,0.5107433158862831
488,0.1789618232414696
489,0.15584616067738977
490,0.0853914769607903
491,0.3361466945304744
492,0.07222737877959795
493,0.3780886884789707
494,0.3236755239367255
495,0.5763256757215776
496,0.8798819107219316
497,0.39270524625274816
498,0.38098011982568025
499,0.19837054283498468
500,0.05418731471397231
501,0.28471562571724074
502,0.06755572202501348
503,0.44196224829586084
504,0.20891190869916343
505,0.5894088725945752
506,0.9002655973632082
507,0.11919448102309582
508,0.4991137122359647
509,0.1949662721333716
510,0.06663577260897713
511,0.5763322123537935
512,0.7365327178652419
513,0.2182306375125015
514,0.0923836013207574
515,0.06186530336939455
516,0.27295911260172045
517,0.628789690630106
518,0.11345047892546622
519,0.29775866500211834
520,0.07556787553246791
521,0.08048494409713303
522,0.15706156709792063
523,0.3046101424153407
524,0.30355731704309896
525,0.19682495426916868
526,0.1066157892844819
527,0.1804129723269986
528,0.6412080710800778
529,0.05956353958506644
530,0.5733596887752608
531,0.10483134898798929
532,0.3102921509440554
533,0.046714031396689726
534,0.09897396992913232
535,0.07232904744725566
536,0.13149166086432584
537,0.5237281655848381
538,0.11622382261800102
539,0.10184046542449288
540,0.1895071555086737
541,0.08673459718458543
542,0.2563946862884926
543,0.08323231329887126
544,0.1041566518174537
545,0.6180790696927623
546,0.2547153257562943
547,0.07548810180470245
548,0.3578513111523014
549,0.10274898711835823
550,0.07330689880837926
551,0.3124771703215744
552,0.10447912935713122
553,0.057034715673572656
554,0.5464184686894437
555,0.07013818587259935
556,0.07955270504111434
557,0.31708768237276785
558,0.42745231467700917
559,0.8780344917662903
560,0.26856971365190796
561,0.09835994266946069
562,0.3018615231710594
563,0.44894880177301566
564,0.12257045677291445
565,0.0753835473698714
566,0.18382334390155952
567,0.07220741252578244
568,0.8137349577639176
569,0.05984671623514615
570,0.27379410541225135
571,0.8442620607345139
572,0.3376300819283298
573,0.08699139179233661
574,0.10219094055154176
575,0.2605190682078279
576,0.20378738217364534
577,0.10494400111542057
578,0.5121254569125983
579,0.7257870893513119
580,0.3253414846613837
581,0.0670145111492495
582,0.4088865009954875
583,0.7577631431924872
584,0.1541083141618098
585,0.25053677222424553
586,0.5162205961442397
587,0.13043049843157872
588,0.7301267747471236
589,0.5251782241132972
590,0.2074224106015432
591,0.07732423767508201
592,0.055947869095036906
593,0.3591764705292678
594,0.7808228065227426
595,0.06652570550142822
596,0.17823978159147913
597,0.2659453816232541
598,0.06718473346032172
599,0.7574739183920739
600,0.07500412116155175
601,0.13764342808602115
602,0.7552101478567186
603,0.1513140876930098
604,0.06790255244519083
605,0.5724164694462113
606,0.06457431290195703
607,0.513340131433211
608,0.05551978750401432
609,0.18511451491035746
610,0.0750324387682153
611,0.8838999594528489
612,0.0906300568704046
613,0.09146458527224333
614,0.17541515277089625
615,0.06030284908382055
616,0.1748062780180607
617,0.5905445366368485
618,0.09124928424309475
619,0.17428308564330453
620,0.060415501146881434
621,0.5842090124699211
622,0.8654026526120564
623,0.05601856449069842
624,0.7171429044381029
625,0.797708300347442
626,0.26407096825336984
627,0.2645306775142714
628,0.07764148558085848
629,0.07534707944756236
630,0.10895692798833012
631,0.1014188805039623
632,0.32250136029691256
633,0.23361425299074368
634,0.22701688674235732
635,0.0676013590774589
636,0.14485231245276187
637,0.0588118134013178
638,0.48159067482053664
639,0.22866493951693612
640,0.2430838974282148
641,0.5359728943540422
642,0.06913985205615414
643,0.11527081390180582
644,0.1895943134058744
645,0.26944992050514127
646,0.08151838079528173
647,0.09535994792727898
648,0.22758812469024414
649,0.04900193268555597
650,0.18432485474198823
651,0.38272406292860195
652,0.5945436552539125
653,0.06432344924809641
654,0.2175407455636016
655,0.08906254473089337
656,0.29280769136773854
657,0.48351135169193993
658,0.10268589755741553
659,0.3041144699855295
660,0.4863069554803664
661,0.3756076601859356
662,0.26371295109268844
663,0.6605621393739874
664,0.33997189353008217
665,0.32086402245200996
666,0.41965600893781163
667,0.07602052438381468
668,0.32229672835525125
669,0.06592582336493336
670,0.2332597639487315
671,0.5813363191176825
672,0.17862234175412228
673,0.21722261780201058
674,0.1968957635523333
675,0.10289718528751712
676,0.12323760566439379
677,0.1167700592689962
678,0.06608899383191358
679,0.20438806720022606
680,0.15724487755404337
681,0.08004426695952771
682,0.11852451216542581
683,0.18263369832904885
684,0.11497961508896215
685,0.7544379834440327
686,0.8332562606495751
687,0.16618495534007705
688,0.5159116791345202
689,0.4880031655973114
690,0.6217324593136746
691,0.16622644821542243
692,0.09276465922697819
693,0.038234917985359385
694,0.11828716153270569
695,0.2852143958551754
696,0.23915082573107993
697,0.47031044123935917
698,0.0647811700747255
699,0.7515419845053842
700,0.08288407609935877
701,0.09856962857995677
702,0.09980019591019329
703,0.09538517566982085
704,0.06640244233333059
705,0.08086613892561345
706,0.17915461870697924
707,0.4849443284948437
708,0.18114668203684836
709,0.07692127411034055
710,0.12478957382420752
711,0.12364781305240413
712,0.5153876011036839
713,0.3882909517852412
714,0.07136483118233605
715,0.11658286730937883
716,0.08115848017997596
717,0.698985962042147
718,0.10793739069200092
719,0.3598644334817548
720,0.13601392206577267
721,0.16319443562470592
722,0.12847572090240522
723,0.0680149300319699
724,0.06364823471107517
725,0.7030177496427694
726,0.08198714914140304
727,0.5927374629235239
728,0.10922437322788126
729,0.8152474986508701
730,0.23932292676733802
731,0.8250057172653231
732,0.1267958199083734
733,0.07138084566408531
734,0.41087896549968395
735,0.2356687346645081
736,0.05311084747386985
737,0.35048539230612297
738,0.0605660329652985
739,0.12986010688516136
740,0.07929526364665374
741,0.19426268798848711
742,0.08733321093684077
743,0.07034793302454012
744,0.2985493751821745
745,0.13035237314232972
746,0.05430259097697954
747,0.21215279503882079
748,0.14079695717625584
749,0.15246590497649382
750,0.8513103942628172
751,0.04853354261513976
752,0.8172673438247566
753,0.2795945043270518
754,0.2879159136298559
755,0.0701741658004611
756,0.07776914070968877
757,0.09913983105818114
758,0.06636468551925678
759,0.2049463368088984
760,0.3750755730652363
761,0.11116671210374518
762,0.1573507982134763
763,0.08490718894796478
764,0.6622065881696675
765,0.6982302924369723
766,0.19023191241309978
767,0.13126137551186146
768,0.23637263435341493
769,0.4633507966776834
770,0.188275225707485
771,0.23352744666313807
772,0.0905625017200049
773,0.8633831019087416
774,0.05980272853282864
775,0.1172581543155764
776,0.19412204610660067
777,0.5488233057715081
778,0.20641014090388732
779,0.2609146846355561
780,0.5701222566714623
781,0.0881223118450486
782,0.06703400284683048
783,0.06531404902591564
784,0.22670190934108625
785,0.09328163088673014
786,0.30767968334654905
787,0.20571340500063118
788,0.20611625217568452
789,0.06807842590432223
790,0.08197750164194029
791,0.16157886820960354
792,0.3842926956505085
793,0.07413938158474176
794,0.05841575120771547
795,0.06473806118801662
796,0.06620696421347627
797,0.6168031457690791
798,0.08718377650624443
799,0.10716141493644249
800,0.06750200025140707
801,0.2001348282667632
802,0.0902608645425107
803,0.38660530427309125
804,0.08194982459776035
805,0.05438358283889977
806,0.11421355787064658
807,0.14505633677962215
808,0.2397434601701559
809,0.16579975086598908
810,0.07761146115332052
811,0.05975523790571324
812,0.46559863503839827
813,0.08191387829633234
814,0.15993649694690903
815,0.8438120981494635
816,0.2794083327660837
817,0.8598064872680221
818,0.19072031228185504
819,0.2956631961963886
820,0.10322422594451519
821,0.07267381194966194
822,0.16144762641158406
823,0.263667730795734
824,0.07356580345655694
825,0.5362660890245201
826,0.43747084958500926
827,0.15372652855741264
828,0.05999804146206056
829,0.8566153006256358
830,0.49668028925580154
831,0.4747219412683009
832,0.5353301120820071
833,0.1483643897842295
834,0.24712547018126108
835,0.6857994673979431
836,0.20387168333472327
837,0.06764501358286834
838,0.35764470242899193
839,0.12737612680255717
840,0.540013142561697
841,0.38415250035234116
842,0.22366466384331973
843,0.6579717867282104
844,0.20279989319734926
845,0.14694497182834232
846,0.05219547293222904
847,0.08842289726728891
848,0.08251329094042825
849,0.5719151415230295
850,0.8501029332744949
851,0.05453021037994932
852,0.48286154826447614
853,0.07465851955025615
854,0.13235350166043625
855,0.6011899685415318
856,0.667888909598753
857,0.21933776860291965
858,0.2515837849241831
859,0.07658600645523772
860,0.5425389028908469
861,0.1253445401321044
862,0.40433251215077126
863,0.4669895350752168
864,0.11819640085967065
865,0.44194506933199407
866,0.6145585377485927
867,0.15268392644367346
868,0.23594410492627316
869,0.6858165103507037
870,0.092033576292188
871,0.16798692196793896
872,0.5447328480095132
873,0.09289039822580036
874,0.04984753827549948
875,0.87556386309486
876,0.40555035396800276
877,0.17671084690427452
878,0.5606199825328491
879,0.06518756837311679
880,0.7346717435799409
881,0.10415932368469483
882,0.29717282446612414
883,0.057099311284712906
884,0.09991463493079222
885,0.07965930126032772
886,0.509934075310107
887,0.06660328709467334
888,0.13503684192695464
889,0.27853710603131054
890,0.2514892550625949
891,0.0822002527076634
892,0.33076256910114443
893,0.5590757107666822
894,0.061000853655433396
895,0.15861852054972037
896,0.06846219939943499
897,0.8495992621140368
898,0.10444820400251764
899,0.6469360766152387
900,0.0603420391810745
901,0.3504815789107485
902,0.5268887767225666
903,0.1501306606008539
904,0.11139496230255519
905,0.1659797933907292
906,0.07966138876629003
907,0.1361875062356821
908,0.10310442060260794
909,0.36244217148128355
910,0.1662486466568709
911,0.20289460089796707
912,0.057730716942145266
913,0.3123550447978508
914,0.4667257641136797
915,0.06302390371220556
916,0.4481497639121059
917,0.06599439926303541
918,0.05733722857638368
919,0.05485804233673863
920,0.2768704239164478
921,0.40226842745520097
922,0.08417427530889121
923,0.10891614974060937
924,0.08701589776159102
925,0.2909127376163575
926,0.24273184998222652
927,0.5009593163918551
928,0.059934266352927645
929,0.07223317305459442
930,0.07023007151446048
931,0.23385936398805263
932,0.6685808768661536
933,0.0746020403994021
934,0.2870219113576856
935,0.7599081489375223
936,0.08095273966467986
937,0.06975286479730736
938,0.08597186480504071
939,0.07318581826088777
940,0.3497017698326811
941,0.8693055585183035
942,0.1972424120622588
943,0.43400367369231374
944,0.8205937820909155
945,0.23177784849260896
946,0.2223862160410337
947,0.12966684301308218
948,0.07585663121036679
949,0.21307324348550116
950,0.1659933469327607
951,0.72841280676748
952,0.06092004882669111
953,0.05342227599326621
954,0.19289804842080882
955,0.05683892740501295
956,0.1539247080966929
957,0.06309775769425263
958,0.17328429943875312
959,0.8897826683353933
960,0.05183214608664666
961,0.1162172454501813
962,0.051501126926410734
963,0.2935891141078947
964,0.1149592125105714
965,0.05975028095472412
966,0.10049143643263214
967,0.2479399044055185
968,0.3842781071391598
969,0.21025988648785776
970,0.06602130778911897
971,0.6510416308176687
972,0.08987779235025561
973,0.06984218992407265
974,0.33836124300163206
975,0.07280201382421991
976,0.11625888630063486
977,0.5263565484610975
978,0.25340389421830845
979,0.10332322538551553
980,0.06516339036825369
981,0.7681831039170263
982,0.824677326309538
983,0.0968043215393889
984,0.3789993848604266
985,0.22084620410021605
986,0.18510624371299922
987,0.40383386508843155
988,0.817343260655936
989,0.07741051660951426
990,0.3815571928846626
991,0.6027976447644827
992,0.06208396412365391
993,0.1727125378030484
994,0.27808300486687787
995,0.49714981463490227
996,0.05860509957526627
997,0.10586012617604412
998,0.9227601888035725
999,0.05272777983363908
1000,0.17474566233342725
1001,0.12407634602912876
1002,0.10612411344031725
1003,0.058467383279986906
1004,0.162184986776724
1005,0.06997516994230879
1006,0.06255432115191961
1007,0.10425346589708318
1008,0.05938558154865292
1009,0.06799385485946807
1010,0.08587703048527817
1011,0.43235293091183336
1012,0.06314587504685965
1013,0.49871047812342684
1014,0.35540873524898065
1015,0.2488940558240238
1016,0.5056034284861898
1017,0.09709289658051601
1018,0.15566926097345313
1019,0.26084136516149226
1020,0.05138600165310414
1021,0.08239267615740464
1022,0.6426757379226438
1023,0.1980265700674797
1024,0.3727547547795884
1025,0.07468254319033107
1026,0.08752593839640754
1027,0.1547366484010808
1028,0.0629894017761381
1029,0.294841063793134
1030,0.07494422689780444
1031,0.08053683465509809
1032,0.19345308911245285
1033,0.3794885950302781
1034,0.07829715963624628
1035,0.6290845968368649
1036,0.11088394231561782
1037,0.26102800217474575
1038,0.463992692474416
1039,0.5203728830223245
1040,0.24644053167564994
1041,0.18896821548467324
1042,0.05737478938923812
1043,0.4287017131489388
1044,0.08784968541677296
1045,0.06972686986580345
1046,0.5657834267042052
1047,0.06475793658821316
1048,0.06960797970467092
1049,0.543251652537668
1050,0.1917984683479208
1051,0.11373054951965855
1052,0.4387877325321722
1053,0.19722579147292085
1054,0.05864117726537754
1055,0.06531994138548736
1056,0.21820868857039089
1057,0.06567341515131697
1058,0.1484931322288071
1059,0.05227852218937845
1060,0.0532285463269665
1061,0.12597587747083117
1062,0.5032144345338452
1063,0.2675709690512761
1064,0.056523058746206334
1065,0.05547998460861647
1066,0.5445912046287964
1067,0.8083487455582348
1068,0.10979547806234669
1069,0.33287969296290454
1070,0.6679361020069969
1071,0.07195199125534446
1072,0.06289089080091037
1073,0.06990877911130655
1074,0.048130635075800066
1075,0.07641886771817574
1076,0.8281828528381254
1077,0.2226972509997136
1078,0.38292939929880687
1079,0.4795824572051717
1080,0.1486133740798512
1081,0.2700368260636372
1082,0.14579704973133356
1083,0.06777747472320306
1084,0.07536783541476777
1085,0.07304568814902945
1086,0.06408422993920371
1087,0.0540393187666679
1088,0.12530077132940765
1089,0.25640670124767717
1090,0.08243846394445731
1091,0.5066091559946575
1092,0.07681487683360588
1093,0.10920639015058597
1094,0.3371656871136387
1095,0.5129011033890899
1096,0.41668111386635664
1097,0.28092004136361337
1098,0.05732754264026141
1099,0.5268632530005108
1100,0.7782242273244496
1101,0.17806306881889888
1102,0.06119142654756249
1103,0.062337716637478446
1104,0.10255006213984486
1105,0.5601173078046268
1106,0.094975925664883
1107,0.12250292712017752
1108,0.0730904590568725
1109,0.64780099219728
1110,0.11896245175385656
1111,0.07870505970862351
1112,0.35211404722549566
1113,0.16199557225569483
1114,0.09925971531184763
1115,0.05903650765733248
1116,0.10860174140344125
1117,0.0580182781812667
1118,0.08433738407991176
1119,0.0629002772489311
1120,0.2914636308533983
1121,0.10972455569249184
1122,0.08965899013391165
1123,0.07741303361994878
1124,0.09303964975396717
1125,0.18456994152025386
1126,0.061868238394916175
1127,0.08791020371637115
1128,0.6794043826188816
1129,0.09053853013143387
1130,0.2508355669182224
1131,0.09296621808206074
1132,0.05647805540679407
1133,0.23183825349578036
1134,0.2965411710241995
1135,0.10378075053365032
1136,0.08677760904602072
1137,0.8537137206236791
1138,0.09969067162707057
1139,0.09536335008603958
1140,0.32246791971755717
1141,0.05398324463465409
1142,0.08056096230284271
1143,0.07930207126987399
1144,0.26910781502530823
1145,0.5129247702924549
1146,0.40902843317538773
1147,0.4066321029784309
1148,0.6519066184016757
1149,0.6396816089010593
1150,0.3497726948855707
1151,0.14572383123103183
1152,0.44692794742864883
1153,0.5773277656144999
1154,0.643859308693526
1155,0.568188315845485
1156,0.22425708440246728
1157,0.8483617036976105
1158,0.10656072776341008
1159,0.6502147409782673
1160,0.0730634449525287
1161,0.05127845823739163
1162,0.06493787486456504
1163,0.48983344233778636
1164,0.06056805245469954
1165,0.4032897930030557
1166,0.3051311648888869
1167,0.08370183079662752
1168,0.21216969263526453
1169,0.07794888968953773
1170,0.21275671016952513
1171,0.4715000277684538
1172,0.5986627163423608
1173,0.06493687524468617
1174,0.07773105258954482
1175,0.454279036082871
1176,0.1139777125624184
1177,0.739312038434705
1178,0.13489009280803177
1179,0.9228288555903795
1180,0.06827116616719697
1181,0.5904253808167674
1182,0.0952567939605119
1183,0.7410985704251933
1184,0.14571113227228494
1185,0.1137880933333435
1186,0.0713824193752185
1187,0.444721807168751
1188,0.053555065971366056
1189,0.09736861049862056
1190,0.07546456873314966
1191,0.1138204163729496
1192,0.20288756505243277
1193,0.05937179671775661
1194,0.06360047094300636
1195,0.07009815302323286
1196,0.05754039473665373
1197,0.6796973057030959
1198,0.07831205932612739
1199,0.2207662239447845
1200,0.5617492631087435
1201,0.6235388711599863
1202,0.07881187224550024
1203,0.31420545454227
1204,0.7106961415275921
1205,0.33152181183256746
1206,0.405268990370547
1207,0.07470100723006012
1208,0.07475868818373121
1209,0.07666069296392608
1210,0.1094291958422261
1211,0.26752781524883285
1212,0.18979168940331592
1213,0.2327010153589134
1214,0.047275927482468894
1215,0.43488168355198886
1216,0.1434051685298442
1217,0.2783445958063806
1218,0.06519352181990856
1219,0.05977569690279849
1220,0.07917293564679007
1221,0.05048207935727178
1222,0.7860135469383636
1223,0.07715828096915345
1224,0.5929697895890444
1225,0.3051517958835811
1226,0.15119180487844863
1227,0.8869274427957275
1228,0.12118534204197173
1229,0.4319496500954537
1230,0.0859430820649032
1231,0.06160459818009245
1232,0.16392163267702742
1233,0.8296859740332959
1234,0.08274929638896622
1235,0.0635517309853233
1236,0.2946969523181
1237,0.08122631892279619
1238,0.1615577523003282
1239,0.09395790893152389
1240,0.0534741358848837
1241,0.3045691937366096
1242,0.2415000531511582
1243,0.8375381560711673
1244,0.21427504275393527
1245,0.26017764889478256
1246,0.06629997127348197
1247,0.22257015105871858
1248,0.10476847933375033
1249,0.058417489568091785
1250,0.3322927500814452
1251,0.41740836667332737
