Row,DCP,kDN,N1,TD_P,CL
z_1,-0.14334567587298222,-0.585259309901538,-0.6766529063857816,0.3359808691929095,-0.07352419944421941
z_2,0.5758093472455501,0.22675352671533341,-0.11068264441313494,0.5468960230855645,0.15330090145859454
