Row,bagging,gradient_boosting,logistic_regression,mlp,random_forest,svc_linear,svc_rbf
1,0.11950791134520476,0.45865527444972265,0.43459936011050865,0.13694115321730752,0.10961376934659335,0.4080423529029685,0.08216288592175056
2,0.12077092798719789,0.15411031617543697,0.03304430330791602,0.132953552980958,0.04817411140252932,0.031968124035033504,0.030346386510942985
3,0.1071741591698347,0.1348926741486303,0.231489620121073,0.13690628426269388,0.10961376934659335,0.18758192817503536,0.052807925634669975
4,0.1402611184508259,0.19494086660132484,0.07935212722151029,0.132953552980958,0.07028638934159867,0.08127785330531277,0.11643777685130215
5,0.9439044380901855,1.318725917120003,1.0427536709690255,2.056129721527649,1.3055132061690649,1.0590867132592787,1.7446656436894283
6,0.5888949087785845,0.8082446999189861,1.0650395651364126,0.13690733430018484,0.7700285787921332,1.0402403268103164,0.3948744060712199
7,0.12398039897445905,0.13720244389726274,0.08973370044196624,0.1600345961365003,0.11175636900256138,0.10183705678851224,0.08101880028175239
8,0.10146886751736399,0.05859061471175615,0.10156885229045311,0.13690628426269236,0.08357765667396377,0.0895746052073923,0.05347364571333929
9,0.11148584760754862,0.2658922607802727,0.2705005352454933,0.1600345961365003,0.12108166832804583,0.37770844437561946,0.13386531171393146
10,0.11110964078226711,0.05410208109141875,0.08875924585551768,0.1561400480153053,0.04379829581764488,0.10412356218288704,0.0770509948376073
11,2.0819819807571056,1.8136804510269195,1.9652280318145003,2.0561309356713737,2.3676374942023397,1.9878273293474942,2.080241187431745
12,0.20218622320606452,0.17867766445719996,0.30620740481601666,0.13005757018857633,0.181225048547832,0.15556045941645327,0.20186373580063346
13,0.19249206610871675,0.31171432765874796,0.39980776981233196,0.1500609867366521,0.13426867593442077,0.38793937448539656,0.12703227421983182
14,0.4852735731872303,0.3644266844023132,0.4486176488716933,0.15617251169600532,0.23199257361668565,0.3807166281770126,0.167846057467654
15,0.09990228051447284,0.024828212069211656,0.0002364644956544829,0.13005584031029102,0.08924850187451515,0.00046439066212613427,0.1053974266443752
16,0.7311927839411656,0.8743732176919659,0.9306712983761096,0.13295355298095815,0.5819330481517035,0.6888387515084362,0.2190060094409202
17,0.2144835090043508,0.03866778126098776,0.020354386914698777,0.13690628426269236,0.16338170398133275,0.03808873681219613,0.15081870215222593
18,0.10676723962472211,0.09933373015979968,0.08383527106464161,0.1375536490895787,0.0594530580135891,0.07098465887619639,0.026211510116327618
19,0.10146886751736399,0.05523861945267786,0.025463372625914495,0.13690628426271742,0.08825978036353381,0.032313175330333024,0.05535780751757242
20,0.10365422477904765,0.03760973366880529,0.008501119903971843,0.1375536490895787,0.04107131274553737,0.01221160639012769,0.03963613531186386
21,1.4773467191187746,0.9616644132549128,1.0732295145401811,1.88958356416811,1.1510043211957002,1.1158902535949982,1.896232956724912
22,0.8937775292351781,0.3607990326780422,0.6257016004529564,0.16004998559604688,0.4350529855050003,0.506672290732752,0.7585227894716284
23,0.29520134872860626,0.821479480596199,0.6755579358152702,0.132953552980958,0.41381210085388836,0.5919895140167425,0.14799432357595246
24,0.17611712944301558,0.36850365262195,0.30494000195695414,0.1300558473668602,0.12601413509518908,0.3081628431373682,0.11403263283270265
