Row,DCP,kDN,N1,TD_P,CL
1,0.20550092706046028,-0.3310032886482763,0.6757581516336824,0.8908874953360327,0.858964250096975
2,-0.8346722593847113,-1.114334313806418,-0.674688006177472,-0.8491858469238505,-0.9948864087440134
3,0.20186818299223283,-0.3407314729693084,-0.6896479519610109,0.8903829294330902,-0.991290817797552
4,-0.8373323661398548,-0.33591422861766845,-0.69280742185552,-0.859136781914026,-0.995280395889268
5,1.6475617269764578,1.4978502382856045,1.3595783349641712,1.3663097912506925,1.0177753225650132
6,0.6231987135598417,-0.33292102271798646,-0.6710514938307741,1.3676177460646792,0.8753348008400155
7,-0.833394834230735,-0.33280955643737486,-0.6765679434979127,-0.8540249696298408,-0.9997468321414996
8,-0.8329427629045916,-1.1270838778925512,-0.6783384624492583,-0.8538388201881861,-0.9914843218491389
9,0.20347374396077764,-1.1151859752067221,-0.6853474732043101,0.8877746006408783,-0.9966617831431989
10,-1.055869872201148,-0.33656442408237314,-0.6915337659220745,0.8873343897991416,1.0129216625934638
11,1.7635753688965405,1.7878943112044958,1.641184116233954,-0.8591745734137005,1.9543867176677046
12,-0.8304741489164236,-0.32820219267455814,-0.6751665367236156,-0.8628505715552008,-0.9998288397257271
13,0.9380009589237489,1.1655962750593505,-0.693960538088775,0.8898541103924831,1.017671124425411
14,1.6483546914105105,0.21802862311279586,1.360193391080276,1.3670778920088646,1.0130346411987026
15,-0.8543767770355744,-1.1203307805402345,-0.6908489033165705,-0.8484984202472137,-0.9952115866789397
16,1.2142661865573443,0.22472253300759662,1.3591187290693474,1.3657887662329788,-1.0051887666291714
17,-0.8517158248257514,0.21295414883487931,-0.6680693092689924,-0.850241048573839,-0.9885960226802475
18,-0.8343173038411699,0.20885191153304455,-0.6851428788793933,-0.8624140193437674,-0.9571949197835116
19,-0.8414062102590516,-1.1194811352189569,-0.6766490619571535,-0.8493942013624455,-0.9946974306464961
20,-0.8441679618823223,-1.1053337315117613,-0.6848255739965395,-0.8644312186580341,-1.0022049369976667
21,1.2168961280698252,0.9361921425988136,-0.7010994497537956,1.3666094554233048,0.8803851539866774
22,0.19963386907493405,1.1644332087271514,1.3589497971721782,0.8906181882968902,0.8815033728774659
23,0.6361723910094139,-0.34212624642869205,-0.6842915142335854,1.3658825333956472,-1.0006857641128613
24,0.19751005786169562,0.2151037956414442,-0.6894383366871245,0.8874438312380728,-0.9884601448189688
25,-0.8508925046019252,-1.1122849758455737,-0.6843445169018026,-0.8546853369090275,-0.9986506552670944
26,-0.8467471990041229,-1.1015986155498623,-0.6822873653356122,-0.8428291878760876,-0.9922575764405839
27,0.21077799173134093,0.929394011330791,1.0850841983869408,0.8952747785112724,0.8781444545386503
28,-1.3754598506884714,0.6280743600195682,-0.7025604081159672,-0.8505947594889165,1.0168653274896002
29,-0.837473572677917,-1.1115803945350526,-0.6789387829450074,-0.8763122909077712,-1.0064761286842074
30,-0.8494313122048954,-0.33358829042937876,-0.6910767756103506,-0.8459191362219595,-0.9813558649266733
31,-0.832073835322306,-1.0998962923634996,-0.6749274952331404,-0.8499960164274513,-0.9844538538477212
32,-0.8266865889511993,-1.0993851613294159,-0.6749865729763852,-0.83936447712839,-0.9933437477535266
33,0.9450501811563949,0.6284387476266758,-0.693640108150618,0.8830046253503971,1.011731587931364
34,-0.8459476074420967,-1.101644599314357,-0.6839520748607616,-0.8559050571967075,-1.0008353531762826
35,1.1598337941750787,1.3519911083590919,1.6413190812300424,0.894782073598479,0.8844575363646309
36,0.20482223871993208,-0.3334567763554215,-0.6999472435842162,0.8874876291958543,0.8168857386934458
37,0.6254673129001421,0.6183484731038349,-0.683644034351351,1.36489886765173,0.8876443712944294
38,1.7016757498366852,1.4966945556582725,-0.6914708525117009,0.8897873151535851,1.017333498191047
39,0.6299473081869753,-1.1001438469660239,-0.7008547782808129,1.3737597246120419,-0.9803644493553113
40,-0.8360052889879789,-1.0877457720699162,-0.6878658777980414,-0.8587633120233308,-1.003174818218845
41,1.5755352583467335,1.4965569500097688,1.641283626164902,0.8932377367039561,0.884374267729513
42,-0.829302496925925,-1.1215905983257184,-0.6870713191235694,-0.8769746176384006,-0.995768334702883
43,-0.8506075939865066,-1.1114387042939737,-0.6843573424199568,-0.8560543598873692,-0.9847925997085547
44,1.457687420104845,1.6133565013316966,1.506403142303087,1.3685411834279708,1.017320158451693
45,0.939931884889764,0.9301914842140419,0.8530837584178738,0.885672697294928,1.0150292718934286
46,-1.3775358203768346,0.22428264165826392,-0.6860318592326998,-0.8616126693339159,1.0176623950827444
47,-0.8475067618550537,-0.31869784924402844,-0.6717035620549546,-0.843821179612481,-1.002897804945241
48,-0.8217111184393694,-1.1164057292728207,-0.7066165881784796,-0.8467074390433432,-1.0006455760146218
49,-0.8456436352388211,-0.3433737654615976,-0.6903786949172036,-0.8516878690608644,-0.9907369427448114
50,0.2007060860875519,1.1646879265856924,-0.6916027480243992,0.8855213051130899,0.8854217561270556
51,-0.8553938889143156,-1.1181306538109577,-0.6770255067873081,-0.859299148241116,-1.0053495307720404
52,-0.8475060411095637,-1.0838411752792085,-0.6962920854392274,-0.8480427256756372,-0.9916301965329344
53,0.6252640711432205,-1.1030286335956476,-0.6704817239840933,1.3684859871066821,0.8688543533522898
54,1.4583150892727639,1.3525365143706332,1.6409606951019118,1.3652644174332436,1.9514594136848284
55,-1.0511318809770125,-0.3346934780028662,-0.6774748580637456,0.8886641259777254,1.0186724104561098
56,1.6141834602464693,1.4980526637641698,1.6413874270503255,-0.8582683124987864,1.0284610732177175
57,0.9459196504089522,0.6233040604598754,-0.6784799647210206,0.8828989454251673,1.0122209473416504
58,0.625268407471038,1.1688477010254466,1.0893358283221877,1.3708612100639044,0.8824560338724922
59,1.7013676677581429,1.1649868719765717,1.3603589862986478,0.883464074861252,1.0131475630040314
60,0.6294241842613922,0.21790392124348665,-0.6988903653984332,1.364696917846046,-1.0011868551894594
61,0.796920714171197,-1.1162731569164945,-0.6898040837782902,-0.8485330719314064,0.8842002152438343
62,0.6283678225320664,0.9310328493467812,-0.6720532689592676,1.36949544020936,0.879785120049244
63,-0.8437161144658781,0.6239973351648663,1.0848983900017617,-0.8632921706555943,0.6351239410453051
64,0.945703791029198,0.627932405567379,-0.6660410979455832,0.8896407831928428,1.0134874619522367
65,-0.8239901326847469,-1.0984248837448929,-0.6799904665099291,-0.8520399376921879,-0.9937343999079994
66,-0.8342828120092479,-1.1138469234859705,-0.6750828091191446,-0.8579614216699236,-0.990193262662106
67,-1.1487091055641367,0.21417753370180534,-0.6866934121821412,0.19269596564488117,1.016231378756854
68,1.6479502144275895,1.3481824980903507,1.6413905053918996,1.3670148826468531,1.0203942390156049
69,1.1653793289964207,-0.33247554918293165,-0.6689604089196783,0.8870548742367309,-0.9970142024493608
70,1.4612871658340099,0.6290502797810854,-0.674500707277929,1.3678289000473856,1.0185511001892724
71,-0.8265800008874309,-1.1000010895971457,-0.6939378606476319,-0.853605607571776,-0.9873770905380825
72,0.6263240762791407,0.627450618157885,-0.7049133186045219,1.3677136227236426,0.881626797266747
73,1.7638448013851582,1.7878922093612528,1.641188149255632,-0.8538860632519784,1.946445803412625
74,-1.076563375925384,0.22092563530706244,0.8603181387217465,0.8842530295538568,1.0186222489170687
75,1.2155995803893884,0.2188067095481703,1.6414151539496469,1.367340971674621,0.8861446286643132
76,-1.3730169328078754,1.1648647242423917,1.641223415788024,-0.8521653691672496,1.0146923382010635
77,-0.8553470209088523,-0.32262604244334064,1.360196428064173,-0.8394524160976525,-0.9999429455948183
78,-0.9007362089104066,0.9326823180870432,-0.6879348246186265,-0.8524231617159918,1.0133844636182407
79,-0.8491464452506524,-1.1123031523047109,-0.6827362606081008,-0.8647997273012462,-0.9948321802573339
80,-0.838804698397921,-0.34363373750139725,-0.6773175265029804,-0.8405161132036936,-1.0015140796258593
81,0.6266141598505593,-0.354485753052295,-0.6864163148871386,1.370292813309281,0.8652433820357922
82,-0.8451597733310449,0.21634500068369186,-0.7080857370126423,-0.8566821950528557,-1.005553159648332
83,-0.8502297679223084,-1.1080143136600626,-0.6809865313480019,-0.8523076864180844,-0.9978046509418353
84,-0.8447243454136283,-0.33588499200979205,-0.6655131143783055,-0.8478807316363723,0.4638785838546041
85,-0.8436975767784362,-0.32855996655358427,-0.6820192757604555,-0.8443437759392749,-0.9955614927134847
86,-0.8397516773058624,-0.3346061147354805,1.6410831389270712,-0.8459681600074802,0.8869772924201507
87,0.2071706265436601,1.166820447926738,1.6412151879629278,0.8862638111848749,0.8853862356547578
88,0.9516393525849223,0.22599803019976264,-0.6784119268363552,0.8863122690598664,1.014059179717385
89,0.6376309854505494,0.21451280206692366,0.5376811978859461,1.363739281410681,0.8798571844272878
90,0.7972633042296994,0.6260061196037252,-0.692217049537327,-0.852711793666611,0.11802299041979768
91,-0.8684895823593047,-1.093566073019864,-0.7053199598814338,-0.8544329444981087,-0.9936818102090532
92,0.9438110384113174,0.21616836612079365,0.8599923681988252,0.8899884502236698,1.0156538117431408
