Row,bagging,gradient_boosting,logistic_regression,mlp,random_forest,svc_linear,svc_rbf
1,-0.7427241915667345,0.7870242520487244,0.6819568136901645,-0.6004038750790456,-0.5663469242239957,0.6415697030643892,-0.7350087259410358
2,-0.7317663582533325,-0.3531282034937765,-0.9648193470443279,-0.6404895546864149,-1.1045593374307667,-0.9661931439184209,-1.172510532554261
3,-0.8528469618630097,-0.4670315400345522,0.0787977045945656,-0.6007510556718644,-0.5663469242239957,-0.08202695061580957,-0.9719134188289829
4,-0.5697789987972218,-0.1335528500601562,-0.6605399540021365,-0.6404895546864149,-0.8948584624197181,-0.6366748214916071,-0.48997106533698553
5,1.5506702941514596,1.6863239759949546,1.4485834020660817,1.8874773528078501,1.7019342548437697,1.4683460686219925,1.7549975624644338
6,1.1706525629846456,1.3454683517916235,1.4631247248096422,-0.6007405998826083,1.409387616695374,1.4563432657884896,0.7091663719676744
7,-0.7041804335570244,-0.4529550619412007,-0.598389232966345,-0.3827786535178196,-0.5499167387075735,-0.5144006418513767,-0.743748422646623
8,-0.9057635831838828,-1.0002342765397731,-0.5299976552912034,-0.60075105567188,-0.7778447751761978,-0.5863452033745895,-0.9662356316964092
9,-0.8136968253931227,0.1869854088680121,0.22115649466678655,-0.3827786535178196,-0.4800294282417966,0.5655479763666414,-0.3768647436642392
10,-0.81708443438689,-1.0362533427836975,-0.6041356301639536,-0.41781789694485505,-1.1484390664230688,-0.5012977120815779,-0.7743567791625054
11,1.8316583066754133,1.8285638983091717,1.7793685116420677,1.8874774055312353,1.8444126316971734,1.7787037493548128,1.798227611753085
12,-0.13261813730308142,-0.21757194516878026,0.33879098076032543,-0.6700914672059717,-0.08590862224885619,-0.2302640430810136,0.0025169085035832385
13,-0.19413841486786731,0.3604275402316932,0.5996336733640806,-0.47382535603983006,-0.3855279171988778,0.5918478887041977,-0.4203513124674951
14,0.9659948222101872,0.5335911044917463,0.713207689945652,-0.4175231348018857,0.18341614168112347,0.5733526656901371,-0.17587261996901352
15,-0.9205199144129333,-1.2860735611286511,-1.2107941847096646,-0.6701092743234365,-0.7298439483995292,-1.2077360818708682,-0.5654861171897845
16,1.3671179798359725,1.4103879840208737,1.3663391221207175,-0.6404895546864123,1.1770844562023464,1.1357178718909575,0.0847698940583711
17,-0.05785212765833293,-1.1646476429783033,-1.0567119442684272,-0.60075105567188,-0.19342456956004292,-0.9222478260812004,-0.2735216719513855
18,-0.8565788317911387,-0.6981401834965997,-0.6334474257276365,-0.5943149537095506,-0.9951523920752119,-0.7010499759821993,-1.211436682969018
19,-0.9057635831838828,-1.0270781516334733,-1.0192408705597,-0.60075105567163,-0.7381326208699854,-0.9636911089066941,-0.9502461316018258
20,-0.8853426080814681,-1.1737152139393718,-1.1462033553907682,-0.5943149537095506,-1.1762032138581833,-1.1145463766860555,-1.0873716623482366
21,1.753967682167544,1.4838663812587256,1.4683328809961593,1.879019862753251,1.6489291439870883,1.5022667137320849,1.7770891713336217
22,1.515864222567161,0.5224787865624767,1.0318551653745365,-0.38264147455946573,0.8875969561764905,0.8526912034994173,1.322489658976073
23,0.3550451097476379,1.3591792631405546,1.1013599658610695,-0.6404895546864149,0.8340127112127094,0.9995412208875456,-0.2903019215522498
24,-0.30354863032307156,0.5459471361930834,0.334805619524296,-0.6701092016838258,-0.44410233829037404,0.3668719859364534,-0.5061590397355911
25,-0.7578021611095338,-0.7673642040836853,-1.1098090209554272,1.8805022414329953,-1.0620766350748754,-1.134401641758849,0.030421557280121553
26,-0.8853426080814681,-1.2843280162754147,-1.161794249844917,-0.5943149537095506,-1.1666884495663354,-1.167537786889843,-0.7312210649234973
27,1.4269558075122362,1.438302488549085,1.5511428948262531,-0.6007510556481557,1.5694839735762984,1.5813042807547741,0.9340436555267966
28,-0.9927107587024581,-1.0626858267574424,-1.2126695511997367,-0.38891951254886825,-1.084902327669298,-1.211500066842604,1.6392705032816202
29,-0.8528469618630097,-1.0538448955229216,-1.016665018951518,-0.60075105567188,-0.6971153881016569,-0.958508081676094,-1.1255417490371458
30,-0.779361095820958,-0.22975020722843106,-0.241226144870039,1.7409312085387036,-0.27049447010018324,-0.4957684306261147,-0.9008756230424773
31,-0.8853426080814681,-0.9102864045614898,-0.28897323383500256,-0.5943149537095506,-0.990590049761069,-0.151732629144682,-0.42134459316206213
32,-0.8664524674180349,-1.0356747286047645,-0.9611544679604199,-0.3827786535178196,-0.7428855765074803,-0.9349873443593877,-0.23453555104358095
33,-0.9233782215641243,-0.14781570361017057,-0.06502213853765725,-0.41703106714529914,-0.6206080346373651,-0.08641503734681291,-0.5787947452179572
34,-0.8853426080814681,-1.2320050948568055,-1.0522681381267776,-0.5943149537095506,-1.1328646692512268,-1.1006721732286089,-0.9882876864607875
35,0.4730863221411154,0.12813255158442172,1.2941685737656903,-0.6404895546864123,1.4778270068939148,1.200371376578862,-0.3794690244725841
36,-0.6286602271388239,0.20911380623095055,0.15774508549322208,-0.6701092743234365,-0.4200758150368524,0.34764609206954655,-0.16108454798183297
37,-0.30354863032307156,1.07971259275715,1.1616091603246146,-0.6701092742107079,0.6578574491730275,1.2169126132973287,-0.13774354949136536
38,1.7655136950697317,1.6763101829398797,1.5243060704150082,-0.4738253561352306,1.742099737210495,1.5755409985883904,-1.1301129657311664
39,-0.4695423248834052,-0.26401366739156185,-0.5894062336286056,-0.6701092743234365,-0.27049447010018324,-0.792959244272075,-0.12068099331954546
40,-0.7578021611095338,-0.9591294613669873,-1.0903737536371125,-0.6404895546864149,-1.1548082043439571,-1.0749902255243384,-0.7651924148772166
41,1.8597262496557665,1.8119446358012745,1.6925578388705624,1.8815401106390555,1.8577698932798112,1.6943347184133708,1.7736868294641912
