Row,NumGoodAlgos
2995,7
2996,7
2997,6
2998,7
2999,7
3000,7
3001,0
3002,7
3003,5
3004,7
3005,7
3006,7
3007,7
3008,7
3009,7
3010,7
3011,7
3012,7
3013,6
3014,7
3015,7
3016,7
3017,7
3018,7
3019,7
3020,3
3021,7
3022,7
3023,0
3024,6
3025,2
3026,7
3027,7
3028,7
3029,7
3030,7
3031,3
3032,7
3033,3
3034,7
3035,7
3036,7
3037,7
3038,7
3039,2
3040,7
3041,7
3042,7
3043,7
3044,7
3045,0
3046,7
3047,7
3048,7
3049,7
3050,4
3051,5
3052,7
3053,7
3054,7
3055,7
3056,7
3057,5
3058,7
3059,7
3060,7
3061,7
3062,2
3063,0
3064,7
3065,7
3066,7
3067,7
3068,0
3069,1
3070,7
3071,7
3072,1
3073,7
3074,0
3075,7
3076,7
3077,7
3078,7
3079,0
3080,7
3081,7
3082,7
3083,7
3084,7
3085,5
3086,7
3087,0
3088,7
3089,7
3090,5
3091,7
3092,7
3093,7
3094,7
3095,7
3096,4
3097,5
3098,3
3099,7
3100,7
3101,7
3102,7
3103,6
3104,6
3105,7
3106,0
3107,7
3108,7
3109,7
3110,7
3111,7
3112,7
3113,2
3114,6
3115,7
3116,7
3117,7
3118,3
3119,7
3120,7
3121,7
3122,7
3123,7
3124,7
3125,7
3126,0
3127,7
3128,7
3129,3
3130,3
3131,7
3132,7
3133,7
3134,7
3135,7
3136,7
3137,7
3138,7
3139,6
3140,7
3141,5
3142,7
3143,7
3144,7
3145,6
3146,7
3147,0
3148,5
3149,7
3150,4
3151,7
3152,5
3153,7
3154,1
3155,7
3156,7
3157,7
3158,7
3159,7
3160,7
3161,7
3162,7
3163,7
3164,7
3165,7
3166,6
3167,3
3168,7
3169,0
3170,7
3171,4
3172,5
3173,7
3174,7
3175,7
3176,4
3177,7
3178,7
3179,7
3180,5
3181,0
3182,0
3183,2
3184,7
3185,7
3186,6
3187,7
3188,2
3189,7
3190,7
3191,7
3192,7
3193,7
3194,7
3195,7
3196,7
3197,7
3198,4
3199,0
3200,7
3201,0
3202,7
3203,7
3204,7
3205,7
3206,0
3207,7
3208,7
3209,6
3210,7
3211,7
3212,7
3213,7
3214,2
3215,7
3216,7
3217,7
3218,7
3219,7
3220,7
3221,1
3222,7
3223,0
3224,7
3225,2
3226,7
3227,7
3228,0
3229,7
3230,5
3231,3
3232,0
3233,7
3234,7
3235,5
3236,7
3237,2
3238,7
3239,7
3240,7
3241,4
3242,7
3243,6
3244,3
3245,7
3246,7
3247,4
3248,7
3249,2
3250,7
3251,7
3252,4
3253,7
3254,6
3255,7
3256,0
3257,7
3258,7
3259,7
3260,7
3261,7
3262,7
3263,7
3264,6
3265,0
3266,7
3267,7
3268,0
3269,7
3270,2
3271,7
3272,7
3273,7
3274,1
3275,1
3276,7
3277,7
3278,7
3279,5
3280,5
3281,7
3282,6
3283,7
3284,7
3285,7
3286,7
3287,7
3288,7
3289,7
3290,6
3291,4
3292,7
3293,7
3294,7
3295,7
3296,6
3297,7
3298,7
3299,7
3300,7
3301,7
3302,7
3303,6
3304,7
3305,7
3306,7
3307,7
3308,7
3309,7
3310,7
3311,4
3312,7
3313,7
3314,7
3315,3
3316,7
3317,7
3318,7
3319,6
3320,7
3321,7
3322,7
3323,7
3324,7
3325,7
3326,7
3327,5
3328,7
3329,7
3330,2
3331,6
3332,7
3333,7
3334,7
3335,2
3336,7
3337,0
3338,7
3339,7
3340,7
3341,2
3342,7
3343,7
3344,5
3345,7
3346,4
3347,5
3348,5
3349,7
3350,4
3351,7
3352,7
3353,4
3354,7
3355,6
3356,7
3357,7
3358,7
3359,7
3360,7
3361,7
3362,7
3363,2
3364,7
3365,3
3366,7
3367,7
3368,4
3369,7
3370,7
3371,0
3372,7
3373,7
3374,7
3375,5
3376,1
3377,2
3378,7
3379,7
3380,7
3381,7
3382,7
3383,0
3384,7
3385,3
3386,7
3387,7
3388,4
3389,7
3390,7
3391,0
3392,3
3393,7
3394,0
3395,7
3396,7
3397,7
3398,7
3399,5
3400,7
3401,7
3402,7
3403,2
3404,7
3405,7
3406,6
3407,6
3408,4
3409,7
3410,4
3411,7
3412,0
3413,6
3414,7
3415,2
3416,0
3417,7
3418,7
3419,2
3420,7
3421,0
3422,7
3423,7
3424,7
3425,7
3426,0
3427,0
3428,2
3429,7
3430,0
3431,7
3432,0
3433,7
3434,7
3435,1
3436,7
3437,7
3438,0
3439,2
3440,7
3441,7
3442,3
3443,7
3444,0
3445,7
3446,7
3447,7
3448,7
3449,7
3450,6
3451,7
3452,3
3453,7
3454,5
3455,7
3456,7
3457,4
3458,7
3459,7
3460,7
3461,5
3462,7
3463,7
3464,7
3465,1
3466,7
3467,7
3468,7
3469,7
3470,7
3471,3
3472,6
3473,7
3474,7
3475,7
3476,7
3477,7
3478,7
3479,7
3480,7
3481,7
3482,6
3483,7
3484,3
3485,7
3486,0
3487,5
3488,7
3489,1
3490,0
3491,7
3492,7
3493,7
3494,7
3495,4
3496,7
3497,7
3498,7
3499,7
3500,3
3501,7
3502,7
3503,7
3504,5
3505,7
3506,7
3507,7
3508,7
3509,6
3510,0
3511,7
3512,5
3513,7
3514,2
3515,2
3516,6
3517,0
3518,1
3519,7
3520,7
3521,7
3522,7
3523,7
3524,7
3525,2
3526,7
3527,7
3528,1
3529,2
3530,4
3531,7
3532,7
3533,7
3534,7
3535,0
3536,0
3537,6
3538,7
3539,7
3540,7
3541,6
3542,7
3543,0
3544,7
3545,7
3546,7
3547,0
3548,7
3549,7
3550,7
3551,6
3552,5
3553,7
3554,1
3555,7
3556,3
3557,5
3558,7
3559,4
3560,0
3561,5
3562,7
3563,7
3564,7
3565,7
3566,7
3567,7
3568,7
3569,7
3570,7
3571,2
3572,7
3573,7
3574,4
3575,0
3576,0
3577,4
3578,7
3579,7
3580,7
3581,5
3582,5
3583,1
3584,0
3585,0
3586,3
3587,1
3588,0
3589,4
3590,0
3591,7
3592,7
3593,6
3594,7
3595,0
3596,7
3597,6
3598,7
3599,7
3600,3
3601,7
3602,7
3603,7
3604,7
3605,6
3606,1
3607,7
3608,7
3609,7
3610,7
3611,7
3612,7
3613,7
3614,7
3615,1
3616,7
3617,7
3618,7
3619,7
3620,7
3621,7
3622,7
3623,7
3624,7
3625,7
3626,7
3627,7
3628,1
3629,7
3630,7
3631,6
3632,7
3633,7
3634,7
3635,6
3636,7
3637,7
3638,7
3639,6
3640,7
3641,0
3642,7
3643,2
3644,7
3645,7
3646,7
3647,7
3648,7
3649,1
3650,7
3651,6
3652,7
3653,7
3654,7
3655,4
3656,7
3657,7
3658,6
3659,7
3660,3
3661,7
3662,7
3663,6
3664,6
3665,6
3666,0
3667,7
3668,7
3669,0
3670,7
3671,7
3672,7
3673,0
3674,7
3675,7
3676,6
3677,7
3678,7
3679,6
3680,7
3681,1
3682,2
3683,3
3684,7
3685,7
3686,5
3687,6
3688,7
3689,7
3690,1
3691,7
3692,7
3693,7
3694,7
3695,7
3696,4
3697,7
3698,7
3699,7
3700,7
3701,7
3702,7
3703,7
3704,7
3705,7
3706,7
3707,7
3708,7
3709,7
3710,4
3711,4
3712,6
3713,1
3714,7
3715,6
3716,7
3717,7
3718,5
3719,7
3720,2
3721,7
3722,6
3723,7
3724,7
3725,7
3726,7
3727,3
3728,7
3729,7
3730,7
3731,2
3732,3
3733,7
3734,7
3735,6
3736,7
3737,7
3738,7
3739,7
3740,6
3741,7
3742,7
3743,7
3744,7
3745,7
3746,7
3747,7
3748,7
3749,5
3750,7
3751,5
3752,7
3753,7
3754,7
3755,2
3756,4
3757,4
3758,1
3759,1
3760,0
3761,1
3762,2
3763,4
3764,0
3765,0
3766,0
3767,0
3768,7
3769,7
3770,7
3771,7
3772,7
3773,7
3774,7
3775,2
3776,3
3777,7
3778,7
3779,7
3780,7
3781,7
3782,7
3783,7
3784,7
3785,7
3786,7
3787,7
3788,1
3789,7
3790,7
3791,7
3792,7
3793,7
3794,7
3795,7
3796,1
3797,1
3798,7
3799,4
3800,5
3801,7
3802,7
3803,7
3804,4
3805,7
3806,7
3807,7
3808,7
3809,5
3810,7
3811,7
3812,7
3813,7
3814,7
3815,7
3816,7
3817,2
3818,7
3819,4
3820,7
3821,7
3822,0
3823,1
3824,7
3825,7
3826,7
3827,7
3828,0
3829,7
3830,4
3831,6
3832,7
3833,6
3834,7
3835,7
3836,7
3837,7
3838,0
3839,7
3840,4
3841,7
3842,7
3843,0
3844,7
3845,7
3846,7
3847,7
3848,7
3849,7
3850,0
3851,0
3852,7
3853,7
3854,0
3855,6
3856,7
3857,7
3858,5
3859,7
3860,5
3861,4
3862,7
3863,7
3864,7
3865,0
3866,7
3867,7
3868,6
3869,7
3870,7
3871,4
3872,7
3873,7
3874,7
3875,0
3876,4
3877,4
3878,7
3879,5
3880,7
3881,7
3882,7
3883,5
3884,3
3885,7
3886,7
3887,2
3888,7
3889,7
3890,7
3891,7
3892,7
3893,7
3894,5
3895,7
3896,7
3897,7
3898,7
3899,5
3900,7
3901,7
3902,7
3903,7
3904,4
3905,7
3906,7
3907,7
3908,7
3909,7
3910,7
3911,7
3912,7
3913,7
3914,6
3915,6
3916,5
3917,0
3918,0
3919,0
3920,1
3921,0
3922,3
3923,3
3924,7
3925,7
3926,7
3927,7
3928,4
3929,7
3930,4
3931,7
3932,7
3933,7
3934,7
3935,7
3936,7
3937,7
3938,7
3939,7
3940,7
3941,7
3942,7
3943,7
3944,7
3945,2
3946,7
3947,7
3948,6
3949,7
3950,7
3951,7
3952,2
3953,5
3954,4
3955,7
3956,6
3957,2
3958,7
3959,7
3960,7
3961,7
3962,7
3963,6
3964,7
3965,7
3966,7
3967,7
3968,7
3969,7
3970,0
3971,7
3972,7
3973,7
3974,7
3975,4
3976,7
3977,7
3978,7
3979,7
3980,7
3981,7
3982,7
3983,7
3984,6
3985,7
3986,5
3987,6
3988,4
3989,7
3990,7
3991,7
3992,7
3993,6
3994,5
3995,7
3996,2
3997,7
3998,7
3999,7
4000,5
4001,6
4002,0
4003,5
4004,7
4005,7
4006,7
4007,2
4008,4
4009,7
4010,7
4011,7
4012,7
4013,5
4014,2
4015,6
4016,7
4017,7
4018,7
4019,5
4020,7
4021,0
4022,7
4023,7
4024,7
4025,6
4026,7
4027,6
4028,6
4029,4
4030,0
4031,1
4032,1
4033,7
4034,0
4035,4
4036,7
4037,5
4038,7
4039,7
4040,3
4041,7
4042,6
4043,7
4044,0
4045,7
4046,4
4047,6
4048,1
4049,0
4050,6
4051,7
4052,5
4053,7
4054,4
4055,7
4056,7
4057,7
4058,6
4059,1
4060,4
4061,7
4062,2
4063,0
4064,2
4065,0
4066,2
4067,7
4068,1
4069,7
4070,6
4071,7
4072,5
4073,7
4074,6
4075,7
4076,1
4077,0
4078,7
4079,7
4080,7
4081,7
4082,6
4083,4
4084,1
4085,4
4086,1
4087,7
4088,0
4089,0
4090,4
4091,5
4092,2
4093,5
4094,2
4095,3
4096,2
4097,2
4098,4
4099,1
4100,0
4101,2
4102,4
4103,7
4104,7
4105,0
4106,3
4107,6
4108,0
4109,3
4110,7
4111,7
4112,7
4113,7
4114,2
4115,1
4116,7
4117,7
4118,2
4119,1
4120,5
4121,7
4122,4
4123,6
4124,0
4125,5
4126,6
4127,7
4128,7
4129,7
4130,2
4131,0
4132,4
4133,7
4134,7
4135,7
4136,3
4137,5
4138,5
4139,7
4140,6
4141,7
4142,4
4143,7
4144,5
4145,7
4146,7
4147,7
4148,4
4149,7
4150,5
4151,7
4152,6
4153,7
4154,1
4155,7
4156,2
4157,7
4158,7
4159,7
4160,3
4161,7
4162,4
4163,0
4164,7
4165,1
4166,7
4167,5
4168,1
4169,0
4170,5
4171,0
4172,1
4173,3
4174,0
4175,1
4176,0
4177,0
4178,2
4179,0
4180,4
4181,0
4182,4
4183,2
4184,7
4185,7
4186,7
4187,7
4188,4
4189,5
4190,2
4191,7
4192,7
4193,7
4194,6
4195,7
4196,7
4197,1
4198,7
4199,7
4200,6
4201,7
4202,7
4203,7
4204,7
4205,7
4206,7
4207,1
4208,7
4209,5
4210,7
4211,7
4212,0
4213,7
4214,7
4215,7
4216,7
4217,1
4218,7
4219,7
4220,7
4221,4
4222,7
4223,7
4224,7
4225,7
4226,7
4227,7
4228,7
4229,5
4230,0
4231,7
4232,7
4233,7
4234,7
4235,2
4236,5
4237,7
4238,7
4239,6
4240,7
4241,7
4242,7
4243,6
4244,7
4245,7
4246,7
4247,7
4248,7
4249,2
4250,7
4251,7
4252,2
4253,2
4254,5
4255,6
4256,6
4257,7
4258,4
4259,2
4260,7
4261,7
4262,0
4263,7
4264,3
4265,7
4266,0
4267,7
4268,7
4269,7
4270,7
4271,7
4272,7
4273,2
4274,7
4275,7
4276,7
4277,2
4278,4
4279,7
4280,4
4281,3
4282,7
4283,7
4284,7
4285,7
4286,7
4287,2
4288,3
4289,7
4290,2
4291,6
4292,7
4293,0
4294,7
4295,7
4296,7
4297,0
4298,7
4299,5
4300,7
4301,7
4302,7
4303,7
4304,7
4305,7
4306,7
4307,7
4308,7
4309,7
4310,5
4311,7
4312,2
4313,2
4314,7
4315,7
4316,7
4317,7
4318,4
4319,7
4320,7
4321,7
4322,7
4323,5
4324,7
4325,7
4326,7
4327,6
4328,2
4329,7
4330,7
4331,7
4332,7
4333,7
4334,7
4335,7
4336,6
4337,7
4338,7
4339,7
4340,7
4341,7
4342,0
4343,7
4344,7
4345,5
4346,7
4347,2
4348,4
4349,7
4350,7
4351,7
4352,7
4353,7
4354,6
4355,3
4356,7
4357,7
4358,7
4359,7
4360,7
4361,7
4362,6
4363,7
4364,7
4365,7
4366,0
4367,7
4368,2
4369,5
4370,7
4371,7
4372,7
4373,4
4374,7
4375,7
4376,0
4377,7
4378,6
4379,5
4380,7
4381,4
4382,3
4383,6
4384,7
4385,2
4386,2
4387,6
4388,7
4389,3
4390,7
4391,6
4392,2
4393,7
4394,7
4395,7
4396,5
4397,7
4398,7
4399,3
4400,7
4401,7
4402,2
4403,5
4404,7
4405,7
4406,6
4407,2
4408,7
4409,7
4410,7
4411,7
4412,7
4413,7
4414,7
4415,6
4416,7
4417,6
4418,7
4419,7
4420,6
4421,3
4422,7
4423,7
4424,7
4425,7
4426,7
4427,7
4428,7
4429,7
4430,5
4431,7
4432,0
4433,7
4434,6
4435,7
4436,7
4437,7
4438,7
4439,7
4440,7
4441,7
4442,7
4443,0
4444,3
4445,7
4446,7
4447,7
4448,6
4449,7
4450,7
4451,6
4452,6
4453,5
4454,7
4455,2
4456,7
4457,6
4458,7
4459,5
4460,6
4461,7
4462,1
4463,7
4464,7
4465,0
4466,3
4467,7
4468,7
4469,7
4470,7
4471,7
4472,7
4473,7
4474,7
4475,7
4476,5
4477,7
4478,7
4479,7
4480,6
4481,7
4482,7
4483,7
4484,7
4485,7
4486,6
4487,4
4488,7
4489,7
4490,2
4491,7
4492,7
4493,7
4494,7
4495,7
4496,7
4497,7
4498,0
4499,7
4500,4
4501,7
4502,4
4503,7
4504,0
4505,7
4506,7
4507,5
4508,7
4509,7
4510,7
4511,7
4512,6
4513,4
4514,0
4515,1
4516,1
4517,1
4518,0
4519,4
4520,3
4521,2
4522,0
4523,0
4524,2
4525,2
4526,0
4527,0
4528,0
4529,0
4530,0
4531,2
4532,0
4533,1
4534,0
4535,7
4536,7
4537,0
4538,0
4539,7
4540,6
4541,0
4542,7
4543,1
4544,7
4545,1
4546,7
4547,3
4548,1
4549,5
4550,7
4551,7
4552,3
4553,7
4554,7
4555,0
4556,7
4557,7
4558,7
4559,4
4560,7
4561,7
4562,7
4563,2
4564,1
4565,7
4566,7
4567,0
4568,0
4569,7
4570,2
4571,7
4572,6
4573,7
4574,2
4575,7
4576,7
4577,7
4578,0
4579,0
4580,2
4581,0
4582,7
4583,0
4584,0
4585,0
4586,7
4587,4
4588,7
4589,0
4590,4
4591,7
4592,7
4593,2
4594,7
4595,0
4596,7
4597,7
4598,0
4599,7
4600,0
4601,7
4602,1
4603,0
4604,7
4605,7
4606,1
4607,7
4608,5
4609,7
4610,2
4611,0
4612,0
4613,7
4614,3
4615,0
4616,7
4617,6
4618,7
4619,7
4620,7
4621,0
4622,0
4623,2
4624,2
4625,4
4626,0
4627,7
4628,7
4629,7
4630,0
4631,7
4632,5
4633,3
4634,7
4635,4
4636,7
4637,7
4638,7
4639,7
4640,0
4641,7
4642,7
4643,7
4644,2
4645,2
4646,7
4647,4
4648,2
4649,7
4650,7
4651,2
4652,5
4653,2
4654,7
4655,4
4656,0
4657,3
4658,7
4659,7
4660,7
4661,7
4662,0
4663,7
4664,7
4665,7
4666,7
4667,6
4668,7
4669,7
4670,7
4671,7
4672,7
4673,7
4674,6
4675,7
4676,7
4677,5
4678,7
4679,4
4680,7
4681,7
4682,7
4683,7
4684,7
4685,7
4686,7
4687,6
4688,3
4689,7
4690,7
4691,7
4692,7
4693,7
4694,4
4695,7
4696,3
4697,7
4698,5
4699,7
4700,7
4701,7
4702,7
4703,7
4704,7
4705,7
4706,7
4707,7
4708,7
4709,7
4710,7
4711,7
4712,7
4713,6
4714,7
4715,7
4716,7
4717,7
4718,7
4719,4
4720,7
4721,7
4722,7
4723,7
4724,7
4725,7
4726,7
4727,6
4728,7
4729,7
4730,0
4731,7
4732,7
4733,7
4734,7
4735,7
4736,7
4737,7
4738,7
4739,4
4740,2
4741,6
4742,7
4743,7
4744,7
4745,7
4746,7
4747,7
4748,4
4749,7
4750,2
4751,7
4752,7
4753,7
4754,7
4755,7
4756,7
4757,6
4758,7
4759,7
4760,7
4761,3
4762,7
4763,7
4764,7
4765,7
4766,7
4767,7
4768,7
4769,7
4770,7
4771,7
4772,7
4773,6
4774,7
4775,7
4776,7
4777,7
4778,5
4779,5
4780,7
4781,7
4782,6
4783,7
4784,7
4785,5
4786,7
4787,7
4788,7
4789,7
4790,7
4791,7
4792,7
4793,6
4794,7
4795,7
4796,7
4797,7
4798,7
4799,4
4800,7
4801,7
4802,7
4803,7
4804,2
4805,6
4806,7
4807,6
4808,7
4809,7
4810,7
4811,7
4812,7
4813,2
4814,7
4815,7
4816,7
4817,7
4818,6
4819,7
4820,7
4821,7
4822,7
4823,7
4824,7
4825,6
4826,7
4827,7
4828,7
4829,7
4830,7
4831,7
4832,3
4833,7
4834,7
4835,7
4836,7
4837,7
4838,7
4839,7
4840,7
4841,7
4842,4
4843,5
4844,7
4845,7
4846,7
4847,7
4848,7
4849,7
4850,7
4851,7
4852,7
4853,6
4854,7
4855,7
4856,7
4857,7
4858,7
4859,7
4860,7
4861,4
4862,7
4863,7
4864,0
4865,4
4866,1
4867,0
4868,2
4869,5
4870,1
4871,0
4872,0
4873,0
4874,4
4875,2
4876,7
4877,7
4878,7
4879,7
4880,7
4881,4
4882,7
4883,7
4884,7
4885,7
4886,7
4887,7
4888,7
4889,7
4890,7
4891,7
4892,7
4893,7
4894,7
4895,7
4896,7
4897,7
4898,0
4899,7
4900,7
4901,7
4902,7
4903,7
4904,2
4905,7
4906,7
4907,6
4908,2
4909,7
4910,7
4911,7
4912,7
4913,7
4914,7
4915,7
4916,7
4917,7
4918,7
4919,7
4920,7
4921,7
4922,7
4923,1
4924,7
4925,7
4926,7
4927,7
4928,7
4929,7
4930,3
4931,7
4932,7
4933,7
4934,7
4935,7
4936,7
4937,7
4938,7
4939,7
4940,7
4941,7
4942,7
4943,7
4944,2
4945,7
4946,7
4947,7
4948,7
4949,7
4950,7
4951,7
4952,2
4953,7
4954,7
4955,7
4956,7
4957,7
4958,7
4959,7
4960,7
4961,7
4962,5
4963,5
4964,0
4965,7
4966,7
4967,7
4968,3
4969,7
4970,7
4971,7
4972,7
4973,7
4974,7
4975,7
4976,7
4977,7
4978,2
4979,7
4980,3
4981,7
4982,4
4983,7
4984,7
4985,7
4986,7
4987,7
4988,2
4989,7
4990,2
4991,6
4992,7
4993,7
4994,7
4995,7
4996,7
4997,7
4998,7
4999,7
5000,7
5001,7
5002,7
5003,7
5004,7
5005,0
5006,7
5007,0
5008,7
5009,7
5010,1
5011,7
5012,7
5013,5
5014,7
5015,7
5016,7
5017,0
5018,7
5019,6
5020,7
5021,7
5022,7
5023,6
5024,7
5025,2
5026,2
5027,7
5028,7
5029,4
5030,7
5031,7
5032,7
5033,7
5034,7
5035,7
5036,7
5037,7
5038,6
5039,7
5040,6
5041,7
5042,7
5043,7
5044,7
5045,7
5046,7
5047,7
5048,7
5049,7
5050,6
5051,2
5052,7
5053,6
5054,6
5055,7
5056,7
5057,7
5058,3
5059,7
5060,7
5061,2
5062,7
5063,0
5064,6
5065,7
5066,7
5067,7
5068,0
5069,7
5070,7
5071,4
5072,3
5073,5
5074,5
5075,4
5076,7
5077,2
5078,7
5079,7
5080,7
5081,5
5082,7
5083,3
5084,2
5085,7
5086,4
5087,5
5088,7
5089,7
5090,7
5091,7
5092,7
5093,6
5094,3
5095,0
5096,7
5097,7
5098,7
5099,5
5100,6
5101,7
5102,7
5103,7
5104,7
5105,4
5106,7
5107,7
5108,5
5109,7
5110,5
5111,4
5112,1
5113,5
5114,7
5115,2
5116,7
5117,5
5118,7
5119,7
5120,7
5121,7
5122,7
5123,3
5124,6
5125,7
5126,7
5127,7
5128,7
5129,6
5130,7
5131,7
5132,7
5133,3
5134,5
5135,7
5136,7
5137,7
5138,4
5139,7
5140,7
5141,7
5142,7
5143,4
5144,5
5145,7
5146,7
5147,7
5148,7
5149,4
5150,7
5151,7
5152,7
5153,7
5154,2
5155,7
5156,7
5157,7
5158,7
5159,7
5160,5
5161,7
5162,5
5163,6
5164,0
5165,0
5166,1
5167,1
5168,2
5169,0
5170,0
5171,2
5172,1
5173,6
5174,6
5175,2
5176,7
5177,7
5178,4
5179,7
5180,7
5181,7
5182,7
5183,7
5184,7
5185,7
5186,7
5187,7
5188,7
5189,7
5190,3
5191,7
5192,7
5193,7
5194,7
5195,7
5196,7
5197,7
5198,6
5199,6
5200,7
5201,7
5202,7
5203,7
5204,5
5205,7
5206,7
5207,7
5208,7
5209,7
5210,7
5211,4
5212,7
5213,7
5214,7
5215,7
5216,7
5217,7
5218,7
5219,7
5220,7
5221,7
5222,2
5223,7
5224,7
5225,7
5226,4
5227,7
5228,7
5229,0
5230,7
5231,7
5232,7
5233,1
5234,7
5235,4
5236,7
5237,7
5238,7
5239,7
5240,0
5241,7
5242,7
5243,7
5244,7
5245,7
5246,7
5247,7
5248,7
5249,7
5250,0
5251,7
5252,7
5253,7
5254,7
5255,7
5256,7
5257,7
5258,5
5259,6
5260,7
5261,7
5262,7
5263,7
5264,2
5265,7
5266,7
5267,0
5268,7
5269,7
5270,7
5271,7
5272,6
5273,1
5274,7
5275,7
5276,4
5277,7
5278,7
5279,2
5280,7
5281,7
5282,7
5283,7
5284,0
5285,4
5286,7
5287,7
5288,7
5289,7
5290,7
5291,0
5292,7
5293,4
5294,5
5295,0
5296,4
5297,7
5298,7
5299,3
5300,3
5301,7
5302,7
5303,6
5304,5
5305,7
5306,7
5307,7
5308,7
5309,7
5310,7
5311,7
5312,1
5313,6
5314,0
5315,7
5316,0
5317,0
5318,7
5319,7
5320,7
5321,7
5322,7
5323,7
5324,7
5325,7
5326,6
5327,7
5328,7
5329,7
5330,7
5331,0
5332,5
5333,7
5334,7
5335,7
5336,7
5337,4
5338,2
5339,4
5340,5
5341,7
5342,7
5343,5
5344,6
5345,7
5346,7
5347,5
5348,7
5349,7
5350,6
5351,7
5352,7
5353,5
5354,3
5355,1
5356,7
5357,2
5358,4
5359,7
5360,7
5361,4
5362,7
5363,0
5364,0
5365,1
5366,7
5367,7
5368,7
5369,4
5370,7
5371,7
5372,2
5373,7
5374,5
5375,7
5376,3
5377,7
5378,7
5379,2
5380,2
5381,7
5382,7
5383,3
5384,6
5385,7
5386,7
5387,2
5388,1
5389,7
5390,7
5391,7
5392,2
5393,7
5394,7
5395,7
5396,7
5397,7
5398,7
5399,5
5400,7
5401,2
5402,7
5403,3
5404,7
5405,7
5406,7
5407,7
5408,5
5409,7
5410,6
5411,6
5412,7
5413,1
5414,6
5415,7
5416,7
5417,7
5418,3
5419,7
5420,7
5421,7
5422,3
5423,7
5424,4
5425,7
5426,7
5427,2
5428,7
5429,7
5430,2
5431,7
5432,7
5433,0
5434,5
5435,6
5436,7
5437,5
5438,7
5439,7
5440,3
5441,7
5442,5
5443,7
5444,5
5445,1
5446,1
5447,0
5448,2
5449,0
5450,5
5451,0
5452,7
5453,7
5454,7
5455,7
5456,7
5457,7
5458,7
5459,7
5460,7
5461,7
5462,7
5463,0
5464,7
5465,7
5466,7
5467,7
5468,7
5469,7
5470,7
5471,7
5472,7
5473,7
5474,7
5475,6
5476,4
5477,0
5478,7
5479,6
5480,7
5481,7
5482,0
5483,6
5484,2
5485,7
5486,7
5487,7
5488,7
5489,7
5490,7
5491,7
5492,7
5493,7
5494,7
5495,7
5496,7
5497,7
5498,6
5499,6
5500,7
5501,7
5502,7
5503,7
5504,7
5505,5
5506,0
5507,3
5508,3
5509,0
5510,0
5511,1
5512,2
5513,0
5514,2
5515,4
5516,0
5517,4
5518,0
5519,1
5520,7
5521,7
5522,7
5523,7
5524,7
5525,7
5526,7
5527,7
5528,7
5529,0
5530,7
5531,7
5532,7
5533,7
5534,7
5535,7
5536,7
5537,7
5538,7
5539,3
5540,5
5541,7
5542,7
5543,7
5544,7
5545,7
5546,7
5547,3
5548,7
5549,7
5550,6
5551,7
5552,7
5553,4
5554,7
5555,7
5556,7
5557,7
5558,7
5559,7
5560,7
5561,3
5562,7
5563,7
5564,7
5565,7
5566,7
5567,1
5568,7
5569,7
5570,3
5571,7
5572,7
5573,7
5574,7
5575,1
5576,7
5577,0
5578,7
5579,3
5580,5
5581,7
5582,7
5583,7
5584,7
5585,7
5586,7
5587,7
5588,7
5589,1
5590,7
5591,7
5592,7
5593,7
5594,5
5595,3
5596,7
5597,7
5598,7
5599,7
5600,7
5601,7
5602,3
5603,0
5604,7
5605,7
5606,7
5607,0
5608,7
5609,7
5610,7
5611,5
5612,7
5613,7
5614,7
5615,7
5616,7
5617,7
5618,7
5619,7
5620,7
5621,7
5622,6
5623,7
5624,7
5625,7
5626,7
5627,7
5628,7
5629,7
5630,6
5631,6
5632,7
5633,6
5634,0
5635,7
5636,7
5637,7
5638,2
5639,7
5640,7
5641,7
5642,2
5643,7
5644,7
5645,7
5646,7
5647,6
5648,2
5649,7
5650,7
5651,7
5652,7
5653,7
5654,7
5655,7
5656,5
5657,7
5658,7
5659,7
5660,7
5661,7
5662,7
5663,7
5664,7
5665,7
5666,7
5667,7
5668,7
5669,7
5670,6
5671,7
5672,5
5673,7
5674,7
5675,7
5676,7
5677,7
5678,7
5679,5
5680,7
5681,7
5682,7
5683,1
5684,7
5685,7
5686,6
5687,7
5688,7
5689,2
5690,4
5691,6
5692,7
5693,1
5694,7
5695,7
5696,4
5697,7
5698,6
5699,0
5700,7
5701,7
5702,4
5703,7
5704,7
5705,7
5706,7
5707,7
5708,0
5709,7
5710,7
5711,3
5712,7
5713,3
5714,7
5715,7
5716,6
5717,7
5718,6
5719,7
5720,7
5721,4
5722,7
5723,7
5724,4
5725,7
5726,7
5727,7
5728,7
5729,7
5730,7
5731,3
5732,7
5733,7
5734,5
5735,2
5736,1
5737,7
5738,4
5739,7
5740,7
5741,7
5742,3
5743,6
5744,4
5745,7
5746,7
5747,7
5748,7
5749,7
5750,4
5751,7
5752,5
5753,4
5754,7
5755,7
5756,7
5757,7
5758,7
5759,7
5760,7
5761,7
5762,7
5763,7
5764,7
5765,7
5766,6
5767,0
5768,7
5769,7
5770,7
5771,7
5772,7
5773,7
5774,7
5775,0
5776,6
5777,7
5778,7
5779,5
5780,6
5781,3
5782,7
5783,6
5784,5
5785,7
5786,7
5787,7
5788,0
5789,7
5790,7
5791,7
