instances,feature_CL,feature_kDN,feature_N2,feature_TD_U,feature_N1,feature_TD_P,feature_DCP,algo_bagging,algo_gradient_boosting,algo_logistic_regression,algo_mlp,algo_random_forest,algo_svc_linear,algo_svc_rbf
3189,0.017660582440182315,0.0,0.11338608101402392,0.5833333333333334,0.0,0.5,0.018522372528615993,0.021727450001710388,0.24129621382515828,0.4721415111525411,0.10373993488242762,0.012299235981790087,0.49189823826042733,0.6211388031751786
3190,0.014709766657207912,0.0,0.18351465329800776,0.2916666666666667,0.0,0.5,0.018522372528615993,0.022418503378977397,0.5725230620241659,0.4197027990372501,0.1351691117194493,0.01600175239768854,0.45700668374675013,0.5673787816871402
3191,0.018936920776747024,0.0,0.17853452945585313,0.2916666666666667,0.0,0.5,0.018522372528615993,0.02203715568543563,0.4550119912941144,0.5864618866954344,0.1819945740658956,0.0156491019448936,0.622112899233687,0.729724108580371
3192,0.015045680193443656,0.0,0.15095276615494735,0.2916666666666667,0.0,0.5,0.018522372528615993,0.028791608221193043,0.6075643167520095,0.4663494319539988,0.31085394685543577,0.018896211232836385,0.4985523991602915,0.5712735575129265
3193,0.01705259538305537,0.0,0.19093560515442465,0.5833333333333334,0.0,0.5,0.018522372528615993,0.020066380565821034,0.29959158004063413,0.4253370622092661,0.0967237204720176,0.013146552016428746,0.4233900935018449,0.5748131554077061
3194,0.022749108019560982,0.0,0.13062573466862548,0.3333333333333333,0.0,0.5,0.018522372528615993,0.02203715568543563,0.23695541427178124,0.7194123635293239,0.3091562532278359,0.01637982886347642,0.7237732839942258,0.6104527620262156
3195,0.015217123332105564,0.0,0.24982263305170016,0.2916666666666667,0.0,0.5,0.018522372528615993,0.021269914286392178,0.3086534516396852,0.4782647321938591,0.7235537937202705,0.026790410464823805,0.5077341330482007,0.5898556446535324
3196,0.01734107356940473,0.1,0.21613327325233767,0.2916666666666667,0.0,0.5,0.018522372528615993,0.07597156455624592,0.7559307605494863,0.596176582766366,0.17385528231840197,0.032697684765226054,0.6365563757961509,0.7301203969246145
3197,0.018392859802035644,0.1,0.4168619758556489,0.4166666666666667,0.5,0.5,0.018522372528615993,0.025227697513181907,0.48728952123501373,0.5296407078160074,0.1502917792944416,0.026971664593449553,0.5322170631866529,0.605088606173275
3198,0.040845418856825244,0.1,0.15966871972571506,0.8333333333333334,0.0,0.5,0.018522372528615993,0.031775783369985475,1.148979988671953,1.156113211371159,2.3637316816350094,0.1384454695095856,1.1829086399034718,0.6184422817527278
3199,0.3477758257257505,0.1,0.44369135288825967,0.4583333333333333,0.0,0.5,0.018522372528615993,3.8694179654269014,3.136971885484038,2.6330202477329903,3.323401867552068,3.3473164210531063,2.5541910420056686,3.671018474695213
3200,0.02067020685352805,0.0,0.17867169244266035,0.5416666666666666,0.0,0.5,0.018522372528615993,0.025191517921515194,0.3029768094913498,0.6868115833530796,0.2140058067086394,0.017154361911438147,0.6965102184764866,0.5772042411137058
3201,0.29831551269384693,0.2,0.3515871036299588,0.4583333333333333,0.0,0.5,0.018522372528615993,3.8440074312294183,3.451569623680647,2.703417572188167,3.226598259973229,2.391087105843183,2.745357677989288,3.68434062122231
3202,0.018504041981799224,0.0,0.11202552425533441,0.375,0.0,0.5,0.018522372528615993,0.021727450001710388,0.3295673109482746,0.627873809118783,0.11752704734223558,0.013980831890124881,0.6384154911789316,0.6365121688970372
3203,0.016778312381410587,0.0,0.131954271166422,0.625,0.0,0.5,0.018522372528615993,0.02123200900740105,0.4232157704278756,0.5349094196341952,0.10910620269912064,0.016568612698631625,0.5540705946977247,0.7387544651809138
3204,0.018723916328709067,0.2,0.279691741817651,0.5833333333333334,0.5,0.5,0.018522372528615993,0.17855899333103942,0.400541901691376,0.6367154882516309,0.270003340119642,0.032795215307055904,0.6521744604472252,0.5905139559039964
3205,0.015057879054651946,0.0,0.33936216587013834,0.4583333333333333,0.0,0.5,0.018522372528615993,0.02044915771573048,0.395316255984181,0.40653267640313995,0.09670524079503501,0.014680226267404905,0.4269790047697252,0.6316703803810146
3206,0.298766127567328,0.1,0.33849827062490445,0.6666666666666666,0.0,0.5,0.018522372528615993,1.5722391983870043,3.4481468343470336,2.98980408211731,3.5219515782061004,2.380150605207339,2.803942545151568,2.7164976027077223
3207,0.013674829019296952,0.0,0.20657979450396868,0.4583333333333333,0.0,0.5,0.018522372528615993,0.02123200900740105,0.28837518589585176,0.4433595991842096,0.10708259576965956,0.013620833372559864,0.488928832073022,0.6358418038552346
3208,0.01682082191755896,0.0,0.10668929075128075,0.375,0.0,0.5,0.018522372528615993,0.021525930165194742,0.28360768793407404,0.49941404929698063,0.12637974541497135,0.01421971301232718,0.5324918895674277,0.7195440732574128
3209,0.01811373242946579,0.0,0.2009723712144288,0.3333333333333333,0.0,0.5,0.018522372528615993,2.829549721265109,0.4852529327042102,0.5050256260579111,0.26065959467034583,0.9503663029519076,0.5246177997859298,0.6288253689606331
3210,0.013894164714718604,0.0,0.13204968359690705,0.4166666666666667,0.0,0.5,0.018522372528615993,0.021803903813762907,0.3401278547066601,0.5163565797285061,0.12740779351562317,0.02557527413048835,0.5759672019263418,0.6520854307901569
3211,0.03882883756555788,0.0,0.2239883614409518,0.6666666666666666,0.0,0.5,0.018522372528615993,0.08707348015174518,0.8870548647169009,0.8135611096471738,1.3723169337298506,0.12126394177067007,0.821851810990237,0.5838337291131306
3212,0.019380269274955286,0.0,0.18019812221872633,0.7916666666666666,0.0,0.5,0.018522372528615993,0.021727450001710388,0.414896746660628,0.6516340385063355,0.20028560148575192,0.01339601933589992,0.6706640307780545,0.618167986503575
3213,0.017720711955653945,0.0,0.10281647625946444,0.4166666666666667,0.0,0.5,0.018522372528615993,0.0834606089444,0.21031585027563976,0.48283693761067137,0.1355675818716925,0.016216554553874926,0.46845950526918445,0.5835919320781722
3214,0.10558514800714547,0.0,0.17262068706034617,0.6666666666666666,0.0,0.5,0.018522372528615993,0.04510131052758957,1.4216932655021837,1.611945185338313,1.2084562096720166,0.09208267230647954,1.6058732450600273,2.006206860685568
3215,0.019440273165847954,0.0,0.1497021900543729,0.3333333333333333,0.0,0.5,0.018522372528615993,0.02163779793807287,0.6999045737996478,0.6436733976043502,0.3507491854425182,0.013672911538833075,0.606165661739857,0.601086214158826
3216,0.013768241107679602,0.0,0.13558135303319396,0.4166666666666667,0.0,0.5,0.018522372528615993,0.02123200900740105,0.3164687868560279,0.46068391843094164,0.10729213205439818,0.013620833372559864,0.5050330051211155,0.6344483575465449
3217,0.01508482323228677,0.0,0.2702546154635366,0.4166666666666667,0.0,0.5,0.018522372528615993,0.020066380565821034,0.1779974261258672,0.44472119896301987,0.09735318738692487,0.013075984820749793,0.4635585631746244,0.6431797191034504
3218,0.017098436642228432,0.0,0.12321467424767829,0.4166666666666667,0.0,0.5,0.018522372528615993,0.022418503378977397,0.21875278028849124,0.49846991802475504,0.11571141324663044,0.014272726015316964,0.5242223971434576,0.5669465285274555
3219,0.02027933084240685,0.0,0.15387038296118305,0.3333333333333333,0.0,0.5,0.018522372528615993,0.11494344938224194,0.31765388551343604,0.560903322852137,0.499024965588033,0.02178925724334022,0.570498401882125,0.569988654325695
3220,0.016180755849028894,0.0,0.040859369453314365,0.4166666666666667,0.0,0.5,0.018522372528615993,0.021727450001710388,0.3484622558156967,0.5314022629096286,0.17949713196760556,0.013621679592417672,0.5494912177603876,0.6253806487651045
3221,0.0636302051268397,0.0,0.23122250361361685,0.4583333333333333,0.0,0.5,0.018522372528615993,2.748628646015369,1.2622704773559696,1.2652299065012769,0.1409338465721483,3.1749498549713904,1.1835206135011895,0.635621653222516
3222,0.013822776743451115,0.0,0.12596211402037583,0.4166666666666667,0.0,0.5,0.018522372528615993,0.02284208631343276,0.19258770056467348,0.4750554785045014,0.10889583003141613,0.012725974451529636,0.5037869159646249,0.5950440041123617
3223,0.3540084121865804,0.2,0.6794818040911408,0.5,1.0,1.0,0.38288288288288286,3.338504285165306,4.137756822207275,3.106409286961213,3.2860530858152965,4.271862172005754,3.0235532827054787,3.8668587731883255
3224,0.01843579449243493,0.0,0.1766362418322227,0.4583333333333333,0.0,0.5,0.018522372528615993,0.0230594436215571,0.649312739882052,0.5756061071809274,0.15858479295923242,0.015495608495318567,0.5745631362814796,0.6103600371295176
3225,0.15037479137735743,0.0,0.30657527969372145,0.7916666666666666,0.0,0.5,0.018522372528615993,0.0785939945922406,1.8223111709533466,1.761197700895927,2.58589758808926,0.44536900065571233,1.6787213935726248,2.7682897681388683
3226,0.01942325129760225,0.0,0.19210816285270205,0.3333333333333333,0.0,0.5,0.018522372528615993,0.022463322726130112,0.6110958357211863,0.6563107790901683,0.2846157301304079,0.01569071337389043,0.6187930499217331,0.6059390620786269
3227,0.018119238711483132,0.0,0.18990985719481346,0.3333333333333333,0.0,0.5,0.018522372528615993,0.0221968214119785,0.43343813557599703,0.6122464850258387,0.13323106337605406,0.025219859178178074,0.6211289605274015,0.6051613351110186
3228,0.276092181777123,0.2,0.7492959446509495,0.4583333333333333,1.0,0.5,0.018522372528615993,3.969321836864026,3.9155737577056833,3.024766531837841,3.3562184509522566,4.300139883401823,3.003665243228773,3.921798358638113
3229,0.026928740885863833,0.0,0.23852810403985314,0.8333333333333334,0.0,0.5,0.018522372528615993,0.028200422937569167,0.44021112794720185,0.8325786920016564,0.10978138876182995,0.587005898707543,0.7869765296708539,0.6765330097881761
3230,0.07700509014734092,0.1,0.3384906754497583,0.4583333333333333,0.0,0.5,0.018522372528615993,0.03765725601371442,0.6768333080259549,1.4822091987416024,1.2802291325226574,0.08806117823322032,1.4015475644803326,0.5940308626763421
3231,0.03212055252994195,0.0,0.27189037401054805,0.8333333333333334,0.0,0.5,0.018522372528615993,0.04082226067298005,1.0044751051497425,1.0402860147591284,0.5075371355450287,0.07517935119259342,1.034590319501402,0.651984535939079
3232,0.17040358668187894,0.1,0.5743036851136112,0.7916666666666666,1.0,0.5,0.018522372528615993,3.809332012351098,2.6645370855870345,2.1071763961620107,2.6674172982546938,3.984029721026107,2.149517113616246,3.641439522690267
3233,0.015894112475390187,0.0,0.1567540398550925,0.4166666666666667,0.0,0.5,0.018522372528615993,0.023300039300037857,0.4947402142767381,0.5583968400193224,0.13773318691176376,0.0167225225667439,0.5835410731950141,0.5949267175614013
3234,0.018501619692916083,0.0,0.15208931345040666,0.5416666666666666,0.0,0.5,0.018522372528615993,0.027108796145931507,0.43385994738092626,0.5777902949132631,0.1433622502470702,0.018137698313452695,0.6037572344554815,0.7195203013159142
3235,0.02202502048484023,0.0,0.22374260559735948,0.3333333333333333,0.0,0.5,0.018522372528615993,0.21747818950696418,0.34700642507717966,0.7852291206809137,0.6472654927238238,0.5907390379207806,0.7342423758652095,0.604275186542717
3236,0.013034497540532541,0.0,0.03806581983467339,0.4166666666666667,0.0,0.5,0.018522372528615993,0.020066380565821034,0.08372453739621201,0.4220312867732294,0.11046649023703194,0.013701602378793663,0.47593317813812264,0.5986940968817803
3237,0.06316462394286981,0.1,0.40639143681699275,0.4583333333333333,0.0,0.5,0.018522372528615993,1.9471617535408978,1.4212799815821815,1.5284309173759132,1.7701529958954816,2.1823275551309522,1.498864472691139,0.6485374819732266
3238,0.016854889846493526,0.0,0.17003022834081272,0.4166666666666667,0.0,0.5,0.018522372528615993,0.02178993565837343,0.38208982795754987,0.5650573124191213,0.1315011468049953,0.014770603217110819,0.5888280603146389,0.7419093657702169
3239,0.020647566310837417,0.0,0.1810741167257397,0.5833333333333334,0.0,0.5,0.018522372528615993,0.03389558042204237,0.37043763870221325,0.591715230017724,1.9114212369967303,0.08865529793981879,0.6014380132449331,0.5699045407688231
3240,0.02315437612445026,0.0,0.16586596893902716,0.5833333333333334,0.0,0.5,0.018522372528615993,0.025508013047950227,0.38476653594903126,0.6528994035169524,0.37916020481813373,0.02047182737107607,0.6691628778683165,0.5726842892485632
3241,0.04875580715116701,0.0,0.16248017365723677,0.4583333333333333,0.0,0.5,0.018522372528615993,3.7377260910398666,0.6710258456793973,0.965626244779181,0.785703121175832,2.7869924808632858,0.967010689390984,0.6113489080781266
3242,0.013683532851541558,0.0,0.18393283205641864,0.4166666666666667,0.0,0.5,0.018522372528615993,0.021525930165194742,0.10943499275847347,0.4626132403377238,0.1107899530445654,0.013408812784307266,0.5242206553429665,0.5602905068515573
3243,0.022760081653186215,0.1,0.6441929358971469,0.8333333333333334,0.5,0.5,0.018522372528615993,0.8363059111551321,0.8696586202689978,0.7948001421843239,0.15735116262789342,0.10063935002849284,0.8215827311350243,0.7403578217012099
3244,0.06542711813395663,0.0,0.2883741019043571,0.5833333333333334,0.0,0.5,0.018522372528615993,0.16874592200416466,1.3344453528381208,1.2111682030838948,0.7912047568370232,0.38752394056237666,1.264159304744057,0.5927008936665574
3245,0.014917725662067505,0.0,0.07143630992643513,0.4583333333333333,0.0,0.5,0.018522372528615993,0.021525930165194742,0.1194487336072091,0.4150866480779693,0.09792356408198441,0.013548582460872469,0.4668313260154624,0.6997607478420618
3246,0.01662882576922553,0.0,0.12011283330129241,0.4583333333333333,0.0,0.5,0.018522372528615993,0.020066380565821034,0.18361863091509278,0.42203923086114825,0.09713725221643145,0.013169132961933,0.43171494559380313,0.6635928230501911
3247,0.038696985999022604,0.0,0.2890208981521263,0.7083333333333334,0.0,0.5,0.018522372528615993,0.03608540506864038,0.9235148787141976,1.06761416847853,1.6015850233257707,0.08039222030526012,1.078452485225102,0.7356845029001269
3248,0.01945711214427326,0.0,0.27098182008138183,0.7916666666666666,0.0,0.5,0.018522372528615993,0.022769384526040184,0.3688530230450763,0.6616380551156301,0.3632712827914512,0.018444018714805208,0.6857746796480696,0.6159976625197114
3249,0.06307629158325623,0.1,0.31111413393709786,0.4583333333333333,0.0,0.5,0.018522372528615993,1.9631381620504555,2.1451268539632284,1.8375841404223943,1.7991217404713047,0.8091116239600992,1.8190317603990847,0.6144348730734366
3250,0.016187779276603642,0.0,0.09262389810329552,0.4166666666666667,0.0,0.5,0.018522372528615993,0.03010020605540831,0.38692871599220424,0.5026593901516602,0.45028161461133215,0.015609587294197856,0.5249607949561403,0.7422102607631123
3251,0.015563006935582435,0.0,0.1112698504629086,0.4166666666666667,0.0,0.5,0.018522372528615993,0.020066380565821034,0.1706262284976551,0.4689800725485652,0.09825687013798651,0.012982720680686784,0.4906670705554341,0.6629049701638116
3252,0.07519711908458859,0.0,0.25916860076421533,0.6666666666666666,0.0,0.5,0.018522372528615993,0.06019610184187516,0.9158804759757522,1.1944098006286947,2.0270825932729486,0.07485648964668004,1.1913409422149213,0.624638369886092
3253,0.014588973746614609,0.0,0.19574754079685053,0.4166666666666667,0.0,0.5,0.018522372528615993,0.02203715568543563,0.29544141705630605,0.505453452894749,0.1430122898291121,0.019257182409773296,0.5679147960778326,0.5616625262401367
3254,0.023010406281184226,0.0,0.14445452067010833,0.7083333333333334,0.0,0.5,0.018522372528615993,0.025567188162321702,0.7188609415153614,0.7866414833593256,2.084586244341686,0.035628507116794765,0.821166826041833,0.7448546751285854
3255,0.016591698973429492,0.0,0.1704948022502757,0.375,0.0,0.5,0.018522372528615993,0.02219508422473433,0.37510050514777776,0.5255024019020667,0.11356202645372529,0.019265506810662233,0.5449209325815414,0.741412274711405
3256,0.1377065114731406,0.0,0.4438247795266075,0.7916666666666666,0.0,0.5,0.018522372528615993,3.811533361075794,2.337841273013674,2.409410125575697,0.9928905656053197,1.7098790502975425,2.418265188349762,2.6882670862181044
3257,0.013892352141281594,0.0,0.173263635892152,0.4166666666666667,0.0,0.5,0.018522372528615993,0.02123200900740105,0.2634057665838957,0.46323708382112044,0.10676395630359181,0.013990934843215085,0.5076899782000994,0.6323296749637299
3258,0.01436652979993791,0.0,0.13647925458939814,0.4166666666666667,0.0,0.5,0.018522372528615993,0.02123200900740105,0.1722337626066572,0.5003940162069055,0.1092342638985657,0.013620833372559864,0.5451564913308132,0.6316677251611148
3259,0.01609714909512794,0.0,0.18548343736981998,0.4166666666666667,0.0,0.5,0.018522372528615993,0.031790097258602754,0.2269471669440566,0.43970361911534517,0.9913085225675771,0.24246720441126657,0.4543768629301047,0.6526479916221082
3260,0.018149943131780533,0.0,0.22849224111881827,0.4166666666666667,0.0,0.5,0.018522372528615993,0.02123200900740105,0.2867919439665337,0.5236582142691879,0.21118835444918546,0.013800708807797081,0.5229278161044145,0.6009031304801251
3261,0.016966220949431454,0.0,0.1670892429346711,0.375,0.0,0.5,0.018522372528615993,0.022633862857907777,0.6108240843211261,0.5375097006510494,0.12989296946905887,0.01506674702576618,0.5579157441188863,0.6144544785995085
3262,0.017639710109368045,0.0,0.15636804093775558,0.3333333333333333,0.0,0.5,0.018522372528615993,0.022418503378977397,0.25493701335824775,0.4583830362529549,0.10811075442343837,0.013419838224452233,0.48366019786734565,0.5663086441176032
3263,0.013701078498358554,0.0,0.11010487402485025,0.4166666666666667,0.0,0.5,0.018522372528615993,0.021525930165194742,0.14376105209989487,0.4322879952084122,0.1030839671492223,0.013548582460872469,0.4941976896917484,0.5570928148489611
3264,0.018628843301802922,0.0,0.08678623694894694,0.4166666666666667,0.0,0.5,0.018522372528615993,0.023245551091746273,0.39253193135032205,0.5881749364894908,0.14404692055015264,0.017871645203909558,0.6202992842455111,0.7176466245564769
3265,0.16573560560562872,0.7,0.5819975922433067,0.4583333333333333,1.0,1.0,0.8089171974522293,4.054974158065452,4.7459504909705466,8.929891102536011,3.644369250119194,3.303287523789247,8.845151478768672,4.180482511448257
3266,0.027890942190550327,0.0,0.15287002582813491,0.6666666666666666,0.0,0.5,0.018522372528615993,0.021910154545246936,0.6667345979402388,0.8571797182880343,1.2060167987139063,0.017995046168910088,0.9143184907440097,0.648729326501483
3267,0.015219886924781378,0.0,0.2105386205776152,0.4583333333333333,0.0,0.5,0.018522372528615993,0.021727450001710388,0.24748417936569703,0.431698897498429,0.10643887596820707,0.012725974451529636,0.461243061082097,0.5922061387166366
3268,0.18321092085101942,0.0,0.2639930219525708,0.75,0.0,0.5,0.018522372528615993,3.8448973946202574,2.5793461066553975,1.874904846033022,3.128719483501358,3.562902715678609,1.859800645989861,1.7328329038294867
3269,0.018355444232196372,0.0,0.1487616739240042,0.5833333333333334,0.0,0.5,0.018522372528615993,0.02228415643043605,0.3745122825623916,0.6427776839139999,0.13091783070793922,0.014450640973839638,0.6872844866359697,0.6334109587180835
3270,0.13766010585645683,0.0,0.21182491373488765,0.75,0.0,0.5,0.018522372528615993,0.10205336672731365,3.0061094479568204,1.9237724565009227,2.520967120168983,0.08045569025324643,1.9777178374526312,2.718177662739708
3271,0.015182349666663097,0.0,0.2167208357783108,0.4166666666666667,0.0,0.5,0.018522372528615993,0.021525930165194742,0.24448317278579654,0.5352195052440849,0.6182385261935825,0.015259056561511036,0.60305980103771,0.5649040503537197
3272,0.5800587409707585,0.0,0.19036848099801318,0.4583333333333333,0.0,0.5,0.018522372528615993,0.022418503378977397,0.6263696958515982,0.30163516634826365,0.10790671754764795,0.013980370031882303,0.4130319422936879,0.5818907142703816
3273,0.0163332641153634,0.0,0.1564987100969677,0.4583333333333333,0.0,0.5,0.018522372528615993,0.022418503378977397,0.13662507935720888,0.4246978710509224,0.10774613399875096,0.01330507022387996,0.45939867012526825,0.5586846406329276
3274,0.21555354613270006,0.1,0.24746735479723336,0.5,0.0,0.5,0.018522372528615993,0.19112070308423973,3.7258364900589305,3.5412797892681507,3.3435411344501342,2.035987451193285,3.4043006466699395,3.9628178578591435
3275,0.06095698177478659,0.0,0.2206913090904128,0.4583333333333333,0.0,0.5,0.018522372528615993,0.2692010692694634,1.9441263081697056,1.4205946622657222,3.3844531513658143,0.6733270999879148,1.4610659113922846,1.1208743805973156
3276,0.015398618224857774,0.0,0.13891281988402449,0.4166666666666667,0.0,0.5,0.018522372528615993,0.02123200900740105,0.3043838593007062,0.4909692077536398,0.1115215540565411,0.013708224196261243,0.5228099825529846,0.7345172377594305
3277,0.015943036392648824,0.0,0.03309309772579294,0.4166666666666667,0.0,0.5,0.018522372528615993,0.02123200900740105,0.34393575262500253,0.5567775677997033,0.11154756780853331,0.013620833372559864,0.5982814318358118,0.6294436968752115
3278,0.014347081864067301,0.0,0.27920285905818576,0.4166666666666667,0.0,0.5,0.018522372528615993,0.022418503378977397,0.0996627659205859,0.5062329538540561,0.13618527229704377,0.013671585078411203,0.5392435039404372,0.5855015711740018
3279,0.031739281336233716,0.0,0.20161280101117052,0.7083333333333334,0.0,0.5,0.018522372528615993,0.0714450388662713,0.7980256297296562,1.1595348842138735,0.7260436201081482,0.0440514297058185,1.1718886227575795,0.6342905947789669
3280,0.04214742423105011,0.0,0.20326182917656876,0.3333333333333333,0.0,0.5,0.018522372528615993,0.021525930165194742,0.4038513187025357,1.3674425722966765,0.5985298825941695,0.014913640513937983,1.3430021450902392,0.6227053436311387
3281,0.02192974954979543,0.0,0.1325788499279522,0.3333333333333333,0.0,0.5,0.018522372528615993,0.02225548026532268,0.3689671456923329,0.9045327543534917,1.2017694974488196,0.0250621301283344,0.9217721700007762,0.6031336344137197
3282,0.01647638789186645,0.0,0.16616581251031226,0.4166666666666667,0.0,0.5,0.018522372528615993,0.023502642119968366,0.4524108353307825,0.47863177452157374,1.7521983086968067,0.028020670923578152,0.49352179653075323,0.6565346878187321
3283,0.029960698049196877,0.0,0.08738069556446848,0.6666666666666666,0.0,0.5,0.018522372528615993,0.028667179144233636,0.45748564888593163,0.86474183905289,0.15571476860881006,0.016355024095246078,0.915054068946429,0.5702266338046105
3284,0.03343582180847948,0.0,0.330117003882063,0.7083333333333334,0.0,0.5,0.018522372528615993,0.030660099727059312,0.36559432153206467,0.8360231341544677,0.13111345645844416,0.03162562316085513,0.8739265200678447,0.5954109977587546
3285,0.01606834498641818,0.0,0.08522142952769063,0.4166666666666667,0.0,0.5,0.018522372528615993,0.021727450001710388,0.2087265119818416,0.5284329924920798,0.13504956341296115,0.012299235981790087,0.5554794267584039,0.5846259785336312
3286,0.016622383343900093,0.0,0.06709557523399334,0.4166666666666667,0.0,0.5,0.018522372528615993,0.020737399355726164,0.45435429305062097,0.45487049397535406,0.3089227033256104,0.013846009878881828,0.4691010816345502,0.6727188176987557
3287,0.02124452275960298,0.0,0.17716621327693494,0.5833333333333334,0.0,0.5,0.018522372528615993,0.020066380565821034,0.3071403340603693,0.6476479808185107,0.17128807337351565,0.01385389855529157,0.6799786829155522,0.6492676249729417
3288,0.01582888281105388,0.0,0.10008245824027817,0.4166666666666667,0.0,0.5,0.018522372528615993,0.022418503378977397,0.125490071632502,0.4798208443896588,0.11124951203906906,0.01330507022387996,0.51094469160578,0.5656952331562101
3289,0.01765578171635429,0.0,0.10245258992773609,0.4166666666666667,0.0,0.5,0.018522372528615993,0.021727450001710388,0.5216930406511396,0.5737429813390382,0.45837880540865195,0.014122503161088835,0.5958077780470392,0.6165666925511197
3290,0.017451222707952185,0.0,0.17536841615724397,0.4166666666666667,0.0,0.5,0.018522372528615993,0.022047887250689575,0.59433653072771,0.5323663038641393,0.358374159227437,0.020213586394150985,0.5443715598560042,0.6761632209928943
3291,0.036917345281645364,0.0,0.21408584289772514,0.7083333333333334,0.0,0.5,0.018522372528615993,0.09934269798685057,0.9567833097918439,1.2046666560449468,0.351500900655712,0.07463633730597242,1.1943109264142344,0.6448192427721294
3292,0.021897078605862652,0.0,0.13732941031141122,0.5833333333333334,0.0,0.5,0.018522372528615993,0.02183092169665953,0.33918860080181823,0.6967321059713184,0.11210468573652477,0.017996969189827364,0.7459508017743853,0.5488110519182223
3293,0.014144436508072844,0.0,0.16537021269169516,0.4166666666666667,0.0,0.5,0.018522372528615993,0.022418503378977397,0.10613608388381361,0.4672935043283002,0.11406672119568827,0.013704224232917712,0.501839988956191,0.578548874051182
3294,0.029159526576741812,0.0,0.1771560610210987,0.7083333333333334,0.0,0.5,0.018522372528615993,0.028446512636070467,0.40054845636281744,0.7921416997488478,0.12360162027798163,0.02077925998705908,0.8267358981712909,0.5918310853728735
3295,0.01877444049012955,0.0,0.10845953606446435,0.3333333333333333,0.0,0.5,0.018522372528615993,0.022342884603108244,0.4449055774923121,0.5872683283250544,0.10381627999896012,0.01644490648132097,0.6057995479198837,0.703302127407683
3296,0.02225208062655104,0.0,0.19744446222574996,0.7083333333333334,0.0,0.5,0.018522372528615993,0.021269914286392178,0.47448521817115247,0.8586366505976717,0.5565602045596495,0.03875956476337904,0.8181363623688961,0.6235066821226767
3297,0.016780802204229506,0.0,0.18037677964785115,0.4583333333333333,0.0,0.5,0.018522372528615993,0.021525930165194742,0.2560616280562097,0.4321597635555767,1.016257819571636,0.014618851708172382,0.4737911563495829,0.6971195311830432
3298,0.016783042152474392,0.0,0.13391102082984008,0.4166666666666667,0.0,0.5,0.018522372528615993,0.021695469018266397,0.33226560960745066,0.5050741437858757,0.10608156371655941,0.018162880945947885,0.5473844162955356,0.6938789831775957
3299,0.01814427552462705,0.1,0.1793329109227475,0.3333333333333333,0.0,0.5,0.018522372528615993,1.2230654150301745,0.4130043523637918,0.5769824829943462,0.2954061741556927,0.13460387677725194,0.5627910136032898,0.6109064603616465
3300,0.01728685299159949,0.0,0.09318453985880626,0.4166666666666667,0.0,0.5,0.018522372528615993,0.021727450001710388,0.41242399054192297,0.5231511278305008,0.13923122212829292,0.012729932032661364,0.5480141181814733,0.6149218876695183
3301,0.0168133961462148,0.0,0.14988284690007625,0.4166666666666667,0.0,0.5,0.018522372528615993,0.021727450001710388,0.38875288256468876,0.4824285553382005,0.12670244576039344,0.01260880609427892,0.5096977820651547,0.6293551916454395
3302,0.01873992500019417,0.0,0.2046265119492373,0.5833333333333334,0.0,0.5,0.018522372528615993,0.02203715568543563,0.22237688772085518,0.6035229742515074,0.10268798745346505,0.01410183780028196,0.6527216136003684,0.6613116020926814
3303,0.025920051673848588,0.0,0.13981658966375388,0.3333333333333333,0.0,0.5,0.018522372528615993,0.032067532748143335,0.7220960818909605,0.9381571854346272,0.5666991856363921,0.06974835672878212,0.9354819257629172,0.5796465781080281
3304,0.024443757794462173,0.1,0.39278688192833555,0.5833333333333334,0.3333333333333333,0.5,0.018522372528615993,0.6797520980913438,0.44148845154439414,0.8141685439880185,0.21041252653099046,0.14066058641283866,0.8326252370116735,0.6139603106603517
3305,0.02040859667002881,0.0,0.1655872641247922,0.3333333333333333,0.0,0.5,0.018522372528615993,0.022495846647825234,0.5485392670444715,0.6715347303810932,0.12204356997066318,0.023318149519627275,0.6872249622811037,0.7056125190155421
3306,0.018874265382390454,0.0,0.15857471473288542,0.3333333333333333,0.0,0.5,0.018522372528615993,0.02267685066970112,0.2420697655899222,0.547394466479189,0.17442939515226044,0.013923044444523672,0.5633229150006427,0.5845606721387014
3307,0.016758754310903123,0.0,0.20228669354033635,0.4166666666666667,0.0,0.5,0.018522372528615993,0.025030363179753788,0.32426271104267934,0.5589046712207469,0.1823149773851137,0.07354535335738907,0.6194528352246885,0.557933246988195
3308,0.01627786859644753,0.0,0.13540966932269694,0.4166666666666667,0.0,0.5,0.018522372528615993,0.02085005287744822,0.2701056893585762,0.5105044787381857,0.09709774267987344,0.013472195376066785,0.5543248001869879,0.6115483562924584
3309,0.018725542583747257,0.0,0.17113211683969554,0.5833333333333334,0.0,0.5,0.018522372528615993,0.022418503378977397,0.16341414646130936,0.578625609282175,0.15562522105497897,0.014461451109893648,0.6056059643681213,0.5743463091539782
3310,0.018309828998751443,0.0,0.1562478375902614,0.3333333333333333,0.0,0.5,0.018522372528615993,0.021910154545246936,0.3072928219619581,0.6040849843290936,0.12722633771490977,0.018160737389860685,0.6001525685541689,0.645621292640952
3311,0.07518970437058015,0.1,0.3230075318068337,0.6666666666666666,0.0,0.5,0.018522372528615993,0.04631705269132258,1.485615830345491,1.3523328451835868,1.3666129667243632,0.48727633042431184,1.3691413913489554,0.6035024244669611
