Row,bagging,gradient_boosting,logistic_regression,mlp,random_forest,svc_linear,svc_rbf
1,2.124659547917838,1.8873879147040762,1.7577175491172865,1.6890940472178604,2.0670562531646044,1.7753555259154927,2.1333392503295325
2,2.124569076212918,1.6211589762902854,1.4835644573108089,1.687468594106404,2.0665828090325387,1.4503356105093002,2.123042278705621
3,-0.4722631627499331,0.714491767895471,1.3990115286559108,-0.8260081209310192,-0.5237998836862024,1.3458641415679082,0.751921237991033
4,2.1243228822861573,1.4271029772812145,1.4446549698693956,1.6913506204602646,2.065006699702287,1.4162834876769284,2.1022376480162093
5,2.1248272485818793,1.0882566065655233,1.6267097005971938,1.6246251688486564,2.067300911487695,1.5570124187412997,1.8597880915823302
6,2.1250013534206476,0.39895175392381943,1.5036619182768294,1.292878893989454,2.055858558192454,1.5963858139450782,2.0571023064076126
7,1.690886242073222,1.1320361012044828,1.4889182298584365,1.5872240558248436,2.0124040673677643,1.4343134120089829,1.8949713878703116
8,-0.1914925063266186,1.0865981084748464,1.4095043203634818,-0.0667894645145125,-0.17278804250236254,1.4450230529106527,1.6900189081744645
9,2.123143850287763,0.9376588473896359,1.4517652816351962,1.649221872028552,2.0666415458306857,1.4938281842677226,0.8930466286344687
10,-0.5288666523465315,-1.2047201417060278,-0.48074326167740655,-0.6392389167929051,-0.6402326270772524,-0.5070627358519108,-1.005370337658299
11,-0.31901719335660267,0.7002481230690599,-0.5829472047268354,1.0855048320249978,0.031441792128800564,-0.5319330333104605,-0.9267146569375563
12,-0.543663956815808,0.5752586403097203,-0.43667770620872254,1.2342511802480962,-0.456714760715012,-0.3315479625232562,-0.7504979682833107
13,-0.5690434571648124,0.08170871445029233,-1.4482682899513415,-0.8497543089455933,-0.6418031777339249,-1.375099446704724,-0.9798680173792041
14,-0.5580865783362987,-1.1652469681843811,-0.8271862337411727,-0.002873447922010204,-0.6094399825608131,-0.8927615126629974,-0.9993345931835055
15,-0.22537020892324677,0.16856738321787534,0.7699925822514246,-0.37859586215222335,-0.4082111218586305,0.7264742242101376,-0.2628080834308666
16,-0.5905996488192023,-0.018126992799424146,0.19335699517171978,-0.8596353069930844,-0.6349560591321599,0.10615978875587523,0.4213281188092716
17,-0.5690434571648124,-1.6451994867962274,-1.1412720210776353,-0.3554591690512806,-0.6327994199628675,-1.231841777139873,-0.9954976373468515
18,-0.5718457151156531,-0.7700008113142844,-0.30782837386974,-0.7587645243612362,-0.6510987743345324,-0.5170621503004645,-0.6054223625449375
19,-0.5812862155490763,-0.5336104236307787,-0.7246474444362034,-0.9066986909776942,-0.24552854045111963,-0.9967875294680052,-0.7060134431446219
20,-0.5604977567520902,1.702743107403377,1.6510473203820195,1.5720874169499124,-0.4460450094167843,1.6231084607928854,1.4056976556452006
21,-0.4922957225421333,0.03413767352041801,-0.36484927844784415,-0.7175029676506981,-0.6212149047292369,-0.665983241296698,-0.6126944611775186
22,-0.5364549652264591,0.2023804091488093,-1.2151951670237378,-0.8474660180496029,-0.6491202522606204,-1.1333543301775157,-0.825224534708265
23,0.7966599495171641,1.2109911339181976,1.114040578362569,-0.26887106148079487,-0.36154111508495695,1.0133167876944673,-0.13514969412773592
24,-0.5718457151156531,-1.7291066388144298,-1.6659768566348856,-0.9188918734685646,-0.6530448757645144,-1.833723045333557,-0.7318154257348709
25,-0.5846574942125625,-1.1387693902105867,-1.093524749113405,-0.8713329979859391,-0.5011211366715195,-1.2122772144824716,-0.20595374341064437
26,-0.5954087961895103,-1.3414831029563206,-1.0397083958981532,-0.9507503170430126,-0.6585430854767432,-1.2297514022183746,-0.1479748349265071
27,-0.5905996488192023,-0.7012242290020608,-0.4694645775833007,-0.5428092267901874,-0.652678133475465,-0.43081570255872526,-0.38926498539575816
28,-0.47432551246096133,-0.2262102230938914,-0.07891213182230689,-0.7653100170185476,-0.5603444684306246,-0.06088113935698622,-0.9568979915097638
29,-0.5954087961895103,-1.4288042591540022,-1.5430379793716749,-0.9393972217207447,-0.6571366357072463,-1.558925406619219,-0.8132285456711017
30,-0.5718457151156531,-1.1435675253100694,-1.3624812654314036,-0.8807310146300154,-0.6530448757645144,-1.557537200317313,-0.9073593820317515
31,-0.5954087961895103,-1.6535224496206695,-1.598218140308293,-0.931705226811809,-0.6622173941732536,-1.530039026663123,-0.7954076894363912
32,-0.5974135610306861,-1.677941061769616,-0.7958684298624001,-0.8753394360606261,-0.6584011317741622,-0.7362416766659544,-0.5698404568682062
33,-0.18030475990777983,0.521975754292273,0.01649111220531933,0.16469091587824367,-0.42906916351513463,-0.17088599061378223,-0.3655479492108102
34,-0.5905996488192023,-0.900638126064634,-0.9744065618100114,-0.852634518105629,-0.6448777219137476,-1.186619252428554,0.4132104582742736
35,-0.5690434571648124,-1.1679678601405645,-1.1143494167263337,-0.8903883986487445,-0.6301543002961059,-1.2100891587452975,-1.0364630382175155
36,-0.5580865783362987,-1.1705127415654029,-0.626067805861659,-0.9003068445278615,-0.6426719970193057,-0.7577682556512366,-0.9799669004907308
37,-0.586243056435138,-0.5562026304837981,-0.5990321092182144,-0.8431863734601761,-0.6483703781656449,-0.88167709805135,-0.1799509541255481
38,-0.5663175984123899,-0.4048330568649807,-0.3365422481598551,-0.3996445117361768,-0.6347647693980447,-0.45136677345054027,-0.9879103580397096
39,-0.5690434571648124,-1.302514015159871,-1.0828763782217399,-0.9011238006678661,-0.6491202522606204,-1.2003998694395637,-1.003297821083316
40,-0.5663175984123899,-1.5873271270695022,-0.8125349056671202,-0.7567850765157492,-0.6411487364335553,-0.9705621825466243,-0.5271902084548832
