Row,bagging,gradient_boosting,logistic_regression,mlp,random_forest,svc_linear,svc_rbf
1,5.247506701441729,3.3326902897901665,2.1784803985353793,3.8221939706184624,5.588850977837542,2.238615433784329,2.98921750310675
2,5.173663928363795,2.1902289654068996,1.5537577684646076,3.7914620186977896,5.162871245002968,1.513407470006858,2.6176672278231385
3,0.031499713233596675,0.9155547391953072,1.4403587475467003,0.1232070599354932,0.02551103228403559,1.3891218121289282,0.8055426076831368
4,4.992762774769253,1.7395092250628024,1.4989168697244821,3.8658989860160125,4.3341882250393935,1.469855358063283,2.24816329235132
5,5.397135697847945,1.249323032410887,1.8101763393728065,2.932621909136033,5.87891624922485,1.675165030007827,1.363739482787191
6,5.573645731937196,0.7193505816212172,1.5841232526405298,1.4192049158989855,2.885237364074853,1.7475672852072044,1.882296672715175
7,0.607573202822761,1.2994632359956122,1.5617026462315338,2.603708018657671,1.6787953029868161,1.492507045568717,1.41701848849698
8,0.061219119639903556,1.2474812926812853,1.4533195864108666,0.31789266817565864,0.06359156471719557,1.5063939453865454,1.1837771518697506
9,4.382931536956106,1.0970871317424737,1.5085766292952214,3.208433725204979,5.208558923717451,1.5742037244826041,0.8386508145038251
10,0.025992788915740098,0.19641173659534356,0.5749193563707098,0.16272136962323205,0.014282008744066928,0.6028701734133365,0.5714226194774288
11,0.04719315581812437,0.905369712923598,0.555069557388838,1.0633976419228799,0.08936423598340022,0.5981281538988414,0.5782012394939758
12,0.02457729477581751,0.8218637756849536,0.583808665678559,1.2996348053578217,0.03227131756837549,0.6381572535109553,0.5941540122755609
13,0.022172176172665946,0.568713093178112,0.4198602150802486,0.11847801561620049,0.014134688219810634,0.465869731566603,0.5735985412486906
14,0.023207035172416218,0.20445181493526335,0.5115119777706963,0.33956028859256066,0.017192177587214735,0.5354432066086825,0.5719357384861656
15,0.057400709373367886,0.606360211132964,0.9604340160094542,0.22593703060092885,0.03730058904717161,0.9626016777261202,0.6449988520817292
16,0.020151475137429334,0.5282600736528329,0.7394146025195005,0.11652847925123674,0.014777743866148876,0.7434469143711552,0.7412946067365628
17,0.022172176172665946,0.11555409496421709,0.46220538596669014,0.23208321260979914,0.014980709221393712,0.48512036009906523,0.5722625304344959
18,0.0219083506394811,0.29391141124543985,0.6110479471724128,0.13694568433800072,0.013264924655050197,0.600956316657245,0.6081647132505437
19,0.021022062245827276,0.3567711484765612,0.5291786017202681,0.10738646934657206,0.05511274131072697,0.5192256004044529,0.5983612143333749
20,0.02297885140135528,2.4492736115327953,1.8656952619351246,2.4930073160522044,0.03336722599807446,1.8018546259806252,1.010938552922747
21,0.029533779800416892,0.5490809828213357,0.5987558018422368,0.1456407588331923,0.016074428256445932,0.5735654158157587,0.6074420158526386
22,0.025265672451698196,0.6216890691860423,0.45152938454241665,0.11893101919040894,0.013449737816010464,0.4990070530686316,0.5872540304602014
23,0.21830350201092671,1.3980516780058088,1.1689679114190785,0.25597104552223693,0.042257389310044524,1.1169658928172548,0.6603229729830601
24,0.0219083506394811,0.10176946437530625,0.39270497402825266,0.10505587996444105,0.013083303854246288,0.4107187940065636,0.5959116750790402
25,0.020706495836923813,0.20992739012634334,0.4692767746933673,0.11423418538763162,0.027771687708068527,0.4878350288282315,0.6517033444252623
26,0.019703390112619956,0.16963865065665693,0.4774195646447408,0.0990381491114932,0.012571057299130665,0.48540939329632615,0.6587386270097462
27,0.020151475137429334,0.3113811205486303,0.5771749420026585,0.18490471676785344,0.013117517823358803,0.6177951564984536,0.6307283094109499
28,0.0312964483655749,0.45229995143352364,0.6646803478327878,0.13558522098957337,0.021919756915079573,0.6998812070461131,0.5755762566188146
29,0.019703390112619956,0.15336973793276193,0.4077718556696743,0.10117086250799914,0.01270196767444602,0.4426620853724557,0.5883479266617656
30,0.0219083506394811,0.2089301434213755,0.43118279963592787,0.11240157341581546,0.013083303854246288,0.4428314919078309,0.5799004563564741
31,0.019703390112619956,0.114165916104826,0.40092608992568823,0.10262320452191885,0.012229455828962876,0.4462049053601947,0.5899825996979743
32,0.019516890973997583,0.11011994900542672,0.5168181520501853,0.11345177663635012,0.012584266319756607,0.5613198421270074,0.6117333383219962
33,0.06249543916881608,0.7891628779969214,0.6893468105819975,0.40212663431230666,0.035122885307923846,0.6736013919862992,0.6333404166042693
34,0.020151475137429334,0.26239364996909714,0.48755623305459417,0.11790864683765415,0.013846599171679052,0.491427772507792,0.7399029269694134
35,0.022172176172665946,0.2038929211878047,0.4661752570753651,0.11052816981296956,0.015229923256405587,0.488139960490752,0.5687974197271713
36,0.023207035172416218,0.20337081532857065,0.546998749162529,0.10861435661010646,0.014053237238268448,0.5576489511392558,0.5735900642258351
37,0.02055824962029588,0.3504052870302616,0.5520386133251689,0.11977978521428319,0.013519827309918667,0.5372156446400245,0.654833192133106
38,0.022429137652394567,0.394671317367364,0.6048093166156234,0.2204280137212384,0.014795738317047108,0.6137135050511681,0.572910112906971
39,0.022172176172665946,0.17710171735149363,0.4708732247366706,0.1084571802387983,0.013449737816010464,0.4894935168088149,0.5715986813735564
40,0.022429137652394567,0.12533752416182395,0.5139847731300871,0.1373581122270807,0.014196063033175717,0.5232447679998282,0.6160836540886894
41,0.022172176172665946,0.19916386029371963,0.4919896143733591,0.1082733137721148,0.014506454548941344,0.509486373083428,0.5717863917992593
42,0.019703390112619956,0.163171195844147,0.45522627956378714,0.10471730563232,0.012703495771984754,0.46877138245770555,0.6703320831335063
43,0.02697913994969381,3.489546820820888,3.3976782111014567,3.0888723677085235,0.09884035228579512,3.2471441581159617,2.738396520364128
44,0.022172176172665946,0.1638899782895624,0.4145860570529822,0.11013806110485318,0.025299422020924212,0.4469984225861585,0.5588623571110343
45,0.019703390112619956,0.13820617079393296,0.49948106429852274,0.11687189918071053,0.012800593731224193,0.5346034044579229,0.5851680692862614
46,0.019516890973997583,0.1221120404268656,0.4545898357822584,0.11605059429910795,0.012584266319756607,0.5070952864954621,0.5932109793003769
47,3.309240115670279,0.21298948432338483,0.4712396278583749,0.5335172130003731,1.5186860036520773,0.5079535070496408,0.7066281154339576
48,0.02074601577235625,0.2524529778893424,0.5470356070425861,0.13990161767993192,0.013726443995389564,0.528350632887624,0.6020689766211295
49,0.0219083506394811,0.38610044623097894,0.5024101753565224,0.11174606126371867,0.013083303854246288,0.5154807355459853,0.613694205178268
50,0.021377304157385885,0.5540891775830818,0.6660717517805623,0.2137150902166014,0.024554003122746908,0.6519060773969574,0.6144098173791237
51,0.022254007113798546,0.47683282735110516,0.49963359056830214,0.1119025215389071,0.014684358818593759,0.5114184867818543,0.6106814100756937
52,0.019516890973997583,0.10565355135299587,0.4174131966058641,0.10243732436870201,0.012802848119860802,0.4917351440614028,0.5601642166217575
53,0.019516890973997583,0.36208602539982193,0.4524099895788096,0.1018781927254616,0.012946747186835068,0.4753199399360067,0.6961368528257392
54,0.020151475137429334,0.3807202873050152,0.5437293139467498,0.12177825582888818,0.013431200375889114,0.5449668385344787,0.737819445324539
55,0.020151475137429334,0.32612906692506005,0.4779768246682675,0.14512746271233082,0.013846599171679052,0.48974494089373277,0.7372271588094631
56,0.022172176172665946,0.12633219549607902,0.5086427276955436,0.12872980223572958,0.015005039748122725,0.5427573833134405,0.5683448370312603
57,0.019516890973997583,0.325674335833209,0.4567590034119193,0.10155717493715179,0.012946747186835068,0.4988458354223405,0.7018391929882263
58,0.022172176172665946,0.12079106590124505,0.5574637161719213,0.3524153719004261,0.013449737816010464,0.5951380145926528,0.5761113930644081
59,0.020151475137429334,0.5821228843879568,0.6392347919416604,0.19534356003454426,0.015909262281948867,0.6483413608888887,0.7166538384016916
60,0.019516890973997583,0.10565355135299587,0.4161078250602476,0.10078137802781974,0.012584266319756607,0.49006265796376325,0.5578304930675619
61,0.020356091842643535,0.2932014299056301,0.639673625683114,0.154161319107936,0.013923827809030133,0.6949346148067463,0.5546314069247156
62,0.0219083506394811,0.10508907355191875,0.45179205810419165,0.11743773166346405,0.018537887796475912,0.47565709555076136,0.6299817642227432
63,0.02225457447096009,0.32592789017707824,0.5030179690016525,0.10976180578029203,0.013340527670501163,0.5173290662460116,0.7340656779956246
64,0.019703390112619956,0.2692915446116855,0.4021588745780483,0.09780327693475196,0.012394710858226457,0.44833483386855727,0.6030637237589539
65,0.7847610389290842,0.2029707575279125,0.5322621276857928,0.1805496210079921,0.6074093528598329,0.5699155107100626,0.6187026680920367
66,0.03081265725340716,0.5629587397016313,0.78518742853732,0.21027909424304667,0.021763401996028442,0.7857703684371883,0.7362221509632346
67,0.022469612996865496,0.31329309751393025,0.538334106959121,0.15046720166651137,0.014147410736843957,0.5527025014779948,0.5842843640309069
68,0.022469612996865496,0.12037448534688377,0.5044714817839029,0.11288343508831436,0.013803098478153428,0.5462402418254084,0.5853858723521886
69,2.3089682256555535,3.1076796896528007,1.953343662674132,1.7508445600789502,3.9554017223592903,1.989650148377136,3.876536574879422
70,0.019516890973997583,0.2056334839397163,0.4736688742145246,0.10828467856846564,0.013964585558777219,0.5447719384534728,0.5521447000896929
71,0.020151475137429334,0.3329625308919204,0.5907445320842404,0.11820241054213028,0.013519827309918667,0.5782195254947274,0.6112754939010238
72,0.14058140373735312,0.08373814865291807,0.4853650618579725,0.22994028421631443,0.023436336442762738,0.5449883368228745,0.564321318658662
73,0.022172176172665946,0.30558474666705004,0.6611512306813754,0.14107802258241336,0.01908533830393442,0.7085953687813122,0.5952798410775479
74,0.019883888195293062,0.7495750607521384,0.49626070517095683,1.876807856656088,0.01971685687488588,0.5214830372793167,0.7047464980878284
75,0.0219083506394811,0.20860710314880251,0.4771823519779174,0.10635729214664216,0.014156872377211176,0.5010131626398533,0.57360607728023
76,0.022172176172665946,0.3187121917781221,0.4518889320161037,0.2692770056106237,0.014829787715092862,0.4804986306426383,0.5738221359007055
77,0.020151475137429334,0.31252854431104854,0.5124226425010987,2.484744536264714,0.016445152447579877,0.5142551601235851,0.7125482384814025
78,0.022962322927782823,0.4455248016033686,0.619906886786949,0.14337754719259502,0.017760929281335727,0.6147865151981909,0.6190341304522666
79,2.190952967208307,0.7835341129130727,0.8104206373358012,0.9679085724278903,1.35654344986505,0.8012186916213018,0.5997604589826954
80,0.019703390112619956,0.315786150759598,0.5743122806047881,0.10500113060684857,0.013255916354558755,0.621579591092161,0.6427516864632467
81,0.020151475137429334,0.18532602005202337,0.48342747346252607,0.10999158937601619,0.013431200375889114,0.5118697998123337,0.6697950211705015
82,1.5507852621381988,0.7370004574186534,0.8166865539504404,0.1071535770171554,0.7740039470543298,0.8450208279705747,0.6940917138692507
83,0.022706342841308815,0.1326293809756674,0.47868210652866056,0.2550393750301589,0.014295164462691305,0.5091203842788774,0.6302699232455704
84,0.02801409766931105,0.5993529204506601,0.6065152472735034,2.0559193324060145,0.025866845215339822,0.6231745420240176,0.6961205136130795
85,0.0219083506394811,0.4563932399775653,0.4368684647224192,0.12352215998891693,0.014733865403883594,0.4698069372184354,0.6260481319972735
86,0.024334224472674425,0.32070769161708734,0.6248948814151118,0.13718477450897107,0.013994914723389847,0.6308491053031001,0.5967349314821637
87,0.022172176172665946,0.4606195718175752,0.47637227343690686,0.1321060902000858,0.014533718076505229,0.49213992446868937,0.58207760094263
88,0.0219083506394811,0.27797225706591094,0.4594505588250865,0.10495168925053774,0.015132848713269267,0.49351476111483095,0.6091386016899175
89,0.019516890973997583,0.31773668136439326,0.4631401513095327,0.10448098303121654,0.013401983972475714,0.4858962947219828,0.5864651756269328
90,0.03689408380733629,0.5386972997140712,0.69213294874312,0.19237754763330034,0.05067363217392419,0.7189701501254671,0.6207850466899137
91,0.020130382484031845,0.4310223885370993,0.9945479187710569,0.1277941298222901,0.015124940774611002,1.0804413994961655,0.652502992512859
92,0.0219083506394811,0.3616112007017213,0.5618479638464657,0.1185190030419122,0.014956786986577913,0.5909988865999196,0.6174510715301983
93,0.0219083506394811,0.44808630663135723,0.5065210580511897,0.13342990492025233,0.0146829706957407,0.5356767679134334,0.5932353215420499
94,0.022172176172665946,0.18663489970945793,0.5024404651915145,0.29365975901949504,0.013936548973893492,0.539362711158863,0.577708913833899
95,0.020028047386096013,0.18150034842039034,0.5039897073513027,0.0978184022174794,0.012458675981217726,0.5620200181629955,0.5967868492113224
96,0.019760222755679926,0.6484070618728601,0.6949911054900099,0.1242442139544734,0.01746395323285807,0.7554200506806457,0.615760919951945
97,0.022013293957673506,0.6084089303807123,0.6820708819136634,0.1011175656997985,0.014280948787112757,0.6900097147080699,0.6372425313074042
98,0.020151475137429334,0.45389908823532554,0.6048281769834281,0.12348961481680353,0.014437764982006338,0.5945880248489884,0.630866604146266
99,0.0219083506394811,0.5037718161221416,0.5370278738385583,0.10656113315435134,0.014017143060618114,0.5694638037205005,0.6228091446993708
100,0.48130738980616916,1.247799156960238,1.7191578435063255,0.30769765780491254,1.5137108547850042,1.6977310791040408,1.188173703336794
101,0.4388037838832202,1.6808979118694078,1.6626203816471976,1.6550636796438474,0.45106319057374156,1.6359332402782374,1.1545715182166405
102,0.019516890973997583,0.8363689200705924,0.8959256332937038,0.12248423734709142,0.029282354156973465,0.957325176596939,0.6324138011206573
103,0.02040833158962931,0.4700492986811703,0.5394867803179588,0.10247828153833395,0.014277119470318074,0.5852285638330976,0.6639852238183725
104,1.7707624630448286,0.4340780455157907,0.5349986310769627,0.2114796810667491,0.3390985217465668,0.5730201521604142,0.5788361327353653
105,0.0219083506394811,0.3112266123936339,0.4584003785153249,0.10414500738037494,0.013083303854246288,0.4980338167127546,0.6145626325591841
106,0.020151475137429334,0.25985765450987974,0.5770153773687654,0.11422138726692861,0.013781409959890837,0.6058973447001209,0.6262548405656506
107,0.019516890973997583,0.22995479727486426,0.5664628681627308,0.15056703091474774,0.016141512933870623,0.5864059361192834,0.5951405813067869
108,0.022172176172665946,0.36010955788367427,0.48938669236733445,0.11825246529413368,0.014760954997129273,0.5242281584529918,0.5763798924614825
109,0.0219083506394811,0.5141057104981426,0.6235391090854413,0.133710046308006,0.015097547468171746,0.6600130975964194,0.6282458194502857
110,0.019516890973997583,0.2115580934097488,0.5972873202750814,0.12823715778474928,0.017590032291616525,0.6125686146408591,0.601817203678678
111,0.0219083506394811,0.6530955415735836,0.5591032082857827,0.4938594749897162,0.015259047072986854,0.5941377977511891,0.6237180204602578
112,0.022172176172665946,0.3532091087199838,0.4786372277638031,0.10889309226205778,0.014147410736843957,0.512758526608155,0.5755519117501172
113,0.020151475137429334,0.3766269773222978,0.541087260698282,0.16800314429368962,0.014999321452515549,0.5389647786857822,0.6304866593840106
114,0.019516890973997583,0.42438881395254396,0.49873981178433846,0.09829288900971321,0.012812629559954759,0.5649637066577992,0.6045219611158625
115,0.021190923995547502,0.649498266711755,0.8459898659509151,0.5894084012556141,0.01387748671711538,0.9157113231927098,0.6640740554097712
116,0.019516890973997583,0.3521317147018658,0.5285744977768289,0.09844496480270364,0.01450233289613061,0.5900902252087675,0.6124580446465908
117,0.02440544836878067,0.34840438523661094,0.5913159994702053,0.3677334421298111,0.01817459098750081,0.5866574944801068,0.6338878278699813
118,0.24614399844609597,0.9184710806289316,0.6938736108136728,0.38392497126308817,0.14593280293380959,0.741430211467714,0.6442049147217401
119,0.024515678915219535,0.7801984639045775,0.5706961698604596,0.10789258132121252,0.016194372036063234,0.6114316121137813,0.580452816420209
120,0.02385684306497074,0.5850155610569931,0.47145087401120267,0.42484859461594965,0.022927422928378665,0.52289969425655,0.6472021040005594
121,0.021535091746956964,0.34077549583928873,0.4607662775951139,0.6995554949977125,0.013290141579356669,0.5286372043477093,0.6048551567357772
122,0.019760222755679926,0.406740879506109,0.4826367308492461,0.1463267723921364,0.014253946759182862,0.5321537861062582,0.6056473895939652
123,0.028084390251104648,0.7093607846939545,0.7896683883815104,0.7861138943589756,0.017169550656032893,0.8624983460755286,0.5877178118024526
124,0.09999935873363286,1.086413626361345,0.7704194894425945,0.7310182104122885,1.362567948662556,0.7763767434179359,0.6572836800692128
125,0.09011386321781388,0.9112013529875513,0.6932038183628766,0.3863704700147331,0.044750476102975514,0.7386399322214492,0.6632049422490351
126,0.020370138315122237,0.8242348422853785,0.5771991312059792,0.14027367361522028,0.022421502498191626,0.6328566154082812,0.6612973677903464
127,0.019516890973997583,0.3167587717952112,0.4908655021559911,0.09820837468471946,0.013290141579356669,0.5910409411624411,0.6011117254018781
128,1.6868655514052984,1.519909103945516,1.238651110696848,0.18454725516518433,1.3072086187202123,1.307290521109052,1.1497350760925547
129,0.0219083506394811,1.8925049513275451,1.9756466242599795,0.6077711648085892,0.05636375333715671,2.0490729012228135,1.823807897138845
130,0.020151475137429334,0.24842682459077137,0.5799933639144566,0.10520339327565262,0.01415745198212989,0.577437016785622,0.6388797402970421
131,0.02228782499627762,1.0062420127526475,0.7276297595065184,1.6074824984052691,0.03505601706472701,0.7404388349044655,0.6552174857273321
132,0.029589404458516592,0.49348694119373404,0.8172373946411317,0.46693720436079594,0.027111561205600147,0.9474657961073549,0.6527156890293553
133,0.022172176172665946,0.9212959302654594,0.7304035165369597,0.8131694465826765,0.017682148973207662,0.756379138117498,0.6062894913275907
134,0.034298398120227405,0.31220522261675016,0.6328246073309749,0.19917513012628274,0.015906285329291836,0.6467074232196032,0.6006513991830031
135,0.020151475137429334,0.1344919329508939,0.449153617818056,0.10521742822517215,0.013117517823358803,0.5008584779799179,0.6244940873290759
136,0.0219083506394811,0.47760440434209717,0.6380321278915428,0.34718564429257864,0.01381256528808904,0.6995225266895148,0.6580244876301007
137,0.020151475137429334,0.32278103984661544,0.6335045789048895,0.2492725548736079,0.016924523146300084,0.6384383039625232,0.6512363435390792
138,0.021079655332288963,0.4118151621917589,0.6659010571297036,0.1125593031111966,0.015275510974261967,0.7191568087964367,0.6355472886750978
139,0.3140240739979821,1.4936982355263662,0.9534454219598356,2.278452667794947,0.09628059944377095,1.1190845338765623,1.0728374411691144
140,0.020130382484031845,0.3475155517121821,0.6535684493798197,0.11904921495702481,0.013207789755489873,0.6884547647243232,0.6488918701532351
141,0.04018701829500271,0.4654240801624368,0.6263821653727994,0.23209261229939876,0.016803986925828053,0.6435065651446478,0.6498117772126777
142,0.04893994742063662,0.792363238266585,0.6821240472517393,0.16583189198790865,0.016731283732469498,0.746416891216606,0.6560352227417354
143,0.019703390112619956,0.6190195236503513,0.6674711128272439,0.22515220060516394,0.012991560922698108,0.7065091921415866,0.6503945606918566
144,0.12325251121103586,2.0414512219596372,1.8830857681980877,3.027809671373136,0.15059449551320606,1.8829381310116138,2.76957316098671
145,0.022172176172665946,0.21382402903505535,0.828736634204813,0.12110735700598314,0.014179131432866034,0.8228523788243962,0.5631750278443202
146,0.022172176172665946,0.3219655687995666,0.5402880595719699,0.1132597471356476,0.019364902379680107,0.5733244375193093,0.5740625003632082
147,0.02036306702919804,0.29672716639360625,0.5927590538783589,0.09952197799547219,0.013599829453314597,0.7168796428279363,0.6053489381577001
148,0.019703390112619956,0.9478433048167763,0.854393679871632,0.1056086109442154,0.01376331322085522,0.9225549388394099,0.6731700799883706
149,0.022429137652394567,0.4825642535064716,0.5648181336566307,0.18102715920378007,0.01367517963295015,0.6274069656993111,0.656302472731735
150,0.019703390112619956,0.5320074725365629,0.5137853898568159,0.10274156869280933,0.013542447472154363,0.5657941926966419,0.6797124302237285
151,0.02305058871638001,0.6557060836563157,0.7219826523294554,0.14496644746545162,0.0212310081300248,0.7486502235071706,0.5670056638371936
152,0.02074601577235625,0.2373561411185371,0.6124655638152247,0.11223929632586617,0.013361199901941212,0.6180015530682158,0.6471775521039485
153,0.679368742305949,0.5400529966332082,0.6965126589030626,0.24330245822361996,0.5639061665793921,0.7396224755745919,0.6325407987339725
154,0.022172176172665946,0.04861288435899755,0.5313871244084758,0.10765854279003743,0.0136357506826274,0.565014167884714,0.5742943837154609
155,3.832717472797418,2.2071982183952175,2.371470901110014,1.9046472556913296,2.852492258292085,2.46311237827185,2.9302988286929477
