,uncertainty_sampling,entropy_sampling,margin_sampling,uncertainty_batch_sampling,consensus_entropy_sampling,vote_entropy_sampling,max_disagreement_sampling,random_meta_sampling,random_sampling_choice,perfect_meta_sampling,perfect_sampling_choice,meta_sampling,meta_sampling_choice
0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.36371110913270943,uncertainty_batch_sampling,0.6121571116282349,entropy_sampling,0.3333333333333333,margin_sampling
1,0.4580254307336702,0.4580254307336702,0.4580254307336702,0.36371110913270943,0.4580254307336702,0.4086942337492864,0.4395067659540396,0.404734532039589,margin_sampling,0.6646257567418823,uncertainty_batch_sampling,0.39673982800667434,uncertainty_batch_sampling
2,0.5620900417412045,0.5620900417412045,0.5620900417412045,0.40074983098072153,0.5620900417412045,0.49694296107112457,0.38044058710383194,0.5604395604395604,margin_sampling,0.7370573799228701,uncertainty_batch_sampling,0.4281280388570623,uncertainty_batch_sampling
3,0.6373248367961766,0.6373248367961766,0.6373248367961766,0.450683290332523,0.6373248367961766,0.530351619575324,0.47955099667205847,0.5726102941176471,entropy_sampling,0.7688395746648173,uncertainty_batch_sampling,0.4830680399500624,uncertainty_batch_sampling
4,0.6968270727063801,0.6968270727063801,0.6968270727063801,0.4935027796761326,0.6968270727063801,0.5923340478938786,0.6122213404516268,0.6019900497512438,vote_entropy_sampling,0.8319667982589332,uncertainty_batch_sampling,0.5238095238095238,uncertainty_batch_sampling
5,0.7173043492936828,0.7173043492936828,0.7173043492936828,0.5071523019593701,0.7173043492936828,0.6492704826038159,0.6251823588822802,0.6580387205387206,entropy_sampling,0.86999947999792,uncertainty_batch_sampling,0.6011396011396011,uncertainty_batch_sampling
6,0.7505774446554405,0.7505774446554405,0.7505774446554405,0.5432370834981447,0.7505774446554405,0.6519127286101467,0.6770403894589452,0.6671458070972146,uncertainty_sampling,0.8739752991586351,margin_sampling,0.6489450576796602,uncertainty_batch_sampling
7,0.771579506943983,0.771579506943983,0.771579506943983,0.5620900417412045,0.771579506943983,0.6501722901471025,0.6395604395604395,0.712903638894741,margin_sampling,0.8716529495756525,uncertainty_batch_sampling,0.6961805555555556,uncertainty_batch_sampling
8,0.7936003858242293,0.7936003858242293,0.7936003858242293,0.577388677711525,0.7936003858242293,0.6427794862237133,0.6900000427586148,0.7705853929892521,vote_entropy_sampling,0.8719262295081966,max_disagreement_sampling,0.7434690615207833,uncertainty_batch_sampling
9,0.781074168797954,0.781074168797954,0.781074168797954,0.6011396011396011,0.781074168797954,0.6685674651776347,0.7168658540219951,0.7763354805127204,vote_entropy_sampling,0.8778588047783238,uncertainty_batch_sampling,0.7833333333333333,uncertainty_batch_sampling
10,0.8129758557862857,0.8129758557862857,0.8129758557862857,0.60982868757259,0.8129758557862857,0.6543533749290982,0.7731048006028335,0.7806269195144542,margin_sampling,0.8795664391810518,consensus_entropy_sampling,0.8213104720279002,uncertainty_batch_sampling
11,0.8096117700434248,0.8096117700434248,0.8096117700434248,0.6212394488132169,0.8096117700434248,0.7143949252487771,0.7751937664737596,0.8185952012383901,margin_sampling,0.8776942355889724,consensus_entropy_sampling,0.8376623376623377,uncertainty_batch_sampling
12,0.839166237776634,0.839166237776634,0.839166237776634,0.6570417081535569,0.839166237776634,0.6969119659155856,0.7748668822987537,0.8268921095008052,uncertainty_batch_sampling,0.8758728938432956,uncertainty_batch_sampling,0.8484229928172708,uncertainty_sampling
13,0.8372912406442463,0.8372912406442463,0.8372912406442463,0.6623872969358889,0.8372912406442463,0.7033227848101266,0.7881626088494555,0.8330859788200184,uncertainty_batch_sampling,0.8833955223880596,max_disagreement_sampling,0.8598183245486151,uncertainty_batch_sampling
14,0.8373748689964222,0.8373748689964222,0.8373748689964222,0.6650447782243847,0.8373748689964222,0.7229609929078014,0.7909116253136326,0.8271037056098817,uncertainty_sampling,0.8855012434163214,uncertainty_batch_sampling,0.8578720848763888,uncertainty_batch_sampling
15,0.8570387284098278,0.8570387284098278,0.8570387284098278,0.6833715471121302,0.8570387284098278,0.7421198593073592,0.802007682918366,0.8291628982011858,uncertainty_sampling,0.8916602465331278,uncertainty_batch_sampling,0.8599798370965419,uncertainty_batch_sampling
16,0.852340902379132,0.852340902379132,0.852340902379132,0.6859515667527392,0.852340902379132,0.7631533718156704,0.7919884666872619,0.8312195592419347,max_disagreement_sampling,0.8939792199271057,consensus_entropy_sampling,0.873995463836698,uncertainty_batch_sampling
17,0.8693598633303186,0.8693598633303186,0.8693598633303186,0.7062685741931025,0.8693598633303186,0.8040679616055703,0.798582679754682,0.8253140285022507,consensus_entropy_sampling,0.8998397435897436,entropy_sampling,0.8939995759983039,uncertainty_batch_sampling
18,0.8673867965472344,0.8673867965472344,0.8673867965472344,0.716221794166208,0.8673867965472344,0.790761173560499,0.8051354001288158,0.8402045381911154,uncertainty_batch_sampling,0.9039246769467262,vote_entropy_sampling,0.8879838696772335,uncertainty_batch_sampling
19,0.8754239603928566,0.8754239603928566,0.8754239603928566,0.7211497211497211,0.8754239603928566,0.788191906438966,0.8029556650246306,0.8485454303127233,vote_entropy_sampling,0.9139831406955763,margin_sampling,0.9019682377090177,uncertainty_batch_sampling
20,0.8672331386086033,0.8672331386086033,0.8672331386086033,0.7309118245032546,0.8672331386086033,0.7974369574204216,0.7903615646426281,0.8506233447451714,uncertainty_batch_sampling,0.917991799179918,uncertainty_batch_sampling,0.8799827175113216,entropy_sampling
21,0.8693598633303186,0.8693598633303186,0.8693598633303186,0.7381541356744766,0.8693598633303186,0.7971316905140434,0.7906403940886699,0.8567341025299546,margin_sampling,0.9219971918989084,uncertainty_batch_sampling,0.9039861740090573,uncertainty_batch_sampling
22,0.8694312424922964,0.8694312424922964,0.8694312424922964,0.7405535990744994,0.8694312424922964,0.790100211562361,0.794472122198655,0.8713329902213072,consensus_entropy_sampling,0.9259760162292583,entropy_sampling,0.8838141025641025,uncertainty_batch_sampling
23,0.877466242954309,0.877466242954309,0.877466242954309,0.742945882672853,0.877466242954309,0.7968187623360037,0.8075537211740043,0.8795064584538268,uncertainty_sampling,0.9279815632801998,uncertainty_batch_sampling,0.8998702318204392,uncertainty_batch_sampling
24,0.8816549057050359,0.8816549057050359,0.8816549057050359,0.7453310696095077,0.8816549057050359,0.8015708970649029,0.8206833594157538,0.8853722987077235,uncertainty_sampling,0.9279815632801998,uncertainty_batch_sampling,0.9138756364189891,uncertainty_batch_sampling
25,0.8897667464354575,0.8897667464354575,0.8897667464354575,0.757153415690001,0.8897667464354575,0.799353795109197,0.8314919258239639,0.8833260915045302,vote_entropy_sampling,0.9299189863482186,uncertainty_sampling,0.9159879022579251,uncertainty_batch_sampling
26,0.8957598306498171,0.8957598306498171,0.8957598306498171,0.7688104245481295,0.8957598306498171,0.8260869565217391,0.8313220691701452,0.8874797061612898,entropy_sampling,0.9299189863482186,uncertainty_batch_sampling,0.9099996399985599,uncertainty_batch_sampling
27,0.8957598306498171,0.8957598306498171,0.8957598306498171,0.7734291084854994,0.8957598306498171,0.8282377189969083,0.8142546303667144,0.8935909636643257,uncertainty_batch_sampling,0.9319302966237427,uncertainty_batch_sampling,0.91399690388854,uncertainty_batch_sampling
28,0.8936900000401169,0.8936900000401169,0.8936900000401169,0.7875,0.8936900000401169,0.8346662094472952,0.8142546303667144,0.8956242472902449,uncertainty_batch_sampling,0.93791034253462,max_disagreement_sampling,0.915994623655914,uncertainty_batch_sampling
29,0.8936900000401169,0.8936900000401169,0.8936900000401169,0.7945845004668535,0.8936900000401169,0.8474214220323466,0.8099488701153794,0.9017133962635044,uncertainty_batch_sampling,0.9379441497347614,entropy_sampling,0.9039861740090573,uncertainty_batch_sampling
30,0.8897243107769424,0.8897243107769424,0.8897243107769424,0.7945845004668535,0.8897243107769424,0.8456263507694308,0.8168080637019426,0.9038754225476218,entropy_sampling,0.9459824983294587,max_disagreement_sampling,0.9179970478937242,uncertainty_batch_sampling
31,0.8938126855773585,0.8938126855773585,0.8938126855773585,0.7945845004668535,0.8938126855773585,0.8538961038961039,0.8146722550109771,0.899806024463361,vote_entropy_sampling,0.9439919348386168,uncertainty_batch_sampling,0.8979963278678033,margin_sampling
32,0.9018268225149164,0.9018268225149164,0.9018268225149164,0.7923450063127118,0.9018268225149164,0.870600414078675,0.8253140285022507,0.8977016981518107,consensus_entropy_sampling,0.9439964157706093,uncertainty_batch_sampling,0.9219971918989084,uncertainty_batch_sampling
