query_number,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,cat_to_num,cohesiveness.mean,cohesiveness.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_attr,nr_bin,nr_cat,nr_cor_attr,nr_inst,nr_norm,nr_num,nr_outliers,num_to_cat,one_itemset.mean,one_itemset.sd,range.mean,range.sd,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t2,t3,t4,t_mean.mean,t_mean.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,wg_dist.mean,wg_dist.sd,ch,int,nre,pb,sc,sil,vdb,vdu,dataset_id,estimator,best_strategy,best_score
0.0,0.11404206278385366,0.18289444254892814,0.8880874089244021,0.8397462942395407,0.09765886287625418,0.0,55.07931516513378,21.26817482188579,0.1383048214121958,0.1883919369627844,0.009908625156403911,0.020139245746641714,0.080543701689491,0.2826083992619714,0.16076805995852977,0.3307519716032648,0.15103462407062554,0.31927072253707045,10.23972602739726,0.2377911815068493,0.3809862389649548,45.854559347445225,187.39094792283817,0.042051359527397254,0.12605841836212767,1.0,0.0,0.5799747496220278,0.3341376897195471,0.5818144726027398,0.4264534884017117,0.05315767808219178,0.1869306861085306,146.0,76.0,0.0,0.053660840812470474,1495.0,0.0,146.0,108.0,,0.3411214953271028,0.33552583146301457,0.9468423219178083,0.1869306861085306,0.2446926006777263,0.14426288260186715,0.14747782559792602,6.646273199955307,0.2889776695481863,0.22632530125001316,0.09765886287625418,0.016722408026755852,0.17123287671232876,0.5835125979978926,0.383886551234273,0.4512647331479274,0.2802343134979426,0.08054370168949097,0.07951522617930072,4.476647248642315,0.6187638430752583,263.18464832351873,5.180246795534587,0.6740816204076471,-0.394748642249536,0.0,0.15939418349808054,2.3073889578512756,9.893147653583161e-08,44715.0,SVCLinear,consensus_entropy_sampling,0.862
1.0,0.10041549552927256,0.2044173307607713,0.8791602098650749,0.8249981156132603,0.09798657718120805,0.0,54.86245936451342,21.162276160591755,0.1382118527302655,0.18846193733775132,0.009917331770474973,0.02015996626502824,0.08060004339472679,0.28288217515705844,0.1608294559399695,0.33083511707547647,0.1510456803335169,0.31928223964239566,10.205479452054794,0.24933553767123293,0.3865761260570745,45.75538331766696,186.75393275846866,0.0422459457,0.12675959107854218,1.0,0.0,0.580004938907787,0.33408274596147575,0.5819352979452055,0.42642962993482725,0.05315767808219178,0.1869306861085306,146.0,76.0,0.0,0.05347189418989136,1490.0,0.0,146.0,106.0,,0.34515366430260047,0.3363050788730589,0.9468423219178083,0.1869306861085306,0.2447767141819872,0.14431581565521837,0.1432152575560214,6.639803077250532,0.2889765677434144,0.22632517657081336,0.09798657718120805,0.016778523489932886,0.17123287671232876,0.5835237997303178,0.383822814853221,0.4537648986047563,0.2795066175151831,0.0806000433947268,0.0795637186302333,4.477210729779088,0.6181400866357338,248.3397435948111,5.3908754724744234,0.6228603850150561,-0.517227684108017,0.0,0.19546548041217257,2.3089395442429175,4.853581891496935e-07,44715.0,SVCLinear,vote_entropy_sampling,0.886
2.0,0.08630187367187382,0.20164240969730313,0.8791752886027069,0.8254886093741048,0.09831649831649832,0.0,54.706164509680136,21.086451889260047,0.13817907180152392,0.18848987691243194,0.009903859259968737,0.02014844737173293,0.08055513993556292,0.2826853138407428,0.16082270433922302,0.3308245956193919,0.1510373843619645,0.31926685773725033,10.17123287671233,0.25307682876712334,0.39270297176915053,45.62051007631587,186.12029367681674,0.04225524749178082,0.12677721479331994,1.0,0.0,0.5800091522900235,0.3341335658155976,0.5819368561643836,0.4264271384514469,0.05315767808219178,0.1869306861085306,146.0,76.0,0.0,0.0533774208786018,1485.0,0.0,146.0,106.0,,0.34515366430260047,0.33634292638187185,0.9468423219178083,0.1869306861085306,0.2447221200012193,0.14425238160897919,0.14136732218976222,6.630492629363577,0.2889993662498963,0.22629852695610606,0.09831649831649832,0.016835016835016835,0.17123287671232876,0.5835222655320327,0.3838630238130032,0.45376489860475633,0.27956041237257573,0.08055513993556289,0.07953500856595935,4.476307618431952,0.6178977207389106,206.6662806391334,5.575219628977684,1.4205030611229585,-0.5627228388449454,0.0,0.17521823803325517,1.8111782010819955,1.1677537383056514e-06,44715.0,SVCLinear,uncertainty_sampling,0.908
3.0,0.08438545392812324,0.19608614153601694,0.8789963123076826,0.8249675504631677,0.09864864864864865,0.0,54.51581371410473,21.0786137790986,0.1382124173704686,0.18844580879254536,0.009893434160385165,0.02012427066767676,0.08055073396633626,0.2823745338092691,0.16085462141001192,0.3308736240783265,0.15105552560950117,0.31929532009791056,10.136986301369863,0.25237424315068496,0.3914002651953634,45.697229811146464,185.58219728370818,0.04225732414726028,0.12675364922474697,1.0,0.0,0.5800931020964457,0.3341542058509873,0.5819463253424658,0.4264269738946521,0.05315767808219178,0.1869306861085306,146.0,76.0,0.0,0.05394426074633916,1480.0,0.0,146.0,106.0,,0.34515366430260047,0.33641133507614207,0.9468423219178083,0.1869306861085306,0.2446916847639106,0.14428898570924362,0.1570920191380724,6.625817574991294,0.28906147261765547,0.22624339598049256,0.09864864864864865,0.016891891891891893,0.17123287671232876,0.5836416892277552,0.38390156442023643,0.4537648986047563,0.27963724781929955,0.08055073396633616,0.07951403769345644,4.47645292337697,0.6194276148714095,245.84894680786869,5.387628603676971,0.6234622335586396,-0.5165278992804576,0.0,0.1950673233627875,2.3146178772241033,4.912862625613103e-07,44715.0,SVCLinear,uncertainty_batch_sampling,0.912
4.0,0.06319060899976263,0.14374929843881215,0.8753449119982992,0.8256022267003295,0.09898305084745762,0.0,54.5719001588983,20.98000596636419,,,0.00983347250077229,0.020100669378152972,0.08018528969471969,0.2818390851902141,0.16089348763045772,0.33094328508846127,0.15113514174365217,0.31943414042832263,10.102739726027398,0.25238178424657537,0.3914412472264776,,,0.042217908312328765,0.12661168096838168,0.9863013698630136,0.1166368587784185,0.5802351543022986,0.3346565371085745,0.5819557945205479,0.42642682466019677,0.05508029452054794,0.18881738483713134,146.0,74.0,0.0,0.0533774208786018,1475.0,2.0,146.0,104.0,,0.3476190476190476,0.3369376634714608,0.9312210753424658,0.218487311397855,0.24335011605226764,0.14529488597122847,,,0.2961584131115283,0.2395511835148214,0.09898305084745762,0.01694915254237288,0.17123287671232876,0.5838234572711092,0.3840542738716729,0.4553268543137435,0.27916392876353235,0.0801852896947198,0.07957176381260889,4.468703032049751,0.6130305264229245,230.5203843304641,5.315961040916231,1.3026710277965048,-0.5316819073583952,0.0,0.16769487650621276,1.9073023284502915,1.0115832961902726e-06,44715.0,SVCLinear,entropy_sampling,0.914
5.0,0.12171319641930081,0.2136126574700929,0.8748177343072149,0.825596545395083,0.09931972789115646,0.0,54.537759088010205,20.941821496816107,,,0.009817350251086208,0.020081425816083378,0.08006048965768171,0.2815629508828591,0.16092335652368597,0.33098513753178904,0.15114005922453042,0.319434857582048,10.068493150684931,0.24914257876712328,0.3862552533441474,,,0.042243249602054785,0.1267199312763244,0.9863013698630136,0.1166368587784185,0.5803581988864038,0.3348654285203968,0.5819456746575342,0.42642927250702145,0.05508029452054794,0.18881738483713134,146.0,74.0,0.0,0.0533774208786018,1470.0,2.0,146.0,104.0,,0.3476190476190476,0.3370537266630076,0.9312210753424658,0.218487311397855,0.2430595864610262,0.1453521041142364,,,0.29616985141181246,0.23953672086835406,0.09931972789115646,0.017006802721088437,0.17123287671232876,0.5839151069254185,0.3841638150205566,0.4553268543137435,0.2793335128116704,0.08006048965768173,0.07959415410954736,4.464721017984856,0.6127151752247347,204.69283012941983,5.572728801165406,1.416694327757834,-0.5637263620837506,0.0,0.17622489661115617,1.8054564245232867,1.1919465217227462e-06,44715.0,SVCLinear,uncertainty_batch_sampling,0.922
6.0,0.04608752840414147,0.11187068520620388,0.8740695699867147,0.8257512267897598,0.09965870307167235,0.0,54.601670488481226,20.86645296939504,,,0.009760434034013145,0.02005585513144186,0.07974445474217472,0.2810267260420722,0.16105910339249954,0.3312490226540502,0.15139464104358616,0.31993317783923547,10.034246575342467,0.25308040410958904,0.39269286239486206,,,0.0422869202958904,0.12690045613970471,0.9863013698630136,0.1166368587784185,0.5806518680443219,0.3352885193360297,0.5819637671232877,0.4264300271694831,0.055681917808219177,0.18964153089572958,146.0,74.0,0.0,0.05413320736891828,1465.0,2.0,146.0,104.0,,0.3476190476190476,0.3372245200543241,0.9306194520547946,0.21916207281625713,0.24221490035839693,0.14567687272571261,,,0.29620445335903245,0.23949548801588433,0.09965870307167235,0.017064846416382253,0.17123287671232876,0.5841053378449983,0.38426208292510405,0.4553268543137435,0.2795650414657048,0.07974445474217474,0.07966224201871487,4.457212793841627,0.6089824910488605,204.40992987471915,5.565693055993264,1.414874450695258,-0.5658714211857376,0.0,0.17705818485904204,1.8018653266262148,1.2051095192816834e-06,44715.0,SVCLinear,consensus_entropy_sampling,0.92
7.0,0.15280194847041753,0.23990572282103906,0.8738723865880864,0.8256999671026741,0.1,0.0,54.4018581442637,20.799004286393508,,,0.009767185762947758,0.020052926939789096,0.0797620656111479,0.2810318743012458,0.16105923316990473,0.33124707114107704,0.15139483695676328,0.3199269421115256,10.0,0.25235728938356167,0.39138273791829126,,,0.04218742361917808,0.1266002953997352,0.9863013698630136,0.1166368587784185,0.5806840841246013,0.33526081273167996,0.5819904691780822,0.4264319311151152,0.055681917808219177,0.18964153089572958,146.0,74.0,0.0,0.0543221539914974,1460.0,2.0,146.0,104.0,,0.3476190476190476,0.3372734655701206,0.9306194520547946,0.21916207281625713,0.24226197865121912,0.14565890953554167,,,0.29624276683204165,0.23945285473834999,0.1,0.017123287671232876,0.17123287671232876,0.5841491565099769,0.38424109371530907,0.4553268543137435,0.27961155603071147,0.07976206561114794,0.07966719873080443,4.457676683068748,0.6094233355102151,232.06721806169014,5.237802498183802,1.0417267245323576,-0.4798694117223211,0.0,0.1554325406430295,2.097463778026136,6.406012321556857e-07,44715.0,SVCLinear,entropy_sampling,0.922
8.0,0.12132464947331671,0.24773745865898197,0.8739446667429841,0.8255874718973308,0.10034364261168385,0.0,54.181031196305845,20.748850250015163,,,0.009789231355887457,0.020071063196254475,0.07981710092574555,0.2813346832327756,0.1610608333380642,0.33125001259135395,0.15140026156433617,0.3199327920749782,9.965753424657533,0.2522473869863014,0.3912220930957723,,,0.04215975180410959,0.12651455466990286,0.9863013698630136,0.1166368587784185,0.5807097148943181,0.33518192772268507,0.5820155342465753,0.42643455733497737,0.055681917808219177,0.18964153089572958,146.0,74.0,0.0,0.0543221539914974,1455.0,2.0,146.0,104.0,,0.3476190476190476,0.3372509082524563,0.9306194520547946,0.21916207281625713,0.24238862681632545,0.14563697804668838,,,0.2962417620497713,0.23945261031642903,0.10034364261168385,0.01718213058419244,0.17123287671232876,0.5842152258704828,0.38418473485943316,0.4553268543137435,0.2795971931246122,0.07981710092574554,0.07967416624226396,4.4587794005842545,0.6099820024469087,257.255676516417,5.164724767736402,0.6718812288131264,-0.39998338693096164,0.0,0.16067198435386548,2.300059844777425,1.0839792962323649e-07,44715.0,SVCLinear,consensus_entropy_sampling,0.93
9.0,0.06701269061883486,0.15327933938527838,0.8740570209189907,0.8258535678511094,0.1006896551724138,0.0,53.91899784482759,20.686837994009476,,,0.009792443448347142,0.020072142842105893,0.07978291840596041,0.28137646689045626,0.16114416258264594,0.3313874458072789,0.15163468581682157,0.32030644823803806,9.931506849315069,0.2522263578767123,0.3912513190753438,,,0.04169427125547945,0.12405627450989143,0.9863013698630136,0.1166368587784185,0.5807988300897496,0.33524354866461653,0.5820360547945205,0.42644097200135334,0.05701801369863013,0.18975186153482354,146.0,74.0,0.0,0.0547945205479452,1450.0,2.0,146.0,104.0,,0.3476190476190476,0.33725219405067125,0.9292833561643835,0.21917348165073886,0.24228107214089142,0.14569900175456676,,,0.2962482669308732,0.23944376452631475,0.1006896551724138,0.017241379310344827,0.17123287671232876,0.5842818980318061,0.3841953224377956,0.4553268543137435,0.2796079738037463,0.07978291840596041,0.07972436678503692,4.46113406871522,0.6109781488257806,229.40942622939897,5.305622578784984,1.3020465459295627,-0.5340292694619516,0.0,0.16952091184798398,1.8973184583022946,1.0432388512380648e-06,44715.0,SVCLinear,entropy_sampling,0.936
