,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,cat_to_num,cohesiveness.mean,cohesiveness.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_attr,nr_bin,nr_cat,nr_cor_attr,nr_inst,nr_norm,nr_num,nr_outliers,num_to_cat,one_itemset.mean,one_itemset.sd,range.mean,range.sd,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t2,t3,t4,t_mean.mean,t_mean.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,wg_dist.mean,wg_dist.sd,ch,int,nre,pb,sc,sil,vdb,vdu,dataset_id,query_number,estimator,best_strategy,best_score
0,0.030170235907419723,0.12532626110886683,1.4492105360824916,1.564602729171608,0.022817723534093923,0.0,489.22585566463255,152.9218412743536,0.05639930808757522,0.1352864853905936,8024593101.597387,202147655616.8062,450640158927.0594,2968154252604.494,,,,,43.825581395348834,240263.9441709651,1147744.6214229753,211.6411451727872,489.44365109928856,122184.31089474837,607541.7398665643,1292881.8478995233,4115010.5052739778,158019.0987219757,754390.2478751284,128533.67858884882,800115.5866098515,-29922.283463790693,277605.64186236856,86.0,52.0,0.0,0.030095759233926128,3769.0,0.0,86.0,76.0,,0.17097415506958252,0.27078891735325644,1322804.1313633139,4184454.9664340136,168194.94571439418,653696.7568964037,8.369347301726146,11.163034824266498,0.310370542969423,0.23693678484134023,0.022817723534093923,0.0010612894667020429,0.046511627906976744,133069.84194878966,736285.8283324988,0.28635713650942407,0.2935833021155475,450640158927.0594,2300236346904.6904,2.573938984945233,0.4532698097773726,5704.006919105443,10784682.32156279,0.6906733618754595,-0.7198524769224792,0.0,0.5650046917779024,0.6434999512245536,5.521937862504242e-09,44185.0,0.0,GaussianNB,margin_sampling,0.5946263205947568
0,0.011825758572663053,0.06592363887653269,1.4472226135618227,1.5622021382226847,0.022848034006376194,0.0,488.39251793304993,152.56016495180762,0.05640244780545282,0.13528308607968376,8021898141.005515,202094682143.11758,450741194392.7321,2967777239787.186,,,,,43.76744186046512,240352.35539177616,1147873.8904311382,211.37450061656293,488.79197844662656,122317.62067837424,606599.8998820474,1292881.8478995233,4115010.5052739778,158175.6911354799,755160.6670015855,128960.6966083779,801831.50599851,-29922.283463790693,277605.64186236856,86.0,52.0,0.0,0.030095759233926128,3764.0,0.0,86.0,76.0,,0.17165668662674652,0.27114119306580275,1322804.1313633139,4184454.9664340136,168234.11608752483,653764.7443899822,8.364851871349988,11.155454471056977,0.31037042962707695,0.23693669678152482,0.022848034006376194,0.0010626992561105207,0.046511627906976744,133282.11241509265,737426.7545504271,0.2872627181445801,0.2936003274835351,450741194392.7321,2300150899166.8076,2.5742919300672984,0.4530983087317111,5687.796530902258,10784111.364830926,0.6905722154082878,-0.719378861857987,0.0,0.5646453637950294,0.6437219295790227,5.537741920496526e-09,44185.0,1.0,GaussianNB,max_disagreement_sampling,0.6138551380042059
0,0.008581248404653435,0.01684004968736546,1.4472726864426007,1.5622306711663398,0.022878425113061984,0.0,487.7671255653099,152.44991775565228,0.05641158701623967,0.13527808512346898,8018676053.389343,202047543937.78763,450832038032.1864,2967459406784.222,,,,,43.7093023255814,240368.63091638952,1147471.260983547,211.1286247905618,488.1446558154733,122064.71075953305,603604.3501632506,1292881.8478995233,4115010.5052739778,158324.41184752618,755866.001935187,129437.18090697675,805068.4818008243,-29922.283463790693,277605.64186236856,86.0,52.0,0.0,0.030095759233926128,3759.0,0.0,86.0,76.0,,0.17165668662674652,0.27114187893985736,1322804.1313633139,4184454.9664340136,168262.60826764168,653827.6172476646,8.361103918585284,11.147930717190668,0.31037027610101325,0.2369366610753678,0.022878425113061984,0.0010641127959563714,0.046511627906976744,133476.62906524257,738492.8264747328,0.28726271814458015,0.29360174599951994,450832038032.1865,2300097843095.6206,2.5743084242055367,0.4533354885329607,5675.555613178166,10784293.693755414,0.6904687598541142,-0.7190866740092611,0.0,0.5645079610568211,0.6435936759005155,5.553636702128262e-09,44185.0,2.0,GaussianNB,consensus_entropy_sampling,0.6114490710099469
0,0.02915395066969755,0.08568260529270756,1.4472980347167448,1.56214545464172,0.02290889717634523,0.0,486.9049846830048,152.13805853641534,0.056418555019355755,0.13527690227654138,8024560558.575051,202173426607.31268,451103719061.00037,2969231205104.6265,,,,,43.651162790697676,240476.44703980233,1148007.9129978921,210.88258151072355,487.49070310790535,121809.31290244081,601219.9086092716,1292881.8478995233,4115010.5052739778,158389.10474800857,756258.0689883551,129712.41286881978,807197.815796439,-29922.283463790693,277605.64186236856,86.0,52.0,0.0,0.030095759233926128,3754.0,0.0,86.0,76.0,,0.17165668662674652,0.2711325553941104,1322804.1313633139,4184454.9664340136,168317.63336075668,654023.464492105,8.35768689874961,11.140339870424155,0.3103701072118746,0.23693664501290582,0.02290889717634523,0.0010655301012253596,0.046511627906976744,133553.8200025417,739059.020610544,0.2872627181445801,0.2935892950287573,451103719061.00006,2301431234017.534,2.5748627571048273,0.4532070889963749,5675.881931254702,10789078.17759369,0.6903629773983335,-0.719281732968446,0.0,0.5649648811132175,0.6423608910742489,5.5696229908505645e-09,44185.0,3.0,GaussianNB,uncertainty_sampling,0.6165406182602444
0,0.02333190161683985,0.13279586484685127,1.4473002548477178,1.5620790967548241,0.022939450520138703,0.0,486.03579287810084,151.81567793684735,0.05644011574279714,0.13527758508714782,8030726545.717173,202331522872.477,451408351691.3268,2971287218485.1924,,,,,43.593023255813954,240627.35586843026,1148801.9743700176,210.6422622315339,486.84234166277656,121861.25289401825,601152.9645138802,1292881.8478995233,4115010.5052739778,158420.2950836313,756393.9204301758,129790.58672093024,807474.4775336703,-29922.283463790693,277605.64186236856,86.0,52.0,0.0,0.030095759233926128,3749.0,0.0,86.0,76.0,,0.17165668662674655,0.27112704405361765,1322804.1313633139,4184454.9664340136,168366.59176951897,654246.3077481992,8.354014906973385,11.1327811441456,0.31036997909644853,0.23693657444527813,0.022939450520138703,0.0010669511869831954,0.046511627906976744,133588.58587076495,739225.7125936135,0.2872627181445801,0.29358187999756874,451408351691.3264,2302887912863.821,2.5754459352841272,0.45310873120254475,5671.049954043026,10793417.606598856,0.6903355443150843,-0.719393894070027,0.0,0.5651340651491763,0.6419795187746702,5.584796742857545e-09,44185.0,4.0,GaussianNB,max_disagreement_sampling,0.6176538010792154
0,0.008492556585285872,0.019106736237438846,1.447404356683394,1.5622227717437962,0.022970085470085472,0.0,485.38363882211536,151.5147927991742,0.05644342856874278,0.13527597138279962,8029223094.166619,202335809188.90857,451568611186.06586,2971611176959.662,,,,,43.53488372093023,240807.50638659592,1149321.7426205834,210.38903118427706,486.1892643447176,121799.52259819808,599889.8240704675,1292881.8478995233,4115010.5052739778,158566.91900033588,757087.9644180957,130015.51695721512,808791.9878425245,-29922.283463790693,277605.64186236856,86.0,52.0,0.0,0.030095759233926128,3744.0,0.0,86.0,76.0,,0.17165668662674652,0.2711233292447808,1322804.1313633139,4184454.9664340136,168404.8278247072,654360.258420571,8.349993555812343,11.125245815380907,0.310369789515017,0.23693658448196495,0.022970085470085472,0.0010683760683760685,0.046511627906976744,133779.72997264098,740291.1547641719,0.28726271814458004,0.29357708253324477,451568611186.0658,2303273960920.2754,2.575288520750927,0.45303652669213995,5657.398336180275,10794030.577550123,0.6902267052193609,-0.7189886194491759,0.0,0.5649203066239092,0.6419493241773075,5.6009471093782434e-09,44185.0,5.0,GaussianNB,consensus_entropy_sampling,0.6176517430487125
0,0.010738187155146722,0.0188450953209687,1.4472492952747453,1.5620993046947858,0.023000802353570472,0.0,484.85217471248995,151.36495426464677,0.05645162981263054,0.13528748408418886,8032817931.376494,202408988023.90573,451834947879.0441,2972784431896.7847,,,,,43.47674418604651,240867.53684562212,1149729.9315014977,210.19084229873303,485.54450106353164,121648.63426240759,599343.4858784482,1292881.8478995233,4115010.5052739778,158562.10198604726,757050.8871636158,129968.58789117442,808985.9776510514,-29922.283463790693,277605.64186236856,86.0,52.0,0.0,0.030095759233926128,3739.0,0.0,86.0,76.0,,0.1716566866267465,0.27113340581036355,1322804.1313633139,4184454.9664340136,168466.5537678805,654550.0588423377,8.348473100344217,11.118138226141179,0.3103697031844027,0.23693645744106956,0.023000802353570472,0.0010698047606311847,0.046511627906976744,133741.83039599194,740194.9606134944,0.28726271814458004,0.2935910258424655,451834947879.0443,2304233874642.5596,2.5749903297601477,0.4532444683049635,5647.814153495769,10797332.662953837,0.6902393431843326,-0.7190462899509606,0.0,0.5649415539013541,0.6421516852581165,5.6157944249706416e-09,44185.0,6.0,GaussianNB,uncertainty_batch_sampling,0.6199270330585436
0,0.012168369427846399,0.044642120002925056,1.4471568623019835,1.5621851418215362,0.023031601499732192,0.0,484.5005105115158,151.25720419276186,0.056421272517492994,0.13529335989400262,8039465365.956264,202433584356.01944,451830759901.3212,2972911501476.823,,,,,43.41860465116279,240923.71103391275,1149951.7730293432,210.16817292483896,484.8826109993439,121659.02296378407,599256.730853873,1292881.8478995233,4115010.5052739778,158556.37641945214,756974.1041220403,129946.60417024419,808963.540609323,-29922.283463790693,277605.64186236856,86.0,52.0,0.0,0.029822161422708618,3734.0,0.0,86.0,76.0,,0.17165668662674652,0.2711476608868491,1322804.1313633139,4184454.9664340136,168482.88586044646,654542.5688607212,8.350925819450936,11.114190212983209,0.31037002591678403,0.2369357968845162,0.023031601499732192,0.0010712372790573112,0.046511627906976744,133730.17636406398,740135.5356124939,0.28726271814458004,0.29361055760167093,451830759901.3213,2304210050103.2603,2.5741645683645467,0.45333025660368,5642.878086778815,10797872.105023772,0.6902519874007784,-0.7191856159780082,0.0,0.5650537529559048,0.6420077044767629,5.630701168657472e-09,44185.0,7.0,GaussianNB,consensus_entropy_sampling,0.6205128205128205
0,0.05039582663238846,0.1381365148518115,1.4470979098138428,1.5620882764173099,0.02306248323947439,0.0,483.7422314963797,151.0160040065771,0.056424674392217974,0.13529071318609717,8047631597.559573,202622169978.77856,452191023074.1741,2975472407077.4316,,,,,43.36046511627907,240941.9889309535,1150130.9418647916,209.96352148445223,484.25976484344636,121325.62069549256,596391.7823953064,1292881.8478995233,4115010.5052739778,158607.84559543972,757248.0062441452,130203.25765861628,811270.1618006732,-29922.283463790693,277605.64186236856,86.0,52.0,0.0,0.029822161422708618,3729.0,0.0,86.0,76.0,,0.17165668662674652,0.27115192318707393,1322804.1313633139,4184454.9664340136,168553.03936957254,654802.6829460736,8.347891043965749,11.107319357831942,0.3103699135297865,0.23693570290492733,0.02306248323947439,0.0010726736390453205,0.046511627906976744,133783.08527355763,740555.6819767223,0.2872627181445801,0.29361631127196,452191023074.17377,2306087240898.0967,2.574425967408635,0.45334702682931893,5646.27119033748,10804707.863884917,0.6901824952901665,-0.7196515368458888,0.0,0.5656470203993693,0.6407818268637109,5.646598865291793e-09,44185.0,8.0,GaussianNB,uncertainty_sampling,0.6190344327040829
0,0.0035321857078569295,0.00890213122317769,1.4470799081426848,1.5621777394828509,0.02309344790547798,0.0,483.3100916353383,150.97621818934806,0.056416182958689845,0.1352998941480069,8047759860.542585,202629236223.229,452193390272.53644,2975961924404.258,,,,,43.30232558139535,241044.42672587791,1151004.5566806418,209.70603071770094,483.6061005727674,121466.6239737209,598783.1148307244,1292881.8478995233,4115010.5052739778,158479.2787943984,756680.9831863288,129796.15184590696,808833.6578019133,-29922.283463790693,277605.64186236856,86.0,52.0,0.0,0.029822161422708618,3724.0,0.0,86.0,76.0,,0.17165668662674652,0.27116020885020264,1322804.1313633139,4184454.9664340136,168551.62328958404,654804.8805746505,8.343940586628895,11.099616143021667,0.3103697271229731,0.23693570617951246,0.02309344790547798,0.0010741138560687433,0.046511627906976744,133608.00971906303,739713.8610040473,0.28726271814458004,0.2936274115664667,452193390272.5365,2306665409768.305,2.5739315027899092,0.4535813445604585,5644.591348563094,10805914.282853903,0.6902364025410963,-0.7199480978113005,0.0,0.5659218953293618,0.6404960474045684,5.661158980733791e-09,44185.0,9.0,GaussianNB,uncertainty_batch_sampling,0.6202967054870583
