,uncertainty_sampling,entropy_sampling,margin_sampling,uncertainty_batch_sampling,consensus_entropy_sampling,vote_entropy_sampling,max_disagreement_sampling,random_meta_sampling,random_sampling_choice,perfect_meta_sampling,perfect_sampling_choice,meta_sampling,meta_sampling_choice
0,0.4736842105263158,0.4736842105263158,0.4736842105263158,0.7647359060857637,0.4736842105263158,0.4736842105263158,0.4736842105263158,0.4736842105263158,uncertainty_batch_sampling,0.7517378351539226,entropy_sampling,0.4736842105263158,uncertainty_sampling
1,0.6829674249029088,0.6829674249029088,0.6829674249029088,0.8537213293805586,0.6829674249029088,0.4736842105263158,0.4736842105263158,0.4736842105263158,margin_sampling,0.8926854395604396,max_disagreement_sampling,0.6829674249029088,uncertainty_sampling
2,0.7744971285967708,0.7744971285967708,0.7744971285967708,0.888888888888889,0.7744971285967708,0.4736842105263158,0.4736842105263158,0.8982240089562872,uncertainty_batch_sampling,0.9257914625931888,max_disagreement_sampling,0.7744971285967708,uncertainty_sampling
3,0.90665684107099,0.90665684107099,0.90665684107099,0.8753987240829346,0.90665684107099,0.8442492368212604,0.4736842105263158,0.862043594224225,uncertainty_batch_sampling,0.938949938949939,max_disagreement_sampling,0.90665684107099,uncertainty_sampling
4,0.8879719182941858,0.8879719182941858,0.8879719182941858,0.895373297062743,0.8879719182941858,0.756849936490655,0.4736842105263158,0.9078171091445427,margin_sampling,0.9412897468413883,margin_sampling,0.8879719182941858,uncertainty_sampling
5,0.9284984678243106,0.9284984678243106,0.9284984678243106,0.9229410439710257,0.9284984678243106,0.7401977305920684,0.6276595744680851,0.9078171091445427,vote_entropy_sampling,0.9660618127517082,entropy_sampling,0.9284984678243106,uncertainty_sampling
6,0.9495510039350217,0.9495510039350217,0.9495510039350217,0.9198312756694089,0.9495510039350217,0.7797423745291043,0.8005053863545685,0.9344949561116207,uncertainty_sampling,0.967805631868132,uncertainty_sampling,0.9495510039350217,uncertainty_sampling
7,0.9512939572036238,0.9512939572036238,0.9512939572036238,0.9321236255034164,0.9512939572036238,0.8104456543657996,0.8005053863545685,0.9444444444444444,uncertainty_batch_sampling,0.967805631868132,uncertainty_sampling,0.9512939572036238,uncertainty_sampling
8,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9372081606557752,0.9555555555555556,0.8134086188992731,0.9110858199665682,0.9434363545861804,entropy_sampling,0.9834799942730645,max_disagreement_sampling,0.9555555555555556,uncertainty_sampling
9,0.9366848170191211,0.9366848170191211,0.9366848170191211,0.9423856932153392,0.9366848170191211,0.8276371515808134,0.9248798076923077,0.8857142857142857,margin_sampling,0.9834799942730645,entropy_sampling,0.9366848170191211,uncertainty_sampling
10,0.9563299707410804,0.9563299707410804,0.9563299707410804,0.9243966269264321,0.9563299707410804,0.8276371515808134,0.9284984678243106,0.9053030303030303,entropy_sampling,0.9834799942730645,max_disagreement_sampling,0.9563299707410804,uncertainty_sampling
11,0.9463427197802199,0.9463427197802199,0.9463427197802199,0.930862831858407,0.9463427197802199,0.8603546990643764,0.9387129724208376,0.9093848663188316,uncertainty_sampling,0.9834799942730645,entropy_sampling,0.9463427197802199,uncertainty_sampling
12,0.9521149241819633,0.9521149241819633,0.9521149241819633,0.930862831858407,0.9521149241819633,0.8745699541284404,0.9433684448974968,0.9442637237912828,entropy_sampling,0.9834799942730645,margin_sampling,0.9521149241819633,uncertainty_sampling
13,0.9570741758241759,0.9570741758241759,0.9570741758241759,0.9512939572036238,0.9570741758241759,0.8745699541284404,0.9396718146718146,0.9489274770173646,vote_entropy_sampling,0.9834799942730645,uncertainty_sampling,0.9570741758241759,uncertainty_sampling
14,0.962756052141527,0.962756052141527,0.962756052141527,0.9512939572036238,0.962756052141527,0.8569087077555481,0.935149803952869,0.9633703467258322,consensus_entropy_sampling,0.9888888888888889,consensus_entropy_sampling,0.962756052141527,uncertainty_sampling
15,0.962756052141527,0.962756052141527,0.962756052141527,0.9577898780127474,0.962756052141527,0.8709493676519016,0.9396718146718146,0.9683424085095607,uncertainty_batch_sampling,0.9888888888888889,uncertainty_sampling,0.962756052141527,uncertainty_sampling
16,0.9577898780127474,0.9577898780127474,0.9577898780127474,0.962756052141527,0.9577898780127474,0.8782368698758016,0.9396718146718146,0.9633703467258322,margin_sampling,0.9888888888888889,uncertainty_batch_sampling,0.9577898780127474,uncertainty_sampling
17,0.9683424085095607,0.9683424085095607,0.9683424085095607,0.967805631868132,0.9683424085095607,0.8857142857142857,0.9396718146718146,0.9683424085095607,uncertainty_sampling,0.9888888888888889,entropy_sampling,0.9683424085095607,uncertainty_sampling
18,0.9733971801010908,0.9733971801010908,0.9733971801010908,0.967805631868132,0.9733971801010908,0.8673740053050398,0.9489274770173646,0.9633703467258322,max_disagreement_sampling,0.9888888888888889,uncertainty_sampling,0.9733971801010908,uncertainty_sampling
19,0.9890824926852702,0.9890824926852702,0.9890824926852702,0.9729410873353466,0.9890824926852702,0.8673740053050398,0.9387129724208376,0.9683424085095607,uncertainty_batch_sampling,0.9888888888888889,uncertainty_sampling,0.9890824926852702,uncertainty_sampling
20,0.9890824926852702,0.9890824926852702,0.9890824926852702,0.9529047315046415,0.9890824926852702,0.8673740053050398,0.9387129724208376,0.9683424085095607,entropy_sampling,0.9888888888888889,entropy_sampling,0.9890824926852702,uncertainty_sampling
21,0.9890824926852702,0.9890824926852702,0.9890824926852702,0.9387129724208376,0.9890824926852702,0.8673740053050398,0.934129855389698,0.9633703467258322,margin_sampling,0.9888888888888889,uncertainty_sampling,0.9890824926852702,uncertainty_sampling
