"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
239.742857142857,0.0628210352299254,0.340840481347595,369.671031746032,0.0628210352299254,0.276238544455769,474.171428571429,0.0658573943438846,0.226171243990043,349.636904761905,0.0765480477073582,0.379731075497028,559.387698412698,0.0632346154996509,0.292496847010638,678.060317460317,0.0774952332369959,0.247043299948394
