"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
20.0630952380952,0.112208784477084,0.146631208446402,20.0630952380952,0.112208784477084,0.158728795133854,23.6238095238095,0.112208784477084,0.148989108586986,225.402777777778,0.0213181114463817,0.147884569044888,224.538888888889,0.0208548161485106,0.159765419426252,137.51746031746,0.0193034480575885,0.146474784045234
