"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
47.7488095238095,0.00198385393950506,0.442131192911809,68.8785714285714,0.00133804043632632,0.440479233050642,76.990873015873,0.00170399738081255,0.465736670859895,86.1333333333333,0.000417301069283371,0.469246085810365,166.256746031746,0.000629510331588063,0.465518433179191,145.113888888889,0.000404415540829813,0.483912533595533
