"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
21.7242063492063,0.711214157694544,0.00899516891139506,73.3511904761905,0.715743487350311,0.0100923422151541,91.1210317460317,0.715743487350311,0.0111100968434976,30.7456349206349,0.759688171497575,0.0153809374604462,82.9948412698413,0.764526205340227,0.0159738021301749,102.986111111111,0.769763915127348,0.0192603591897461
