"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
115.555952380952,0.0320734595248211,0.217785818214313,179.036904761905,0.0182207257949082,0.238710934614929,180.486507936508,0.0196481922248785,0.28561290385082,287.560714285714,0.0104265741935052,0.245781274868211,319.220634920635,0.0117445105110071,0.273373822590718,440.275793650794,0.0088518779889988,0.310943561277373
