"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
181.617063492063,0.0319196840729024,0.272152561005271,244.42380952381,0.0319196840729024,0.234682713154739,300.362698412698,0.0319196840729024,0.219032929714768,213.562301587302,0.0233742595709924,0.327766063218468,292.695238095238,0.0227016100754775,0.286259199797827,387.787301587302,0.0238234664027597,0.284201701102985
