"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
342.192063492063,0.428569057453843,0.0442606530793751,386.444841269841,0.427875355829095,0.043392651653836,528.664682539683,0.425861979407787,0.0394772382296683,258.938888888889,0.437994768189509,0.0729652818431645,244.078968253968,0.44712411085961,0.0782636383928967,447.371428571429,0.440135021751573,0.0746168294163515
