"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
222.221031746032,0.382475943323668,0.102512343046716,336.711507936508,0.384664498068935,0.110561639428887,404.477380952381,0.384664498068935,0.090223230881168,100.012301587302,0.432514800478417,0.125706353537291,257.505158730159,0.427069881718861,0.114116124763559,314.746825396825,0.459054670068886,0.0952228891266565
