"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
11.8115079365079,0.0922163342591645,0.440899356762981,21.6380952380952,0.108048934049966,0.423905575507739,30.631746031746,0.10472980315978,0.357937471471481,18.6753968253968,0.0651336027573704,0.443324930052166,26.0123015873016,0.0802264825746313,0.416617928303222,33.2992063492064,0.0936283301337378,0.350657102131968
