"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
632.315079365079,0.0327356354262989,0.239059045727689,826.384126984127,0.0351295649451357,0.220704322215851,990.469047619048,0.0351295649451357,0.193393995048589,1051.5996031746,0.018357112566373,0.295263956557011,1290.84484126984,0.022170861497309,0.267057787363672,1489.06746031746,0.0226729388835548,0.239040947401579
