"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
485.089682539683,0.466086390036538,0.0575989926126064,669.529365079365,0.357906307195107,0.048949195473881,759.138095238095,0.358277473719042,0.0511780529258956,605.537301587302,0.354247711837544,0.0684439608418927,784.914285714286,0.415391231535817,0.0640436185707728,841.119444444444,0.384359415276284,0.0650029465782168
