"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
97.0198412698413,0.122871095813782,0.284325649363284,179.977777777778,0.110698388086087,0.156745272035347,195.083333333333,0.110698388086087,0.177835077505312,134.146031746032,0.0865919359147726,0.304686893945267,231.620238095238,0.0637297410108843,0.209952602395453,248.475396825397,0.0637297410108843,0.217450467054087
