"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
54.368253968254,0.280593073066173,0.163503546039614,75.8650793650794,0.157919738488061,0.168428535895661,79.4420634920635,0.157919738488061,0.15468291503343,40.9202380952381,0.297472773493884,0.18380217019928,47.3285714285714,0.282498967561127,0.198304248772275,76.893253968254,0.156885603601647,0.172021934354329
