"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
0,0.135638763531063,0.457325708157184,15.9857142857143,0.0220364430956315,0.340229665628716,15.9857142857143,0.0220364430956315,0.339392214637803,0,0.135638763531063,0.457325708157184,49.1853174603175,0.0211646088688101,0.34279639635906,34.2960317460317,0.0211646088688101,0.341225206415947
