"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
544.639682539683,0.212008940973158,0.0619901226580152,636.353174603175,0.154267291931662,0.0658458802130295,718.523412698413,0.154267291931662,0.0742188395004366,772.725793650794,0.159894180304021,0.0782434014904284,924.398015873016,0.16477812441343,0.0820477730578709,949.391666666667,0.143574914269441,0.0919551918306754
