"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
114.912698412698,0.0312667002284891,0.447703264035744,536.728571428571,0.0117548870958686,0.0676282409318495,1116.72976190476,0.00654104419406718,-0.0117598393577842,508.610714285714,0.0114585514459887,0.247536935697095,640.351587301587,0.00379577805093574,0.14132495796542,660.353968253968,0.000741504549654683,0.165113701996075
