"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
20.3944444444444,0.073647329445019,0.159270984897201,20.3944444444444,0.073647329445019,0.173577403530275,67.5527777777778,0.0716566913095081,0.14892994642216,13.4003968253968,0.124803259027949,0.184039839591587,17.0190476190476,0.132625467805123,0.193981743510709,69.4984126984127,0.047954221144734,0.165754568010306
