"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
8.8765873015873,0.337487972034902,0.117513958761329,10.0861111111111,0.33696700962247,0.153473904182037,20.5607142857143,0.4036196439131,0.178540807765104,8.8765873015873,0.337487972034902,0.117513958761329,10.0861111111111,0.33696700962247,0.153473904182037,20.5607142857143,0.4036196439131,0.178540807765104
