query_number,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,cat_to_num,cohesiveness.mean,cohesiveness.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_attr,nr_bin,nr_cat,nr_cor_attr,nr_inst,nr_norm,nr_num,nr_outliers,num_to_cat,one_itemset.mean,one_itemset.sd,range.mean,range.sd,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t2,t3,t4,t_mean.mean,t_mean.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,wg_dist.mean,wg_dist.sd,ch,int,nre,pb,sc,sil,vdb,vdu,dataset_id,estimator,best_strategy,best_score
0.0,0.021514411864647354,0.006717983410693106,2.3217976665046747,0.0,0.13736263736263737,0.0,33.72115384615385,3.629204407047679,0.06796673167992512,0.08366622623881988,0.06650971030795524,0.0779192040062797,0.9873854274631819,0.5140255738746398,,,,,7.28,1.6921199299999998,0.1990815342004156,-1.1235960423926472,0.3717214324259947,1.236722087412,0.15545541821933392,1.7775266800000002,0.25930346604713944,0.005324862857142854,0.038101662232760646,-0.01031576,0.10204282505216866,-1.7445627599999998,0.1911616230689535,25.0,0.0,0.0,0.01,182.0,0.0,25.0,1.0,,0.20000000000000004,0.002702578993615195,3.52208944,0.38513741177079464,0.9933809578779298,0.024573444099369117,0.045946347042394135,0.2136359949025282,0.0,0.0,0.13736263736263737,0.12087912087912088,0.88,-0.003661461090909091,0.06935704829486729,0.31999999999999995,0.024556770130946405,0.9873854274631819,0.048524662159816476,1.9646850537884846,0.09477691274081221,13.315291556217119,7.189158917893962,0.6930868001634132,-0.24548446997929252,0.0,0.060627072648228406,3.6577843872194875,4.6314470176283186e-05,794.0,KNeighborsClassifier,consensus_entropy_sampling,0.6349206349206349
1.0,0.029397417682491687,0.039180055264229886,2.3217902004611446,0.0,0.14124293785310735,0.0,32.82344632768361,3.553953222805135,0.06692245257128732,0.08234157985872864,0.06518637106492256,0.07533091476283048,0.9848096963747863,0.501369740748801,,,,,7.08,1.6837189999999997,0.20809374319642576,-1.1163817997613394,0.39538388726280405,1.2387828124559999,0.1601896301467945,1.7763344400000003,0.2596329113566049,0.0030494583050847453,0.047150910386618505,-0.008085919999999998,0.11266290784641589,-1.7445627599999998,0.1911616230689535,25.0,0.0,0.0,0.01,177.0,0.0,25.0,1.0,,0.19999999999999998,0.002778923032982854,3.5208972,0.38568199598265746,0.9919030478093097,0.03125900072692951,0.04392992581739308,0.2191436410292006,0.0,0.0,0.14124293785310735,0.12429378531073447,0.88,-0.0048168975700934565,0.08232159870722228,0.32,0.025117279658154988,0.9848096963747863,0.06119044212924309,1.9641565065727298,0.0960292854113709,12.399216237703998,7.17104511234502,0.6923649535332156,-0.23574556836854382,0.0,0.05805166168842377,3.735892063521134,4.903885077488808e-05,794.0,KNeighborsClassifier,max_disagreement_sampling,0.7619047619047619
2.0,0.03004632827733006,0.03438177602330765,2.321782074506271,4.532466518368395e-16,0.14534883720930233,0.0,31.920058139534884,3.462170920387979,0.06618809774294214,0.08262564958519364,0.06444207678727451,0.07630752732088188,0.9829366530877418,0.502424260859536,,,,,6.88,1.67880437,0.2093266857681373,-1.115805843611939,0.38006690730904513,1.238708949324,0.1580494458425829,1.7763344400000003,0.2596329113566049,0.0021528211627906955,0.04822785309219327,-0.01583652,0.10797899559486866,-1.7428671999999998,0.19099735527204734,25.0,0.0,0.0,0.01,172.0,0.0,25.0,1.0,,0.19999999999999998,0.0028597056792904977,3.51920164,0.38591296388670754,0.9909866303296766,0.030313493893922083,0.04491025950563556,0.21460586388856362,0.0,0.0,0.14534883720930233,0.12790697674418605,0.88,-0.006426847307692307,0.08205045593468893,0.32,0.025277520650551156,0.9829366530877418,0.05937065604011649,1.9627015512452086,0.09587487948117727,11.809901427559277,7.16061563815367,0.6928767397383337,-0.2320652443994298,0.0,0.05721216834145935,3.7736203768782155,4.8446767491900115e-05,794.0,KNeighborsClassifier,entropy_sampling,0.8095238095238095
3.0,0.02372908417654904,0.008133738077782435,2.3217732085129144,0.0,0.1497005988023952,0.0,31.013473053892216,3.392192653397432,0.06765447326507124,0.08269476390785127,0.06589788560987372,0.07691560241436388,0.9827175296598069,0.5090528869351343,,,,,6.68,1.68057346,0.2044993995694588,-1.1160644012697853,0.3732291748682273,1.2404812197119999,0.16707303357066872,1.7763344400000003,0.2596329113566049,0.00355106083832335,0.04893858522187012,-0.016411479999999996,0.1048566180295423,-1.7426602,0.19114580227124178,25.0,0.0,0.0,0.01,167.0,0.0,25.0,1.0,,0.20000000000000012,0.002945325609808168,3.51899464,0.38606262110643824,0.9909225353707839,0.028687587221074357,0.04465904648165175,0.2129358566941627,0.0,0.0,0.1497005988023952,0.1317365269461078,0.88,-0.0050918891089108955,0.08287673904681948,0.32,0.025741769562943495,0.9827175296598065,0.05625221734425669,1.9620788110483152,0.09679748824834578,12.231874491070192,7.1700073674487985,0.6929858179416314,-0.2430641730839923,0.0,0.06008285373854467,3.654052483459945,5.501919843036224e-05,794.0,KNeighborsClassifier,margin_sampling,0.8095238095238095
4.0,0.029005564750865527,0.021376015703565163,2.321763509812662,0.0,0.15432098765432098,0.0,30.08179012345679,3.313238110301465,0.06877250661680706,0.08360586316235309,0.06715141930663257,0.07911203758071718,0.9836115012003519,0.5211917589244495,,,,,6.48,1.67790494,0.19390971962065445,-1.1178973933070555,0.3522799250071749,1.2345808275359997,0.15183448924694162,1.77481024,0.26087815968654793,0.003192474567901232,0.052378992389203356,-0.016006959999999997,0.10690761879138533,-1.7426602,0.19114580227124178,25.0,0.0,0.0,0.01,162.0,0.0,25.0,1.0,,0.2,0.0030362307212220044,3.5174704399999994,0.38645799017498644,0.9914006420031258,0.02769379134959124,0.04058415731864363,0.2108902206188972,0.0,0.0,0.15432098765432098,0.12962962962962962,0.84,-0.0045960395918367355,0.08610006157170574,0.32,0.026297759732453223,0.9836115012003519,0.05442167752751879,1.9623568914434164,0.09793556928789576,12.272647560676651,7.179999380006778,0.6928423179977401,-0.2498041944912912,0.0,0.0620463407815997,3.591058246402401,5.8484644358643405e-05,794.0,KNeighborsClassifier,consensus_entropy_sampling,0.8253968253968254
5.0,0.02405137574603054,0.00802529774706408,2.3217528707643695,0.0,0.1592356687898089,0.0,29.195859872611464,3.253827685733154,0.07007223929792797,0.08345713806712295,0.06793150274054179,0.07731710617937625,0.9803487899776928,0.5175561595731782,,,,,6.28,1.6717034800000001,0.2022573070351065,-1.1131077230184538,0.3750242426697775,1.234594941888,0.15509546557802859,1.77481024,0.26087815968654793,-0.0013078341401273885,0.05058336113035514,-0.024378320000000002,0.11384895383603663,-1.7416379199999996,0.19091736444356408,25.0,0.0,0.0,0.01,157.0,0.0,25.0,1.0,,0.19999999999999998,0.0031329259671207927,3.51644816,0.386844916649282,0.9896796554392915,0.03032754501648574,0.047776974729789104,0.2108789685388905,0.0,0.0,0.1592356687898089,0.1337579617834395,0.84,-0.010478647578947363,0.08392991133054221,0.32,0.02652714918555534,0.9803487899776927,0.05955619397625152,1.9607553972653808,0.09926084380505365,11.388080550504318,7.168896129598385,0.6841747170799278,-0.24615153756952957,0.0,0.06058805077998587,3.639441055114235,6.336480718103516e-05,794.0,KNeighborsClassifier,entropy_sampling,0.8253968253968254
6.0,0.02572780511061086,0.007365493116393313,2.321741165754422,4.532466518368395e-16,0.16447368421052633,0.0,28.276315789473685,3.1816433202823644,0.07265233065268638,0.08397187773845954,0.07034637491709018,0.07768182081690864,0.9801446417140753,0.5270598647695424,,,,,6.08,1.66070819,0.2014273003123103,-1.1128478148757284,0.3814699122017327,1.230378990876,0.15219835043423777,1.7743684800000004,0.26101115024220706,0.0024040581578947395,0.051283149963467375,-0.019441580000000003,0.11201873422712605,-1.7416379199999996,0.19091736444356408,25.0,0.0,0.0,0.01,152.0,0.0,25.0,1.0,,0.19999999999999993,0.0032359827423550274,3.5160064,0.3870631284942418,0.9895515171263027,0.03116549686599097,0.048138449812276655,0.2091773858785479,0.0,0.0,0.16447368421052633,0.13815789473684212,0.84,-0.006648383043478263,0.08516162496094587,0.32,0.026847334897231286,0.9801446417140752,0.060975646145447364,1.960363639058949,0.10060197836240103,11.438667552154707,7.1632491732306,0.6930606129649808,-0.24470551594068318,0.0,0.06129839432667131,3.6006536744542417,6.64041234735281e-05,794.0,KNeighborsClassifier,entropy_sampling,0.8412698412698413
7.0,0.027183126405639992,0.010769726502202447,2.321728247471671,4.532466518368395e-16,0.17006802721088435,0.0,27.467687074829932,3.0873099892787392,0.07367071486267907,0.08472489183626965,0.07137430045207435,0.07957502506589631,0.9773468748923047,0.5369507610106734,,,,,5.88,1.6507997399999998,0.19082287499587153,-1.1132926693004257,0.35458219930910156,1.222087431768,0.14247469761762224,1.77398924,0.26109436818487036,0.002693054421768708,0.05229274998843376,-0.01616364,0.11459827377513153,-1.7416379199999996,0.19091736444356408,25.0,0.0,0.0,0.01,147.0,0.0,25.0,1.0,,0.20000000000000004,0.003346050182571192,3.51562716,0.38711278964412504,0.9882037609767713,0.028871152046439037,0.04624187256677594,0.2064454372098134,0.0,0.0,0.17006802721088435,0.14285714285714285,0.84,-0.006355949662921349,0.0859020670291772,0.32,0.02732946269270082,0.9773468748923047,0.05640848623746881,1.9567308450447627,0.1003968091747061,11.342635063888608,7.168796417607323,0.6892316597508094,-0.2597469134649769,0.0,0.06412896553195063,3.5448654293913395,7.244824986689258e-05,794.0,KNeighborsClassifier,uncertainty_sampling,0.8253968253968254
8.0,0.02739403947222707,0.008708363976656124,2.3217139422494855,0.0,0.176056338028169,0.0,26.49823943661972,3.0145916532559647,0.07513318923044693,0.08590408451200769,0.0727948502841798,0.08065811244194569,0.977039733208584,0.5457780692373659,,,,,5.68,1.6467539400000002,0.18508943747621548,-1.1129849548257038,0.34014357833233666,1.219009850688,0.1478858549048143,1.7731561200000001,0.2614103021166024,-0.000632958309859161,0.0525958307531712,-0.022338979999999998,0.10531164751796214,-1.7416379199999996,0.19091736444356408,25.0,0.0,0.0,0.013333333333333334,142.0,0.0,25.0,1.0,,0.19999999999999998,0.003463868850971591,3.51479404,0.38749301446934487,0.9880361391166609,0.02930303255115066,0.050961789820692056,0.20286827727028472,0.0,0.0,0.176056338028169,0.14788732394366197,0.84,-0.01105789441860465,0.0827652285874571,0.32,0.02778988671098825,0.9770397332085836,0.05740480689090711,1.9566734309700131,0.10134734399260097,10.975875236509001,7.219853591957589,0.648744667742676,-0.2916868281034972,0.0,0.0703363974326088,3.4024221956854217,8.841382458623834e-05,794.0,KNeighborsClassifier,uncertainty_batch_sampling,0.8253968253968254
9.0,0.03887432140763491,0.038351969204824525,2.321698044197996,0.0,0.18248175182481752,0.0,25.83211678832117,2.8751773425244713,0.07646449118927388,0.08640815270245793,0.07307573032755901,0.07904871049696373,0.963650037159717,0.5415437908839608,,,,,5.48,1.6285891600000002,0.18412495268265514,-1.1104720206428507,0.3000578561892127,1.20245561352,0.156327146383622,1.7647805200000002,0.22461880707417775,-0.005967341605839421,0.056158762292879354,-0.03253868,0.12318391033657765,-1.7416379199999996,0.19091736444356408,25.0,0.0,0.0,0.013333333333333334,137.0,0.0,25.0,1.0,,0.19999999999999998,0.0035902874221749206,3.50641844,0.3569063951204013,0.9811278113946726,0.03288640276923702,0.04963300913052841,0.19484659478822183,0.0,0.0,0.18248175182481752,0.15328467153284672,0.84,-0.01597393879518072,0.08878087456570094,0.32,0.028207932538536838,0.9636500371597165,0.06380734657885574,1.9468040297751825,0.09791005107342307,10.361139265140183,7.1059524768165385,0.6924810408377784,-0.24912999395714616,0.0,0.061598361942923674,3.588667977189841,9.340093993289524e-05,794.0,KNeighborsClassifier,uncertainty_batch_sampling,0.8253968253968254
