,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,cat_to_num,cohesiveness.mean,cohesiveness.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_attr,nr_bin,nr_cat,nr_cor_attr,nr_inst,nr_norm,nr_num,nr_outliers,num_to_cat,one_itemset.mean,one_itemset.sd,range.mean,range.sd,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t2,t3,t4,t_mean.mean,t_mean.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,wg_dist.mean,wg_dist.sd,ch,int,nre,pb,sc,sil,vdb,vdu,dataset_id,query_number,estimator,best_strategy,best_score
0,0.018975087810070592,0.04750499695315696,0.8569838643073191,0.05534620732939099,0.016457680250783698,0.0,134.45895376175548,0.8583779234282388,0.0591180296198866,0.13037127794149253,0.011990507801866827,0.027066054402984575,0.2024978267168934,0.13657249960852585,0.0,0.0,0.0,0.0,60.76190476190476,0.7142857142857143,0.4629100498862757,-1.0242415998992815,0.43391019731432773,0.0,0.0,1.0,0.0,0.2857142857142857,0.0427741564166403,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.01904761904761905,1276.0,0.0,21.0,6.0,,0.5,0.22096002104219384,1.0,0.0,0.44957923812184947,0.019878433917300604,0.9622361021094228,0.23063821443017343,0.4996078431372549,5.688200336284365e-17,0.016457680250783698,0.011755485893416929,0.7142857142857143,0.14304364043267437,0.07125303340422066,0.5,0.09375908866839387,0.20249782671689362,0.017946855860689972,2.558019093596636,0.010274493817914083,118.71189220040758,3.0075101627945373,1.0985710668786726,-0.4192997495323729,0.0,0.11753128344269533,2.674672646119367,2.441348790553479e-06,991.0,3.0,KNeighborsClassifier,entropy_sampling,0.796875
0,0.015954297782151076,0.04536219600270905,0.8569827368140452,0.0553300530642703,0.016522423288749016,0.0,133.93341856805665,0.8643253177928959,0.05945857464546774,0.13027058193669297,0.012058404186494785,0.02704636921984807,0.2024979371677674,0.1366159942131313,0.0,0.0,0.0,0.0,60.523809523809526,0.6904761904761905,0.4603311437484563,-1.024273599662389,0.4336072058000629,0.0,0.0,1.0,0.0,0.2857142857142857,0.042780463896592395,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.014285714285714287,1271.0,0.0,21.0,6.0,,0.5,0.22096121236817343,1.0,0.0,0.44957963513169286,0.01987192201958624,0.9622278890180463,0.23060856252200926,0.4996062992125983,1.137640067256873e-16,0.016522423288749016,0.011801730920535013,0.7142857142857143,0.14304437371278786,0.0712633939876395,0.5,0.09377249848165208,0.20249793716776748,0.017942834060268524,2.557954273236,0.010463102329750099,118.54312848113398,3.007762034981834,1.0985745125940687,-0.4201628986916425,0.0,0.11708521444699985,2.6714503886591476,2.4643669298842684e-06,991.0,4.0,KNeighborsClassifier,uncertainty_sampling,0.813144298930674
0,0.021879464995145596,0.06341982438158142,0.8570037610894562,0.05517492569644903,0.016587677725118485,0.0,133.40057266982623,0.821283200068601,0.059795305974465474,0.13015641648863016,0.01212527678837178,0.027024094569194478,0.20250397769458153,0.1366420518170832,0.0,0.0,0.0,0.0,60.285714285714285,0.7023809523809523,0.45838744269345727,-1.024657914343079,0.4318607673357377,0.0,0.0,1.0,0.0,0.28571428571428575,0.04271406375429975,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.014285714285714287,1266.0,0.0,21.0,6.0,,0.5,0.22094867952114725,1.0,0.0,0.4495887911563379,0.019813919077820343,0.9621542589591678,0.23006347150456882,0.4996047430830041,1.7064601008853095e-16,0.016587677725118485,0.011848341232227487,0.7142857142857143,0.1430451127819549,0.0711526377801888,0.5,0.09376747994455585,0.2025039776945814,0.017896256017493343,2.557958316380269,0.010364706804037251,117.78199282808957,3.0075531938380786,1.0985428442528034,-0.4192547086065879,0.0,0.11750285573975355,2.674554850760154,2.470110994200265e-06,991.0,5.0,KNeighborsClassifier,uncertainty_sampling,0.8187114941340323
0,0.019954052451234452,0.05429504324537293,0.8569926318590207,0.055232476195305004,0.016653449643140365,0.0,132.87410785091197,0.8454471890485297,0.059541917126493385,0.13024580126185384,0.012074734026133143,0.027041792432424768,0.20250152400373322,0.1366235955171905,0.0,0.0,0.0,0.0,60.04761904761905,0.7142857142857143,0.4629100498862757,-1.024511483798136,0.4324185175233607,0.0,0.0,1.0,0.0,0.28571428571428564,0.0427519768949608,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.01904761904761905,1261.0,0.0,21.0,6.0,,0.5,0.2209558332264463,1.0,0.0,0.44958517324717856,0.019835090119265958,0.962179014117553,0.23029582303173338,0.4996031746031747,1.137640067256873e-16,0.016653449643140365,0.011895321173671689,0.7142857142857143,0.1430458577090017,0.0712156444709981,0.5,0.09376946053124875,0.20250152400373314,0.017914244915051513,2.557988945434452,0.01043376126025568,117.30677487865823,3.007527900260685,1.0985340993095989,-0.419237535959201,0.0,0.1175104268026348,2.6746254219140497,2.4876295118896282e-06,991.0,6.0,KNeighborsClassifier,margin_sampling,0.8256360078277887
0,0.02052292285289002,0.06327744868031161,0.8569937082872455,0.05520629713686336,0.016719745222929936,0.0,132.34593949044586,0.8472632489779928,0.05942892565765344,0.1303090855315937,0.0120514877100636,0.02705490757467977,0.2025022747952686,0.13663379764378572,0.0,0.0,0.0,0.0,59.80952380952381,0.7142857142857143,0.4629100498862757,-1.0245713940417405,0.43205370174877616,0.0,0.0,1.0,0.0,0.2857142857142857,0.042750614881712175,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.01904761904761905,1256.0,0.0,21.0,6.0,,0.5,0.22095557612676892,1.0,0.0,0.44958643087576095,0.019825028777940002,0.9621654777696454,0.23022606649231775,0.4996015936254979,1.7064601008853095e-16,0.016719745222929936,0.01194267515923567,0.7142857142857143,0.14304660856384993,0.07121322585070357,0.5,0.09377219444886403,0.20250227479526844,0.01790691159984232,2.5579994595935704,0.010549041010617936,117.02513584537766,3.0076883251666304,1.0985239559799074,-0.41975694505767924,0.0,0.11712680774171623,2.673204310063783,2.505342151996358e-06,991.0,7.0,KNeighborsClassifier,vote_entropy_sampling,0.8336645468998409
0,0.0199486354581735,0.058341505291750126,0.8569938035528862,0.05520713054612507,0.016786570743405275,0.0,131.81594724220622,0.8451981909672953,0.059359825754954694,0.13032001229968102,0.012037291309809288,0.027056998918037155,0.20250295763389256,0.13661621758166717,0.0,0.0,0.0,0.0,59.57142857142857,0.7142857142857143,0.4629100498862757,-1.0245843059106623,0.43204702345090285,0.0,0.0,1.0,0.0,0.2857142857142857,0.042750149488981475,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.014285714285714287,1251.0,0.0,21.0,6.0,,0.5,0.22095548827897657,1.0,0.0,0.44958717742650556,0.01982533490104838,0.962160920695083,0.23022404353170287,0.49960000000000027,2.275280134513746e-16,0.016786570743405275,0.011990407673860911,0.7142857142857143,0.14304736541753854,0.07121229961480137,0.5,0.093767155398107,0.20250295763389287,0.017907261160801477,2.558043284892539,0.0104648352848282,116.73122549739749,3.00783042735562,1.0985950361341421,-0.42031935062081033,0.0,0.11701599581094443,2.6707117991454274,2.553463489208393e-06,991.0,8.0,KNeighborsClassifier,uncertainty_batch_sampling,0.8396634912779908
0,0.01914134638014429,0.0482627745806146,0.8569851678762348,0.055254480942810956,0.016853932584269662,0.0,131.29012841091492,0.8600383873258794,0.05923303175538487,0.13037265518625538,0.012012007366007639,0.027067375415146366,0.20250123784904955,0.13661433711081888,0.0,0.0,0.0,0.0,59.333333333333336,0.75,0.4330127018922193,-1.024466307423356,0.432577762015312,0.0,0.0,1.0,0.0,0.28571428571428575,0.04277921989423268,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.014285714285714287,1246.0,0.0,21.0,5.0,,0.5,0.2209609773936915,1.0,0.0,0.44958452175065183,0.01984301977652892,0.9621801410809021,0.23041594563461495,0.4995983935742972,0.0,0.016853932584269662,0.012038523274478331,0.7142857142857143,0.14304812834224598,0.07126057217675659,0.5,0.09377177458767193,0.2025012378490496,0.017921707398559975,2.558085746415789,0.010545714127245332,80.05978713316088,2.9582081547755212,1.5365709521609214,-0.39607488201415525,0.0,0.08020822864715617,2.762508415415699,3.807401693356473e-06,991.0,9.0,KNeighborsClassifier,entropy_sampling,0.8491582491582491
0,0.02539753231317824,0.06555278440834346,0.8569814827057672,0.05529644087808221,0.016921837228041903,0.0,130.76510878323933,0.862090610093569,0.059507001847416675,0.1302654758269191,0.012067048648889526,0.027046683554686906,0.20250107997242206,0.1366321524760407,0.0,0.0,0.0,0.0,59.095238095238095,0.7142857142857143,0.4629100498862757,-1.024390011190204,0.43311679124439884,0.0,0.0,1.0,0.0,0.2857142857142857,0.04278919057847395,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.014285714285714287,1241.0,0.0,21.0,6.0,,0.5,0.22096286090023423,1.0,0.0,0.4495836723765393,0.019859042778766847,0.9621920860708679,0.23054474724398308,0.4995967741935484,5.688200336284365e-17,0.016921837228041903,0.012087026591458501,0.7142857142857143,0.1430488974113135,0.07127702752736398,0.5,0.09377826377722709,0.20250107997242198,0.017933921961578208,2.558067081195196,0.01064003527827707,115.78179300428226,3.0077925754477204,1.0985804118292026,-0.42024092743058,0.0,0.11702188497210672,2.671172851673399,2.5842131766593352e-06,991.0,10.0,KNeighborsClassifier,margin_sampling,0.8593609135530402
0,0.01594394265970172,0.045985501354935454,0.8569750185710197,0.055276712533338185,0.01699029126213592,0.0,130.2396844660194,0.8829352624545163,0.05958700156028805,0.13024071625311137,0.012085182460757321,0.027041039396753733,0.2024994649930777,0.1366418766569134,0.0,0.0,0.0,0.0,58.857142857142854,0.7261904761904762,0.4465476031788345,-1.0243890858921676,0.4327243172178727,0.0,0.0,1.0,0.0,0.2857142857142858,0.042817079390305116,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.014285714285714287,1236.0,0.0,21.0,6.0,,0.5,0.22096813146630145,1.0,0.0,0.44958222048612156,0.019850859342567258,0.9621889707618492,0.23056807163822007,0.4995951417004049,1.137640067256873e-16,0.01699029126213592,0.012135922330097087,0.7142857142857143,0.1430496726992684,0.07132332901134383,0.5,0.09378650123043585,0.2024994649930777,0.017929468909885646,2.5580843758102634,0.010823379305557553,114.98239112769913,3.0075572298342195,1.0983615606860995,-0.41932171205045177,0.0,0.1174422082885607,2.6742519489199275,2.5534343304287835e-06,991.0,11.0,KNeighborsClassifier,margin_sampling,0.8653198653198653
0,0.02356737922107962,0.06436910089016869,0.8569816789350629,0.05519820993927791,0.017059301380991064,0.0,129.71080422420795,0.8728484249987463,0.05963057598517084,0.13023000020656697,0.012092734064163212,0.027038632847359346,0.20250157799245413,0.1366429646555612,0.0,0.0,0.0,0.0,58.61904761904762,0.7380952380952381,0.4364357804719847,-1.0245652272154995,0.4317371835767147,0.0,0.0,1.0,0.0,0.28571428571428575,0.04279934772975663,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.01904761904761905,1231.0,0.0,21.0,5.0,,0.5,0.220964780066049,1.0,0.0,0.4495858224487294,0.019821063488905204,0.9621536088705869,0.23032977707616606,0.4995934959349594,5.688200336284365e-17,0.017059301380991064,0.012185215272136474,0.7142857142857143,0.14305045428184804,0.0712936360694593,0.5,0.09378374798765719,0.20250157799245397,0.017906674874695456,2.558114134386838,0.010764575675235569,114.82411352252853,3.0077803638048786,1.0985302364580851,-0.4201726182386055,0.0,0.11703091430868143,2.671287779995989,2.6092569532364304e-06,991.0,12.0,KNeighborsClassifier,vote_entropy_sampling,0.8707070707070707
