,random_sampling,training_utility_sampling,density_weighted_sampling,margin_sampling,expected_error_reduction,random_meta_sampling,random_sampling_choice,perfect_meta_sampling,perfect_sampling_choice,meta_sampling,meta_sampling_choice,meta_sampling_ideal_choice
0,0.7006595636732622,0.7025005212597704,0.7025005212597704,0.7025005212597704,0.7025005212597704,0.7025005212597704,training_utility_sampling,0.7025005212597704,training_utility_sampling,0.7025005212597704,training_utility_sampling,training_utility_sampling
1,0.6256045979802887,0.4787988836208346,0.47533192843700944,0.5157424734889523,0.5157424734889523,0.5200645291389393,margin_sampling,0.5200645291389393,margin_sampling,0.4787988836208346,training_utility_sampling,margin_sampling
2,0.5149804020536439,0.4861253854059609,0.47533192843700944,0.47633012149141185,0.47633012149141185,0.47334617854849065,margin_sampling,0.47334617854849065,training_utility_sampling,0.47533192843700944,margin_sampling,expected_error_reduction
3,0.4981681096033488,0.4787988836208346,0.47533192843700944,0.4787988836208346,0.47633012149141185,0.47776970061581403,margin_sampling,0.47776970061581403,margin_sampling,0.47533192843700944,training_utility_sampling,margin_sampling
4,0.47433732032677267,0.4787988836208346,0.47533192843700944,0.47433732032677267,0.47633012149141185,0.47776970061581403,training_utility_sampling,0.49019607843137253,expected_error_reduction,0.48190965532005997,margin_sampling,margin_sampling
5,0.47533192843700944,0.47533192843700944,0.47533192843700944,0.47433732032677267,0.47633012149141185,0.47433732032677267,expected_error_reduction,0.49472265888165284,training_utility_sampling,0.4767441860465116,margin_sampling,training_utility_sampling
6,0.47633012149141185,0.47633012149141185,0.47633012149141185,0.47433732032677267,0.47433732032677267,0.47433732032677267,training_utility_sampling,0.49472265888165284,training_utility_sampling,0.469414015825667,training_utility_sampling,expected_error_reduction
7,0.47633012149141185,0.47633012149141185,0.47733202153919135,0.4703924140018158,0.5336053375486867,0.47433732032677267,margin_sampling,0.4958661020367009,training_utility_sampling,0.4703924140018158,expected_error_reduction,training_utility_sampling
8,0.47633012149141185,0.47733202153919135,0.47733202153919135,0.4713738359651867,0.5377192222125914,0.47433732032677267,density_weighted_sampling,0.4958661020367009,training_utility_sampling,0.47776970061581403,training_utility_sampling,training_utility_sampling
9,0.47633012149141185,0.47733202153919135,0.47733202153919135,0.4703924140018158,0.5377192222125914,0.47433732032677267,density_weighted_sampling,0.49932696411569655,training_utility_sampling,0.4703924140018158,training_utility_sampling,density_weighted_sampling
10,0.47633012149141185,0.47733202153919135,0.47733202153919135,0.4713738359651867,0.5391036109598984,0.47433732032677267,expected_error_reduction,0.4882898732143008,expected_error_reduction,0.4713738359651867,density_weighted_sampling,training_utility_sampling
11,0.6947131500814099,0.4840041279669762,0.47733202153919135,0.46665972890704266,0.521509296390813,0.47533192843700944,training_utility_sampling,0.47433732032677267,training_utility_sampling,0.4713738359651867,density_weighted_sampling,training_utility_sampling
12,0.6947131500814099,0.4840041279669762,0.47733202153919135,0.46760229018293537,0.49687595067044205,0.47533192843700944,training_utility_sampling,0.47433732032677267,training_utility_sampling,0.4713738359651867,density_weighted_sampling,expected_error_reduction
13,0.7067101170197008,0.4840041279669762,0.47733202153919135,0.46760229018293537,0.4981681096033488,0.47533192843700944,density_weighted_sampling,0.47533192843700944,training_utility_sampling,0.4713738359651867,density_weighted_sampling,expected_error_reduction
14,0.7146950271950272,0.4840041279669762,0.47733202153919135,0.46760229018293537,0.4956118228588723,0.47533192843700944,expected_error_reduction,0.47533192843700944,training_utility_sampling,0.4713738359651867,density_weighted_sampling,expected_error_reduction
15,0.7106322836900172,0.47633012149141185,0.47733202153919135,0.46760229018293537,0.671696236113414,0.47533192843700944,density_weighted_sampling,0.47533192843700944,training_utility_sampling,0.4713738359651867,density_weighted_sampling,expected_error_reduction
16,0.7065368907583577,0.47633012149141185,0.47733202153919135,0.46760229018293537,0.671696236113414,0.47533192843700944,density_weighted_sampling,0.47533192843700944,training_utility_sampling,0.4713738359651867,density_weighted_sampling,expected_error_reduction
17,0.7044043748152526,0.47633012149141185,0.4694960212201591,0.46760229018293537,0.6670579593742063,0.47533192843700944,density_weighted_sampling,0.5016611295681064,expected_error_reduction,0.4713738359651867,training_utility_sampling,training_utility_sampling
18,0.7143203421230326,0.47633012149141185,0.46760229018293537,0.5607843137254902,0.6571428571428571,0.4713738359651867,margin_sampling,0.5016611295681064,training_utility_sampling,0.4713738359651867,density_weighted_sampling,training_utility_sampling
19,0.7105074225896848,0.47633012149141185,0.46760229018293537,0.6369805407192817,0.6571428571428571,0.4713738359651867,expected_error_reduction,0.5016611295681064,training_utility_sampling,0.4713738359651867,density_weighted_sampling,training_utility_sampling
20,0.7105074225896848,0.47633012149141185,0.46760229018293537,0.5450980392156863,0.6590687706993961,0.4713738359651867,density_weighted_sampling,0.5016611295681064,training_utility_sampling,0.4713738359651867,training_utility_sampling,training_utility_sampling
21,0.7105074225896848,0.47633012149141185,0.4798318545897438,0.538639894636393,0.6590687706993961,0.4787988836208346,expected_error_reduction,0.5016611295681064,density_weighted_sampling,0.4787988836208346,training_utility_sampling,training_utility_sampling
22,0.7096736732086866,0.47633012149141185,0.4798318545897438,0.521352544132918,0.6437615953837146,0.4787988836208346,expected_error_reduction,0.5016611295681064,training_utility_sampling,0.4787988836208346,density_weighted_sampling,expected_error_reduction
23,0.7096736732086866,0.47633012149141185,0.4798318545897438,0.5004912524046599,0.6404132755146362,0.4787988836208346,density_weighted_sampling,0.5016611295681064,density_weighted_sampling,0.4787988836208346,density_weighted_sampling,expected_error_reduction
