,estimator,query-strategy,accuracy,f1-micro,f1-macro,f1-weighted,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.mean.relative,best_node.sd,best_node.sd.relative,c1,c2,can_cor.mean,can_cor.sd,cat_to_num,ch,class_conc.mean,class_conc.sd,class_ent,cls_coef,cohesiveness.mean,cohesiveness.sd,conceptvar.mean,conceptvar.sd,cor.mean,cor.sd,cov.mean,cov.sd,density,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.mean.relative,elite_nn.sd,elite_nn.sd.relative,eq_num_attr,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,hubs.mean,hubs.sd,impconceptvar.mean,impconceptvar.sd,inst_to_attr,int,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,linear_discr.mean,linear_discr.mean.relative,linear_discr.sd,linear_discr.sd.relative,lsc,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,naive_bayes.mean,naive_bayes.mean.relative,naive_bayes.sd,naive_bayes.sd.relative,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,nre,ns_ratio,num_to_cat,one_itemset.mean,one_itemset.sd,one_nn.mean,one_nn.mean.relative,one_nn.sd,one_nn.sd.relative,p_trace,pb,random_node.mean,random_node.mean.relative,random_node.sd,random_node.sd.relative,range.mean,range.sd,roy_root,sc,sd.mean,sd.sd,sd_ratio,sil,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t1,t2,t3,t4,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,vdb,vdu,w_lambda,wg_dist.mean,wg_dist.sd,worst_node.mean,worst_node.mean.relative,worst_node.sd,worst_node.sd.relative
0,SVCLinear,uncertainty_sampling,0.694,0.694,0.6939400122423995,0.6940599877576006,0.1727051938037844,0.23338293790788042,0.4990638333515841,1.0665593313443562,0.061620897521768254,0.745489932885906,6.0,0.021232414838076568,2.0,0.9999996763877447,8.972432202769554e-07,0.6175421092954089,,0.0,9.793096365217691,0.21591396111881986,0.24514434184227957,0.9999996763877447,0.4222163062021139,215.59594775619559,39.6267761063407,0.4979547564648113,0.005806695748103641,,,175.08213144687568,8311.705222346949,0.8934724873358963,47801.10311374986,328382.91610092414,0.6537404921700224,4.0,0.04342787609836011,7.0,153.49178771348198,,,0.28881070457636715,,,,0.9403884795713329,,0.8854655056932351,,0.5,0.0004736147228309041,,,338.6858685297144,,,0.8513441185148486,0.26120427340834473,105.70520763563296,20.8644288043918,16.22826086956522,2606.9069941414577,51.90217391304348,288.66384342469473,1.492548505312809,1.0571879205855355,,,0.1358649428779154,,0.21165438713998663,,0.19490957803081044,,245,10.46938775510204,3.254895687283288,0.004081632653061225,0.009702882881899634,454835.48827230564,2414812.7112501464,0.5,0.0028861501272920654,0.616444429940084,0.7729351230425056,7.0,0.04071045545129699,6.0,0.9960579601435411,37.338958695652174,208.3683207492777,216.70652173913044,1057.5836291775004,94.99689857013891,459.4729481837159,88.19565217391305,431.6639474143888,28.032608695652176,245.52667996236116,0.006515004426519619,0.024491656571354017,0.4112525117213664,0.396754355424457,0.1553563981499921,0.2565304755525787,0.4368643048132314,0.48492967180174146,0.4999402897426873,0.634331096196868,3.0,0.037373986532229904,5.0,244,2.652173913043478,0.16342933690555927,11.619047619047619,10.442586798663397,6.421052631578948,8.946180157059239,92,76,0,2,0.013139034878165312,1,1493,6.0,92,80,0.6931469562490229,75.6022247536966,,0.39148936170212767,0.42481820374835894,0.7367024608501118,5.0,0.0359419770711183,4.0,0.3813582567530227,-0.012238079936239817,0.5030156599552573,1.0,0.005798330884447002,1.0,188.67391304347825,992.6546394180335,0.616444429940084,0,39.19865305580709,216.27059570441443,,0.014102302520913244,,,0.4785914904480089,0.20709134776561128,0.6141995981245814,0.061620897521768254,0.0013395847287340924,0.021739130434782608,89.68822403179679,437.66862190373996,9.492842535787322,3.5111721423577293,0.04928688451837487,0.07243772298076917,0.02530570127526108,0.04176763087664656,0.48371868262582707,0.3837160180349214,47801.10311374986,318556.5396604221,0.010869565217391302,0.040550802220439566,10.882674576859444,1.1487026936252518e-08,0.6186417432469773,2.3709444665830612,0.19770753573550023,0.5291543624161074,2.0,0.030705505129009616,3.0
1,SVCLinear,uncertainty_sampling,0.694,0.694,0.6939400122423995,0.6940599877576006,0.2958048430373731,0.24310174519792424,0.49906192623201817,1.0667701664471338,0.06182795698924731,0.7446172682749864,6.0,0.022943215741908655,2.0,0.9999947873425452,1.4452433428457923e-05,0.6160585275580648,,0.0,9.552900395499748,0.2158972391169752,0.24516045348108417,0.9999947873425452,0.42194161779673633,214.8599630376344,39.58256593988891,0.4978985254187328,0.00659881999038183,,,175.3669128390892,8345.73952368802,0.8934384739426282,47918.07331929611,329356.0313444793,0.6572147651006711,4.0,0.04167539756597019,6.0,154.36208941755868,,,0.290407605286842,,,,0.9435483870967742,,0.8884408602150538,,0.5,0.001900824680608997,,,335.50261233418394,,,0.8510896888466102,0.26105309805750226,105.29343077956989,20.865184820848928,16.17391304347826,2609.390956271474,51.9375,289.0463018182039,1.4925784727635214,1.0574467400870027,,,0.136045812107919,,0.21303763440860213,,0.19690860215053763,,245,10.465306122448979,3.2485527055128953,0.004081632653061225,0.00965490351006482,453347.1249023422,2414796.635980275,0.5,0.008658450381876077,0.6116765563641297,0.7734899328859061,7.0,0.04240159026079493,7.0,0.9960544571626778,37.355073913043476,208.55137886069332,215.9673913043478,1055.2418341760895,94.97520015194016,459.40100493955634,88.03260869565217,430.7844161650957,28.032608695652176,245.52667996236116,0.006478240811042014,0.024214251684115305,0.41397849462365593,0.3971905717673015,0.15479247312176858,0.2567204301075269,0.4369706775428177,0.4791666666666667,0.4997337331817843,0.6337202974786867,3.0,0.03504767101635873,4.0,244,2.652173913043478,0.1639784946236559,11.619047619047619,10.461721610118435,6.1,9.139376626893386,92,76,0,2,0.013139034878165312,1,1488,6.0,92,80,0.6931435674211273,76.03664324755859,,0.39148936170212767,0.4248069936371444,0.7351804824959187,5.0,0.036268344271221734,5.0,0.37952810937701087,-0.011858644798691505,0.49867585706511885,1.0,0.0197532025523796,1.0,187.93478260869566,991.9093343487015,0.6116765563641297,0,39.1990345626508,216.54375059288873,,0.01371909173434729,,,0.4785918726820042,0.20708821279930453,0.6122311827956989,0.06182795698924731,0.0013440860215053765,0.021739130434782608,89.6700102130143,437.5796161390512,9.48875255623722,3.5053203529436323,0.049286895398859255,0.07243760111405646,0.025305950398347817,0.041767442675990744,0.48371868262582707,0.38369876143546233,47918.0733192961,319477.9663469154,0.010869565217391304,0.04086881858680181,11.003771821697137,1.1564432778141014e-08,0.6204718906229891,2.371085736255044,0.1977457011603816,0.5221839288953383,2.0,0.033152727376590016,3.0
2,SVCLinear,uncertainty_sampling,0.648,0.648,0.6161630260311257,0.6798369739688743,0.21323778122632384,0.24411025076883422,0.4989408069743405,1.0667397984688134,0.06203641267700607,0.7437783421004897,6.0,0.021299799051267294,2.0,0.9999734325466915,7.365745645337984e-05,0.6148187801477013,,0.0,9.581477627344988,0.21586567981300278,0.24518832404588703,0.9999734325466915,0.4217472584998291,214.26997639919082,39.49338047720987,0.49785147040859384,0.007595152799085958,,,175.59770323042991,8349.494166303391,0.8934546543234481,48006.15794192818,330064.6142689566,0.6547841465626701,4.0,0.05108091655754454,7.0,155.74980435769763,,,0.2917405714416636,,,,0.9467296021577882,,0.8914362778152394,,0.5,0.004291275138691129,,,336.87772299339287,,,0.8509222256130518,0.26074577246427166,104.96729602157788,20.841024175948277,16.119565217391305,2611.638476386089,51.94565217391305,289.2717595272818,1.4924938562873544,1.057489914066628,,,0.13648871102519755,,0.21375590020229263,,0.17801753202966963,,241,10.481327800829876,3.2494653246750547,0.004149377593360996,0.009698423196603858,451888.5095621269,2394608.0157079482,0.5,0.0029340530339690665,0.6077225536068128,0.7720841647016143,7.0,0.03763315516048025,6.0,0.9960578168671784,37.38730434782608,208.92701100087243,215.44565217391303,1053.6143899587464,94.96127854818378,459.4457440294172,87.93478260869566,430.6294346484765,28.032608695652176,245.52667996236116,0.006420383233677364,0.023900529965225195,0.41469993256911664,0.39804859786339414,0.15402411897115056,0.25691166554281863,0.43707765843863317,0.45178691840863117,0.49783794675804427,0.6325412660983132,3.0,0.03665827217794176,5.0,240,2.608695652173913,0.16183412002697237,11.428571428571429,10.452614163793806,6.666666666666667,9.083737430941392,92,76,0,2,0.013139034878165312,1,1483,6.0,92,80,0.6931287654045898,76.71199768219525,,0.39148936170212767,0.42480746901939975,0.7335842553963359,5.0,0.03575114012905302,4.0,0.37800213242230746,-0.011790134931350029,0.5576727734445855,2.0,0.014914706441497037,1.0,187.41304347826087,991.4134227319363,0.6077225536068128,0,39.181485360166,216.75248357867676,,0.01369317176141921,,,0.47859205337772004,0.20708551973029224,0.6176668914362778,0.06203641267700607,0.0013486176668914363,0.021739130434782608,89.67391304347827,437.65111557332705,9.505197505197506,3.5054234784108127,0.04911076592753053,0.07348561751471562,0.025449408535146118,0.04280337698896588,0.48371868262582707,0.3837010493890671,48006.15794192818,320199.3943310029,0.010869565217391302,0.04046049024331712,10.969112302314938,1.164288890282311e-08,0.6219978675776925,2.370355788289148,0.19755258867131256,0.520555958643207,1.0,0.03559083244818349,3.0
3,SVCLinear,uncertainty_sampling,0.644,0.644,0.6438575430172069,0.6441424569827929,0.1709192875552733,0.2339598399338333,0.4988693327811158,1.0666808147923983,0.06224627875507442,0.7435741864313293,6.0,0.02026156308695785,2.0,0.9999524486404138,0.0001318302246422487,0.6144675825326074,,0.0,9.764274046225827,0.21585960463743187,0.24519365832617243,0.9999524486404138,0.42111893686773516,213.78442151556158,39.490703076555036,0.49783224869476017,0.008290863636606957,,,176.13891234738546,8384.257933826088,0.8931510037077315,48088.506679307044,330788.0455319104,0.6488279095421953,4.0,0.04811673268257004,7.0,155.7725486767446,,,0.29211509506926336,,,,0.9445196211096076,,0.8897158322056834,,0.5,0.005741056410174979,,,340.9234890476053,,,0.8503619253502158,0.26111184897990203,104.7172699594046,20.846518114329157,16.065217391304348,2613.6610696363787,52.016304347826086,289.65219718766616,1.492402470335367,1.0573982011635037,,,0.13628269199385634,,0.21177266576454667,,0.19824086603518265,,246,10.487804878048781,3.2623163266049553,0.0040650406504065045,0.009697220919204056,456592.22966424696,2419678.8204131746,0.5,0.005748835619402818,0.6066074236178866,0.7712952748667034,7.0,0.03717847445111732,5.0,0.996042085911364,37.41147717391304,209.227281347457,215.40217391304347,1053.4797291715877,94.92542066246982,459.36684816838,87.91304347826087,430.48989221644393,28.032608695652176,245.52667996236116,0.006419311086162496,0.023628268951574934,0.41474966170500677,0.39819555753871627,0.1541625561816765,0.2577807848443843,0.4375607287181718,0.44113667117726657,0.49669107565912557,0.6319222283507997,3.0,0.03405475141442974,3.0,245,2.6630434782608696,0.16576454668470908,11.666666666666666,10.427527671185215,6.805555555555555,9.145863840929701,92,76,0,2,0.013139034878165312,1,1478,6.0,92,80,0.6931142204691163,76.71384282286637,,0.39148936170212767,0.4248113534649421,0.7320371391799964,5.0,0.0373238599924852,6.0,0.37757040998346664,-0.011883139913445565,0.504058650487222,1.0,0.0031034188795789983,1.0,187.3695652173913,991.373225838634,0.6066074236178866,0,39.17725071717161,216.94521952268,,0.013826306962464596,,,0.47859203671640593,0.2070832698597482,0.6156968876860622,0.06224627875507442,0.0013531799729364006,0.021739130434782608,89.64251615746181,437.56405416156394,9.511201629327902,3.5180840074893664,0.049244228754842606,0.07278172410811462,0.0252271473892336,0.041623772491640856,0.48371868262582707,0.3837084877236773,48088.506679307065,320861.66781877406,0.010869565217391302,0.04086987986103806,10.845829750936092,1.1722137770768198e-08,0.6224295900165333,2.3692022484277246,0.19804815892452624,0.5352132744989888,2.0,0.034295569087126165,4.0
4,SVCLinear,uncertainty_sampling,0.642,0.642,0.6406185376587603,0.6433814623412397,0.25539580297660297,0.247302741380036,0.49890727831750825,1.0666860452685478,0.062457569585879155,0.7447646626218056,6.0,0.021602795257116142,2.0,0.9999597719986002,0.00011152844666695305,0.6154804663335489,,0.0,9.885976854411071,0.21586254204589087,0.2451918790477462,0.9999597719986002,0.42143665044765477,212.97683299389,39.36410438225235,0.49783836324469055,0.00801323124522101,,,175.2229790692289,8327.800232359166,0.8932284748664364,48096.95380804744,330643.6688483453,0.6572118036403751,4.0,0.05349030975016539,7.0,155.21489592142945,,,0.2910239025908742,,,,0.9443312966734555,,0.8893414799728445,,0.5,0.005280498705398541,,,343.6341531890661,,,0.8506900324629141,0.2605834096781728,104.324083503055,20.779903928499508,16.01086956521739,2614.1871178508104,51.98913043478261,289.46033509764334,1.4924246288844387,1.057349415294951,,,0.13658381426641764,,0.2124915139171758,,0.2057026476578412,,244,10.26639344262295,3.1042811446150926,0.004098360655737705,0.010322196080461428,225746.78390065386,764623.0377960026,0.5,0.01738787166852164,0.609829501581795,0.769185512042655,7.0,0.0343091379492769,5.0,0.9960234665250821,37.419534782608686,209.2863257072927,215.40217391304347,1053.4797291715877,94.95064789397561,459.48513516051963,87.94565217391305,430.6303675977488,28.032608695652176,245.52667996236116,0.006442421431669707,0.023942741673969762,0.4147997284453496,0.3983998807053853,0.15420084984446256,0.2572980312287848,0.437293465352355,0.49626612355736593,0.5001558613591154,0.6320831035116748,3.0,0.03364825032000405,4.0,243,2.641304347826087,0.164969450101833,12.789473684210526,10.633171092641184,6.5675675675675675,8.939738190736847,92,76,0,2,0.013139034878165312,1,1473,6.0,92,80,0.6931192966341955,76.44095657340513,,0.39148936170212767,0.42480801095750365,0.7324554145982718,5.0,0.03581530348849951,6.0,0.37881620443816283,-0.011998494149692191,0.5037323037323038,1.0,0.0019146043136492503,1.0,187.3695652173913,991.373225838634,0.609829501581795,0,39.18452594757407,216.96357266430655,,0.013909551683735293,,,0.47859098449029447,0.20708340563786548,0.6177868295994569,0.062457569585879155,0.0013577732518669382,0.021739130434782608,89.66821419798575,437.6866100915216,9.289527720739219,3.373272028726046,0.05423659181870201,0.08084619980853767,0.026030384126256724,0.03986874644488905,0.48371868262582707,0.3837021953089614,48096.95380804745,320848.13802340935,0.010869565217391302,0.04047820681776994,10.762220461854836,1.180173304034637e-08,0.6211837955618371,2.3696748468028908,0.198198995511213,0.5247655819084391,2.0,0.03342255464915192,3.0
5,SVCLinear,uncertainty_sampling,0.664,0.664,0.662786029706945,0.6652139702930548,0.1289341366203154,0.215208638241712,0.4989242172192161,1.0667736481504324,0.06267029972752043,0.7445531637312459,6.0,0.02034959681087762,1.0,0.99997857728275,5.939432635693187e-05,0.6146617751119612,,0.0,9.65638200450998,0.21583373551146057,0.2452149218824093,0.99997857728275,0.42211353524360395,212.2570674386921,39.2346152353879,0.49787860771007203,0.007315986823665878,,,175.3847600295448,8346.359675734713,0.8934395019214731,48156.02702326232,331043.8088883222,0.6580607585499954,4.0,0.03903373148596437,6.0,155.94627534098927,,,0.2919145980018873,,,,0.944141689373297,,0.8903269754768393,,0.5,0.0038534429492455085,,,340.4256778983336,,,0.8512279214839144,0.2595038023243366,104.00127724795641,20.70053568806311,15.956521739130435,2615.8934154967146,52.07336956521739,290.0658828583799,1.4924904670828198,1.0574540850757568,,,0.1362557990267418,,0.2132152588555858,,0.18051771117166215,,238,10.298319327731093,3.134010606216582,0.004201680672268907,0.01022184183426027,197328.12068976776,541545.388243591,0.5,0.005942073791483571,0.6072237579142511,0.7683720063367814,7.0,0.0355233310675911,3.0,0.9960766098196586,37.34701630434783,208.66545863003518,215.40217391304347,1053.4797291715877,95.01541582750859,459.81549855506853,88.03804347826087,431.10672956131526,28.032608695652176,245.52667996236116,0.00641232741914621,0.023995631309453123,0.4162125340599455,0.39915039266905117,0.1539051547323976,0.2595367847411444,0.4385298648994634,0.4196185286103542,0.4936646944254459,0.6314555959370051,3.0,0.03569658476730122,4.0,237,2.5760869565217392,0.1614441416893733,13.166666666666666,9.709001281406493,6.405405405405405,9.072116803883386,92,76,0,2,0.013139034878165312,1,1468,6.0,92,80,0.6931323314638835,76.80704019097749,,0.39148936170212767,0.4248064006886868,0.7336222160096916,5.0,0.037698839611518056,5.0,0.37780909778378713,-0.011847047309882501,0.5531031590718479,2.0,0.031806822680582277,2.0,187.3695652173913,991.373225838634,0.6072237579142511,0,39.207943790394644,217.09688684713274,,0.013699126335272637,,,0.47858989029677806,0.20708362274454753,0.6178474114441417,0.06267029972752043,0.0013623978201634877,0.021739130434782608,89.73651779552401,438.0351010872688,9.322105263157894,3.399465673680707,0.057667993396925424,0.08360425722317837,0.026517659676175157,0.04050744155862914,0.483718682625827,0.383699934183031,48156.027023262315,321216.16756045405,0.010869565217391308,0.040660698674137775,10.874002444983315,1.188195345537727e-08,0.6221909022162129,2.3697698776061094,0.19849731119108943,0.5252166620072686,1.0,0.04622333032622985,7.0
6,SVCLinear,uncertainty_sampling,0.684,0.684,0.6825320280979248,0.6854679719020751,0.17568249823230409,0.23142979733639968,0.4990375646709252,1.0670017452739355,0.06288448393711552,0.7402711769639363,6.0,0.0182706509592704,2.0,0.9999834859487465,4.57854493841614e-05,0.615780075072755,,0.0,10.197135421242757,0.21583562066071849,0.24521389753254644,0.9999834859487465,0.4225869493006513,211.4419002050581,38.92784800832327,0.4978910843831019,0.007006360381229167,,,174.47978684692063,8252.742627309342,0.8935829812062802,48054.085632378774,329997.87446719373,0.6678082191780822,4.0,0.037125785534117425,6.0,154.5529493633481,,,0.29070936745370796,,,,0.9439507860560492,,0.8899521531100478,,0.5,0.003383286034385373,,,349.98483048234567,,,0.852190963872402,0.25805376861986634,103.61295283663705,20.559459458712336,15.902173913043478,2614.0332088290347,51.97826086956522,289.51424752888573,1.4925508830164782,1.0575169950380185,,,0.13649087711553332,,0.20779220779220775,,0.18113465481886537,,239,10.104602510460252,2.9135909701497584,0.004184100418410042,0.010426762437112838,131196.81584298055,308692.24402755714,0.5,0.00295860577902318,0.610786083548916,0.7710232038020688,7.0,0.035029350557705265,4.0,0.9960567546997737,37.37118913043478,208.80300223695968,215.40217391304347,1053.4797291715877,94.990616363042,459.670366011972,88.08695652173913,431.39326165533055,28.032608695652176,245.52667996236116,0.006470167603193541,0.024194746298117017,0.4169514695830485,0.3991535582115198,0.15409712623856467,0.2604237867395762,0.43901591952991714,0.4354066985645933,0.49597968730081726,0.6329838784829,3.0,0.03602671559780625,5.0,238,2.5869565217391304,0.16267942583732056,14.0,10.476163419878482,6.8,9.282494593715256,92,76,0,2,0.013139034878165312,1,1463,6.0,92,80,0.6931357338918793,76.12900117527258,,0.39148936170212767,0.42479583750080163,0.7340415618302115,5.0,0.03481343325542022,3.0,0.3791851008566078,-0.012281969418213164,0.5023902711769639,1.0,0.002816617977409789,1.0,187.3695652173913,991.373225838634,0.610786083548916,0,39.181013340571305,216.86431449409915,,0.014127473181023694,,,0.47858892900568006,0.20708351619321602,0.6192754613807245,0.06288448393711552,0.001367053998632946,0.021739130434782608,89.72934906267002,437.9986248986694,9.127882599580714,3.199001669844387,0.06197715984273513,0.08387431959735976,0.026569573949071654,0.04011325491023424,0.483718682625827,0.38368153447596337,48054.085632378745,320361.32608730614,0.010869565217391308,0.04114686782078659,10.562225393242361,1.1963227189485594e-08,0.6208148991433922,2.3702464285277376,0.19789995628614068,0.5228916224023855,2.0,0.03801548520154899,7.0
7,SVCLinear,uncertainty_sampling,0.69,0.69,0.6874684948079444,0.6925315051920556,0.251098446042529,0.24988784439060244,0.49905216489413456,1.0668761548854961,0.06310013717421124,0.7407227208313651,6.0,0.01732424980157608,1.0,0.9999782824090707,6.021183275417563e-05,0.6168991050265953,,0.0,10.26093435800275,0.21584046531563295,0.24521089351520453,0.9999782824090707,0.4218467381364368,210.3843449931413,38.74859835000787,0.4978832349205762,0.007181284022324273,,,174.19232371215418,8216.903817169225,0.8932178320825719,47901.480095289655,329229.5696597319,0.6598205007085498,4.0,0.03346907486334839,4.0,153.98107231788583,,,0.2895028981416667,,,,0.943758573388203,,0.8916323731138546,,0.5,0.0038798725991031763,,,351.1104456722107,,,0.8516895135396525,0.2591299139001363,103.09096364883402,20.46392731437573,15.847826086956522,2610.14411601722,51.891304347826086,289.216916636302,1.4925362836546716,1.0573388497229421,,,0.13698650926119493,,0.2098765432098766,,0.1831275720164609,,246,10.373983739837398,3.178751838177073,0.0040650406504065045,0.010419886798283295,215783.4128903776,551560.7216756695,0.5,0.011497671238805674,0.614373101534053,0.7709022201228153,7.0,0.03363491658846089,5.0,0.9960475386731547,37.338958695652174,208.87695589892897,215.3804347826087,1053.4832421975289,94.96127810580306,459.5909632350064,88.04891304347827,431.25898022045124,28.17391304347826,245.54552894426692,0.006494163648533814,0.0244009769121481,0.4176954732510288,0.3993716749496369,0.1541420435218961,0.2606310013717421,0.4391295278890521,0.4410150891632373,0.4966789484256639,0.6323523854511099,3.0,0.0358166657828253,6.0,245,2.6630434782608696,0.16803840877914952,13.61111111111111,10.296423644609863,6.621621621621622,8.706164327492177,92,76,0,2,0.013139034878165312,1,1458,6.0,92,80,0.6931321270730241,75.84625640852235,,0.39148936170212767,0.424790939924845,0.7331695795937648,5.0,0.031641389151838215,3.0,0.38056450578261425,-0.012312859607769846,0.5329097779877185,2.0,0.026173020111693597,2.0,187.20652173913044,991.3754407752818,0.614373101534053,0,39.10613994845891,216.52199522950662,,0.01415810455793969,,,0.47859695744517444,0.20706322195231064,0.6159122085048011,0.06310013717421124,0.0013717421124828531,0.021739130434782608,89.72627556084971,438.05230956125337,9.39714867617108,3.4415101123431975,0.057747166754933715,0.08305008311990611,0.025762914642085875,0.03990921641573434,0.48371868262582707,0.3836721424527238,47901.48009528964,319654.79993180046,0.010869565217391308,0.04017913627942127,10.511838337338808,1.2045507088582493e-08,0.6194354942173858,2.3717133981496734,0.19753537502439736,0.5027491733585262,1.0,0.04102756548531717,7.0
8,SVCLinear,uncertainty_sampling,0.706,0.706,0.7023990282417247,0.7096009717582752,0.1510996440795222,0.24464652613866486,0.4990998254508246,1.0667975521386706,0.06331727460426703,0.7377846008502599,6.0,0.020615749751100684,2.0,0.9999832578559347,4.641782292835739e-05,0.6173365730548795,,0.0,10.335761542223556,0.21585044514199134,0.2452028960397162,0.9999832578559347,0.4219083961125163,209.4098417068135,38.210645361133594,0.49788241629945307,0.006945653455982918,,,171.7059613161671,8142.653331998737,0.8932758100936791,47553.42691341105,326774.98073198245,0.6778932451582428,4.0,0.028650692044394088,4.0,153.56595104201855,,,0.289034534619454,,,,0.9435650378527185,,0.8912594631796283,,0.5,0.003406570866005359,,,351.69532424525386,,,0.8519614525576922,0.25935997810092565,102.6110633172746,20.198115753015866,15.793478260869565,2600.3872079507364,51.78260869565217,288.51856649217973,1.4925713321596425,1.0572310070567121,,,0.1378165210454314,,0.20991052993805914,,0.17687543014452856,,235,10.097872340425532,2.953159206658643,0.00425531914893617,0.010539168092105169,132346.5866055513,306538.4325708321,0.5,0.009026895078977176,0.6157815175790862,0.7715068493150684,7.0,0.03598663570836192,6.0,0.99603118402773,37.29061304347826,208.81785503953944,215.3804347826087,1053.4832421975289,94.81443190999134,458.91927867091505,87.95652173913044,430.7801742518197,28.17391304347826,245.54552894426692,0.006511751147116723,0.024462768665509785,0.41706813489332417,0.39884629762070395,0.1540734396197936,0.2587749483826566,0.438112514486799,0.4163799036476256,0.49312781319534454,0.6332120925838451,3.0,0.036275171264127375,7.0,234,2.5434782608695654,0.1610461114934618,13.764705882352942,10.231870624210815,6.685714285714286,8.700140054895089,92,76,0,2,0.013139034878165312,1,1453,6.0,92,80,0.6931355757899899,75.64602257901338,,0.39148936170212767,0.4247879996562038,0.7335805384978744,5.0,0.03578738073825889,5.0,0.3811044444311426,-0.012526331416916156,0.5024137931034482,1.0,0.0016656754880677548,1.0,187.20652173913044,991.3754407752818,0.6157815175790862,0,38.985879257336606,215.7299030696678,,0.014347322764528846,,,0.4785960469511495,0.2070629656165027,0.6194081211286993,0.06331727460426703,0.0013764624913971094,0.021739130434782608,89.61490861098659,437.58408764717484,9.121535181236673,3.2344541061326617,0.06191452322708964,0.08432177890535077,0.02697403278756649,0.04039641776085531,0.48371868262582707,0.38366512682734866,47553.426913411044,317302.3398974662,0.010869565217391308,0.04057153154483794,10.451072516875977,1.2128467012542776e-08,0.6188955555688574,2.3730280866685654,0.19560435257311493,0.5106518658478979,2.0,0.027874058806397945,3.0
9,SVCLinear,uncertainty_sampling,0.702,0.702,0.6980761982727526,0.7059238017272473,0.18002716091794307,0.25003419180589526,0.49914500750245167,1.0668328595706107,0.06353591160220995,0.7382231800766283,5.5,0.02147249580194396,1.5,0.9999944953722577,1.526193292389344e-05,0.6170997010084754,,0.0,10.10083746376814,0.2158546318363158,0.24519912411620862,0.9999944953722577,0.42277666827903704,208.49041781767957,37.87081904580651,0.4979038998807061,0.00629777460618836,,,172.81462476422357,8213.961877123227,0.8935175463046043,47510.15434800145,326597.44173855934,0.6747126436781609,3.0,0.031886082961851275,3.0,153.4677218133582,,,0.28929362090230254,,,,0.9433701657458563,,0.8908839779005525,,0.5,0.0019533336496865904,,,348.1382462733588,,,0.852813789829044,0.2583458461862572,102.17938535911603,20.03181263347978,15.73913043478261,2599.0567322585507,51.73097826086956,288.17886461938565,1.4926235105633854,1.0572674492807117,,,0.13772790882552,,0.21132596685082872,,0.19613259668508287,,244,10.40983606557377,3.2766893317997257,0.004098360655737706,0.010487532004916662,248029.5648142707,633295.8100734606,0.5,0.01738787166852164,0.6150184858090411,0.772772988505747,7.0,0.04030327421085701,6.0,0.9960275747077317,37.2664402173913,208.46064527386577,215.3804347826087,1053.4832421975289,94.84161812394909,458.98306823167366,87.9945652173913,430.95090038375264,28.17391304347826,245.54552894426692,0.006515992311324033,0.024425894622586458,0.417817679558011,0.39886204024320415,0.15374063411443137,0.2575966850828729,0.4374617657014708,0.43232044198895025,0.49556945340470177,0.6346455938697317,2.0,0.03714181379981331,4.0,243,2.641304347826087,0.16781767955801105,13.5,9.995587261681143,7.59375,9.628115331606164,92,76,0,2,0.013139034878165312,1,1448,6.0,92,80,0.6931433650427457,75.60306882729066,,0.39148936170212767,0.4247880941127568,0.7320114942528735,4.0,0.03759849485753474,5.0,0.3808120409847498,-0.012486799488313638,0.7382231800766283,5.5,0.02147249580194396,1.5,187.20652173913044,991.3754407752818,0.6150184858090411,0,38.97600967889953,215.63028752201083,,0.014296418192320784,,,0.47859487588662847,0.20706329717869942,0.6215469613259669,0.06353591160220995,0.0013812154696132596,0.021739130434782608,89.64745127436281,437.6610923249464,9.433264887063656,3.5316269781529934,0.05779121921033126,0.08277892626082606,0.025979683047435323,0.039964066414142047,0.48371868262582707,0.3836647061864881,47510.15434800143,316950.24941564066,0.010869565217391304,0.04106871562376561,10.554669867071041,1.2212181506356597e-08,0.6191879590152503,2.3740165612460964,0.19468968703639883,0.533184865900383,1.0,0.0505478588327378,7.0
