,random_sampling,training_utility_sampling,density_weighted_sampling,margin_sampling,expected_error_reduction,random_meta_sampling,random_sampling_choice,perfect_meta_sampling,perfect_sampling_choice,meta_sampling,meta_sampling_choice
0,0.5166666666666667,0.5421245421245422,0.4625307125307125,0.3494274961966531,0.3757802746566792,0.3757802746566792,margin_sampling,0.48596782338936584,expected_error_reduction,0.46633825944170776,training_utility_sampling
1,0.5024396507447355,0.5616883116883117,0.5001289989680082,0.4682359614293818,0.41384320718578693,0.36655405405405406,margin_sampling,0.45904477142182704,training_utility_sampling,0.4517543859649123,training_utility_sampling
2,0.41314553990610325,0.5129119609008651,0.49332181540301684,0.4682359614293818,0.5109546165884195,0.42358366271409753,expected_error_reduction,0.4682359614293818,expected_error_reduction,0.4517543859649123,density_weighted_sampling
3,0.4135980978086241,0.46633825944170776,0.49332181540301684,0.3757802746566792,0.5109546165884195,0.42358366271409753,training_utility_sampling,0.48596782338936584,expected_error_reduction,0.7359323986940657,density_weighted_sampling
4,0.5024396507447355,0.5129119609008651,0.565748841996912,0.4679204395944586,0.45041524181729364,0.42358366271409753,density_weighted_sampling,0.42358366271409753,training_utility_sampling,0.6914886115224597,density_weighted_sampling
5,0.5192307692307692,0.5129119609008651,0.45714285714285713,0.46937537901758647,0.46937537901758647,0.7482545649838883,margin_sampling,0.4695331892065018,margin_sampling,0.71468850698174,density_weighted_sampling
6,0.428341384863124,0.6069971235534148,0.5363010068892422,0.46180555555555564,0.4384546271338724,0.7198641765704585,training_utility_sampling,0.7425078078277627,density_weighted_sampling,0.47835159102764735,density_weighted_sampling
7,0.42937701396348016,0.4805194805194805,0.49269480519480524,0.5345403184386235,0.506059009483667,0.3894627271999359,expected_error_reduction,0.7388989960245267,density_weighted_sampling,0.7666666666666666,expected_error_reduction
8,0.4794669741815619,0.6945380093785087,0.455732946298984,0.47589098532494756,0.4356849268917188,0.45051049347702776,margin_sampling,0.7575088634691283,training_utility_sampling,0.680941576857629,density_weighted_sampling
9,0.4617955144270934,0.48217317487266553,0.4391025641025641,0.509934214898,0.4629430719656284,0.5528616852146264,training_utility_sampling,0.7407853368118269,density_weighted_sampling,0.42687221742308457,density_weighted_sampling
