,uncertainty_sampling,entropy_sampling,margin_sampling,uncertainty_batch_sampling,consensus_entropy_sampling,vote_entropy_sampling,max_disagreement_sampling,random_meta_sampling,random_sampling_choice,perfect_meta_sampling,perfect_sampling_choice,meta_sampling,meta_sampling_choice
0,0.4223036737445231,0.4964197354880661,0.5576892749576661,0.4978263403263403,0.489769148032252,0.44280864005625137,0.55147712095837,0.41121131458614063,entropy_sampling,0.6691022674102457,max_disagreement_sampling,0.42358454483288843,uncertainty_batch_sampling
1,0.5463329132838165,0.49505851291565584,0.6333256291730869,0.5010956510049069,0.5977237816038812,0.42584927739220735,0.515558582686552,0.5887804967491842,consensus_entropy_sampling,0.639401273764439,uncertainty_batch_sampling,0.3806006893156081,max_disagreement_sampling
2,0.6519456344349246,0.5614420144014163,0.6127163938111881,0.5288825373938951,0.6327494692144373,0.5628866381115986,0.5998353073211873,0.6261255010059724,max_disagreement_sampling,0.6880806452862644,consensus_entropy_sampling,0.547781436917105,uncertainty_batch_sampling
3,0.6274385227747332,0.6122374807351689,0.6108877203835447,0.5398562165803545,0.7037466574831861,0.590011794648954,0.576212745719721,0.5670879303538408,entropy_sampling,0.6688342424664295,uncertainty_sampling,0.5217847146619526,uncertainty_batch_sampling
4,0.6187878787878788,0.6318561872909699,0.6787383975099684,0.5918727834463383,0.6501951505591619,0.6238330799356444,0.6698246459318618,0.6188321921789157,uncertainty_sampling,0.669819014089454,entropy_sampling,0.5554219384629548,uncertainty_batch_sampling
5,0.6565552387308136,0.6514018478731238,0.6899553417392076,0.5802368291797467,0.7172289645023275,0.59888545310678,0.6580631458645705,0.6899645110410095,margin_sampling,0.7233622818898893,entropy_sampling,0.6637285348922177,uncertainty_batch_sampling
6,0.6349853148749294,0.6947335141563378,0.6975353401555391,0.6180574678336109,0.6691158528662957,0.6032551597106266,0.6862684035294266,0.6571299274652432,margin_sampling,0.7556763869514744,uncertainty_batch_sampling,0.6863254593175854,max_disagreement_sampling
7,0.6777180853991092,0.6899512715582647,0.676785785654336,0.6712804935531487,0.7057586751309946,0.6538540910306876,0.6922472990425041,0.6358323050846569,consensus_entropy_sampling,0.7448825684119802,vote_entropy_sampling,0.7062741312741313,uncertainty_batch_sampling
8,0.6756551807813638,0.6852074655235167,0.6753794778384943,0.654575097705111,0.7066647742249437,0.6544401115761174,0.7094160539134253,0.7149537627293707,margin_sampling,0.761070912917182,entropy_sampling,0.747356979838169,uncertainty_batch_sampling
9,0.6971446279615938,0.6287643403064109,0.7213031607799972,0.6724214879768865,0.7142070260940196,0.6356355042016807,0.6693338096314834,0.6866481987177591,margin_sampling,0.774884838521001,vote_entropy_sampling,0.7601872750564265,uncertainty_batch_sampling
