,random_sampling,training_utility_sampling,density_weighted_sampling,margin_sampling,expected_error_reduction,random_meta_sampling,random_sampling_choice,perfect_meta_sampling,perfect_sampling_choice,meta_sampling,meta_sampling_choice
0,0.41361544729911676,0.35855777942508854,0.35855777942508854,0.43883024523897135,0.43883024523897135,0.3825498021151885,expected_error_reduction,0.4580436179036714,margin_sampling,0.35855777942508854,training_utility_sampling
1,0.3595997630240291,0.35855777942508854,0.4967260450760125,0.3919468223108297,0.3919468223108297,0.31968477965131203,density_weighted_sampling,0.4385296163216708,expected_error_reduction,0.35855777942508854,training_utility_sampling
2,0.4340438690830258,0.34632217706853446,0.3615483669793891,0.4385296163216708,0.4385296163216708,0.46633587936798565,density_weighted_sampling,0.4385296163216708,training_utility_sampling,0.3478866867586106,training_utility_sampling
3,0.4340438690830258,0.4112424774893706,0.3016507878878722,0.4385296163216708,0.4385296163216708,0.4829933474278105,density_weighted_sampling,0.4385296163216708,training_utility_sampling,0.43495554743636583,training_utility_sampling
4,0.4054697323642631,0.4015782862736435,0.35011643247359236,0.3671925524542485,0.3671925524542485,0.4316844326618461,density_weighted_sampling,0.47462373805863506,training_utility_sampling,0.4015782862736435,training_utility_sampling
5,0.4054697323642631,0.32201716610940473,0.40485267722621804,0.3671925524542485,0.3671925524542485,0.441508066246765,training_utility_sampling,0.517996648004693,training_utility_sampling,0.4015782862736435,margin_sampling
6,0.4340438690830258,0.31448824780436424,0.40485267722621804,0.3671925524542485,0.3671925524542485,0.39463167993189757,expected_error_reduction,0.47037686597601763,density_weighted_sampling,0.5149527463136504,training_utility_sampling
7,0.37850446533425064,0.5005221351550465,0.42252456538170824,0.3671925524542485,0.3671925524542485,0.4342968309356645,margin_sampling,0.5046055001879356,margin_sampling,0.5100951251124862,training_utility_sampling
8,0.4054697323642631,0.4623483602589409,0.42252456538170824,0.3671925524542485,0.3671925524542485,0.34812735002760026,training_utility_sampling,0.5330967760570048,training_utility_sampling,0.4623483602589409,training_utility_sampling
9,0.4340438690830258,0.48077648651170657,0.379910473907006,0.39524034025813387,0.39524034025813387,0.3341562069172211,density_weighted_sampling,0.5344825830504535,margin_sampling,0.40190134296145535,training_utility_sampling
