,random_sampling,training_utility_sampling,density_weighted_sampling,margin_sampling,expected_error_reduction,random_meta_sampling,random_sampling_choice,perfect_meta_sampling,perfect_sampling_choice,meta_sampling,meta_sampling_choice
0,0.2581861012956419,0.2581861012956419,0.2581861012956419,0.2581861012956419,0.2581861012956419,0.2581861012956419,density_weighted_sampling,0.2581861012956419,training_utility_sampling,0.2581861012956419,training_utility_sampling
1,0.2581861012956419,0.2581861012956419,0.22857554252802634,0.2581861012956419,0.2581861012956419,0.2581861012956419,expected_error_reduction,0.2581861012956419,training_utility_sampling,0.2581861012956419,density_weighted_sampling
2,0.2581861012956419,0.1764805025664598,0.22014195794830588,0.2581861012956419,0.2581861012956419,0.2385416666666667,density_weighted_sampling,0.2581861012956419,margin_sampling,0.254408011235269,density_weighted_sampling
3,0.2581861012956419,0.20778984592068706,0.27035000916254354,0.2581861012956419,0.2581861012956419,0.2517304189435337,margin_sampling,0.2581861012956419,margin_sampling,0.2516024340770791,density_weighted_sampling
4,0.2581861012956419,0.21553560742070615,0.2740349951639849,0.2581861012956419,0.2581861012956419,0.2517304189435337,density_weighted_sampling,0.2581861012956419,margin_sampling,0.25207349081364827,density_weighted_sampling
5,0.2581861012956419,0.20990996362769065,0.2723586951710707,0.2581861012956419,0.2581861012956419,0.25212121212121213,training_utility_sampling,0.2581861012956419,margin_sampling,0.24828551851520841,density_weighted_sampling
6,0.2581861012956419,0.22092457420924574,0.2886587771203156,0.2581861012956419,0.2581861012956419,0.25251058681185723,density_weighted_sampling,0.2581861012956419,margin_sampling,0.2517304189435337,margin_sampling
7,0.2581861012956419,0.21684981684981683,0.27961683706364565,0.2581861012956419,0.2581861012956419,0.2528985507246377,margin_sampling,0.2581861012956419,margin_sampling,0.2528985507246377,density_weighted_sampling
8,0.2581861012956419,0.20955710955710954,0.27788523533204385,0.2581861012956419,0.2581861012956419,0.2532851115129596,expected_error_reduction,0.2581861012956419,margin_sampling,0.25251058681185723,density_weighted_sampling
9,0.2680961337513062,0.2547317578057616,0.2602316602316602,0.2581861012956419,0.2581861012956419,0.25367027677496995,training_utility_sampling,0.2581861012956419,margin_sampling,0.25212121212121213,density_weighted_sampling
10,0.23987368952886193,0.2326887661141805,0.2468655840866064,0.28398582663555444,0.28398582663555444,0.25367027677496995,density_weighted_sampling,0.2581861012956419,margin_sampling,0.3024503005085529,density_weighted_sampling
11,0.23987368952886193,0.22713321055862495,0.25472766884531595,0.285426731078905,0.28783634175691936,0.25367027677496995,density_weighted_sampling,0.2581861012956419,margin_sampling,0.3079692695791767,density_weighted_sampling
12,0.24470921151246441,0.22713321055862495,0.2565838190070477,0.2895495495495496,0.29137733291627577,0.25443645083932853,margin_sampling,0.28398582663555444,margin_sampling,0.30603235200548173,margin_sampling
13,0.24470921151246441,0.22713321055862495,0.2583716894288086,0.2926173766389207,0.2746743054465547,0.2555754323196184,margin_sampling,0.28783634175691936,margin_sampling,0.3065162907268171,margin_sampling
14,0.24385836385836385,0.22713321055862495,0.2571830666212689,0.2926173766389207,0.2759131859131859,0.2555754323196184,density_weighted_sampling,0.28783634175691936,margin_sampling,0.3052730696798493,density_weighted_sampling
15,0.24385836385836385,0.23308823529411765,0.25237010521748565,0.2926173766389207,0.2759131859131859,0.297533129459735,density_weighted_sampling,0.29137733291627577,expected_error_reduction,0.33269607843137255,density_weighted_sampling
16,0.24470921151246441,0.23467153284671535,0.24957526333673127,0.2970065593321408,0.2759131859131859,0.297533129459735,margin_sampling,0.2926173766389207,margin_sampling,0.33269607843137255,density_weighted_sampling
17,0.24470921151246441,0.23467153284671535,0.2503968253968254,0.29137733291627577,0.2759131859131859,0.29555322128851536,training_utility_sampling,0.2970065593321408,expected_error_reduction,0.33269607843137255,density_weighted_sampling
18,0.24470921151246441,0.28534798534798533,0.24851897184822525,0.290657908455844,0.26424369747899157,0.2944179843779768,training_utility_sampling,0.2970065593321408,training_utility_sampling,0.32968844525105867,margin_sampling
